,pls_74_12012022,pls_71_a_12012022,pls_106_13012022,pls_104_13012022,pls_102_13012022,pls_100_13012022,pls_76_13012022,pls_103_14012022,pls_101_REP_14012022,pls_75_13012022,DSS73_REP_190124,DSS76_REP_190124,DSS77_REP_190124,DSST0.7_180124
,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0
"3-Methyl-1-(tetrahydropyrrolo[1,2-c]oxazol-3-ylidene)-butan-2-one",5.579172901410565,6.041454965232898,5.315215459774722,6.655355057500783,5.115575154337929,5.068806793570591,6.03378797217212,5.526166764370116,6.287464808380287,5.793535782718112,6.106049473125212,5.8594277765839085,5.65825438191088,0.0
3-Methyl-2-butanol,4.794934672627034,0.0,4.539387060401605,4.806896048066856,4.511100345378757,4.834173870350725,4.860639687430574,0.0,3.691273582752488,4.827926808877026,0.0,0.0,5.374998488601081,5.206289739140816
"3-Methyl-2-butenoic acid, tridec-2-ynyl ester",6.411120291682591,6.936844186111222,0.0,6.732803417413436,6.901453575299817,6.742946946275986,7.073656846594244,7.1416160286976575,7.076725471880308,6.79910610220826,0.0,0.0,0.0,7.051011270387957
3-Methyladenine,3.7058345421035104,4.075969343436214,3.849837235128859,4.261093326164514,0.0,3.7159292256253655,3.5063598347197247,3.681558117627904,4.116411300844202,3.4096438465384713,3.790268966236322,3.5277385187708816,0.0,0.0
"3-Methylpiperazine-2,5-dione, (R)-",5.149062874682403,5.907087970346899,5.408449744695828,6.403209355523065,4.863750196423195,4.91714788989021,5.785595188664492,5.1585368911510265,5.965057466465818,5.410495851983698,7.1749847733475445,7.138706093831902,6.813334962719671,0.0
3-Methylvaleric acid,4.7183857155117215,4.773447265665507,4.637159487342418,0.0,4.347217505591387,4.4054078697136285,4.285453561216774,4.713534549091848,4.273737363523677,4.871055846879478,3.164700013071631,2.292193051541333,2.9688063547554737,0.0
3-Nonen-1-ol,0.0,6.554154855878469,6.673786878854636,0.0,0.0,6.5069761410801545,6.560747496746628,0.0,6.534688419488818,6.57798771354767,7.387721662841956,7.568010516584063,0.0,0.0
3-Ureidopropionic acid,0.0,0.0,1.832808229461375,0.0,2.135788629529506,0.0,0.0,0.0,0.0,0.0,1.0971439829306109,1.2521652678312338,1.385183739611742,1.500986199520374
"3,4-Dihydrocoumarin, 4,4-dimethyl-6-dimethylamino-",6.314191565268992,6.423228495910001,6.6284636941029085,5.703868676261741,6.365079015142905,6.553696276020937,6.072926942537049,6.558459942449017,6.645529227427888,6.320564080226132,6.982248301821255,6.876629362502364,6.858825644967323,5.816879425248848
"3,4-Dihydroxymandelic acid, ethyl ester",0.0,4.487279231962345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3,4-dimethyl-5-(3,4-methylenedioxy)phenyloxazolidine",0.0,0.0,0.0,7.315575367670009,8.003775072716207,0.0,6.715335362502381,0.0,0.0,0.0,6.714259568731475,6.673431867143712,6.626775527966051,6.28340119224026
"3,4,5-Trihydroxypentanoic acid, tetrakis(trimethylsilyl)-",2.6324658634939615,0.0,3.266150771807518,0.0,0.0,2.5457268810058555,0.0,2.737074723063361,3.30688719257972,0.0,0.0,2.09223840102293,2.0640793324421636,0.9619115736046256
"3,5-Di-tert-butyl-2-trimethylsilyloxybenzaldehyde",4.597991432721236,0.0,4.58413431562987,4.9773729937306594,4.490228323088555,4.39990571100929,4.982249194659312,0.0,0.0,5.174428917199987,5.504986383252125,5.388779239540766,0.0,0.0
"3,5-di-tert-Butyl-4-hydroxyacetophenone",5.314388715756033,6.051491537795923,0.0,5.3806308882045775,5.0921040348507525,5.088205080382303,4.994272090717377,0.0,0.0,5.070732275098594,0.0,5.151743516471086,0.0,5.185433297043448
"3,5-Dimethyl-1,4-diallylpyrazole",6.501010730317342,6.544083953010274,6.38677772754648,6.8882106290759895,6.559717382881907,6.608448219861965,6.505715564936376,6.53667178735046,6.321381885970351,6.623866735887744,0.0,0.0,0.0,4.5823855449079245
"3,5-Dimethylpyrazole",4.590433942497084,4.645961540282143,4.692828753407429,0.0,4.63853617469752,4.6726362957094665,4.746020445060853,0.0,4.639438382215034,4.676552055929732,5.512103687615674,0.0,5.344401078769087,0.0
3'-(Trimethylsilyl)oxy-beta-naphthoflavone,4.946675374090043,4.89642815055037,0.0,0.0,4.145281763171149,4.216731379564196,0.0,0.0,5.008747782102448,4.766893327889218,5.463457631954065,0.0,5.516167510457684,5.478110173730908
3'-Hydroxyacetophenone,4.063173485136196,4.645762163536903,3.941252507058459,3.445982022336752,3.768139710835072,4.051851957855448,4.174007018975132,3.818412870594783,4.07363802336034,4.035294492236011,4.620010989213933,4.999185365372841,4.354840744641494,4.163455066918574
"3beta-TRIMETHYLSILOXY-5alpha,6alpha-EPOXYCHOLESTANE",2.0517993288785377,3.0202133644421147,3.1764083950654576,0.0,2.5635286312738574,2.9959365594309695,1.447049488829236,2.8195258315990563,3.335832059386635,2.4452259270158474,2.9231337111340157,3.626202298204204,2.569977683368997,1.8965669438046189
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",2.1735108044009355,2.631334505347049,2.730774576315781,2.541747942570688,2.501870834424211,2.3644395643581175,2.4109889156036206,2.4771751707698915,2.667580734907379,2.488135515166273,2.711821869156565,3.018535655958037,2.587351365679329,2.9484125785814226
4-(Methoxycarbonyl)phenol,5.23614156193572,4.526201442635186,4.853808307225151,5.099628751901857,5.386963281973427,5.128248561128434,5.191696116260832,5.291404286414233,5.295660189528212,4.987300689919309,4.538962547824225,4.174639051975549,3.851064164179986,4.832978748271468
"4-(tert-Butylamino)-6-ethylamino-5H-1,3,5-triazin-2-one",3.9562893307894953,4.123331994659219,3.3707841348421894,3.3105336601356328,3.8134109278526447,4.0955772609257854,3.690660021321169,3.9918214144119384,3.6300647268921873,3.713011685499175,4.925587327882306,3.8811798518218232,0.0,0.0
4-(Trimethylsilyoxy)-3-penten-2-one,6.253561640174014,6.5544316626347126,6.500837622324265,6.226542213150356,6.474435311849216,6.533677609649351,6.490008597629788,6.599626613019876,6.560281848262721,6.496219899984533,6.691660819253677,6.730404183715572,6.656272093890076,6.228568312201019
"4-[2-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)ethenyl]-2-methoxyphenol",5.922341380760706,5.5411656292778675,5.936321841301588,5.628380163957645,5.920204949592071,5.956637066457759,5.86789437573153,5.820087286002498,5.804449990658123,5.8149961654256535,0.0,0.0,0.0,0.0
4-Cumylphenol,0.0,0.0,4.362386374391875,4.885914944250409,0.0,0.0,4.564864363629945,4.254940581411368,4.501541549201053,4.445819848540688,0.0,0.0,4.726631734739154,4.670746622417862
"4-Fluoroaniline, N-trimethylsilyl-",6.712537415087508,6.771980636328596,6.905125676233323,6.582892326568259,6.6360221612652825,6.661905969163832,6.716530449472952,6.738175724092863,6.93679284009273,6.766093388080809,7.233697993919773,7.233733534680434,7.115952722334233,6.915796714060817
4-Hydroxy-5-(hydroxymethyl)oxolan-2-one,0.0,0.0,0.0,6.836853116828111,6.589694137716261,0.0,5.905728891670923,0.0,0.0,0.0,6.261394559750889,5.505207426387142,6.257784879546316,5.896501231665988
4-Hydroxybenzaldehyde,5.822313737584127,6.005958579356736,6.113408229196075,6.050650840395698,5.843624366032454,5.781971630536036,5.951662669429445,6.027863530674064,6.277526033788994,5.960339802968889,7.004382839731747,6.8838615019129685,6.784700780752482,5.753111444194387
4-Hydroxybenzeneacetic acid,0.0,0.0,0.0,4.470269067755256,0.0,0.0,4.326020602174874,0.0,0.0,0.0,4.870977300887958,4.813680997006267,4.605796498812562,3.7337798997617577
4-Hydroxybenzoic acid,6.84552092002639,7.052993318803643,6.98189333358339,7.096693945014934,7.517976055507174,7.003807660898551,7.161025217031888,7.09632953915576,7.256371904373581,6.93027920681017,7.955693328292525,8.008999839753384,7.765528063249136,6.302006535937786
4-Hydroxybutanoic acid,5.654923849748893,5.70687229559488,5.970339116936529,6.0457755527965755,6.526473405070976,5.807855007789782,5.607930897136313,6.148231042064822,6.286050744005059,5.818302425068595,6.647205914227678,6.38562339643772,6.368919200910589,0.0
4-Hydroxyphenyllactic acid,5.466742146115754,5.413645546137021,5.4653562349252365,5.616655284989731,5.3697492577744015,4.864645647000646,5.527939389183967,5.481136787555135,5.7786040307577595,5.532542387606127,5.941235905604761,0.0,5.762383894662713,5.340481843278051
4-Methoxyphenol,6.188862463170731,6.209203883127732,6.214842001497783,6.215415942699861,6.179465960120165,6.191576688480714,6.207063885101669,6.205673169445617,6.236147871455788,6.2039751489847434,6.603358149271385,6.58263908834159,6.596029332226002,6.357623598356364
"4-Methylethcathinone, N-acetyl-",5.895314070761778,5.7717968469124665,5.53339794916591,6.09746223687636,5.311989467565686,5.163447248572565,5.458963315121466,5.603358652631572,5.251460970723226,5.1444557261883865,0.0,0.0,0.0,0.0
4-Methylvaleric acid,4.9296041377965345,5.247488767676286,5.488527532452565,5.2750790990355485,5.487069793266084,5.062907811449536,5.024196528789911,5.341118264042908,5.695424092842187,5.71320380569908,5.522287431155056,5.515037373219036,5.514236107891992,5.430458580169426
4-Pyridinol,8.788171267819116,8.881068605916534,9.17309772160639,8.170798740487486,8.898952127405032,8.985058417340344,8.536164921173775,9.013667258279437,9.121301118675522,8.772419099910865,9.322006762301944,9.285529594960046,9.096181696733897,8.755007125705895
"4,4,5,8-Tetramethyl-chroman-2-one",4.870587053999235,4.834251787637776,0.0,5.375179105815974,4.701526575477332,4.825586900367486,4.940873237336665,4.651273502934666,0.0,4.959220516310688,0.0,0.0,0.0,0.0
5-(2-Aminopropyl)-2-methylphenol,9.366523502597554,9.450417477675527,9.577037632797754,9.048181482930088,9.188226209661304,9.510574089403908,9.18766556321914,9.488829079268733,9.579412803919968,9.483859896416886,9.430745408357788,9.883335022590568,9.024761917951311,0.0
5-Aminovaleric acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.097356949578726,8.147114999378335,7.80574348636111,0.0
"5-Androsten-17alpha-methyl-3beta,17beta-diol",0.0,0.0,3.3999247522762652,0.0,5.936572094617654,0.0,0.9583113332574345,3.745253633854899,3.424043242830646,3.3615503513735367,4.23607093237243,3.611169371605088,3.5116404239440855,5.967283066456472
"5-Cholesten-3beta, 7alpha-bis[(trimethylsilyl)oxy]- ",6.075181886031075,7.259071525233038,6.7227549702671165,6.1055471619232415,6.445588906187446,6.32817739310507,5.853844209932926,6.477289836973085,7.323194612901876,6.215798269970838,6.83612946872481,7.793643145006539,6.244437951961939,6.459779195319335
5-Ethyluracil,0.0,4.698598761485693,0.0,5.89575663964914,0.0,0.0,5.000139531600349,0.0,4.862443491340158,4.611636013582951,0.0,0.0,4.7883533385786645,0.0
5-Henicosylresorcinol,3.797363898839085,0.0,0.0,4.006951804199979,0.0,3.734656601727107,4.2244795693555055,0.0,0.0,3.768213136007335,1.0188401562131024,0.0,0.0,1.5216087932872056
5-Hydroxy-L-tryptophan,6.760695269934009,6.951631956995209,6.694674164685317,6.936309452730111,6.751614428635657,6.835859110790617,6.854208992381521,7.055195590674084,7.14592473238865,6.874027377225797,8.099366122554825,7.9364411145778435,7.394792011376309,0.0
5-Hydroxyquinoline,5.735445666588218,6.053594891380467,5.832296377983058,5.322509916473972,5.623893702974501,5.86058347764132,5.901346298315869,5.841149531267437,5.863005461407644,6.013342946460791,6.637602211825508,6.95713524474267,6.640678686686961,0.0
5-Hydroxytryptophan,4.293655679687924,5.3536014269561285,5.626571453321425,5.080286634699168,0.0,4.8882529346585715,0.0,5.133963585008976,0.0,4.592290269359234,5.154699446339384,5.1440244208915455,5.044191117588675,5.024611525898659
5-Methyluridine,6.803077377326128,0.0,7.052256092850198,7.316300609899921,6.992833754590274,0.0,6.873879541008818,7.004072761925226,7.293991248039798,7.080885384515027,0.0,0.0,0.0,0.0
"5,10-Diethoxy-2,3,7,8-tetrahydro-1H,6H-dipyrrolo[1,2-a:1',2'-d]pyrazine ",4.850633419018932,4.097041270664614,0.0,5.593736359184406,3.8237102314738975,3.888285959649072,4.623855736964901,4.314308127308544,0.0,4.407926316571809,5.833197608943363,5.484986657267887,5.486182968738324,0.0
"5,6-Dihydro-5-methyluracil",0.0,5.566777852969014,5.552984221515607,6.36476593968442,4.896143781497669,0.0,5.897441718433057,5.212647067843448,0.0,5.60201818782078,0.0,0.0,0.0,0.0
"5,6-Dimethyl-4-phenyl-3-cyanopyridine-2(1H)-thione",5.782199409441603,5.938379857881839,0.0,0.0,5.661022940469545,0.0,0.0,0.0,0.0,0.0,0.0,4.323258466613917,3.948573432247617,0.0
"5alpha-Pregnane-3,20-dione",0.0,0.0,5.932285207575983,0.0,5.807893356068799,0.0,0.0,5.697046531805219,6.305287758061431,0.0,6.442525904523122,6.104535406133968,5.948492581287463,0.0
6-Hydroxyflavone-beta-D-glucoside,6.148501992618879,0.0,6.394355791153358,5.339556794529789,0.0,6.301390113133791,0.0,0.0,6.586249274270211,0.0,6.763180251885125,6.426327231976969,6.654531280263189,0.0
6-Hydroxyflavone,10.3016605965804,10.532193490886696,10.364026056349465,10.66442609540359,10.844450747296,10.829323327358772,10.806319371328572,10.9431273488828,0.0,10.704888253676728,0.0,0.0,0.0,0.0
"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",6.06189067445674,6.192627913623792,6.251116211398538,6.27322273380089,6.109016760737462,6.195150167306922,6.260860959770901,0.0,6.158440747021295,0.0,7.286109292898137,6.64292255377686,7.0087287341280975,0.0
"6,7,4'-Trihydroxyisoflavone",4.170323157555366,4.918752689740834,0.0,4.315417385113735,4.381019273267381,4.201678194230255,0.0,0.0,0.0,0.0,4.8283897245205045,4.779043165026643,4.638430775914314,3.4115842706328534
"6,8-Dioxapentadecane",4.5431587429796085,5.246417698719693,0.0,0.0,5.198872003489867,5.296939232871742,5.25164166194463,4.6180358898307725,0.0,5.31870094028236,5.676981660876962,0.0,5.604649557079055,5.367662872332063
"7-(Trimethylsilyl)-2,6-bis[(trimethylsilyl)oxy]-7H-purine",0.0,4.065256338488987,0.0,0.0,5.771348415933647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.242871180546201,0.0
7-(Trimethylsilyl)amino-4-methylcoumarin,3.3513620588999027,0.0,2.878028157392387,5.03436736797896,0.0,0.0,4.0011893032613255,0.0,3.500412779340366,3.0746505794052603,4.881502128895718,5.042064578164102,4.754289610003932,0.0
"7-Acetyl-6-ethyl-1,1,4,4-tetramethyltetralin ",6.043693076540563,6.2335621674991994,5.151642420716294,5.845659804541295,5.159487754590822,6.032777837390244,5.66169376605143,5.789343507099676,5.824532091973279,5.5834252387190695,5.305748608234226,5.196947179639657,5.175523783838767,5.066687919389703
"7-Isoquinolinol, 1,2,3,4-tetrahydro-1-[(4-hydroxyphenyl)methyl]-6-methoxy-",7.720614957436263,7.780885916011768,7.589374302198025,7.4788688439673106,7.936211152240038,7.842575830035306,7.521263416086192,8.127950380560167,8.157575004954943,7.741039725082058,8.36554188610208,8.436726571510269,8.201555338477124,7.429564563519065
"7-Keto-3alpha,12-alpha-dihydroxycholanic acid",0.0,0.0,0.0,0.0,4.42818855749204,0.0,6.73180011452745,0.0,6.310680680879868,4.717465723486536,0.0,0.0,5.271255218458324,5.267284360629641
"7,9-Di-tert-butyl-1-oxaspiro(4,5)deca-6,9-diene-2,8-dione",7.292421286761235,7.304905058703285,7.29918922334055,7.314380979571961,7.308260029961796,7.3020820417160275,7.3390311921965985,7.301379863913573,7.345340764690185,7.3262435334241856,8.117345043868553,8.066138692902884,7.68926987940022,7.470850413050168
8-Heptadecene,0.0,4.630857999274362,4.598290638554326,0.0,4.519295065494581,0.0,2.7329396277508544,4.072150295959401,3.976149343234116,0.0,0.0,3.2939670066340754,0.0,0.0
8-Hydroxy-5-(hydroxymethyl)quinoline,8.38080271102829,8.365452665953612,0.0,8.164507764792466,8.68928501587969,8.708453941208829,8.424977299536042,8.686992063463883,8.84167520664285,8.213667492386588,9.673199925232344,0.0,10.115318191336186,0.0
9-Hexadecenoic acid,6.4365005215625075,6.389156203432245,7.403457622723732,6.0483036619528185,0.0,0.0,0.0,7.293207088804579,7.330208401325798,5.811180227870543,6.975090672419328,6.941238063185235,0.0,7.1301995147208945
9-Octadecenamide,6.493422575146104,7.00832871590691,6.933191434278518,7.033346221371558,6.746207839973731,6.974534005413272,7.089506823114874,6.852465907079085,7.094885145450394,7.335811026460838,0.0,5.027569813050723,0.0,0.0
9-Octadecenoic acid,1.3734405359737398,0.0,0.0,0.0,0.0,0.0,1.5766029268141666,2.049365373951412,0.0,0.0,0.00176281388991,0.4899792897837242,0.2701896872436272,0.253600050843705
"9,12-Octadecadienoic acid",7.026641148991927,7.107516296722256,7.198210969406268,6.997447773962247,6.915466448818801,6.7907623667343975,7.191168330363076,6.775002778770957,7.0499972811274905,7.066178561207179,7.468219819823004,6.272986459705634,7.391729102151981,5.631472991786844
"9(E),11(E)-Conjugated linoleic acid",0.0,3.734782756281376,0.0,4.128902283244254,3.7825326466106497,0.0,3.6310508435976834,0.0,4.105274105238377,0.0,0.0,0.0,0.0,0.0
"9H-Fluorene, 9-methylene-",4.465546828675697,4.576043836550062,0.0,4.471447541557832,4.146357760120369,4.698027207372199,4.213891080451826,4.34775425584587,4.321318464893119,4.220143814355502,0.0,0.0,0.1138493334108164,0.0
9H-Purin-6-ol,0.0,4.779533538090888,4.94925451105542,0.0,0.0,4.190725053821886,0.0,0.0,4.583760668819571,0.0,5.217246253507922,5.022855878902287,4.942804482389999,0.0
"9H-Purine, 9-(trimethylsilyl)-2,6,8-tris[(trimethylsilyl)oxy]-",0.0,0.0,0.0,4.105510232116585,0.0,4.823632871180641,3.832258218215354,4.734965076950005,5.426208834917438,0.0,5.133476067799207,4.346609267539531,0.0,4.415912591673493
"Acetamide, 2,2,2-trifluoro-",6.323719677200548,6.681987808108662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7773323885273875,5.791598837882034,5.73184814498775,5.889086330671503
"Acetamide, N,N-diethyl-",6.345605967964693,6.422057445307056,5.912645593938359,6.572118664293643,6.577906212310839,6.410287388783298,6.592174146289634,6.1276589110783695,6.5734993925926535,6.506793006332211,6.532653681938622,6.514847980231298,6.4749528152551585,6.460869350000045
"Acetic acid, bis[(trimethylsilyl)oxyl]-",6.2958774194659,6.8677686025571045,6.853797547163235,6.234044249627412,7.083799903713237,6.575658140412198,6.444079666802778,6.726960581226619,7.029668872692538,6.511886489357797,5.995226052176709,5.427618543038248,5.694010910156294,0.0
"Acetin, bis-1,3-trimethylsilyl ether",3.30944371586866,3.3794167108276754,3.3981508550513064,3.4126666459293946,1.7325529255577308,0.0,0.0,1.8773801196816564,3.492300970608588,1.7571328416964282,0.0,0.0,0.0,0.0
Acetoacetic acid,5.66548072711323,6.034880211081773,5.765449600182067,5.7701155335384,5.733468093702224,5.636244466666265,5.631913351464515,5.960431123401042,5.773028073665618,5.784923281554046,6.715355950568659,6.575237099560527,6.7199174113736735,5.292041914929135
"Acetohydrazide, 2-(2-isopropyl-5-methylphenoxy)-N2-benzylideno-",4.80443815118064,0.0,0.0,4.97385729136482,0.0,4.96017954658328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.635731614084132
Aceturic acid,3.245911695582828,3.672771948256136,4.526693097313536,0.0,3.846169809657196,3.484624112453308,4.0119529384490775,3.4210903423458734,3.845858418473744,4.02250291331233,4.989629100002702,5.055719250210256,4.800027014942348,0.0
Aconitic acid,3.8089099998402274,0.0,0.0,0.0,4.309644872728714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adipoyl-L-carnitine,5.6195159711391875,5.8047616007151515,6.025846668346874,5.305483800685252,5.92915856872114,5.734991188840476,5.515235471115594,6.018960317060108,6.240464861409072,5.698728059161994,1.558152337819463,1.6743078361505364,0.0,0.0
Albizziin,7.585703092381312,7.574821405719163,7.70463897774365,7.146309460282511,7.1012817991761095,7.457277119354012,7.263636216981892,7.411763967925489,7.847549989735686,7.222478833539527,8.284930734878646,0.0,0.0,7.884110013997775
Alloxanic acid,6.395091961611041,0.0,6.3316667166889875,7.133269615966942,6.540349012096193,6.639505878092218,6.574010768428571,0.0,0.0,7.017745981496619,0.0,0.0,7.306989164466508,7.0452840505624845
Allylescaline ,7.488126318837813,7.501070771417024,7.210133439905356,7.718145043662952,7.262281244295303,7.439295153372046,7.108652556028692,7.472028272961791,7.475997096975651,7.192327637069177,0.0,7.429154938567052,7.770850705738757,7.546638288419458
alpha-D-Mannopyranose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.053054494749258
"alpha-L-Galactopyranoside, methyl 6-deoxy-, (R,R,R,S,S)-",5.187983900654808,5.158366667635664,5.529076179260983,5.184772779895779,4.192318063541285,5.360113409374316,5.280914059034827,5.394788280403324,5.655674451908671,5.518564599480085,0.0,0.0,0.0,5.795494155929845
alpha-Linolenic acid,4.304473482026832,4.330343987172277,4.6477107723540225,3.320283654170529,4.129989511617173,0.0,4.496485377764811,4.588142727447659,4.505311481676273,4.515319013903874,0.0,0.0,0.0,0.0
alpha-Tocopherol,3.770783153651771,3.0949532031829468,4.046717640535882,4.931725281656639,3.852736504965683,3.9669656120478063,4.246167534077808,4.179915038852807,3.4861992292389132,3.84104971668782,4.1578362648123575,3.437258477024537,4.089517786427539,4.038315029066327
Ammeline,8.648213678473136,8.918045642091256,9.741395604421848,8.285194396187967,9.825921648520696,9.6579400215097,8.772173026382566,0.0,9.795017239996128,0.0,9.798732411048782,10.122820576575789,0.0,0.0
"androst1-2,4,6,16-tetraene-3,6,17-triol",0.0,0.0,0.0,0.0,4.034807373954962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arabinaric acid,3.11392232492935,0.0,0.0,0.0,0.0,0.0,3.643418627549849,0.0,2.6634554920105233,3.207675989814532,3.960108776491169,3.861735207589579,3.64223464502137,0.0
"Arabinofuranose, 1,2,3,5-tetrakis-O-",5.838156528140319,5.8188650958589605,5.918105289544219,5.941257945854052,5.691419312656449,5.781627164058124,5.836401498253071,5.871750931375023,0.0,5.967819777979267,6.604171220809092,6.3636584890246635,5.744702608154394,6.216216395786396
"Arabinonic acid, 2,3,5-tris-O-(trimethylsilyl)-, gamma-lactone",0.0,2.8127206033147503,0.0,0.0,0.0,3.090194920058918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arachidonic acid,4.94636880288752,5.097916415476691,0.0,4.952476995759717,4.701401665913772,4.960869685028206,5.0105642237224535,0.0,4.872544392463719,0.0,2.606839954271552,2.5243247123779695,4.780988909610827,3.5353676796261175
Arsenous acid,0.0,0.0,4.0026076900718035,0.0,0.0,0.0,0.0,0.0,4.0934209072840835,4.460880133850158,3.955114042612691,4.505859309519646,5.451480870943049,0.0
Aspartic acid,8.74667017454246,8.738454418082092,8.704650000055913,8.69026457837665,8.561198381317855,8.568565681312519,8.695036356389616,8.71469078084503,8.76030990875217,8.670887304514258,0.0,0.0,0.0,0.0
Atrazine desethyl,0.0,5.872260600835418,0.0,6.9071374285104925,0.0,0.0,5.486923071483812,0.0,5.7110704337587155,5.485724704257138,4.924546719746482,4.739228157003636,4.6640301073616,2.389395156291592
Azatadine,4.319064895823723,4.420491667179806,0.0,4.268340568583004,0.0,4.146700130489081,0.0,0.0,0.0,0.0,2.078433680924111,0.0,1.6506681947998374,0.0
"Azetidine, 1-acetyl-2-methyl-",9.023201810534026,9.092108912296448,8.990566862806228,9.22545608618807,8.938667924744424,9.264930655051613,9.295007601074936,8.814088614389831,9.176974367861916,9.095428903818725,9.887027189858417,9.56383591123771,0.0,10.320076558275067
"Aziridine, 1-(2-buten-2-yl)-",6.9845708451108965,7.321982051802829,6.804041019669376,7.958061931533261,6.3910074721889965,6.52913673571991,7.391491331091224,6.8466793370416585,7.381756293197221,7.058117596630808,0.0,0.0,0.0,0.0
"Benzaldehyde, 2,5-dimethyl-",4.796966763132628,4.963994551782461,4.48973765369847,4.295253030878012,4.518904700919175,4.083203977341298,5.0232530993428375,4.525177558995182,5.014500747247015,4.538566322463045,5.293644604889721,5.246973046754878,5.28152950166991,4.2130085055165
"Benzene, 1-acetoxy-2,6-dimethoxy-4-(2-propenyl)-",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.441600582031386,4.676682467131271,0.0,0.0
"Benzene, 1,1'-(1,2-cyclobutanediyl)bis-",5.7922315591412294,5.923920082679046,0.0,5.848287480450957,0.0,5.9310514582607405,5.717243601754325,5.612995408287497,5.540196048544098,5.577445458488348,5.719907686504774,5.108508340545196,4.980896089369551,5.441755636108522
"Benzene, 1,3-bis(1,1-dimethylethyl)-",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.219609753328438,0.0,6.162525107964289,0.0,6.18029785843828
"Benzene, 3-cyclohexen-1-yl-",5.256238788449904,5.159059368607201,5.102195750041035,5.040628181053548,4.841774279031339,5.200340940589262,5.236779841662856,4.830162383168487,5.152884756218347,5.253610219244249,4.361419759681235,4.386417570067519,4.140211638060913,0.0
"Benzene, 4-ethenyl-1,2-dimethoxy-",3.7392396078830688,3.670233275890849,3.98145067616577,3.55236302031181,3.746400097359599,3.839419972348403,3.7311047929300094,3.688563533765807,4.3033532435739605,3.8277754136591113,4.298239365276164,4.022488147521325,0.0,3.632429925607204
Benzeneacetamide,0.0,0.0,0.0,0.0,0.0,5.641367423967755,0.0,5.777226175280062,6.1066555402860425,0.0,6.123378124386599,6.119493360652501,5.71863981763427,0.0
Benzeneacetic acid,4.428214722947902,4.8325607680757265,4.552841357309694,4.554682483407184,4.625559905458261,3.5519356302677316,4.774266772826751,4.602401768168286,4.7506874476351815,4.739942818758054,5.688126861536127,5.654755494056025,5.270892912908293,4.4878757327683
"Benzeneethanamine, N-[(pentafluorophenyl)methylene]-4-[(trimethylsilyl)oxy]-",6.034087143680687,0.0,0.0,7.50505916490689,0.0,0.0,6.777871659696039,5.387156810236539,5.569190533197896,6.376730788118114,7.522770300917607,7.269695985980482,6.695466829756979,0.0
"Benzenemethanamine, 2,3-dimethoxy-",0.0,0.0,0.0,0.0,0.0,4.673695496200051,0.0,0.0,4.739362969268627,0.0,2.999300511813858,2.9650607175898473,0.0,0.0
"Benzenepropanoic acid, 3,5-bis(1,1-dimethylethyl)-4-hydroxy-",6.240789247216796,6.411941710856602,6.318771602750507,6.425661426511751,6.505090084302432,6.300990874609425,6.299248025311051,6.2975370479422565,6.427657976824549,6.264022469616049,6.574702260220984,6.430399736093545,0.0,0.0
Benzenepropanoic acid,6.003937039773491,6.0510824127803735,6.550519068980691,0.0,7.044572170564547,6.272692641247086,6.443627502207049,6.758507391655827,6.952423937873205,6.226109583774811,5.301467326868841,5.312958126262127,5.45780537608207,0.0
"Benzimidazole, 5-trifluoromethyl-2-methyl-",4.802678223831488,4.658257123772571,4.654806251334925,5.007098419709958,4.849106555051329,4.832719919487058,4.886983513604477,4.727763470621246,4.697118859278283,4.835207451606999,4.65851485044119,4.691593988175256,4.763001725600632,4.834159939608475
"Benzo[b]fluorene, 5-amino-7-methyl-1,2,3,4,6,7,8,9-octahydro-11-thia-10-aza-",2.9018254120531837,3.5333569347446123,0.0,0.0,2.943483504027105,3.105831746084946,3.572516741670371,3.4631605057307837,3.9108862180139328,3.4257747114719144,2.4011752236185977,2.6085750621217763,1.9722562984986776,0.0
"Benzoic acid, methyl ester",5.6297478240550864,5.6349033962409,5.641897231675871,5.625946342933088,5.65172393164358,5.638242302821586,5.662368002762921,5.635445670588802,5.7293164037065365,5.66475711911296,5.617078817127454,6.3126032107870165,6.001844468434161,5.640121669307956
