cpx_gene,pls_metabolite,VECPAC r,VECPAC p-values,VECPAC n,DSS r,DSS p-values,DSS n,LPS r,LPS p-values,LPS n,Pooled r,Pooled p-values,Pooled n,r Count,Consistent,Sign,edge_dir,Pooled FDR
ENSMUSG00000033237-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-0.5,0.666666667,3,-0.4,0.6,4,-0.107142857,0.819150856,7,2,TRUE,-,-1,0.8848012
ENSMUSG00000041126-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-0.5,0.666666667,3,-0.4,0.6,4,-0.857142857,0.013697327,7,2,TRUE,-,-1,0.201854696
ENSMUSG00000035295-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-0.5,0.666666667,3,-0.8,0.2,4,-0.928571429,0.002519472,7,2,TRUE,-,-1,0.125524982
ENSMUSG00000057421-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-0.5,0.666666667,3,-0.2,0.8,4,-0.464285714,0.293934108,7,2,TRUE,-,-1,0.538172834
ENSMUSG00000022781-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-1,0,3,-0.4,0.6,4,-0.357142857,0.431611352,7,2,TRUE,-,-1,0.635017498
ENSMUSG00000105382-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-0.866025404,0.333333333,3,-0.8,0.2,4,-0.778311782,0.039281056,7,2,TRUE,-,-1,0.27118084
ENSMUSG00000003184-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-0.5,0.666666667,3,-0.8,0.2,4,-0.607142857,0.148231161,7,2,TRUE,-,-1,0.420017268
ENSMUSG00000005469-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-1,0,3,-0.4,0.6,4,-0.535714286,0.215217456,7,2,TRUE,-,-1,0.476611025
ENSMUSG00000049295-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-0.5,0.666666667,3,-0.8,0.2,4,-0.607142857,0.148231161,7,2,TRUE,-,-1,0.420017268
ENSMUSG00000070348-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,0.5,0.666666667,3,0.4,0.6,4,0.142857143,0.7599453,7,2,TRUE,+,1,0.847467739
ENSMUSG00000046711-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,1,0,3,0.4,0.6,4,0.612637475,0.143588575,7,2,TRUE,+,1,0.415410456
ENSMUSG00000002319-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-1,0,3,-0.4,0.6,4,-0.285714286,0.534509229,7,2,TRUE,-,-1,0.703508865
ENSMUSG00000020108-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-1,0,3,-0.6,0.4,4,-0.5,0.253169995,7,2,TRUE,-,-1,0.508640649
ENSMUSG00000026273-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-0.5,0.666666667,3,-0.4,0.6,4,-0.857142857,0.013697327,7,2,TRUE,-,-1,0.201854696
ENSMUSG00000061533-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-0.5,0.666666667,3,-0.8,0.2,4,-0.285714286,0.534509229,7,2,TRUE,-,-1,0.703508865
ENSMUSG00000058756-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-1,0,3,-0.8,0.2,4,-0.535714286,0.215217456,7,2,TRUE,-,-1,0.476611025
ENSMUSG00000004698-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-0.5,0.666666667,3,-0.4,0.6,4,-0.178571429,0.701657943,7,2,TRUE,-,-1,0.810765806
ENSMUSG00000021903-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,1,0,3,0.4,0.6,4,0.035714286,0.939408205,7,2,TRUE,+,1,0.959155371
ENSMUSG00000031511-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,0.5,0.666666667,3,0.2,0.8,4,0.535714286,0.215217456,7,2,TRUE,+,1,0.476611025
ENSMUSG00000024151-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-0.5,0.666666667,3,-0.4,0.6,4,-0.035714286,0.939408205,7,2,TRUE,-,-1,0.959155371
ENSMUSG00000023243-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-1,0,3,-0.6,0.4,4,-0.071428571,0.879048193,7,2,TRUE,-,-1,0.921823736
ENSMUSG00000030591-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-1,0,3,-0.2,0.8,4,-0.321428571,0.482072038,7,2,TRUE,-,-1,0.669724881
ENSMUSG00000036501-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-1,0,3,-0.4,0.6,4,-0.107142857,0.819150856,7,2,TRUE,-,-1,0.8848012
ENSMUSG00000025410-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-1,0,3,-0.4,0.6,4,-0.571428571,0.180201989,7,2,TRUE,-,-1,0.44792623
ENSMUSG00000061718-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-1,0,3,-0.4,0.6,4,-0.178571429,0.701657943,7,2,TRUE,-,-1,0.810765806
ENSMUSG00000092417-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-1,0,3,-0.6,0.4,4,-0.571428571,0.180201989,7,2,TRUE,-,-1,0.44792623
ENSMUSG00000026520-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-1,0,3,-0.8,0.2,4,-0.392857143,0.38331687,7,2,TRUE,-,-1,0.603480249
ENSMUSG00000083899-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-0.5,0.666666667,3,-1,0,4,-0.642857143,0.119392373,7,2,TRUE,-,-1,0.388340523
ENSMUSG00000021585-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,0.5,0.666666667,3,0.4,0.6,4,0.821428571,0.023448808,7,2,TRUE,+,1,0.232810196
ENSMUSG00000056215-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,0.5,0.666666667,3,0.2,0.8,4,0.142857143,0.7599453,7,2,TRUE,+,1,0.847467739
ENSMUSG00000045100-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,0.5,0.666666667,3,0.8,0.2,4,0.464285714,0.293934108,7,2,TRUE,+,1,0.538172834
ENSMUSG00000044296-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-0.866025404,0.333333333,3,-0.4,0.6,4,-0.518874522,0.232753919,7,2,TRUE,-,-1,0.491057041
ENSMUSG00000032301-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-1,0,3,-0.4,0.6,4,-0.535714286,0.215217456,7,2,TRUE,-,-1,0.476611025
ENSMUSG00000030862-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-0.5,0.666666667,3,-0.4,0.6,4,-0.857142857,0.013697327,7,2,TRUE,-,-1,0.201854696
ENSMUSG00000018199-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-1,0,3,-0.8,0.2,4,-0.178571429,0.701657943,7,2,TRUE,-,-1,0.810765806
ENSMUSG00000023092-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,0.5,0.666666667,3,0.4,0.6,4,0.214285714,0.644511581,7,2,TRUE,+,1,0.774702905
ENSMUSG00000003099-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-0.5,0.666666667,3,-0.8,0.2,4,-0.142857143,0.7599453,7,2,TRUE,-,-1,0.847467739
ENSMUSG00000041012-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,0.5,0.666666667,3,0.2,0.8,4,0.107142857,0.819150856,7,2,TRUE,+,1,0.8848012
ENSMUSG00000039275-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,0.5,0.666666667,3,0.8,0.2,4,0.071428571,0.879048193,7,2,TRUE,+,1,0.921823736
ENSMUSG00000024150-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,1,0,3,0.4,0.6,4,0.107142857,0.819150856,7,2,TRUE,+,1,0.8848012
ENSMUSG00000043467-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-0.5,0.666666667,3,-0.8,0.2,4,-0.428571429,0.337368311,7,2,TRUE,-,-1,0.571088885
ENSMUSG00000024921-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-0.5,0.666666667,3,-0.4,0.6,4,-0.107142857,0.819150856,7,2,TRUE,-,-1,0.8848012
ENSMUSG00000030016-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-0.5,0.666666667,3,-0.8,0.2,4,-0.392857143,0.38331687,7,2,TRUE,-,-1,0.603480249
ENSMUSG00000035873-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-0.5,0.666666667,3,-0.4,0.6,4,-0.392857143,0.38331687,7,2,TRUE,-,-1,0.603480249
ENSMUSG00000024687-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,1,0,3,0.8,0.2,4,0.75,0.0521814,7,2,TRUE,+,1,0.296752719
ENSMUSG00000021377-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-1,0,3,-0.2,0.8,4,-0.142857143,0.7599453,7,2,TRUE,-,-1,0.847467739
ENSMUSG00000056054-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-0.5,0.666666667,3,-0.2,0.8,4,-0.821428571,0.023448808,7,2,TRUE,-,-1,0.232810196
ENSMUSG00000018372-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-1,0,3,-1,0,4,-0.607142857,0.148231161,7,2,TRUE,-,-1,0.420017268
ENSMUSG00000024740-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-1,0,3,-0.2,0.8,4,-0.5,0.253169995,7,2,TRUE,-,-1,0.508640649
ENSMUSG00000039883-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-1,0,3,-0.8,0.2,4,-0.607142857,0.148231161,7,2,TRUE,-,-1,0.420017268
ENSMUSG00000019897-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-0.5,0.666666667,3,-0.6,0.4,4,-0.178571429,0.701657943,7,2,TRUE,-,-1,0.810765806
ENSMUSG00000031751-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-0.5,0.666666667,3,-0.4,0.6,4,-0.5,0.253169995,7,2,TRUE,-,-1,0.508640649
ENSMUSG00000035640-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,0.5,0.666666667,3,0.4,0.6,4,0.285714286,0.534509229,7,2,TRUE,+,1,0.703508865
ENSMUSG00000001855-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-0.5,0.666666667,3,-0.4,0.6,4,-0.321428571,0.482072038,7,2,TRUE,-,-1,0.669724881
ENSMUSG00000007892-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-0.5,0.666666667,3,-0.4,0.6,4,-0.5,0.253169995,7,2,TRUE,-,-1,0.508640649
ENSMUSG00000000305-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-0.5,0.666666667,3,-0.4,0.6,4,-0.25,0.588724448,7,2,TRUE,-,-1,0.739175102
ENSMUSG00000042729-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-1,0,3,-0.4,0.6,4,-0.678571429,0.093750254,7,2,TRUE,-,-1,0.359352182
ENSMUSG00000047264-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-1,0,3,-0.4,0.6,4,-0.035714286,0.939408205,7,2,TRUE,-,-1,0.959155371
ENSMUSG00000036478-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-0.5,0.666666667,3,-0.6,0.4,4,-0.392857143,0.38331687,7,2,TRUE,-,-1,0.603480249
ENSMUSG00000030979-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-0.5,0.666666667,3,-0.4,0.6,4,-0.392857143,0.38331687,7,2,TRUE,-,-1,0.603480249
ENSMUSG00000021244-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-0.5,0.666666667,3,-0.4,0.6,4,-0.107142857,0.819150856,7,2,TRUE,-,-1,0.8848012
ENSMUSG00000026784-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,0.5,0.666666667,3,0.4,0.6,4,0.321428571,0.482072038,7,2,TRUE,+,1,0.669724881
ENSMUSG00000027690-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-1,0,3,-0.210818511,0.789181489,4,-0.037062466,0.937124009,7,2,TRUE,-,-1,0.957976928
ENSMUSG00000096971-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-0.5,0.666666667,3,-0.4,0.6,4,-0.5,0.253169995,7,2,TRUE,-,-1,0.508640649
ENSMUSG00000106718-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,0.5,0.666666667,3,0.4,0.6,4,0.321428571,0.482072038,7,2,TRUE,+,1,0.669724881
ENSMUSG00000087368-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-0.5,0.666666667,3,-0.8,0.2,4,-0.428571429,0.337368311,7,2,TRUE,-,-1,0.571088885
ENSMUSG00000024335-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-1,0,3,-0.4,0.6,4,-0.892857143,0.006807187,7,2,TRUE,-,-1,0.163805803
ENSMUSG00000055447-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,1,0,3,0.4,0.6,4,0.214285714,0.644511581,7,2,TRUE,+,1,0.774702905
ENSMUSG00000021025-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-0.5,0.666666667,3,-0.6,0.4,4,-0.821428571,0.023448808,7,2,TRUE,-,-1,0.232810196
ENSMUSG00000049739-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,0.5,0.666666667,3,0.6,0.4,4,0.142857143,0.7599453,7,2,TRUE,+,1,0.847467739
ENSMUSG00000070858-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,0.5,0.666666667,3,0.4,0.6,4,0.214285714,0.644511581,7,2,TRUE,+,1,0.774702905
ENSMUSG00000030079-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,0.5,0.666666667,3,0.4,0.6,4,0.142857143,0.7599453,7,2,TRUE,+,1,0.847467739
ENSMUSG00000032372-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,0.5,0.666666667,3,0.2,0.8,4,0.428571429,0.337368311,7,2,TRUE,+,1,0.571088885
ENSMUSG00000028041-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-1,0,3,-0.8,0.2,4,-0.642857143,0.119392373,7,2,TRUE,-,-1,0.388340523
ENSMUSG00000060512-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-0.5,0.666666667,3,-0.2,0.8,4,-0.142857143,0.7599453,7,2,TRUE,-,-1,0.847467739
ENSMUSG00000043639-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-1,0,3,-0.4,0.6,4,-0.392857143,0.38331687,7,2,TRUE,-,-1,0.603480249
ENSMUSG00000058492-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,0.5,0.666666667,3,0.948683298,0.051316702,4,0.630061919,0.129359708,7,2,TRUE,+,1,0.400292477
ENSMUSG00000040701-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-1,0,3,-0.2,0.8,4,-0.642857143,0.119392373,7,2,TRUE,-,-1,0.388340523
ENSMUSG00000022312-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-0.5,0.666666667,3,-0.2,0.8,4,-0.142857143,0.7599453,7,2,TRUE,-,-1,0.847467739
ENSMUSG00000103657-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-0.866025404,0.333333333,3,-0.737864787,0.262135213,4,-0.512271764,0.239805391,7,2,TRUE,-,-1,0.496736608
ENSMUSG00000021482-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,0.5,0.666666667,3,0.6,0.4,4,0.321428571,0.482072038,7,2,TRUE,+,1,0.669724881
ENSMUSG00000023249-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-1,0,3,-0.8,0.2,4,-0.75,0.0521814,7,2,TRUE,-,-1,0.296752719
ENSMUSG00000046947-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-0.5,0.666666667,3,-0.4,0.6,4,-0.285714286,0.534509229,7,2,TRUE,-,-1,0.703508865
ENSMUSG00000037742-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,0.5,0.666666667,3,0.4,0.6,4,0.214285714,0.644511581,7,2,TRUE,+,1,0.774702905
ENSMUSG00000030605-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-1,0,3,-0.6,0.4,4,-0.5,0.253169995,7,2,TRUE,-,-1,0.508640649
ENSMUSG00000037012-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-1,0,3,-0.4,0.6,4,-0.035714286,0.939408205,7,2,TRUE,-,-1,0.959155371
ENSMUSG00000037736-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-0.5,0.666666667,3,-0.4,0.6,4,-0.107142857,0.819150856,7,2,TRUE,-,-1,0.8848012
ENSMUSG00000095677-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-0.866025404,0.333333333,3,-0.4,0.6,4,-0.44474959,0.317371943,7,2,TRUE,-,-1,0.557304592
ENSMUSG00000019464-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-1,0,3,-0.2,0.8,4,-0.107142857,0.819150856,7,2,TRUE,-,-1,0.8848012
ENSMUSG00000038990-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,1,0,3,0.4,0.6,4,0.321428571,0.482072038,7,2,TRUE,+,1,0.669724881
ENSMUSG00000051224-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,0.5,0.666666667,3,0.8,0.2,4,0.214285714,0.644511581,7,2,TRUE,+,1,0.774702905
ENSMUSG00000021686-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-0.5,0.666666667,3,-0.2,0.8,4,-0.285714286,0.534509229,7,2,TRUE,-,-1,0.703508865
ENSMUSG00000002844-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,0.5,0.666666667,3,0.4,0.6,4,0.5,0.253169995,7,2,TRUE,+,1,0.508640649
ENSMUSG00000029684-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-0.5,0.666666667,3,-0.4,0.6,4,-0.607142857,0.148231161,7,2,TRUE,-,-1,0.420017268
ENSMUSG00000034863-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-1,0,3,-0.4,0.6,4,-0.285714286,0.534509229,7,2,TRUE,-,-1,0.703508865
ENSMUSG00000021215-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-0.5,0.666666667,3,-1,0,4,-0.607142857,0.148231161,7,2,TRUE,-,-1,0.420017268
ENSMUSG00000028133-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-0.5,0.666666667,3,-0.8,0.2,4,-0.892857143,0.006807187,7,2,TRUE,-,-1,0.163805803
ENSMUSG00000031112-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,0.5,0.666666667,3,0.6,0.4,4,0.714285714,0.071343561,7,2,TRUE,+,1,0.328619001
ENSMUSG00000028700-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,0.5,0.666666667,3,0.4,0.6,4,0.357142857,0.431611352,7,2,TRUE,+,1,0.635017498
ENSMUSG00000032018-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,0.5,0.666666667,3,0.4,0.6,4,0.607142857,0.148231161,7,2,TRUE,+,1,0.420017268
ENSMUSG00000030304-P,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",,,0,-1,0,3,-0.2,0.8,4,-0.857142857,0.013697327,7,2,TRUE,-,-1,0.201854696
