Gene,Metabolite,VECPAC r,VECPAC p,VECPAC n,DSS r,DSS p,DSS n,LPS r,LPS p,LPS n,Pooled r,Pooled p,Pooled n,Consistent,Sign,Pooled FDR
ENSMUSG00000039253-P,cis-2-Decenoic acid,,,0.0,,,0.0,,,0.0,,,,True,-,0.0
ENSMUSG00000039253-P,Luciferin,,,0.0,,,0.0,,,0.0,,,,True,+,0.0
ENSMUSG00000039253-P,L-Val-L-Leu,,,0.0,,,0.0,,,0.0,,,,True,-,0.0
ENSMUSG00000031916-P,"2,4-Dimethoxybenzaldoxime",,,0.0,,,0.0,,,0.0,,,,True,+,0.0
ENSMUSG00000031916-P,2-Norbornanemethanol,,,0.0,,,0.0,,,0.0,,,,True,-,0.0
ENSMUSG00000031916-P,Isosorbide,,,0.0,,,0.0,,,0.0,,,,True,-,0.0
ENSMUSG00000031916-P,L-Threonine,,,0.0,,,0.0,,,0.0,,,,True,+,6.819129839774976e-23
ENSMUSG00000031916-P,"N-[(3,4,5-Trimethoxyphenyl)methylidene]hydroxylamine",,,0.0,,,0.0,,,0.0,,,,True,-,0.0
ENSMUSG00000031916-P,Octanoic acid,,,0.0,,,0.0,,,0.0,,,,True,-,0.0
ENSMUSG00000031916-P,Tyr-Val,,,0.0,,,0.0,,,0.0,,,,True,+,0.0
ENSMUSG00000025477-P,"1,2-Bis(trimethylsiloxy)cyclohexene",,,0.0,,,0.0,,,0.0,,,,True,-,0.0
ENSMUSG00000025477-P,"1,2-Cinnolinedicarboxylic acid, 1,2,3,5,6,7,8,8a-octahydro-4-trimethylsilyloxy-, diethyl ester",,,0.0,,,0.0,,,0.0,,,,True,+,0.0
ENSMUSG00000025477-P,"13-Docosenamide, (Z)",,,0.0,,,0.0,,,0.0,,,,True,+,0.0
ENSMUSG00000025477-P,"2,4-Dimethoxybenzaldoxime",,,0.0,,,0.0,,,0.0,,,,True,+,0.0
ENSMUSG00000025477-P,2-Aminoquinolin-8-ol,,,0.0,,,0.0,,,0.0,,,,True,-,0.0
ENSMUSG00000025477-P,cis-2-Decenoic acid,,,0.0,,,0.0,,,0.0,,,,True,+,0.0
ENSMUSG00000025477-P,Isosorbide,,,0.0,,,0.0,,,0.0,,,,True,-,0.0
ENSMUSG00000025477-P,Octadecanoic acid,,,0.0,,,0.0,,,0.0,,,,True,-,0.0
ENSMUSG00000036371-P,2-Furoic acid,,,0.0,0.5,0.6666666666666666,3.0,0.5,0.6666666666666666,3.0,,,,True,-,0.0014139208206069
