0,1,2,3,4,5,6,7,8,9,10,11
ENSMUSG00000021025-P,8.857300634883615,10.406702767986694,10.228606636913684,8.680001582476054,8.551727068978229,10.260879025225387,8.359770672010235,9.209225005477537,8.675412582387592,8.848280215577807,
ENSMUSG00000049739-P,3.888924901803752,3.3652784141602017,2.4360270815356015,3.668538768064413,4.170853317022545,4.054114469738946,4.056309034141006,3.87269590566056,2.785877769442253,3.222863846480197,
ENSMUSG00000070858-P,6.801092956281077,7.124552809306025,6.960255061028064,6.980343532312802,6.626681796745451,6.304834654467418,6.5802920199342525,6.0967761409997285,6.315074436279856,6.374595070117787,
ENSMUSG00000024491-P,6.610294872343852,6.748072474976767,6.783777335486467,7.285473412398336,6.017776016576882,6.698392696888198,6.499486215492488,7.314368248384675,7.401323913593947,7.085037243147694,
ENSMUSG00000030079-P,5.573601218106824,5.046608861899695,5.307449543185963,4.662923467500477,4.60827290644347,5.202210976077506,4.7110916375398935,4.781068004890147,4.3684340633204695,4.700947400377628,
ENSMUSG00000055044-P,2.8163508271258757,3.212747996014984,3.588413176024308,2.461014499836793,4.170853317022545,3.4726942555145923,2.417802590081342,2.891981879899189,2.301892742392315,2.3696596197532793,
ENSMUSG00000091549-P,0.0,2.6251459767468943,2.7036252497054964,0.9269160351229908,0.0,3.693569618937979,4.129740263105423,1.381684084294751,1.9812250416989712,2.99040787202365,
ENSMUSG00000032372-P,5.650008439234918,5.134158729012982,5.423215024556173,4.713355519152925,4.785582100135434,5.403427303357233,4.662431370647368,5.362578284149815,5.26096301051565,5.5065484011192165,
ENSMUSG00000032009-P,7.129355662470292,7.207628152726912,6.549074361566092,7.234582300525569,6.920583026148906,7.571185374389262,7.637107137391293,6.825285165053963,7.164909917145757,7.471296846048657,
ENSMUSG00000023967-P,6.778578218145921,6.134854746997309,6.783777335486467,7.751459681686853,6.672514331525194,6.56482441205868,6.00934829632599,6.009573000801277,6.083803214208118,6.167102195354035,
ENSMUSG00000028041-P,5.813972531635062,6.617445268451865,6.139163275707383,6.080857141803789,6.65739802656506,6.145530636482204,5.949766285876884,6.0450892352812815,5.782718799196082,6.221839498569228,
ENSMUSG00000031864-P,6.000631969106703,4.904436798809246,5.137055989944297,4.249760164574368,3.4017693127773,5.237756819550208,5.386449253824183,4.648802186528175,4.146242312574113,4.847392928297673,
ENSMUSG00000005131-P,1.4472065861190857,1.6171983216374568,1.0723621528571825,2.461014499836793,3.4017693127773,2.2244432010631345,3.276069326843094,3.174505208994624,3.147646225708344,1.9179260834722285,
ENSMUSG00000060512-P,5.219660642573281,4.746707120183241,4.720611921530422,5.376927246712734,4.170853317022545,4.467377558871165,5.124320178459227,5.362578284149815,4.3684340633204695,4.847392928297673,
ENSMUSG00000030560-P,8.181093957411798,8.319397549648459,8.30066821852193,8.167839604923346,8.373572972351074,8.389182840434126,8.073779121649645,8.159951777420632,8.0464684694433,8.172953664682863,
ENSMUSG00000053012-P,6.375435567552362,6.237264124806647,5.137055989944297,6.839860740914613,6.37274768308604,6.107607170647863,6.717615588098278,7.439750214180604,7.241862895433261,7.085037243147694,
ENSMUSG00000043639-P,2.8163508271258757,4.215382694183099,3.588413176024308,2.461014499836793,1.0449005473594477,5.272447884966189,3.619796724874415,2.891981879899189,4.298104939536926,1.9179260834722285,
ENSMUSG00000029291-P,5.436511454568912,5.6909975677284805,5.564399275391578,5.6077445694465435,5.578391154308508,6.236194606635513,6.066566906937565,6.400838964194045,5.647833510184462,5.672942976976067,
ENSMUSG00000058492-P,1.4472065861190857,0.0,3.1243472247523707,3.037322543347878,0.0,0.9398481031782112,0.9020450272092608,0.0,0.9875105484522038,0.0,
ENSMUSG00000020080-P,3.611664809697399,0.0,2.4360270815356015,0.9269160351229908,1.644524637198008,3.3481279439952973,4.390970235645677,2.3260509354779892,1.5682857555401204,3.222863846480197,
ENSMUSG00000040701-P,4.191243353545801,3.042163567535062,3.714971891269714,3.4480132671647272,3.889659817380317,3.693569618937979,3.5140662175469872,4.397224232267905,3.436642487092037,3.4230107876057687,
ENSMUSG00000041408-P,6.9394510203567386,6.815837948570514,6.565966609460035,6.592875585147518,6.017776016576882,6.200609772851496,6.968389876638373,7.254942472704976,6.997474502504033,6.8619550407191126,
ENSMUSG00000026687-P,6.250120464703988,5.954189718356429,6.549074361566092,6.001904191842039,6.496827043436045,6.592545694689033,6.741237592970236,6.544255226507444,6.529770084446827,5.672942976976067,
ENSMUSG00000102687-P,1.4472065861190857,1.024244140368041,2.7036252497054964,2.203147957548002,1.644524637198008,4.406208582811613,2.417802590081342,3.0401483485866754,1.5682857555401204,2.99040787202365,
ENSMUSG00000026029-P,4.382539296987265,5.256262143986395,5.723423689788241,5.7352524005339065,5.701403726240479,5.089995734020778,4.890812891197387,5.471009825516781,5.975307404046377,6.050973347241968,
ENSMUSG00000027706-P,10.331282161138764,10.668277365651887,10.55373859957652,10.339889239879575,10.750170885544785,10.49829627318638,10.322620279286363,10.740027635560018,10.649119786545134,10.771053934489435,
ENSMUSG00000071180-P,6.59748884201413,4.690050736586522,4.779730753820537,6.61956583080594,5.173383165887978,5.579983803277782,5.124320178459227,6.286783861717844,6.619021271823814,6.350232764440913,
ENSMUSG00000021254-P,3.3919568509004905,4.631078116881371,3.8313182420880993,4.316533778507413,3.989605695113597,5.089995734020778,3.897183129176211,3.705195797462184,4.224170896552707,5.10205063677679,
ENSMUSG00000064294-P,3.1326723206593874,3.042163567535062,2.929268684986816,2.8695660282412425,3.989605695113597,2.7026481294738556,2.417802590081342,4.397224232267905,4.435493525991653,3.7553763845397103,
ENSMUSG00000022312-P,7.343899828701816,7.001902436804029,7.2695889600864545,7.6254403355709055,7.882475121847002,7.564201951779578,7.083750741484248,7.364430710312312,7.314918243284739,6.912747642871415,
ENSMUSG00000019699-P,5.252707301337552,6.069727602258707,5.347079195864581,5.710636475970664,6.017776016576882,5.464711844936787,4.932450646141337,5.496890525893949,5.730268111645454,5.367808596147874,
ENSMUSG00000020477-P,6.21701381247031,6.880562674218075,6.021627860853612,6.191732474661941,6.8155566405638615,6.253663201204862,6.787352011400682,6.162931855610215,6.4181463863879,6.274575705700078,
ENSMUSG00000023341-P,0.8979357140816336,3.6291034458245943,4.132832161798551,0.0,0.0,4.467377558871165,0.9020450272092608,0.8502888279616356,1.5682857555401204,2.3696596197532793,
ENSMUSG00000103657-P,0.0,3.503213242074548,2.929268684986816,0.9269160351229908,0.0,1.504189429714989,0.0,2.3260509354779892,0.0,2.3696596197532793,
ENSMUSG00000026896-P,4.839391786542013,6.001520874228293,5.893660771919597,4.028615856195515,4.728866279791471,5.202210976077506,3.5140662175469872,4.977680582447654,4.83376542989838,4.776027546772013,
ENSMUSG00000020248-P,5.835945759777792,5.53888930150436,5.423215024556173,5.918379035960999,4.728866279791471,6.068659853936946,5.88761719311416,5.85806032627422,6.184707347148136,5.957298958075648,
ENSMUSG00000021482-P,5.920637492712868,4.29352374131403,5.597637418736228,5.407881163815295,5.039872004732743,4.788239959174918,6.48556734883563,5.837951504031949,5.367831884023063,5.9246719765045155,
ENSMUSG00000023249-P,4.839391786542013,5.134158729012982,6.16156348448748,4.983725874778318,6.087104665898618,5.71221800555928,5.501578115887202,5.643122282355173,5.434918702122314,4.980333374892511,
ENSMUSG00000087640-P,0.0,0.0,1.0723621528571825,1.4866706657115965,0.0,0.0,0.0,0.0,0.0,0.0,
ENSMUSG00000072704-P,6.610294872343852,6.490487360859372,6.531981979840145,7.571779830936428,6.842538684127176,6.98653263449594,7.763607707750587,7.328849948936821,7.375941206785225,7.719724135517678,
ENSMUSG00000020135-P,4.749638027218644,3.951821733501041,3.449675285104147,3.1875884978886755,4.083073932513149,4.467377558871165,3.718304873875811,3.5156624624613326,4.56092862000084,4.025327408372177,
ENSMUSG00000031657-P,4.702576481501708,4.953400821850332,3.2961620850227487,4.662923467500477,4.840152365914312,4.8810828168733815,5.2613299560191775,5.214466084194152,4.619780160286661,4.847392928297673,
ENSMUSG00000046947-P,4.0479885797341195,3.744884634769628,4.594569219566535,3.767326996465912,4.331850957763941,4.275493209667935,3.619796724874415,4.451172027377437,3.436642487092037,4.915393872976637,
ENSMUSG00000034930-P,5.492919945019726,4.801222359471953,5.307449543185963,5.710636475970664,6.37274768308604,5.737270235256196,6.258858687197653,6.009573000801277,5.590138259223642,5.633108708906212,
ENSMUSG00000022561-P,8.12865168589262,8.431650271843331,8.612563578090823,7.937975467081717,8.242962807992255,7.938255108561981,7.491491426312971,8.006258305436493,8.078291862788296,7.864367833053538,
ENSMUSG00000097626-P,1.844061592155304,1.6171983216374568,0.0,1.888937113351682,1.644524637198008,0.0,2.8239513059645196,3.87269590566056,4.146242312574113,4.700947400377628,
ENSMUSG00000031583-P,4.923887268841653,3.852060334742067,4.9438082645706585,3.9466673111887647,5.295578618849955,3.693569618937979,4.8037490149414195,5.5718583702669555,5.104917934158347,5.26730081503223,
ENSMUSG00000044317-P,1.4472065861190857,2.6251459767468943,2.7036252497054964,2.8695660282412425,4.170853317022545,3.5873547938288626,3.1405197238510687,2.891981879899189,2.301892742392315,1.256646745267199,
ENSMUSG00000001441-P,7.907859264784537,8.242683017126117,7.854872046950275,8.280842192579147,7.927274859218645,7.550132870423382,7.957585043758105,8.649716219502592,9.067715521171989,9.088137183304728,
ENSMUSG00000037742-P,7.805786676642636,7.874427712347983,7.195537753265302,7.020954161743021,7.18585149362216,7.550132870423382,8.41589174326779,7.364430710312312,7.935015595025448,7.621356052574392,
ENSMUSG00000001054-P,5.599522528398924,5.473252039692625,5.692990272910709,6.436540276334898,5.671619863072131,5.403427303357233,5.90863244209871,5.688748114137347,6.062746991028016,5.749456405487739,
ENSMUSG00000021886-P,3.611664809697399,3.6291034458245943,1.680660685039108,1.4866706657115965,2.0668374318045664,1.9088047473436207,0.0,3.5156624624613326,2.5640862732757217,2.713165506010181,
ENSMUSG00000031157-P,7.046976300472868,7.024992105652338,6.724827521564999,6.828465852322095,6.611074908457811,6.772974290304317,6.338452895764558,6.751954012747458,6.743328514341886,6.809308734841607,
ENSMUSG00000037326-P,5.813972531635062,4.690050736586522,5.224766906985408,5.6077445694465435,5.7305851300136235,5.552017725989396,5.445161808589668,5.013980781063252,5.26096301051565,5.711706868649924,
ENSMUSG00000046351-P,7.018436954462907,6.024616601990083,5.811051758636241,7.000791736613788,6.216502681343285,6.218511901798136,6.208905298055219,7.111546471002956,6.4014710269899595,6.490593004100329,
ENSMUSG00000030605-P,10.035025813602273,10.619809157031169,11.006155245013495,11.108561887512703,11.311808279253317,10.459304373403722,9.791518737018205,10.261827974803856,10.494565522589472,10.23720617857846,
ENSMUSG00000030108-P,3.3919568509004905,3.852060334742067,1.680660685039108,4.179745383959693,2.88349271729182,2.4832692272691506,3.399969917711489,3.0401483485866754,2.5640862732757217,4.025327408372177,
ENSMUSG00000042349-P,2.6276971664426285,1.024244140368041,2.7036252497054964,2.203147957548002,3.2488069851981782,3.5873547938288626,3.276069326843094,3.297408618726716,1.5682857555401204,0.0,
ENSMUSG00000037012-P,9.180754411436986,9.172124139385694,9.5355302111509,9.395107436274426,9.283056194098988,9.074513957974114,9.204540395068134,9.261116043339538,9.36941232843942,9.191174862444358,
ENSMUSG00000040640-P,5.219660642573281,3.3652784141602017,4.8365220755324145,3.037322543347878,3.889659817380317,4.925355762362475,3.1405197238510687,4.282871356752379,4.676324781005206,4.776027546772013,
ENSMUSG00000039943-P,5.981045325477038,6.197168427069662,5.564399275391578,6.645771255494283,5.894267903417416,5.879082145407073,5.159811636285363,6.952308622465345,6.95239279219562,6.7359850352559345,
ENSMUSG00000056598-P,6.4197577533265235,6.705830727554718,6.582663356046102,6.436540276334898,6.174646428674754,6.321496264090243,6.22574934273474,6.286783861717844,6.165083224097141,6.248448553326723,
ENSMUSG00000037736-P,6.7088457766941785,6.5553624094317735,6.368290776116931,6.7819643831773115,5.919829900154173,6.56482441205868,5.822669814570844,7.00736405030181,7.164909917145757,7.4485265179357185,
ENSMUSG00000095677-P,0.0,1.024244140368041,2.929268684986816,0.9269160351229908,2.3931131584133563,2.4832692272691506,1.4528199824800077,1.381684084294751,0.9875105484522038,1.256646745267199,
ENSMUSG00000004098-P,0.0,1.6171983216374568,0.0,2.8695660282412425,1.644524637198008,3.3481279439952973,0.0,0.0,2.785877769442253,1.256646745267199,
ENSMUSG00000100075-P,3.611664809697399,3.042163567535062,0.0,0.0,1.644524637198008,2.4832692272691506,2.6351224146044943,2.3260509354779892,1.9812250416989712,1.256646745267199,
ENSMUSG00000031918-P,5.34753455806845,5.53888930150436,6.139163275707383,5.939718030230672,5.944946857524697,5.403427303357233,5.88761719311416,5.54729940335648,5.997669135225367,5.749456405487739,
ENSMUSG00000035152-P,6.266393185085894,5.854597709358996,6.045913481318784,6.851166333688574,5.255985743248763,5.552017725989396,5.90863244209871,7.254942472704976,7.597092308062832,7.238929229176315,
ENSMUSG00000104339-P,0.0,2.6251459767468943,3.588413176024308,1.888937113351682,2.3931131584133563,3.061190366563252,0.0,4.092312020475909,2.785877769442253,1.9179260834722285,
ENSMUSG00000038717-P,6.000631969106703,6.001520874228293,6.116409774256625,5.17580777936811,5.545926290761863,6.048784678660597,5.582270051299951,5.775886569943317,5.22350537382003,5.857117316594801,
ENSMUSG00000019464-P,2.9831637403464937,3.852060334742067,3.714971891269714,3.037322543347878,4.083073932513149,4.131743603028822,4.266259830301659,3.7913753794272904,4.146242312574113,3.5987437213043223,
ENSMUSG00000038990-P,5.151205860018832,4.132765684866796,3.588413176024308,3.9466673111887647,4.669829260738149,3.9720695008431126,3.619796724874415,3.705195797462184,4.730736538492143,4.354139119526331,
ENSMUSG00000025437-P,6.767187701239552,6.295392664711911,6.4433437939658145,6.758139227069784,5.868244811375232,7.067781821577302,7.083750741484248,6.78383912040238,6.560138125621913,6.300238100600774,
ENSMUSG00000051224-P,3.611664809697399,1.024244140368041,0.0,1.4866706657115965,1.644524637198008,0.0,3.399969917711489,1.7691731579606451,2.301892742392315,1.256646745267199,
ENSMUSG00000078485-P,3.268131666090232,2.6251459767468943,2.4360270815356015,0.9269160351229908,3.2488069851981782,2.7026481294738556,0.0,1.7691731579606451,3.5619819391917837,2.713165506010181,
ENSMUSG00000021392-P,5.115720588777774,5.8020989910440015,5.597637418736228,6.041920696975281,4.785582100135434,4.8810828168733815,4.612072392898637,6.0625247674531915,5.782718799196082,5.857117316594801,
ENSMUSG00000021686-P,6.989321630915256,7.305166280052838,6.783777335486467,6.980343532312802,7.267763064143851,6.478313713793925,7.360347130065069,7.254942472704976,7.749814644256391,7.471296846048657,
ENSMUSG00000044134-P,5.079340446544817,4.132765684866796,3.8313182420880993,4.762084009432767,4.943465455302347,3.693569618937979,4.505752838874292,4.648802186528175,4.619780160286661,3.222863846480197,
ENSMUSG00000024975-P,7.037525775958481,7.465663497549512,6.82646090451578,7.098898912626173,6.788060331245916,7.097108099166469,7.129222037128625,7.4128140749985265,7.589750988090875,7.291055508776876,
ENSMUSG00000002844-P,7.530630569433553,6.091764938584146,7.310257662816774,6.862384019298687,6.5632149304091545,7.295681365493969,6.752905120196309,6.855606562888967,6.857769533194927,6.020419407946366,
ENSMUSG00000029270-P,5.624986311597421,6.720049179113472,6.045913481318784,5.7352524005339065,6.109493120358433,6.200609772851496,6.553856463440599,6.387065528694904,6.315074436279856,6.274575705700078,
ENSMUSG00000029684-P,7.811342814452685,7.314566985741157,7.453303833725307,7.117744436944952,5.759187964693586,7.077623632694055,7.313842336610241,7.844333043909637,7.81422632691213,7.923357949918777,
ENSMUSG00000017697-P,0.0,0.0,2.1072261594039285,0.9269160351229908,2.659038723635503,2.2244432010631345,0.0,0.0,0.0,0.0,
ENSMUSG00000022812-P,7.777680413365158,7.996263329263282,7.827114607849546,8.069630436213552,7.0990078146874165,8.037398598532393,7.803424231998656,8.398312330667443,8.518011697343276,8.721056025782945,
ENSMUSG00000053749-P,0.0,0.0,0.0,0.9269160351229908,3.2488069851981782,1.9088047473436207,2.417802590081342,0.0,0.9875105484522038,1.9179260834722285,
ENSMUSG00000025323-P,5.492919945019726,4.631078116881371,5.459827368535989,5.918379035960999,4.785582100135434,5.165767165153738,4.9729203231920645,5.85806032627422,5.997669135225367,5.891290019019173,
ENSMUSG00000034863-P,5.003706643086155,4.904436798809246,5.347079195864581,5.102014708421716,5.701403726240479,5.607418061891334,3.897183129176211,5.214466084194152,5.367831884023063,5.461768057669626,
ENSMUSG00000068762-P,2.6276971664426285,0.0,2.7036252497054964,1.4866706657115965,2.88349271729182,2.2244432010631345,2.417802590081342,1.7691731579606451,2.978071989188756,3.4230107876057687,
ENSMUSG00000068335-P,4.12139332639326,5.046608861899695,4.994600610353493,5.660107599879281,5.919829900154173,4.582444986914676,5.929345959053652,4.977680582447654,5.833329293702817,5.10205063677679,
ENSMUSG00000021215-P,2.9831637403464937,3.042163567535062,3.714971891269714,3.1875884978886755,3.540057190346136,3.88507585564206,2.990901167612543,3.7913753794272904,3.784073490652618,4.1434560588218705,
ENSMUSG00000085197-P,1.844061592155304,2.360525538656084,1.0723621528571825,0.0,0.0,0.0,0.0,1.381684084294751,2.301892742392315,0.0,
ENSMUSG00000091007-P,0.0,0.0,0.0,1.4866706657115965,2.3931131584133563,1.504189429714989,2.6351224146044943,1.381684084294751,1.9812250416989712,2.3696596197532793,
ENSMUSG00000028133-P,1.844061592155304,2.848670211699394,1.0723621528571825,3.3236691687308055,3.540057190346136,2.4832692272691506,2.1618399888854016,2.3260509354779892,3.883488798682337,3.5987437213043223,
ENSMUSG00000031112-P,3.888924901803752,3.042163567535062,4.303696860985152,4.4414684486850105,3.7822711559702658,3.5873547938288626,4.8037490149414195,3.7913753794272904,4.619780160286661,4.1434560588218705,
ENSMUSG00000028700-P,8.683394574692917,8.984629003477316,8.93862657440166,8.953506631459579,9.12170501746017,8.549818488277271,8.984677566582063,8.32435611428365,8.696071188036777,8.6678353862637,
ENSMUSG00000032018-P,6.531696002309691,5.978049389447168,6.3093222301236445,6.390789667456393,6.409301076360799,6.646439695069608,6.22574934273474,6.3161540459107695,6.845493036213632,6.350232764440913,
ENSMUSG00000030304-P,7.707903496280883,7.662556111035977,7.279864117263825,7.775394489721295,7.24771703266975,7.369644448451575,7.680518176631597,8.155896361931056,7.958005630869996,8.234145908784384,
ENSMUSG00000054364-P,5.878913003229049,7.579213377338446,7.656231775787445,5.345294605051995,7.627143250218181,8.011961562315667,4.932450646141337,6.544255226507444,5.975307404046377,6.5979543869599,
ENSMUSG00000029878-P,3.3919568509004905,3.212747996014984,2.7036252497054964,0.0,3.0776820435059644,4.131743603028822,2.6351224146044943,2.5403176978191047,1.5682857555401204,3.7553763845397103,
ENSMUSG00000057181-P,5.698787209343951,5.134158729012982,4.891162234118836,4.4414684486850105,2.3931131584133563,5.3063243188431,4.199614268879248,5.496890525893949,4.619780160286661,4.915393872976637,
ENSMUSG00000050321-P,3.505989209208109,3.503213242074548,4.039158644825996,1.888937113351682,2.88349271729182,2.2244432010631345,2.8239513059645196,1.381684084294751,2.785877769442253,4.025327408372177,
ENSMUSG00000021957-P,8.10169792404932,8.848881441534525,9.369861875292283,9.25955479662569,9.048275399374305,8.866015938757632,8.742837583126045,8.744582778038536,9.35216061658265,9.251614973808184,
ENSMUSG00000030265-P,6.908679627345103,6.734128867478421,6.7097058591098095,7.5301826677412125,6.546902157039615,6.772974290304317,7.129222037128625,7.48571118884169,7.426267748649455,7.471296846048657,
ENSMUSG00000052566-P,4.257867101002995,5.332276604788663,4.9438082645706585,4.316533778507413,5.173383165887978,5.464711844936787,5.19445089846857,5.083950900083653,4.676324781005206,5.10205063677679,
ENSMUSG00000030256-P,4.653927843638256,5.368832823305409,4.303696860985152,4.179745383959693,4.943465455302347,3.5873547938288626,4.129740263105423,4.940443394064977,4.882645958734499,5.461768057669626,
ENSMUSG00000022361-P,7.256991915779139,6.5553624094317735,6.247840314815037,6.7819643831773115,6.37274768308604,6.672650043785628,6.729474936933299,7.016339102765241,7.203899426957918,7.024740167738741,
ENSMUSG00000028383-P,6.59748884201413,6.775561794448292,6.73979232841196,6.645771255494283,6.236984059880915,6.866773342638958,6.927791106421515,6.441387448538115,6.820622128785795,6.490593004100329,
ENSMUSG00000017221-P,7.596470922770303,8.01944270346893,8.407617042257675,8.540312157575462,9.00414749557269,8.243789675241795,7.895779159469409,8.127184701571544,8.232382574655139,8.330696293782582,
ENSMUSG00000021481-P,4.191243353545801,3.6291034458245943,4.891162234118836,4.380353079586573,4.543972575687705,3.3481279439952973,5.159811636285363,4.451172027377437,4.224170896552707,4.776027546772013,
ENSMUSG00000020752-P,4.551414098654131,4.367648993001565,4.594569219566535,3.4480132671647272,4.083073932513149,3.9720695008431126,5.19445089846857,4.553368554348876,4.619780160286661,4.025327408372177,
ENSMUSG00000041642-P,3.8022932576398825,0.0,2.929268684986816,1.888937113351682,2.88349271729182,0.0,3.1405197238510687,3.410658846623913,2.785877769442253,1.9179260834722285,
ENSMUSG00000031147-P,2.9831637403464937,0.0,2.7036252497054964,2.203147957548002,3.540057190346136,2.2244432010631345,3.619796724874415,1.7691731579606451,3.2993686457991767,2.713165506010181,
ENSMUSG00000038084-P,7.215688574193317,7.145774410803718,6.647582562884117,6.862384019298687,6.842538684127176,6.646439695069608,7.181960841151672,6.55661290465285,6.661658239426168,6.194730429945663,
ENSMUSG00000066113-P,7.440284206609308,7.855231356333922,7.640369694862379,7.751459681686853,6.642121657010994,6.933325544477558,6.809867994605806,7.48571118884169,7.008528205166074,7.238929229176315,
ENSMUSG00000051043-P,7.503429402010644,8.053528098337075,8.12942226865719,8.040297375578769,7.373297928382081,7.3040892450711565,7.434671401315007,7.350303532424038,7.633248791840027,7.341363895940468,
ENSMUSG00000042797-P,6.59748884201413,6.632557348477747,6.021627860853612,6.041920696975281,6.19572634422963,6.522217413727954,5.989759768068393,6.113601637931112,6.2040681132011395,6.020419407946366,
ENSMUSG00000028030-P,4.497289534456298,2.848670211699394,4.132832161798551,4.610664411920954,4.406077991232827,4.205408060991335,4.559891798095986,4.694251536510696,4.56092862000084,4.776027546772013,
ENSMUSG00000028484-P,7.12043128059118,6.27627554079196,6.461512458635819,7.894924357364677,6.109493120358433,6.90043317008864,7.0744819361725835,8.118875313286246,8.144924902089238,8.158995575158547,
ENSMUSG00000045817-P,2.8163508271258757,2.848670211699394,2.4360270815356015,1.4866706657115965,1.644524637198008,2.4832692272691506,3.399969917711489,2.891981879899189,2.785877769442253,2.3696596197532793,
ENSMUSG00000031808-P,7.677803393594509,7.058948169056197,7.010481565702379,6.917200246887342,6.842538684127176,7.1446981767173705,6.968389876638373,7.111546471002956,7.223006030218317,6.912747642871415,
ENSMUSG00000021676-P,7.381736586386154,7.972705448965969,7.330170030190688,7.670809881824164,7.400789044773967,7.625868211851686,7.532684440132504,8.159951777420632,8.409613398978037,8.576275924851052,
ENSMUSG00000027523-P,11.507981635535328,11.813774492981407,11.40095586827136,11.381366192517817,11.661117806705416,11.322139562957531,11.966923875906414,11.52920188495786,11.821192815095117,11.800169233578554,
ENSMUSG00000037716-P,0.0,2.848670211699394,0.0,2.461014499836793,3.989605695113597,1.9088047473436207,2.6351224146044943,3.705195797462184,3.677297157552445,3.222863846480197,
ENSMUSG00000070319-P,7.530630569433553,7.640299552763749,7.227740493958753,6.805402466164583,7.717369021323715,7.3040892450711565,7.592349216830977,6.825285165053963,6.92931241817933,7.009263736142881,
ENSMUSG00000024472-P,6.200171161329041,5.8020989910440015,6.0932916571563975,6.311158980409005,5.841743683213001,6.164124975526628,6.242398993860168,5.471009825516781,5.857983954661776,5.891290019019173,
ENSMUSG00000007476-P,7.95881470031062,7.960780666187794,8.157556101260738,6.770100986655095,7.571782173480742,7.943646574789161,7.50535352884614,7.419595404786818,7.426267748649455,7.303798025795707,
ENSMUSG00000041308-P,7.215688574193317,7.677205324789911,6.694424017978742,7.551131165295002,6.041257694906058,6.711093796038001,6.513272077567846,7.661908593146774,7.574955317169453,7.600851191461097,
ENSMUSG00000033436-P,7.860408009236059,8.227833582706474,8.118013299002794,8.098378958470615,8.042296089806664,8.316240269873,7.649644152798626,7.978972096267818,8.03028960336484,7.906748311831864,
ENSMUSG00000034579-P,3.268131666090232,0.0,2.1072261594039285,0.0,0.0,0.0,0.0,2.0743161096747316,0.9875105484522038,0.0,
ENSMUSG00000038545-P,5.7225717490914505,5.0007574461974125,5.224766906985408,5.8066761929904,5.944946857524697,5.202210976077506,5.528979967718544,5.596006258431614,5.730268111645454,6.350232764440913,
ENSMUSG00000042831-P,5.599522528398924,5.747617500270559,5.385649294638699,6.862384019298687,6.277094630689882,5.494404734686569,6.471512886145835,6.009573000801277,6.041378893527714,5.549980533610538,
ENSMUSG00000030217-P,2.4106095149466364,2.360525538656084,2.1072261594039285,2.203147957548002,1.644524637198008,1.9088047473436207,0.0,3.174505208994624,0.0,2.713165506010181,
ENSMUSG00000065799-P,2.4106095149466364,2.0362151213135182,0.0,2.203147957548002,0.0,0.9398481031782112,0.0,3.5156624624613326,0.9875105484522038,1.9179260834722285,
ENSMUSG00000022085-P,0.0,0.0,0.0,2.461014499836793,2.659038723635503,0.0,2.417802590081342,2.0743161096747316,2.785877769442253,1.256646745267199,
ENSMUSG00000029840-P,8.210827443350688,7.984532473389433,7.671921351921786,7.827838676000046,7.875960065831572,7.916485472630901,8.059756431296725,7.854378114391781,7.940797541103858,8.019189794511593,
ENSMUSG00000105970-P,0.8979357140816336,1.024244140368041,0.0,2.461014499836793,1.0449005473594477,2.7026481294738556,0.0,0.0,0.0,3.5987437213043223,
ENSMUSG00000021904-P,4.497289534456298,3.951821733501041,2.4360270815356015,3.9466673111887647,3.540057190346136,0.0,2.417802590081342,3.613539375051084,2.785877769442253,3.4230107876057687,
ENSMUSG00000105607-P,0.0,3.744884634769628,2.929268684986816,3.037322543347878,1.644524637198008,0.9398481031782112,1.8504550266253927,3.87269590566056,0.0,1.256646745267199,
ENSMUSG00000033502-P,2.6276971664426285,4.631078116881371,2.4360270815356015,2.461014499836793,1.644524637198008,2.893028929982566,2.1618399888854016,1.7691731579606451,2.978071989188756,4.252640047634348,
ENSMUSG00000090877-P,0.0,4.631078116881371,1.0723621528571825,3.3236691687308055,0.0,2.2244432010631345,2.990901167612543,4.8629553682010584,3.147646225708344,2.3696596197532793,
ENSMUSG00000044813-P,4.191243353545801,4.569591773132513,3.8313182420880993,4.028615856195515,4.253596790705888,4.131743603028822,4.199614268879248,3.87269590566056,3.784073490652618,3.4230107876057687,
ENSMUSG00000030268-P,3.505989209208109,0.0,3.588413176024308,0.0,2.0668374318045664,3.3481279439952973,2.6351224146044943,1.381684084294751,3.147646225708344,2.3696596197532793,
ENSMUSG00000031967-P,6.9596066015117435,6.691470750376755,7.128892167901669,7.494578034349297,7.316692394232792,7.320759416054424,6.978363533983837,7.00736405030181,6.905856790644351,7.252138427119792,
ENSMUSG00000028977-P,0.0,3.503213242074548,1.0723621528571825,0.9269160351229908,1.644524637198008,0.0,0.9020450272092608,2.3260509354779892,1.9812250416989712,2.3696596197532793,
ENSMUSG00000090110-P,0.0,4.631078116881371,3.449675285104147,4.179745383959693,3.4017693127773,3.061190366563252,2.417802590081342,3.297408618726716,2.978071989188756,1.256646745267199,
ENSMUSG00000048106-P,4.882258028670256,4.045128618482634,5.043665381412245,5.467865125388594,4.785582100135434,4.788239959174918,5.293641689384443,5.897456161246051,5.590138259223642,5.0424752552067345,
ENSMUSG00000026563-P,5.492919945019726,4.746707120183241,5.630127004574053,6.770100986655095,5.919829900154173,5.237756819550208,5.473645713251648,5.775886569943317,5.5300392365001345,5.592143269759895,
ENSMUSG00000046157-P,6.545096794982364,7.187303475998163,7.38830939132038,6.592875585147518,6.041257694906058,7.217720517334243,6.353858035857766,6.113601637931112,6.434631204278045,5.957298958075648,
