Gene,Metabolite,VECPAC r,VECPAC p,VECPAC n,DSS r,DSS p,DSS n,LPS r,LPS p,LPS n,Pooled r,Pooled p,Pooled n,Consistent,Sign,Pooled FDR
ENSMUSG00000029438-P,Salsoline,-1.0,0.0,3,-1.0,0.0,3,-0.7999999999999999,0.2000000000000001,4,-0.9393939393939392,5.48405299851367e-05,10,True,-,0.0817523300890354
ENSMUSG00000026895-P,2-Pyrrolidone-5-carboxylic acid,1.0,0.0,3,0.8660254037844387,0.3333333333333332,3,0.7714285714285715,0.0723965014577259,6,0.8126107032724816,0.0013161012937103,12,True,+,0.1824559437082338
ENSMUSG00000026895-P,Hypoxanthine,1.0,0.0,3,0.5,0.6666666666666666,3,0.942857142857143,0.004804664723032,6,0.9300699300699302,1.1702227928659685e-05,12,True,+,0.0546181984856976
ENSMUSG00000038555-P,Guanosine,,,0,0.5,0.6666666666666666,3,1.0,0.0,4,0.9047619047619048,0.0020082755054294,8,True,+,0.1966424729162409
ENSMUSG00000038555-P,Palmitic Acid,1.0,0.0,3,,,0,1.0,0.0,4,0.9166666666666666,0.0005066190663052,9,True,+,0.1426680982801191
ENSMUSG00000035293-P,"2,4-Imidazolidinedione, 5,5-dimethyl",-1.0,0.0,3,-1.0,0.0,3,-0.8406680016960503,0.0360575728451592,6,-0.7986001739057148,0.0018404248554876,12,True,-,0.1946996260452136
ENSMUSG00000035293-P,6-Methyluracil,-1.0,0.0,3,-1.0,0.0,3,-0.8406680016960503,0.0360575728451592,6,-0.8196159679558652,0.0011015500296681,12,True,-,0.1710260617660202
ENSMUSG00000035293-P,"Kojic acid, bis(tert-butyldimethylsilyl) ether",-1.0,0.0,3,-1.0,0.0,3,-0.8857142857142858,0.0188454810495626,6,-0.8251748251748254,0.0009513628555555,12,True,-,0.1672089879098926
ENSMUSG00000035293-P,Monocaproin,-1.0,0.0,3,,,0,-1.0,0.0,3,-0.9047619047619048,0.0020082755054294,8,True,-,0.1966424729162409
ENSMUSG00000006476-P,Mevalonolactone,-0.5,0.6666666666666666,3,-0.8660254037844387,0.3333333333333332,3,-0.7142857142857143,0.1107871720116617,6,-0.8161133356141735,0.0012051543656321,12,True,-,0.1710260617660202
ENSMUSG00000066357-P,Glycine,-0.5,0.6666666666666666,3,-1.0,0.0,3,-0.753702346348183,0.0835232813732598,6,-0.8791607177646247,0.0001651037006903,12,True,-,0.1066976315568729
ENSMUSG00000105729-P,Durapan,,,0,1.0,0.0,3,0.8857142857142858,0.0188454810495626,6,0.8528249356043898,0.0017118949981063,10,True,+,0.1902377282816223
ENSMUSG00000105729-P,Heptylamine,,,0,1.0,0.0,3,0.8999999999999998,0.0373860734684987,5,0.9492889050691344,9.200022809995662e-05,9,True,+,0.0921979985331745
ENSMUSG00000022199-P,"2-Methylcyclohexanol, (Z)",-0.5,0.6666666666666666,3,-0.8660254037844387,0.3333333333333332,3,-0.8116794499134279,0.0498575851013403,6,-0.8140400987541044,0.0012699157299211,12,True,-,0.1790294921006834
ENSMUSG00000044365-P,"2,5-Dimethoxybenzhydrazide",,,0,0.5,0.6666666666666666,3,0.942857142857143,0.004804664723032,6,0.9,0.0001599714280687,11,True,+,0.1066976315568729
ENSMUSG00000044365-P,"2,5-Dimethoxybenzonitrile",0.5,0.6666666666666666,3,1.0,0.0,3,0.7142857142857143,0.1107871720116617,6,0.8041958041958043,0.0016147689860699,12,True,+,0.1893628104687508
ENSMUSG00000044365-P,"2',5'-Dimethoxypropiophenone",1.0,0.0,3,0.5,0.6666666666666666,3,0.7714285714285715,0.0723965014577259,6,0.8881118881118882,0.0001141335981461,12,True,+,0.0921979985331745
ENSMUSG00000044365-P,Aceturic acid,1.0,0.0,3,,,0,0.7714285714285715,0.0723965014577259,6,0.9181818181818184,6.661451941355567e-05,11,True,+,0.0817523300890354
ENSMUSG00000044365-P,Cyclooctylamine,0.5,0.6666666666666666,3,1.0,0.0,3,0.8285714285714287,0.0415626822157433,6,0.9090909090909092,4.191044653034231e-05,12,True,+,0.0790945835288666
ENSMUSG00000044365-P,Diethylamine,0.5,0.6666666666666666,3,0.5,0.6666666666666666,3,0.9276336570439176,0.0076658441874731,6,0.8546422913727825,0.0003983075651366,12,True,+,0.1425116406679974
ENSMUSG00000044365-P,N-Acetyl-L-alanine,0.5,0.6666666666666666,3,1.0,0.0,3,0.7714285714285715,0.0723965014577259,6,0.8391608391608393,0.0006428259886278,12,True,+,0.1525567710638382
ENSMUSG00000044365-P,"Naringenin 4',7-dimethylether",,,0,1.0,0.0,3,0.8720815992723809,0.0538542177275421,5,0.9700772721497396,6.548558831120661e-05,8,True,+,0.0817523300890354
ENSMUSG00000012422-P,Myristic acid,0.5,0.6666666666666666,3,0.5,0.6666666666666666,3,0.7356123579206245,0.0956107807382797,6,0.8280752728705546,0.0008795578699918,12,True,+,0.1672089879098926
ENSMUSG00000069631-P,Leucylglycine,,,0,-1.0,0.0,3,-0.8857142857142858,0.0188454810495626,6,-0.9272727272727272,0.0001120345063939,10,True,-,0.0921979985331745
ENSMUSG00000069631-P,N-Isobutyrylglycine,-1.0,0.0,3,-1.0,0.0,3,-0.753702346348183,0.0835232813732598,6,-0.80910807093079,0.0014347403699364,12,True,-,0.1837429999376476
ENSMUSG00000039959-P,"2,5-Dimethoxyphenol",0.5,0.6666666666666666,3,0.5,0.6666666666666666,3,0.8857142857142858,0.0188454810495626,6,0.8251748251748254,0.0009513628555555,12,True,+,0.1672089879098926
ENSMUSG00000022427-P,Hypoxanthine,1.0,0.0,3,1.0,0.0,3,0.5428571428571429,0.2657026239067054,6,0.7972027972027973,0.0019003677255282,12,True,+,0.1946996260452136
ENSMUSG00000022427-P,L-Valine,0.5,0.6666666666666666,3,1.0,0.0,3,0.8285714285714287,0.0415626822157433,6,0.8461538461538463,0.000521133700481,12,True,+,0.1426680982801191
ENSMUSG00000022427-P,"Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl-",0.5,0.6666666666666666,3,,,0,0.8406680016960503,0.0360575728451592,6,0.8473826084954617,0.0009906687092406,11,True,+,0.1675150579501446
ENSMUSG00000030403-P,"2,4,4'-Trihydroxybenzophenone",0.5,0.6666666666666666,3,1.0,0.0,3,0.4857142857142857,0.3287230320699708,6,0.7972027972027973,0.0019003677255282,12,True,+,0.1946996260452136
ENSMUSG00000030403-P,Curcumin,1.0,0.0,3,0.5,0.6666666666666666,3,0.6,0.208,6,0.8181818181818183,0.001143105086804,12,True,+,0.1710260617660202
ENSMUSG00000002748-P,2-Amino-4-methylbenzophenone,1.0,0.0,3,0.5,0.6666666666666666,3,0.8999999999999998,0.0373860734684987,5,0.8272727272727273,0.0016769738964523,11,True,+,0.1893628104687508
ENSMUSG00000034349-P,"(2,5-Dimethoxyphenyl)acetone",1.0,0.0,3,0.5,0.6666666666666666,3,0.942857142857143,0.004804664723032,6,0.9090909090909092,4.191044653034231e-05,12,True,+,0.0790945835288666
ENSMUSG00000034349-P,3-Heptanol,-1.0,0.0,3,-1.0,0.0,3,-0.9276336570439176,0.0076658441874731,6,-0.9141870411815418,3.1685945855277265e-05,12,True,-,0.0790945835288666
ENSMUSG00000085890-P,"2-Allyl-1,4-dimethoxybenzene",-1.0,0.0,3,,,3,-0.9276336570439174,0.0076658441874731,6,-0.8300297978366247,0.0008335831872651,12,True,-,0.1651674309634801
ENSMUSG00000085890-P,Urea,-1.0,0.0,3,,,3,-0.4558823529411764,0.3635491934663136,6,-0.8206826154285546,0.0010714058238164,12,True,-,0.1704752766486049
