Matt Node 1,Matt Node 2,Ananya Node 1,Ananya Node 2
Celf1,Mapk8ip2,,
Celf1,Pcdhb7,,
Celf1,Saraf,,
Celf1,Snrnp70,,
Celf1,Spr,,
Celf1,Spryd3,,
Celf1,Stk32a,,
Cenpq,Rnf123,,
Cenpq,Slc25a30,,
Cep63,Derl1,,
Cep63,Ebf1,,
Cep63,Gm3294,,
Cep63,Rasgrp2,,
Cep63,Slc1a4,,
Cfap54,Gm9930,,
Cfap92,Fchsd2,,
Cfap92,Kdm3b,,
Cfap92,Snrnp70,,
Chia1,Zbtb3,,
Chmp1b2,Efhd2,,
Chmp2a,Crls1,,
Chmp2a,Spns2,,
Cisd3,Dctn2,,
Cisd3,Dtx4,,
Cisd3,Elavl2,,
Cisd3,Enho,,
Cisd3,Fbxo28,,
Cisd3,Gpr88,,
Cisd3,Mapt,,
Cisd3,Oxr1,,
Cisd3,Pgap4,,
Cisd3,Pmvk,,
Cisd3,Psmc5,,
Cisd3,Ptk7,,
Cisd3,Rarb,,
Cisd3,Rbms1,,
Cisd3,Smurf1,,
Cisd3,Snap47,,
Cisd3,Spock3,,
Cisd3,Tgfa,,
Cisd3,Ywhag,,
Cisd3,Zfp512b,,
Ckb,Kcnab1,,
Ckmt1,Dock3,,
Ckmt1,Ggct,,
Ckmt1,H13,,
Ckmt1,Mpped2,,
Ckmt1,Mrps12,,
Ckmt1,Pea15a,,
Ckmt1,Prps1,,
Ckmt1,Psmc5,,
Ckmt1,Rbm8a,,
Ckmt1,Rbms1,,
Ckmt1,Snap47,,
Ckmt1,Tbc1d22b,,
Ckmt1,Trank1,,
Clec12a,Cmas,,
Clec12a,Greb1l,,
Clec12a,Hes6,,
Clec12a,Isl1,,
Clec12a,Itga4,,
Clec12a,Kcnip1,,
Clec12a,Kctd1,,
Clec12a,Lpin2,,
Clec12a,Mkrn1,,
Clec12a,Tiam2,,
Clec12a,Tmem25,,
Clec12a,Wdr17,,
Cmas,Ctnnbip1,,
Cmas,Hes6,,
Cmas,Kcnab1,,
Cmas,Kcnip1,,
Cmas,Mkrn1,,
Cmas,Nmnat3,,
Cmas,Rarb,,
Cmas,Rhobtb2,,
Cmas,Rps6ka3,,
Cmas,Spock3,,
Cmas,Strip2,,
Cmas,Tiam2,,
Cmas,Wdr17,,
Cntnap4,Erlin1,,
Cntnap4,Fxyd6,,
Cntnap4,Gng7,,
Cntnap4,Gpr88,,
Cntnap4,Kcnab1,,
Cntnap4,Mfsd6,,
Cntnap4,Rad51ap2,,
Cntnap4,Tgfa,,
Cntnap4,Tlnrd1,,
Cntnap4,Tox,,
Coch,Esam,,
Coch,Gabra4,,
Coch,Gm16339,,
Coch,Kcnab1,,
Coch,Lmo2,,
Coch,Mtx3,,
Coch,Osbpl8,,
Coch,Otulinl,,
Coch,Rbms1,,
Coch,Rnf144a,,
