Matt Node 1,Matt Node 2,Ananya Node 1,Ananya Node 2
Cyclohexanecarboxylic acid,Pcgf5,,
Cyclohexanemethanol,Flvcr1,,
Cyclohexanemethanol,Klf8,,
Cyclohexanemethanol,Rlbp1,,
Cyclohexanemethanol,Vasp,,
Cyclohexanol,Dctn2,,
"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl",Ifih1,,
"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl",Kmt5b,,
Cytosine,Mtap,,
Cyyr1,DL-Phenylalanine,,
Cyyr1,L-Isoleucine,,
Cyyr1,Uracil,,
D-(+)-Glucosamine,Ibtk,,
D-(+)-Glucosamine,Pthlh,,
D-(+)-Glucosamine,Serpinb8,,
D-(+)-Glucosamine,Stag2,,
D-(+)-Glucosamine,mt-Tl1,,
"D-(+)-Ribono-1,4-lactone ",Dynlt2b,,
"D-(+)-Ribono-1,4-lactone ",Map3k8,,
"D-(+)-Ribono-1,4-lactone ",Rpl18a,,
D-(+)-Talofuranose,Repin1,,
D-(-)-Fructofuranose,Dync1h1,,
D-(-)-Fructofuranose,Dynlt2b,,
D-(-)-Fructofuranose,Fam98b,,
D-(-)-Fructofuranose,Gpaa1,,
D-(-)-Fructofuranose,Mfge8,,
D-(-)-Fructofuranose,Opa1,,
D-(-)-Fructofuranose,Pi4ka,,
D-(-)-Fructofuranose,Ptgr3,,
D-(-)-Fructofuranose,Ramac,,
D-(-)-Fructopyranose,Kpna4,,
D-(-)-Fructopyranose,Sh3bgrl2,,
D-(-)-Fructopyranose,Ube3c,,
D-(-)-Fructopyranose,Zkscan8,,
D-(-)-Ribofuranose,Rpn2,,
D-Allofuranose,Pura,,
D-Allofuranose,Sec62,,
D-Allofuranose,Serbp1,,
D-Allofuranose,Slc35a3,,
D-Arabinose,Lrp2bp,,
D-Arabinose,Sema3g,,
D-Arabinose,Vangl1,,
"D-Erythro-Pentitol, 2-deoxy-",Fndc3a,,
"D-Erythro-Pentofuranose, 2-deoxy-1,3-bis-O-posphate",Dok1,,
D-Fructose,Pla2g3,,
D-Fructose,Strada,,
D-Fructose,Usf3,,
D-Glucose,Hip1,,
D-Glucose,Kif2a,,
D-Glucose,Smarca5,,
D-Glucose,Sp4,,
D-Glucose,Stag2,,
D-Mannopyranose,Id1,,
D-Psicofuranose,Por,,
D-Ribose,Evi5,,
D-Ribose,Ofd1,,
D-Ribose,Pak2,,
D-Ribose,Psma4,,
D630036H23Rik,L-Valine,,
DL-Phenylalanine,Dhx9,,
DL-Phenylalanine,Fundc2,,
DL-Phenylalanine,Ibtk,,
DL-Phenylalanine,Lmtk3,,
DL-Phenylalanine,Mtpn,,
DL-Phenylalanine,Pak2,,
DL-Phenylalanine,Pbx1,,
DL-Phenylalanine,Phactr2,,
DL-Phenylalanine,Pi4ka,,
DL-Phenylalanine,Plgrkt,,
DL-Phenylalanine,Rhob,,
DL-Phenylalanine,Setx,,
DL-Phenylalanine,Smarca5,,
DL-Phenylalanine,Stag2,,
DL-Phenylalanine,Tulp4,,
DL-Phenylalanine,Vps13b,,
DL-Phenylalanine,Wbp4,,
Dcaf12l1,Hydroquinone,,
Dcaf12l1,Phenol,,
Dcaf12l1,"cis-4,5-Dihydroxy-o-dithiane",,
Dcp2,Glycolic acid,,
Ddit4,L-Glutamic acid,,
Decanoic acid,Fer,,
Decanoic acid,Klf8,,
Decanoic acid,Nup214,,
Decanoic acid,Prpf6,,
Decanoic acid,Slc35a3,,
Decanoic acid,Zbtb37,,
Decyl oleate,Dnajc7,,
Decyl oleate,Jph1,,
Decyl oleate,Opa1,,
Decyl oleate,Plgrkt,,
Deoxycholic Acid,Fgl2,,
Deoxycholic Acid,Gdpd3,,
Deoxycholic Acid,Smarca2,,
Deoxycholic Acid,Smim15,,
Deoxycholic Acid,Usf3,,
Deoxyglucose,Igfbp6,,
Deoxyglucose,Mob4,,
Deoxyribopyranose,Eif3l,,
Deoxyribopyranose,Gm6548,,
Deoxyribopyranose,Klc1,,
Deoxyribopyranose,Klhl18,,
Deoxyribopyranose,Magix,,
Deoxyribopyranose,Rufy3,,
Dhx9,Phenylalanine,,
Dhx9,Pyrrole-2-carboxylic acid,,
Dhx9,Tyrosine,,
Dihydrouracil,Kcmf1,,
Dihydrouracil,Krt23,,
Dihydrouracil,Mtap,,
Dihydrouracil,Stag2,,
Dihydrouracil,mt-Tv,,
Dihydroxyacetone,Dynll1,,
"Dimethyl hexopyranosiduronate, alpha-D",Pknox2,,
Dnajc13,beta-Alanine,,
Dnajc21,"beta-d-Glucopyranose, 2-(acetylamino)-3,6-anhydro-2-deoxy",,
Dnase1l1,L-Valyl-L-leucine,,
Dr1,beta-Arabinopyranose,,
Dync2i2,Ketamine,,
Dync2li1,Hymexazole,,
Dync2li1,Norketamine,,
Dync2li1,"cis-4,5-Dihydroxy-o-dithiane",,
Dynll1,Ribitol,,
Dynlt1f,alpha-Ketoisovaleric acid,,
Dynlt2b,Ethyl alpha-D-glucopyranoside,,
Dynlt2b,"Gluconolactone (3R,4S,5R,6R)",,
Dynlt2b,"L-Valinamide, N(2),N(2)-dimethyl",,
Dynlt2b,L-Valyl-L-leucine,,
Dynlt2b,Norketamine,,
Dynlt2b,Suberic acid,,
Dynlt2b,Syringaldehyde,,
Dynlt2b,"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",,
Eef1a1,Urea,,
Eeig1,"Xylonic acid, delta-lactone",,
Efhb,"beta-d-Glucopyranose, 2-(acetylamino)-3,6-anhydro-2-deoxy",,
Ehd1,Syringic acid,,
Ehd1,Xanthine,,
Eipr1,"Gulonic acid, gamma-lactone",,
Eipr1,Hexanedioic acid,,
Emc3,Pantothenic acid,,
Emd,"Pentanoic acid, 4-methyl-2-oxo-",,
Emd,Xanthine,,
Entpd6,Valylvaline,,
Erbin,Hydracrylic acid,,
Erbin,"N-Acetyl-D-galactosamine, (R,R,R,R)",,
Ergic2,Tripropylene glycol monomethyl ether,,
"Erythrono-1,4-lactone",Gsta4,,
Ethyl alpha-D-glucopyranoside,Klhl18,,
Ethyl alpha-D-glucopyranoside,Serp2,,
Ethyl alpha-D-glucopyranoside,Stk26,,
Ethyl alpha-D-glucopyranoside,Suclg2,,
Ethyl alpha-D-glucopyranoside,Zfp36l2,,
Evi5,"N-Acetyl-D-galactosamine, (R,R,R,R)",,
Evi5,Tripropylene glycol monomethyl ether,,
Evi5,Urea,,
Fam98b,Phenylalanine,,
Fance,alpha-Tocopheryl acetate,,
Fcho2,L-Valine,,
Fchsd2,Ribonic acid,,
Fer,"Hexadecanoic acid, ethyl ester",,
Fgfr1op2,Tripropylene glycol monomethyl ether,,
Fgfr1op2,Urea,,
Flcn,"Thymine, 1,3-dimethyl-6-hydroxymethyl",,
Fn3krp,Kojic acid,,
Fn3krp,L-5-Oxoproline,,
Fn3krp,L-Isoleucine,,
Fn3krp,L-Valine,,
Fn3krp,Niacin,,
Fn3krp,Phenol,,
Fn3krp,Syringaldehyde,,
Fn3krp,Urea,,
Fn3krp,beta-Alanine,,
Fn3krp,pyrazole,,
Fsbp,L-Valyl-L-leucine,,
Fundc2,L-Proline,,
Fundc2,Salsoline,,
Galnt15,Glyceric acid,,
"Gluconolactone (3R,4S,5R,6R)",Gm43568,,
"Gluconolactone (3R,4S,5R,6R)",Gnas,,
"Gluconolactone (3R,4S,5R,6R)",Nfe2l2,,
"Gluconolactone (3R,4S,5R,6R)",Plgrkt,,
"Gluconolactone (3R,4S,5R,6R)",Smim10l1,,
Glyceric acid,Nod1,,
Gm15587,"Propane, 2-methyl",,
Gm15675,Supraene,,
Gm25517,L-Valyl-L-leucine,,
Gm43339,Pyrogallol,,
Gm43339,Tripropylene glycol monomethyl ether,,
Gm43568,Norketamine,,
Gm43568,Vanillin,,
Gm5141,"Hexadecanoic acid, tetradecyl ester",,
Gm6548,beta-Alanine,,
Gnas,L-Isoleucine,,
Gnas,L-Serine,,
Gnas,Syringaldehyde,,
Gnas,pyrazole,,
Golm2,L-Isoleucine,,
Golm2,Vanillin,,
Gpaa1,Octanoic acid,,
Gpaa1,Phenylalanine,,
Gpaa1,Thymidine,,
Gprc5c,"Gulonic acid, gamma-lactone",,
Gpsm3,"Pentanoic acid, 4-methyl-2-oxo-",,
Gpsm3,Xanthine,,
Grcc10,l-Leucyl-l-valine,,
Grpel1,Thr-Leu,,
Gsk3b,L-Valine,,
Gsta4,Kojic acid,,
Gsta4,Syringaldehyde,,
Gsta4,"Thymidine, 5'-phosphate",,
Gsta4,Tripropylene glycol monomethyl ether,,
Gsta4,Vanillin,,
Gsta4,"cis-4,5-Dihydroxy-o-dithiane",,
Gtpbp4,L-Isoleucine,,
Gtpbp4,L-Leucine,,
Gtpbp4,L-Valine,,
Gtpbp4,Serine,,
Gtpbp4,Tricine,,
Gtpbp4,"beta-d-Glucopyranose, 2-(acetylamino)-3,6-anhydro-2-deoxy",,
"Guanidine, N,N-dimethyl",Ifi30,,
"Guanidine, N,N-dimethyl",Kmt5b,,
H1f10,"Hexadecanoic acid, 4-hydroxybutyl ester",,
H1f10,Phenol,,
H1f10,Undecanoic acid,,
H1f10,pyrazole,,
H2az2,Valylvaline,,
H2az2,l-Leucyl-l-valine,,
Hdac9,Monomethyl succinate,,
Hdac9,N-(2-hydroxyethyl)-succinimide,,
Hdac9,Phenol,,
Hdac9,alpha-Linolenic acid,,
Heptadecanoic acid,mt-Cytb,,
"Hexadecanoic acid, 4-hydroxybutyl ester",Sema3g,,
"Hexadecanoic acid, ethyl ester",Ppp4c,,
"Hexadecanoic acid, ethyl ester",Prpf6,,
"Hexadecanoic acid, ethyl ester",Sec62,,
"Hexadecanoic acid, ethyl ester",Serbp1,,
"Hexadecanoic acid, methyl ester",Kmt5b,,
"Hexadecanoic acid, methyl ester",Ppp4c,,
"Hexadecanoic acid, methyl ester",Prpf6,,
"Hexadecanoic acid, tetradecyl ester",Nek8,,
"Hexadecanoic acid, tetradecyl ester",Ubl3,,
"Hexadecanoic acid, tetradecyl ester",Zfp358,,
Hip1,"cis-4,5-Dihydroxy-o-dithiane",,
Hip1,phenoxyethanol,,
Hk1,"Pentanoic acid, 4-methyl-2-oxo-",,
Hlf,Monolaurin,,
Hmces,L-Hydroxyproline,,
Hmga1,Isopropyl palmitate,,
Hmga1,Palmitelaidic acid,,
Hmga1,Pentadecanoic acid,,
Hmmr,N-Acetyl glucosamine methoxime,,
Hook2,L-Rhamnose,,
Hsdl2,"Pentanoic acid, 4-methyl-2-oxo-",,
Hydracrylic acid,Ibtk,,
Hydracrylic acid,Mtap,,
Hydracrylic acid,Phactr2,,
Hydracrylic acid,Stag2,,
Hydracrylic acid,Tmem229b,,
Hydracrylic acid,Wapl,,
Hydracrylic acid,Zfp322a,,
Hydroquinone,Pomgnt1,,
Hymexazole,Rlbp1,,
Hymexazole,Rpl18a,,
Hymexazole,Vasp,,
Ibtk,Kojic acid,,
Ibtk,L-5-Oxoproline,,
Ibtk,L-Aspartic acid,,
Ibtk,L-Glutamic acid,,
Ibtk,L-Threonine,,
Ibtk,L-Valine,,
Ibtk,Methylsuccinic acid,,
Ibtk,"N-Acetyl-D-galactosamine, (R,R,R,R)",,
Ibtk,N-Acetyl-L-glutamic acid,,
Ibtk,N-Ethyldiethanolamine,,
Ibtk,Phenol,,
Ibtk,Salsoline,,
Ibtk,Syringaldehyde,,
Ibtk,Tripropylene glycol monomethyl ether,,
Ibtk,Undecanoic acid,,
Ibtk,Uracil,,
Ibtk,Urea,,
Ibtk,beta-Alanine,,
Ibtk,"cis-4,5-Dihydroxy-o-dithiane",,
Id1,Ribitol,,
Idoxuridine,Ppp4c,,
Ifi30,Pentadecanoic acid,,
Ifih1,Menthol,,
Ildr2,Monomethyl succinate,,
Ildr2,Picolinic acid,,
Ildr2,Salsoline,,
Ilkap,alpha-Ketoisovaleric acid,,
Ilvbl,Syringic acid,,
"Inosose-2, myo",Map3k8,,
Iqgap2,L-Isoleucine,,
Iqgap2,Serine,,
Iqgap2,Urea,,
Irak1bp1,L-5-Oxoproline,,
Irak1bp1,N-Methyl-alpha-aminoisobutyric acid,,
Irak1bp1,Palmitelaidic acid,,
Irak3,Stearic acid,,
Irf3,Palmitelaidic acid,,
Isocitric acid lactone,Kif22,,
Isocitric acid lactone,Phf1,,
Isonicotinic Acid,Rassf4,,
Isopropyl palmitate,Ppp4c,,
Itch,L-(-)-Sorbofuranose,,
Kat8,Thymidine,,
Kcmf1,Kojic acid,,
Kcmf1,L-Aspartic acid,,
Kcmf1,L-Norvaline,,
Kcmf1,Methylmaleic acid,,
Kcmf1,"N-Acetyl-D-galactosamine, (R,R,R,R)",,
Kcmf1,Uracil,,
Kif2a,L-Valine,,
Kin,L-Valine,,
Klf3,L-Isoleucine,,
Klf3,Serine,,
Klf8,Monomethyl succinate,,
Klf8,Pimelic acid,,
Klf8,Trisaminol,,
Klhl18,L-Norvaline,,
Klhl18,Norketamine,,
Kmt5b,Methyl stearate,,
Kmt5b,Phenol,,
Kmt5b,phenoxyethanol,,
Kojic acid,Rlbp1,,
Kojic acid,Stag2,,
Kojic acid,Tm9sf3,,
Kpna3,"N-Acetyl-D-galactosamine, (R,R,R,R)",,
Kpna3,Tripropylene glycol monomethyl ether,,
Kpna3,Urea,,
L-(+)-Rhamnopyranose,Smc4,,
L-(+)-Rhamnopyranose,Snrnp48,,
L-(-)-Sorbofuranose,Reep2,,
L-(-)-Sorbofuranose,Stag2,,
L-5-Oxoproline,Map3k5,,
L-5-Oxoproline,Rhob,,
L-5-Oxoproline,Slc25a20,,
L-5-Oxoproline,Stag2,,
L-Asparagine,Silc1,,
L-Aspartic acid,Wbp11,,
L-Glutamic acid,Rhob,,
L-Glutamine,Mtmr2,,
L-Hydroxyproline,Nup214,,
L-Isoleucine,Lepr,,
L-Isoleucine,Lmtk3,,
L-Isoleucine,Mrps18a,,
L-Isoleucine,Myof,,
L-Isoleucine,Nsmf,,
L-Isoleucine,Osbp,,
L-Isoleucine,Pbx1,,
L-Isoleucine,Pdlim5,,
L-Isoleucine,Pi4ka,,
L-Isoleucine,Plgrkt,,
L-Isoleucine,Rpp30,,
L-Isoleucine,Serp2,,
L-Isoleucine,Smim10l1,,
L-Isoleucine,Stk26,,
L-Isoleucine,Stxbp4,,
L-Isoleucine,Vps13b,,
L-Leucine,Lepr,,
L-Leucine,Rab5a,,
L-Leucine,Vps13b,,
L-Leucine,Zhx1,,
L-Norvaline,Nfe2l2,,
L-Rhamnose,Rai14,,
L-Rhamnose,Rbm20,,
L-Rhamnose,St8sia2,,
L-Rhamnose,Suclg2,,
L-Rhamnose,Tmem204,,
L-Serine,Setx,,
L-Serine,Smim10l1,,
L-Serine,Ubl3,,
L-Threonine,Tceal8,,
"L-Valinamide, N(2),N(2)-dimethyl",Sh2b3,,
L-Valine,Mafg,,
L-Valine,Nedd4,,
L-Valine,Pabpc1,,
L-Valine,Pak2,,
L-Valine,Pbx1,,
L-Valine,Pcmtd1,,
L-Valine,Phactr2,,
L-Valine,Setx,,
L-Valine,Slk,,
L-Valine,Smarca5,,
L-Valine,Smim10l1,,
L-Valine,Stag2,,
L-Valine,Tulp4,,
L-Valine,Usf3,,
L-Valine,Vps13b,,
L-Valine,Vps36,,
L-Valine,Wasl,,
L-Valine,Wbp11,,
L-Valine,Wbp4,,
L-Valyl-L-leucine,Osbp,,
L-Valyl-L-leucine,Prxl2c,,
L-Valyl-L-leucine,Recql5,,
L-Valyl-L-leucine,Sc5d,,
L-Valyl-L-leucine,Serp2,,
L-Valyl-L-leucine,Sox13,,
Lactic Acid,Maco1,,
Lactic Acid,Samd14,,
Lactic Acid,Ube3c,,
Las1l,Valylvaline,,
Leprotl1,Monomethyl succinate,,
Leprotl1,Phloretic acid,,
Levulinic acid,Slc11a2,,
Levulinic acid,Slc22a17,,
Levulinic acid,Tep1,,
Limch1,Tripropylene glycol monomethyl ether,,
Lmtk3,beta-Alanine,,
Lpgat1,Stearic acid,,
Lrp6,Monomethyl succinate,,
Lrp6,N-(2-hydroxyethyl)-succinimide,,
Lrp6,alpha-Linolenic acid,,
Lrrc8c,Serine,,
Lrrc8c,Urea,,
Lrrc8c,beta-Alanine,,
Luzp1,Phenol,,
Luzp1,phenoxyethanol,,
Maco1,N-(2-hydroxyethyl)-succinimide,,
Map3k5,Vanillin,,
Meis2,Salsoline,,
"Methyl (3,4-dimethoxyphenyl)(hydroxy)acetate",Ppp4c,,
"Methyl (3,4-dimethoxyphenyl)(hydroxy)acetate",Ric3,,
Methyl beta-Arabinofuranoside,Wdr6,,
Methyl stearate,Slc25a20,,
Methyl stearate,Zfp975,,
Methylmaleic acid,Stat3,,
Methylsuccinic acid,Mtpn,,
Methylsuccinic acid,Pthlh,,
Methylsuccinic acid,Serpinb8,,
Methylsuccinic acid,Wbp11,,
Mfge8,Octanoic acid,,
Mfge8,Thymidine,,
Mia2,Serine,,
Mkrn3,alpha-D-Xylopyranose,,
Monolaurin,Ncaph2,,
Monolaurin,Slc29a4,,
Monomethyl succinate,Rufy3,,
Monomethyl succinate,Sh3bgrl2,,
Monomethyl succinate,Slc35a3,,
Monomethyl succinate,Stxbp4,,
Monomethyl succinate,Ube3c,,
Mpi,Niacinamide,,
Mpp7,N-(2-hydroxyethyl)-succinimide,,
Mpp7,Tripropylene glycol monomethyl ether,,
Mpp7,Urea,,
Mtap,Urea,,
Mtap,"cis-4,5-Dihydroxy-o-dithiane",,
Myof,Picolinic acid,,
"N,N-Diethyl-2-aminoethanol",Ncbp2,,
N-(2-hydroxyethyl)-succinimide,Pomgnt1,,
N-(2-hydroxyethyl)-succinimide,Por,,
N-(2-hydroxyethyl)-succinimide,Rufy3,,
N-(2-hydroxyethyl)-succinimide,Slc35a3,,
N-(2-hydroxyethyl)-succinimide,Stxbp4,,
N-(2-hydroxyethyl)-succinimide,Zfp383,,
"N-Acetyl-D-galactosamine, (R,R,R,R)",Nsmf,,
"N-Acetyl-D-galactosamine, (R,R,R,R)",Prxl2c,,
"N-Acetyl-D-galactosamine, (R,R,R,R)",Setx,,
"N-Acetyl-D-galactosamine, (R,R,R,R)",Smarca5,,
"N-Acetyl-D-galactosamine, (R,R,R,R)",Smim10l1,,
"N-Acetyl-D-galactosamine, (R,R,R,R)",Stk26,,
"N-Acetyl-D-galactosamine, (R,R,R,R)",Wapl,,
N-Acetylglucosamine,Ndufs3,,
N-Acetylglucosamine,Plekhn1,,
N-Acetylglucosamine,Setx,,
N-Methyl-L-proline,Ruvbl1,,
N-Methyl-alpha-aminoisobutyric acid,Ofd1,,
N-Methyl-alpha-aminoisobutyric acid,Setx,,
Ndufa8,"Pentanoic acid, 4-methyl-2-oxo-",,
Niacinamide,Srebf2,,
Niacinamide,Vmp1,,
Nonadecanoic acid,Pdcd4,,
Nonadecanoic acid,Prpf6,,
Nonadecanoic acid,Tmem80,,
Nonadecanoic acid,mt-Cytb,,
Norketamine,Suclg2,,
Norketamine,Yars1,,
Nsmf,Serine,,
Nsmf,beta-Alanine,,
Octanoic acid,Slc11a2,,
Ofd1,"beta-d-Glucopyranose, 2-(acetylamino)-3,6-anhydro-2-deoxy",,
Olfm2,Picolinic acid,,
Olfm2,Uracil,,
Olfm2,beta-D-(-)-Ribopyranose,,
Osbp,Tyrosine,,
Osgepl1,Phloretic acid,,
Osgepl1,Picolinic acid,,
Osgepl1,Suberic acid,,
Osgepl1,Tyrosine,,
Osgepl1,Vanillin,,
Oxalic acid,Ppp4c,,
Palmitic Acid,Ric3,,
Palmitic Acid,Sytl2,,
Pantothenic acid,Vmp1,,
Pbx1,Picolinic acid,,
Pbx1,Serine,,
Pbx1,Urea,,
Pbx1,beta-Alanine,,
Pdlim5,Serine,,
Pentadecanoic acid,Prpf6,,
Pentadecanoic acid,Sec62,,
Pentanedioic acid,St8sia2,,
Pentanedioic acid,Tmem204,,
Pentanoic acid,Ric3,,
Pentanoic acid,Sema3g,,
Pentanoic acid,Zfp513,,
"Pentitol, 3-desoxy",Sema6a,,
Phactr2,Uracil,,
Phenol,Prpf6,,
Phenol,Rufy3,,
Phenol,Serbp1,,
Phenol,Slc35a3,,
Phenol,Wasl,,
Phenylalanine,Pi4ka,,
Phenylalanine,Rhob,,
Phenylalanine,Smarca5,,
Phenylalanine,Stag2,,
Phloretic acid,Tm9sf3,,
Phloroglucinol,Spen,,
Pi4ka,Serine,,
Pi4ka,beta-Alanine,,
Picolinic acid,Ric3,,
Picolinic acid,Serp2,,
Picolinic acid,Zhx1,,
Picolinic acid,mt-Tl1,,
Picolinic acid,mt-Tv,,
Pimelic acid,Slc35a3,,
Pimelic acid,Ube3c,,
Pipecolic acid,Pla2g3,,
Pipecolic acid,St8sia2,,
Plekhn1,alpha-D-(+)-Talopyranose,,
Plscr2,Stearic acid,,
Pomgnt1,alpha-D-Xylopyranose,,
Por,Stearic acid,,
Ppp1r12a,Pyridoxic acid,,
Pradc1,Ribitol,,
Propanedioic acid,Sfi1,,
Propanedioic acid,Tsc22d1,,
"Propanoic acid, 2-hydroxy-3-phosphate-",Zmat5,,
Prpf3,Tetrahydrolinalool,,
Prpf3,"Thymidine, 5'-phosphate",,
Prxl2c,Urea,,
Prxl2c,"beta-d-Glucopyranose, 2-(acetylamino)-3,6-anhydro-2-deoxy",,
Psma4,Tripropylene glycol monomethyl ether,,
Psma4,"beta-d-Glucopyranose, 2-(acetylamino)-3,6-anhydro-2-deoxy",,
Ptger1,Syringaldehyde,,
Ptges2,Xylose,,
Ptgr3,Vanillin,,
Pthlh,"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",,
Pura,Tetrahydrogeranyl formate,,
Pyridoxic acid,Sppl3,,
Pyrrole-2-carboxylic acid,Setx,,
Pyrrole-2-carboxylic acid,Tceal8,,
Rai14,alpha-D-Xylopyranose,,
Ramac,alpha-Tocopheryl acetate,,
Rbm27,Salsoline,,
Rdx,Vanillin,,
Reep2,"Thymine, 1,3-dimethyl-6-hydroxymethyl",,
Rhob,Uridine,,
Ribonic acid,Smim10l1,,
Ribonic acid,Stag2,,
Ric3,Salsoline,,
Ric3,Serine,,
Ric3,Urea,,
Ric3,pyrazole,,
Rplp1,Syringic acid,,
Rpp30,"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",,
Rpp30,pyrazole,,
Rwdd3,alpha-D-Xylopyranose,,
Salsoline,Serp2,,
Salsoline,Sin3a,,
Salsoline,Slain2,,
Salsoline,Slk,,
Salsoline,Sytl2,,
Salsoline,mt-Tv,,
Samd14,Tripropylene glycol monomethyl ether,,
Scrib,"beta-D-Galactopyranoside, methyl-, acetate",,
Sebacic acid,Vps37d,,
Sebacic acid,Zfp300,,
Secisbp2l,Serine,,
Secisbp2l,alpha-Linolenic acid,,
Sema3g,Tetrahydrogeranyl formate,,
Ser-Leu,Zbtb11os1,,
Serine,Smim10l1,,
Serine,Stxbp4,,
Serine,Vps13b,,
Serine,Zfp322a,,
Serp2,Suberic acid,,
Serp2,Urea,,
Serp2,pyrazole,,
Serpinb8,Uracil,,
Serpinb8,Vanillin,,
Setx,"beta-d-Glucopyranose, 2-(acetylamino)-3,6-anhydro-2-deoxy",,
Setx,"cis-4,5-Dihydroxy-o-dithiane",,
Sh2b3,Suberic acid,,
Sh2b3,Trisaminol,,
Silc1,Vanillin,,
Sin3a,Tripropylene glycol monomethyl ether,,
Sin3a,Urea,,
Slain2,Urea,,
Slc22a17,Syringic acid,,
Slc25a16,beta-D-(-)-Ribopyranose,,
Slc35a3,Trisaminol,,
Slc35a3,Undecanoic acid,,
Slc6a13,beta-Alanine,,
Slk,Undecanoic acid,,
Slk,phenoxyethanol,,
Smarca5,Tyrosine,,
Smarca5,Urea,,
Smim10l1,Syringaldehyde,,
Smim10l1,"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",,
Smim10l1,Tripropylene glycol monomethyl ether,,
Smim10l1,Urea,,
Smim10l1,Vanillin,,
Smim10l1,"beta-d-Glucopyranose, 2-(acetylamino)-3,6-anhydro-2-deoxy",,
Smim10l1,pyrazole,,
Sp4,Tetrahydrolinalool,,
Sppl3,Xanthine,,
Srebf2,Thymidine,,
St8sia2,beta-D-(-)-Ribopyranose,,
Stag2,Syringaldehyde,,
Stag2,Uracil,,
Stag2,Urea,,
Stearic acid,Sytl2,,
Stk26,Tyrosine,,
Stxbp4,Suberic acid,,
Suberic acid,Ube3c,,
Sulf2,beta-Arabinopyranose,,
Supraene,Xpc,,
Syringaldehyde,Tm9sf3,,
Syringaldehyde,mt-Tl1,,
Syringaldehyde,mt-Tv,,
Syringic acid,Ubc,,
Sytl2,Urea,,
Sytl2,phenoxyethanol,,
Tagln2,"Thymine, 1,3-dimethyl-6-hydroxymethyl",,
Tceal8,"Thymidine, 5'-phosphate",,
Tetrahydrogeranyl formate,Vangl1,,
Tm9sf3,Urea,,
Tmem229b,Uracil,,
Tmem229b,beta-Arabinopyranose,,
"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",Ubl3,,
"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",mt-Tl1,,
Tripropylene glycol monomethyl ether,Wapl,,
Tripropylene glycol monomethyl ether,Wasl,,
Tripropylene glycol monomethyl ether,Wbp4,,
Tripropylene glycol monomethyl ether,Zfp1007,,
Trisaminol,Ube3c,,
Ubc,alpha-L-(-)-Fucopyranose,,
Ube3c,alpha-D-Xylopyranose,,
Ubl3,Urea,,
Undecanoic acid,Zbtb37,,
Upf2,beta-Alanine,,
Uqcc5,l-Leucyl-l-valine,,
Uracil,mt-Tl1,,
Urea,Wapl,,
Urea,Wbp4,,
Urea,Zfp322a,,
Vmp1,"beta-d-Glucopyranose, 2-(acetylamino)-3,6-anhydro-2-deoxy",,
Vps13b,beta-Alanine,,
Wbp4,"beta-d-Glucopyranose, 2-(acetylamino)-3,6-anhydro-2-deoxy",,
Wbp4,"cis-4,5-Dihydroxy-o-dithiane",,
Zbtb7a,alpha-Linolenic acid,,
Zfp1007,"beta-d-Glucopyranose, 2-(acetylamino)-3,6-anhydro-2-deoxy",,
Zfp27,l-Leucyl-l-valine,,
"cis-4,5-Dihydroxy-o-dithiane",mt-Tl1,,
