,pls_74_12012022,pls_71_a_12012022,pls_106_13012022,pls_104_13012022,pls_102_13012022,pls_100_13012022,pls_103_14012022,pls_101_REP_14012022,pls_75_13012022,DSS73_REP_190124,DSS76_REP_190124,DSS77_REP_190124,DSST0.7_180124
,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0
"Isoquinoline, 3,4-dihydro-6,7-dimethoxy-1-[4-hydroxybenzyl]-",14649462195,11149513332,10646581129,7620825742,22773568743,14717773414,6518701810,8287258502,12795868616,1.01116E+11,78239521104,1.22155E+11,3056130366
Isoxaben,0,536107.6101,717819.9537,0,199829.5312,458220.5869,606201.5826,823552.3421,247555.134,1669900.979,1241375.487,1872130.461,24898.05056
Itaconic acid,17117.49327,24690.76058,26895.20656,11770.1752,23891.92607,34447.10836,27492.92893,21702.05907,29888.22081,24933.28832,90859.97519,0,0
Ketamine ,2975540135,2990447271,3247684500,5577335057,5021797837,2644830501,4076801962,2419098020,3179526695,11524975545,12014247014,9494404747,3068750532
L-(+)-Threose,8756981.553,4944850.134,5797967.02,0,195382.0772,0,0,0,10911378.56,0,81895508.92,0,0
L-5-Oxoproline,183987.4184,0,649109.1388,2120757.076,0,121445.3428,0,0,0,2106555.375,1774159.338,1637879.99,156735.9466
L-Alanine,119920239.4,172901976.9,175313951.6,181506650.9,162300234.8,147826335.5,87323115.09,192213273.9,137188630.7,46893096.27,149038869.8,381513.7197,122795680
L-Asparagine,0,0,0,0,8238120.673,5711836.425,0,0,0,324469588.2,432158630.3,243755576.9,45539062.13
L-Aspartic acid,11125360.31,54753332.84,22730212.67,94243760.16,10049373.07,11916266.64,64586109.25,89826733.99,13569980.05,275118725.3,320303923.9,278784281.2,197606637.2
L-Citrulline,0,0,0,4423168.614,0,0,0,2119202.621,3020.086237,4254018.9,3925552.002,11612836.28,0
L-Cysteine,347303.2839,314115.0023,328825.7113,2624277.501,199167.5877,235139.6723,332498.116,837279.8685,429304.1819,1010926.312,0,218300.1028,472392.6823
L-Glutamic acid,6570815.094,13081020.78,11245771.8,22198383.09,16873114.73,8402893.004,16160166.76,20755596,8508472.57,97046445.54,84342595,142935498.8,5072342.493
L-Glutamine,37383.80583,5990.603492,126556.5397,621837.3459,62327.25897,5937.366092,13644.857,22822.42521,841472.4675,1136615.596,511933.3179,549329.4349,116475.3232
l-Histidine ethyl ester,112394726.1,0,56683291.81,812392289.3,99000004.83,19449436.05,0,106757051.1,81776527.42,780298476.6,1365956951,519332819.1,0
L-Hydroxyproline,9854770.729,18014802.58,23347944.92,3439019.606,13658400.95,9472420.187,4757226.43,16185426.2,3773675.57,145274342.1,0,0,0
L-Isoleucine,952590517.3,1154887338,655703842.3,1668650075,773658131.6,456618909.9,1344647998,966260109.8,795558355.5,4057683510,0,2670831105,1103568391
L-Leucine,9127877564,17513734338,11297571660,38852572803,8357472631,10190812628,16028634438,23661447531,16752970865,0,1546415287,45034204647,15988050438
L-Lysine,183051741.9,113411096.9,156194235,141957728.7,107589982.8,152668197.8,83181089.46,254393445.7,617801237.8,234364122.9,533798591.2,279982392,184430107.3
"L-Lysine, ethyl ester ",3104604346,5258942155,1981914519,32602386061,1305517467,2230990522,3822355876,12427589599,6139957322,0,0,0,21536034052
L-Methionine,74189952.04,52088405.27,23423492.52,451936066,7174284.761,10286485.32,95993478.16,40787867.08,93580345.66,2668390354,2104929897,986621719.9,66027192.01
L-Norleucine,0,0,0,0,0,0,0,0,0,790027304.2,940442008.4,323138644.4,0
L-Ornithine,2213464.778,2773226.295,1762609.515,371020.715,1865323.021,2123978.229,2909827.762,3305304.813,2841829.446,14045827.64,7315040.611,3533251.562,0
L-Proline,7077542920,10166881127,8161203636,9803802614,8852691360,7197319181,12526360242,15352090443,11406190774,83632685001,83553626154,66425279573,18015029372
L-Threitol,5688.520841,5997.662596,0,7992.999134,505.9853915,7130.012003,0,0,6506.864904,0,0,0,0
L-Threonine,12813588.17,19113576.98,12943315.95,29479265.06,6311057.894,10480736.22,22901441.16,15563791.76,9397029.757,407621971.4,0,579838862.4,4833436.174
L-Tryptophan,717113585.3,50916.17745,260823776.9,5507383378,554798242.1,50297425.67,280536338.7,1181417143,1119905060,7698210991,5958456579,1856826727,1192483314
"L-Tryptophan, N-acetyl-1",109013.6208,0,81149.37071,145734.5764,31181.77375,0,33466.66287,222572.0441,163736.5876,210095.9968,155952.8368,126878.0049,180702.8378
L-Valine,2154899837,3039314646,1420875253,3173857478,1606906420,1326588982,2974323475,3378422446,1928923192,12605176301,10803210146,12816432109,1907221062
Lactic Acid,106182128.5,118714007.9,167058428.1,127673544.8,100489876.4,130233873.7,108866667,150560652.7,81797726.06,22686595.12,5119447.393,51750276.69,8063913.578
Latanoprost lactone diol,0,65885.42269,0,253030.242,0,0,0,0,0,164578.683,109273.8872,80980.22115,0
Leucylglycine,0,0,0,0,0,0,0,0,0,80124827.37,0,0,0
Levulinic acid,294025.9186,418201.9818,423392.9139,325803.4457,461683.71,493947.2415,405672.805,482952.1735,597083.5077,394350.9153,514958.4136,417849.4154,440539.8163
Luteolin ,2554527.278,4380028.268,798787.6014,0,2854371.191,4798943.514,4331847.53,0,0,49756.61578,39080.17091,0,0
Malic acid,265387.7297,528598.8297,508989.3468,485806.3828,34880.81593,242242.982,669150.8626,778183.1898,420426.8891,2492543.825,717633.6828,1645410.846,194866.5206
meso-Erythritol,6781348.265,6105648.402,5155454.886,56544390.5,10437674.13,0,0,0,0,12198420.95,0,0,0
Metanephrine,13057969.45,4101982.137,16677919.8,220850.1475,5382397.984,0,3317354.075,2007303.549,2652450.561,0,0,0,0
"Methanone, [1-(4-chloropentyl)-1H-indol-3-yl](2,2,3,3-tetramethylcyclopropyl)-",806052.9311,0,1090854.479,0,0,426522.0826,520405.3655,1528485.084,553799.1818,5946240.621,2304429.301,0,0
"Methanone, [1-(5-chloropentyl)-1H-indol-3-yl](4-methyl-1-naphthalenyl)-",0,0,0,0,0,0,0,0,0,0,0,0,0
"Methyl (3,4-dimethoxyphenyl)(hydroxy)acetate",883621125.4,769163532.3,171470207,107133810.9,140608011.5,242118456.8,1049008888,483392791.2,200581597.5,5002377954,1712993728,4645722440,683527548.4
"Methyl 2,4-dihydroxybenzoate",35288853.02,13221111.9,93204878.13,21270029.41,28584663.06,61309784.29,18546693.36,0,96548829.18,300110194.5,265854866.5,189849549.5,35053082.04
Methyl alpha-Lyxofuranoside,0,0,0,0,0,0,0,0,0,505655.6829,561898.2262,238718.9421,0
Methyl aminoacetate,5488.982914,2401.304206,7793.465624,0,4676.629383,6994.934333,7285.702383,14858.15666,6027.024334,16544.20175,14209.09311,8357.955421,3192.047496
"Methyl galactoside (1R,2S,3S,4R,5R)-",26270.60557,2404.779614,0,0,24030.89087,0,12308.82711,114998.8074,16836.09744,864966.1405,757506.5923,809728.9569,353411.5049
Methyl isovanillate,6628.511275,8834.47654,21142.20992,39546.08628,9074.628192,3474.680702,23136.85025,47046.17284,8037.494244,2175.171527,0,0,0
Methyl leucinate,59456548.53,0,0,0,17226000.82,0,0,0,0,115825051.8,0,92422260.31,0
Methyl-3-methoxy-5-methyl benzoate,4241.201219,4806.667878,3043.164933,123613.9735,6055.404747,6497.157065,3440.577524,0,6427.054475,0,0,0,0
Methylmalonic monoamide,8172.823388,15696.65396,10948.50769,22848.42699,7794.602872,7775.982681,9960.118623,14589.18242,0,125396.5668,130956.5725,88032.07186,0
Methylsuccinic acid,12376.67618,16417.84761,19655.1668,29533.31683,21551.29864,18702.88774,23421.09738,44819.61278,12967.46458,0,214658.2945,0,154816.9927
Mirin,5321715998,3366560302,6185371967,6624215239,6048527193,140629820.2,6374124086,6028198247,5869454142,0,0,0,0
Mitoxantrone,130121.0945,268030.2701,0,4448575.516,129215.3031,0,233100.7552,277864.8732,133640.4637,0,3571002.32,0,0
"Morpholine, 4-(2,6-dimethoxybenzoyl)-2,6-dimethyl-",2358635.382,2891999.347,5509205.491,218571.9625,3726915.244,4557381.933,5571693.842,2751761.928,1529339.674,0,0,0,0
"Morpholine, 4-[2,3,4,6-tetrakis-O-(trimethylsilyl)-alpha-d-mannopyranosyl]-",0,0,0,1496344.251,0,0,0,0,0,0,350125.9019,0,0
Myristic acid,37985896.38,42773447.47,38717824.27,35886344.57,38822763.32,33155188.61,37549549.36,41413269.27,35986079.89,43657602.48,46408650.91,42151861.21,37254249.12
"N-(Trifluoroacetyl)-N,O,O'-tris(trimethylsilyl)normetanephrine",0,0,0,0,0,0,0,5658.550746,0,19585.53564,31052.8434,0,0
N-(Trimethylsilyl)hexanamide,272645.8846,501838.1367,183851.6868,864907.0379,77257.29352,108497.7801,181099.5643,413510.2883,243493.0875,613328.5166,412924.9269,251807.3635,0
N-Acetyl-D-galactosamine,568885.7862,0,1978664.328,0,1260571.568,924200.6594,850513.3158,1983132.333,0,0,0,0,0
N-Acetyl-L-glutamic acid,0,126825.1641,0,89108.03259,0,0,0,0,0,711635.8929,311285.7168,448830.9223,0
N-Acetyl-L-phenylalanine,547.7810681,727.6901076,1407.615557,1565.119131,1059.734509,827.1454138,709.0714985,1251.197931,0,0,0,0,2945.982487
N-Acetyltyrosine,0,0,0,188308.2712,0,0,0,0,13367.50774,609445.4118,303038.8222,166329.5016,0
N-alpha-Acetyl-L-Lysine,723495.8586,0,0,12079293.64,0,0,0,1678115.064,0,33675723.21,14579665.63,3600737.573,0
n-Butylamine,1000103.906,466713.9375,562456.8755,1132165.271,510752.3933,523034.789,433912.5785,804955.1592,1096263.688,420196.7406,185932.567,402879.1873,335021.0275
"N-isobutyl-2-(trimethylsilyloxy]-4,5-dihydro-1H-imidazole-1-carboxamide",0,0,0,0,0,0,0,29087.67746,29746.10951,83417.41049,28092.5413,28767.99323,0
N-Isobutyl-sec-butylamine,897828.4725,1029359.762,1097362.666,1098886.248,912597.3464,1068539.854,1098551.745,1143698.901,1054778.204,3717972.274,269740.8806,0,0
N-Isobutyrylglycine,72843.64832,67259.98715,1395015.148,654690.9382,965768.0394,259741.989,427925.2242,0,891295.6218,0,21856.2171,0,0
N-Isovaleroylglycine,36243.23752,44203.02642,67733.23931,32323.35075,10643.16853,29075.18911,57168.45129,102641.3569,52048.7735,281894.5015,77934.50777,191002.5377,0
N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,0,0,0,0,0,34.33608034,0,0,0,0,0,0,0.01668107
n-Pentadecanol,0,277237.4323,0,0,386909.723,0,444802.5222,0,0,98.82090148,114.6808802,0,120.4033773
N-Valerylglycine,3113.823537,2498.11803,12664.73874,28899.82665,13609.81711,5757.195573,38540.83565,65724.37295,5737.788831,36589.2473,0,40967.99288,0
"N,9-bis(Trimethylsilyl)-6-[(trimethylsilyl)oxy]-9H-purin-2-amine",145936.4417,201958.4321,532709.6799,0,424148.3966,303898.0796,294228.519,275796.0079,144720.6388,1156945.633,1224952.848,0,0
"N,N-Diethyl-2-aminoethanol",0,0,0,18617560.69,0,0,0,0,0,48784219.11,23242410.17,6812428.395,0
"N,N-Dimethyl-2-cyclohexyloxyethylamine",1212158.94,1290079.901,1019628.668,1250030.423,1005393.345,1200762.633,855037.8336,1242148.029,1349661.939,0,0,0,0
"N,N'-Bis(trimethylsilyl)trifluoroacetamidine",0,0,0,0,0,0,0,0,0,360.3790764,0,0,0
"N,O-Bis(trimethylsilyl)carbamate",47949.74699,49066.96322,37762.05591,19776.19805,11718.79405,41379.93469,18447.94139,13272.52472,39955.77498,14831.83834,34298.76923,7577.46413,29793.50668
Naphthofluorescein,0,0,0,0,0,0,0,0,0,0,0,0,0
Neostigmine ,533592.097,602071.2422,0,0,310215.8387,241722.0954,360240.2322,177070.8821,0,2281423.337,3565696.44,2456335.972,0
Niacin,234521.5827,826371.9904,1774554.474,227884.4543,448191.5109,477203.2401,455561.1645,705890.0716,313787.9702,974213.2575,1178068.507,670204.0868,351894.8338
Niacinamide,29958091.14,66329798.54,82067618.63,55011031.73,64324926.15,46336253.22,68252599.13,81850229.11,43475039.18,135729784.7,186162593.2,119550858.6,30644571.71
Niclosamide,120032.3256,86947.25584,91610.14716,119565.8469,19874.2949,88761.96399,79163.83397,95859.79578,58161.76839,112245.3271,197440.8732,195054.9919,131210.1154
Nitrosothymol,0,0,95393.7164,0,19471.73428,28973.83575,0,21343.52219,36143.7323,0,0,0,135289.232
Nonadecanoic acid,7269.126743,9377.334844,10047.76434,8895.150625,0,9917.636162,10821.94576,11254.69014,9528.844099,20804.00728,33528.99885,31982.35502,8598.062511
Nonanal,34756.98375,37209.48492,46735.32574,40402.96889,24387.82871,39083.60998,39954.97518,62069.14058,32532.2331,32135.70062,37694.59368,12299.92599,15133.45203
Nonanoic acid,4306812.821,7911729.476,6007814.791,8404296.365,5005342.246,9271343.908,4927473.056,7718237.342,6949273.065,19732111.81,19387786.93,17521277.34,16639271.58
Norketamine,485757128.8,578413997.4,578183003.7,159897659.3,394513320.5,474727739.4,489966107.4,591946483.2,568955747.9,1695265021,1825165955,1267890597,492347517.4
"O-Methyl-N,N'-diisopropylisourea ",1764181.9,9756775.657,1202318054,0,0,0,2401921651,2811293149,21535538.48,11423766707,0,566452382,0
Oct-1-en-3-ol,591914.5086,558193.3398,1408299.242,421723.4555,389780.1372,870420.4425,1000906.486,960354.1703,938268.4915,1055346.594,972655.7038,936141.8064,0
"Octadecanamide, N-(2-methylpropyl)-N-nitroso-",0,0,23761.73084,0,0,0,0,0,0,0,0,0,0
Octan-2-yl palmitate,787991.809,995990.9696,1100181.674,1569849.587,2390387.366,2590942.255,875804.2126,660167.193,2565777.432,471580.665,0,0,594926.8143
"Octanamide, N-(2-hydroxyethyl)-",0,464337.8133,0,0,0,0,0,126819.156,0,0,803607.3792,0,0
"Octane, 1-propoxy-",12836.41404,12230.60688,3415.378406,10749.46325,2879.610264,1159.43514,0,0,2171.269258,0,0,0,0
Octanoic acid,1263341.552,2060745.953,1408412.637,1261065.892,1416343.632,2174243.102,1007095.391,1373716.345,2257143.391,1476625.047,1599156.594,1278689.93,1484852.143
Octocrylene,1008.824985,15758.50807,0,8797.06505,5254.04944,0,6589.423279,0,14678.59782,0,0,0,11284.17304
Octopamine,104856017.9,83306284.55,126874858.5,92650627.41,37050262.39,0,83301748.7,173183923.6,0,0,4926796.431,5815653.905,0
Ornithine,2333216.655,14752921.92,3027730.711,470330275.2,3035788.232,697328.8041,7361733.747,11916755.06,9846764.503,880125435.4,75849857.28,394660981.1,0
Oxalic acid,289897.6091,1025808.774,887051.6602,1122708.113,336030.4528,300477.7014,945374.0389,808132.8516,1053008.469,787746.3607,645402.8487,521123.5861,443875.1743
"Oxalic acid, allyl octyl ester",23641.37928,24944.07837,28731.55628,25436.26877,0,2956.523362,29629.90204,0,32047.18734,0,393.1117918,0,1327.131664
p-Hydroxydiisopropylbenzene,188691.2014,1610256.703,332378.7099,1072375.396,1114693.599,2082331.504,131203.4788,292518.6132,2424046.65,2689732.753,2064027.644,2244685.375,1715938.301
p-Toluic acid,3555.453272,4988.046302,2605.874881,8611.567654,4985.531075,4364.731572,5728.070575,4871.8524,3964.580106,27534.00688,26815.28407,19294.99467,3300.74847
Palmitelaidic acid,22180935.84,24589029.42,25892459.4,6649087.627,14155400.74,16619959.06,24714261.14,23874022.41,24136733.9,51178411.1,3251486.604,67720364.06,34168707.78
Palmitic Acid,0,0,1374202.026,1683387.465,457286.8888,1632135.254,0,12145288.19,2327775.951,47217224.12,57043641.94,15987314.26,53734602.35
Pantolactone,177703.9513,205395.7953,141071.3087,243729.1739,183176.5824,207314.4517,194018.2841,175948.8341,150023.0122,182513.7508,206435.3698,171463.7706,187349.648
Pantothenic acid ,1538959.339,587958.7656,6148686.071,2364420.08,0,4612718.707,31110.37537,0,5440404.803,0,0,0,0
Pentacosanoic acid,0,0,0,0,13076.49689,0,0,0,0,0,0,0,4.194613466
Pentadecanoic acid,4812492.318,5827237.224,5689939.096,5066785.844,4738530.716,4349655.016,4989829.517,6671261.495,5445881.706,8518283.587,10841590.81,11055460.37,5870690.435
"Pentanedioic acid, 2-[(trimethylsilyl)oxy]-",39971.30486,71917.84829,66552.17111,142119.2943,0,38228.084,99817.03293,199357.0171,61838.49461,0,0,0,0
"Pentanedioic acid, 2,4-bis[(trimethylsilyl)oxy]",1491.217392,0,2486.601527,1031.991719,0,1891.286429,1916.455326,3538.049424,2468.95216,0,0,0,0
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",319.5348589,517.875076,802.2685086,3740.550715,2016.526785,0,727.8890111,2637.306918,519.9267542,7655.462853,5022.116565,0,0
Pentanoic acid,0,126951.3551,319437.173,0,301037.318,166348.8197,0,367258.5206,0,104480.2528,106284.3906,41614.62997,106838.7526
"Pentenoic acid, 4-[(trimethylsilyl)oxy]-",11479.85176,11468.55606,26443.8588,18710.93497,12017.77137,14134.7943,13140.74662,13341.75467,13591.00676,21784.41177,0,14924.00955,0
Pentylone,2800728101,0,604488586.4,24201598590,8813542546,7558179017,2966328427,1.32E+11,54542915596,146014982.8,224287608.1,19259009636,0
Petroselinic acid,153.1667103,0,357.090799,0,0,132.2749259,6435.986081,5.099879633,398.7827643,0,0,0,54.23464228
Phenanthridin-6-ol ,259731294.5,0,568551852,63049093.7,389272813.1,295255769.3,175102516.6,155789660,118310715.6,329996946.1,0,107537723.7,0
"Phenol, 3,5-bis(1,1-dimethylethyl)-",215292.3434,308015.2431,271937.8844,264654.6795,375425.1179,269637.6721,310612.5269,135731.3924,273469.5343,82355.02858,59051.05215,311891.9706,28126.25494
Phenol,396738.392,313671.0748,299196.1192,198245.2091,157737.9708,366243.4904,203535.9977,249512.6126,388587.6195,158787.3835,162927.2564,148777.5263,142740.0218
Phenoxyacetic acid,0,7468.33977,0,4653.114835,0,1232002.294,2661.453605,0,2239.141953,0,0,0,0
phenoxyethanol,222128.9466,343213.6536,419419.0221,253535.4139,252937.5409,2831897.944,5527672.77,292840.5612,246661.7069,885479.3648,1476124.118,733854.6383,525778.5371
Phenylalanine,419127920.9,530774977.2,547663311.3,1908133364,541486721.7,0,497912388.7,742930815.1,891895748,4326259537,2680875983,2474495140,701929738.8
Phenylpropanolamine,292138944.4,73049503.92,817450208.6,0,284779171.1,883575940.8,456498685.9,141901661.8,0,0,0,0,255290841.1
Phlorizin,0,0,0,0,0,0,0,0,0,28279.71422,25939.68408,19143.70033,0
Phloroglucinol,36017.55882,21289.33003,38719.26745,178771.8656,79394.68121,23126.61533,45522.76696,45468.06015,30584.66376,72361.14125,202908.3266,79420.21153,0
Phosalone,0,0,0,1111469.314,0,0,0,0,0,0,0,0,0
Phthalazin-1-one,1371975086,739657043.5,1482960155,1836260168,1586357102,1515292342,776222693.8,912100145.7,1237628362,6032455090,13132805629,1803306573,379260649.9
Picolinic acid,2405567.786,3489843.013,4368537.955,2894603.986,3187183.628,3470690.924,3518954.259,4496555.603,3439905.046,9833703.516,9050294.916,7696186.178,3678875.955
Pimelic acid,15588.06694,40822.62148,23128.26793,21701.62648,24377.76303,10058.36313,22352.85675,44293.57435,13727.15451,71613.60544,108561.7902,42058.30232,19094.15224
Pipecolic acid,411661401.5,619894747.8,493801783,5720109844,63938576.69,233135718.9,16836067.82,208707358,1495562889,16035749210,44350083752,172646578.1,134793897.6
"Piperidine, 1-(1-methylpentyl)-",247231.2172,258539.3253,269800.9685,300550.057,258402.7342,260368.1301,255802.6662,261827.6623,255204.3087,85866.30511,0,44098.55596,0
"Pregn-16-en-20-one, 3,18-bis(acetyloxy)-14,15-epoxy-, (3beta,5alpha,14beta,15beta)-",3992843.382,0,2194906.701,769542.5447,0,2812265.962,0,3994055.95,3616327.402,0,2805442.945,3993662.451,0
"Propanetriol, 2-methyl-",22532.44595,18115.99413,8295.221191,8633.638911,7884.821872,8360.254197,13138.58476,13163.2546,16574.47719,15578.59411,17640.63306,21193.71127,8796.99254
"Propanoic acid, 2-methyl-",567987.0422,529945.0242,777933.3269,347058.707,412990.1322,506389.3635,617915.8998,1024553.017,671600.3916,1446393.398,996705.062,1290667.467,149296.1314
"Propanoic acid, 2-oxo-",318848.9633,456298.4814,668676.9198,406670.3811,429764.1423,294196.9429,523176.3503,732460.2512,207899.2287,0,0,0,1291400.26
"Propiophenone, 3',4'-dimethoxy-",6599085.572,4757042.321,5807250.589,4044617.786,3696640.997,5714849.735,2095485.845,9114743.835,6341877.346,35859135.04,64343765.47,36335030.45,0
Propylamine,30634.48847,4842.359619,605.1271874,24567.9865,2851.149197,5839.9737,2097.413826,0,0,3861.895967,3930.678515,4416.733011,3413.589587
"Pyrazine, 3,6-dihydro-3,6-dimethyl-",388247.8411,495558.4646,1205523.612,811727.9892,388694.3353,314372.8869,392437.7076,743901.9793,1067778.229,0,0,0,0
"Pyrazine, 3,6-dimethyl-2,5-bis(trimethylsilyloxy)-",299901.0062,1218594.153,239300.0032,7786329.819,53811.29642,155656.5924,168857.2015,1543957.478,659943.9487,0,40159401.24,25835290.8,0
"Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]-",0,117356.3728,126991.4008,190221.3872,131587.7385,51507.92551,114978.0096,157099.8999,66599.06562,485906.8796,353815.7069,181886.5015,53540.04723
Pyroglutamic acid,3366231767,4415577412,4071100680,11223475980,2950478949,2658794933,5466819755,7410795214,4023300972,68343685873,46662763809,35227336384,1277219830
Pyrrole-2-carboxylic acid,274354638.5,188662438.8,709174973.1,101947709.1,354646161,445052688.5,494750904.8,649582757.8,285640938.1,669041108.9,585545054.5,464118385.8,345239004.2
"Pyrrolo[1,2-a]pyrazine-1,4-dione, hexahydro-3-(2-methylpropyl)",442104.3061,831821.6936,279861.3401,7400685.086,56614.04665,157078.6047,668263.574,638302.5499,127253.8701,36778981.32,8270277.821,17002829.69,0
"Pyrrolo[1,2-a]pyrazine-3-propanamide, 2,3,6,7,8,8a-hexahydro-1,4-dioxo-",0,0,0,70722.27392,0,0,0,0,0,0,0,0,0
Quazodine,5210862.401,11765808.76,79458210.08,97768248.63,0,55050236,14706275.67,57129671.66,194313224.9,0,0,0,0
"Quinolin-4-one, 1-[2-(3,4-dimethoxyphenyl)ethyl]-octahydro-",4367697.059,4494465.04,20322458.64,0,7902658.31,8916466.484,8903563.791,13757904.79,5005288.915,0,19984011.7,18755897.06,1752682.209
"Quinoline, 2,4-dimethyl-",166518.2593,185142.9711,204521.1383,232143.215,189778.6444,166615.3429,200404.8026,213029.4003,196432.6698,2814721.028,3254023.2,1349202.971,0
Ribitol,59801.68183,34966.13568,0,156364.8663,119708.4997,0,141434.5361,0,0,176358.0017,93419.88959,153736.0551,69296.17302
"Ribonic acid, 2,3,4,5-tetrakis-",63223227.71,12724368.95,12542329.07,19126985.38,15559718.79,56960604.59,15428501.88,107874240.9,85868168.54,43041154.42,126070382.1,118530948.8,2405441.486
S-Methyl-L-cysteine,0,0,0,0,0,114535.9362,0,1176265.474,348922.7445,0,0,0,0
Salsoline,40243.12724,90857.49056,120450.1246,0,0,35256.74491,151187.3215,169837.4142,38408.45884,69715.55291,79247.96253,80556.4508,74817.48002
Sedoheptulose anhydride,27110433.58,25277894.27,57517890.62,34130818.92,13381919.59,49080302.11,55854546.57,51520810.38,21652581.78,0,0,0,0
Ser-Leu,1622441.41,4646793.93,7390.567598,7506631.201,0,0,284373.6614,2449404.767,1490194.787,4195399.727,7551402.751,3903055.014,3157605.777
Serine,2558567423,4000812223,3273253191,7343209268,3001403612,2767881288,3412448871,5531812499,4891892166,76110979562,0,0,5345931080
Sertraline carbamoyl glucuronide,2113073150,0,2491637099,0,6055282875,3137842298,2808194315,0,4284514837,6309855776,0,4884464686,15857236614
Sinomenin,0,29048160.71,0,0,36332788.38,77402246.65,0,0,0,0,0,0,0
"Spiro[cyclopenta[d]-1,3,2-dioxaborin-4(5H),1'-cyclopentane], 2-ethyl-6,7-dihydro-",494051.443,0,229181.997,103676.7557,2533.51474,157776.4484,0,2113489.032,1067632.104,0,75646.84902,0,0
Spironolactone,0,0,0,756.3381341,0,0,0,0,0,0,0,0,0
Stearic acid,0,0,0,0,0,0,0,0,0,1188964.068,56847856.94,84123117.32,51712032.29
"Stigmast-5-ene, 3beta-",3478.943002,0,5099.659127,4709.346791,11.54512825,2767.225203,2594.327788,1869.244534,4762.406799,4357.216072,6987.119513,5854.031578,4343.618339
Suberic acid,0,145794.7948,58580.2722,42520.43888,47776.15132,9691.833593,17200.86745,83725.7971,50375.08226,81842.49245,209700.2458,0,27226.01338
Succinic anhydride,614085.1334,868757.5736,299440.0133,897654.4278,0,245637.7163,343620.2382,499768.2605,529760.3029,805881.8872,596094.9627,458983.4062,0
Supraene,0,0,0,0,0,0,0,0,0,15177.23332,20532.33932,0,113057.776
Syringaldehyde,313522911.7,349540426.1,502558069.2,201590768.5,310896425.6,348690998.7,435384300.4,602601125,377846740,1054322899,936047060.9,1036975919,455237172.4
"Tacrine, N-trimethylsilyl-",28086.34783,58772.28023,21828.98237,677740.3555,15920.92752,14216.86961,30138.09623,140409.8065,57033.37676,2651670.441,1812905.49,833704.1343,0
"Talonic acid, gamma-lactone",8754749.892,2889884.856,2862554.655,4439828.539,4300797.564,4948380.597,4111778.453,2384582.236,4459922.068,58135805.39,0,0,3435234.201
Tartronic acid,436.493481,323.4691275,656.1838853,1776.867976,509.1640058,349.8190462,902.8270453,1656.582884,916.8267114,31.2479164,23.17094899,16.35074414,1.132781027
Tetradecanenitrile,782500.0589,2081415.771,0,9113705.405,0,0,522692.3425,2606381.109,768320.4508,0,7826753.757,6811924.33,0
"Thiazolo[4,5-f]quinoline, 2,9-dimethyl-",0,0,627778.7603,926249.5555,0,174991.1509,0,941150.1198,0,0,0,0,0
Thymidine,6493323.384,9527069.378,14136930.68,17496415.55,15428622.1,11769355.14,12205496.23,15392636.46,13123465.94,57997183.93,83236616.3,35490746.27,0
"Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-",1049858.03,883902.471,0,4561892.727,0,0,0,0,0,16948916.63,5997167.83,8652796.517,0
Tributyl acetylcitrate,114176.0486,397706.4304,195174.8949,188232.9232,188594.594,352312.2363,232829.2822,155930.9295,537417.2144,0,435027.8328,2883338.01,0
Tricine,662892581.5,297889246.1,818758498,14792346.19,829298783.1,654330062.7,590269293,671191428.5,639578605.9,0,0,0,0
Triethanolamine,1518.460609,4754.772136,2675.67152,2696.92715,2411.914747,2007.736437,2292.091104,3817.144759,3570.755411,9138.593096,8723.451399,5429.184308,4753.962656
"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",281.8481038,0,0,5588.585152,0,56.56879133,0,0,1451.968176,5795.37893,2323.542916,700.3709611,0
Trimethylsilyl 3-((trimethylsilyl)thio)propanoate,125009.2835,45982.32874,142131.6108,13208.94111,5166.996607,40460.91912,29986.55578,0,126092.9409,460188.2527,442422.227,349465.5938,329013.6161
Trimethylsilyl oct-2-enoate ,0,0,1719275.86,0,1325474.092,1728226.398,1402483.003,6257433.351,1429649.321,1145779.854,0,163838.414,0
Trimidox,390212.2795,445971.3027,926474.2169,336075.2369,508468.9281,565179.4975,662100.531,1472215.59,460721.621,0,0,0,0
Tris(trimethylsilyl)carbamate,155024912.1,183786582.9,225047330.2,172102176.9,161682460,200592646.6,211307334.3,216370362.2,212911025.9,292343068.4,256403768.9,100615075.8,155399309.5
Trisaminol,33079.32984,0,181444.5605,118483.0823,29214.89963,27307.78262,71113.0192,80345.19077,33386.91723,41317.72179,127279.0434,113877.1434,32718.15348
L-Tyrosine,0,0,0,0,0,0,0,0,0,602456.4139,918559.5784,842607.2758,758355.1211
Undecanedioic acid,1879.260049,0,0,0,1802.466492,2551.091633,1896.624983,0,0,0,0,0,0
