node1,node2
Traip-S,Uracil-F
Ip6k1-S,Ethanolamine-F
Qars1-S,Uracil-F
Lmo2-S,Methyl lactate-F
Lmo2-S,Norephedrine-F
Bet1-S,"Cyclopentaneacetic acid, 3-oxo-2-pentyl-, methyl ester-F"
Gtf3c1-S,2-Furoic acid-F
Gtf3c1-S,Isopropylamine-F
Rasgrp2-S,Xylazine-F
Npat-S,Allylescaline-F
Cntnap3-S,Allylescaline-F
Cntnap3-S,L-Glutamic acid-F
Cntnap3-S,"L-Histidine, N,1-bis(tert-butyldimethylsilyl)--F"
Cntnap3-S,Propanoic acid-F
Podxl2-S,"2,4-Di-tert-butylphenol-F"
Hacd3-S,alpha-Hydroxyisobutyric acid-F
Hacd3-S,"Erythrono-1,4-lactone-F"
Ddx19b-S,2-(Methylamino)ethanol-F
Gucy1a1-S,Aniline-F
Gucy1a1-S,Glycerol-F
Poglut1-S,Lactic acid-F
Ino80-S,"Cyclopentaneacetic acid, 3-oxo-2-pentyl-, methyl ester-F"
Fbxo16-S,Mevalonolactone-F
Ttc21b-S,L-Glutamic acid-F
Elmod2-S,2-(Methylamino)ethanol-F
Elmod2-S,Dodecanoic acid-F
Slfn8-S,Propanoic acid-F
Tpbg-S,"N,N-Dimethyl-2-aminoethanol-F"
Plekhj1-S,Lactic acid-F
Plekhj1-S,Palmitic Acid-F
Klf16-S,Xylazine-F
Thrsp-S,Lignoceric acid-F
Ndufa13-S,Ethanolamine-F
Kctd1-S,L-Glutamic acid-F
Fam13b-S,L-Glutamic acid-F
Ago2-S,m-Toluic acid-F
Spryd3-S,Aceturic acid-F
Spryd3-S,Azelaic acid-F
Spryd3-S,Palmitic Acid-F
Arhgap10-S,"2-Methylcyclohexanol, (Z)-F"
Arhgap10-S,L-Glutamic acid-F
Krt80-S,Uracil-F
Nme1-S,Palmitic Acid-F
Ddhd1-S,2-Furoic acid-F
Ctnna1-S,Aconitic acid-F
Scarb1-S,"Oxymorphone, bis(trimethylsilyl) ether-F"
Scarb1-S,Synephrine-F
Scarb1-S,Uracil-F
Scarb1-S,Xylazine-F
Igsf8-S,"2-Methylcyclohexanol, (Z)-F"
Mrm3-S,Methyl lactate-F
Mturn-S,"Propanoic acid, dimethyl(isopropyl)silyl ester-F"
Ano2-S,L-Glutamic acid-F
Rbm8a-S,Palmitic Acid-F
Efl1-S,4-Methoxyphenol-F
Ift172-S,"Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl--F"
Slc35f1-S,Dodecanoic acid-F
Slc35f1-S,Uracil-F
Dgki-S,Xylazine-F
Smurf1-S,Trimethylolpropane-F
Shfl-S,Norephedrine-F
Tspyl5-S,Methyl lactate-F
Wdr17-S,Methyl lactate-F
Strip2-S,Xylazine-F
Dync2i2-S,Monocaproin-F
Polr2j-S,Palmitic Acid-F
Ncoa5-S,"5-Ethyl-1,3-dioxane-5-methanol, tert-butyldimethylsilyl ether-F"
Stk32a-S,"2,4,6-Cycloheptatrien-1-one-F"
Rhou-S,"Erythrono-1,4-lactone-F"
Mrps35-S,Ethanolamine-F
Ttc12-S,"2,4,4'-Trihydroxybenzophenone-F"
Ttc12-S,Leucylglycine-F
Accs-S,Benzenepropanoic acid-F
Fbxw4-S,Norephedrine-F
Car8-S,L-Glutamic acid-F
Katnal1-S,Palmitic Acid-F
Irf8-S,Leucylglycine-F
Irf8-S,L-Glutamic acid-F
Rnf123-S,"2-Methylcyclohexanol, (Z)-F"
Trpc5-S,Dodecanoic acid-F
Trpc5-S,Pentanoic acid-F
Zfp386-S,"5-Ethyl-1,3-dioxane-5-methanol, tert-butyldimethylsilyl ether-F"
Sgsm1-S,"2,3-Butanediol, O-(trimethylsilyl)-, monoacetate-F"
Isl1-S,Aniline-F
Osbpl6-S,"2,3-Butanediol, O-(trimethylsilyl)-, monoacetate-F"
AA986860-S,2-Methyl-3-pentanol-F
AA986860-S,Trimethylolpropane-F
Tmem130-S,"1-Octanol, 2-butyl--F"
Tmem130-S,"Benzoic acid, methyl ester-F"
Trp53bp1-S,"2,3-Dihydroxybutanoic acid-F"
Trp53bp1-S,Acetic acid-F
Trp53bp1-S,Butanedioic acid-F
Hs3st5-S,"2,3-Dihydroxybutanoic acid-F"
Hs3st5-S,Picolinic acid-F
Prss22-S,3-Amino-5-methylisoxazole-F
Prss22-S,"5-Ethyl-1,3-dioxane-5-methanol, tert-butyldimethylsilyl ether-F"
Saysd1-S,4-Methoxyphenol-F
Tubb2b-S,Aceturic acid-F
Tubb2b-S,Azelaic acid-F
Tubb2b-S,Ethanolamine-F
Eola1-S,"2',5'-Dimethoxypropiophenone-F"
Eola1-S,Cyclooctylamine-F
Eola1-S,N-Acetyl-L-alanine-F
Col27a1-S,"1-(1-Hydroxybutyl)-2,5-dimethoxybenzene-F"
Scn4b-S,Methyl lactate-F
Arsj-S,Phytanic acid-F
Vwa5b2-S,"2,2'-Bipyridine-F"
Samd14-S,"1-(1-Hydroxybutyl)-2,5-dimethoxybenzene-F"
Pcdhb13-S,Phytanic acid-F
Fbxo28-S,"2,4-Di-tert-butylphenol-F"
Fbxo28-S,4-Methoxyphenol-F
Mafa-S,2-Amino-4-methylbenzophenone-F
Sox1ot-S,Hydracrylic acid-F
Bend7-S,L-Lysine-F
Gng7-S,Xylazine-F
Tob2-S,"2,3-Dihydroxybutanoic acid-F"
Tob2-S,"2,4-Di-tert-butylphenol-F"
Insc-S,Heptylamine-F
Gm8186-S,"2,3-Dihydroxybutanoic acid-F"
Tmem241-S,"1,2-Cyclohexanediol, (Z)-F"
Tmem241-S,2-Hexanol-F
2310022A10Rik-S,"2,3-Dihydroxybutanoic acid-F"
Idnk-S,"5-Ethyl-1,3-dioxane-5-methanol, tert-butyldimethylsilyl ether-F"
Idnk-S,Palmitic Acid-F
Synpo2-S,Xylazine-F
Slc35d3-S,2-Ethylhexanoic acid-F
Slc35d3-S,Uracil-F
Fam241a-S,"Propanoic acid, dimethyl(isopropyl)silyl ester-F"
Hyls1-S,DL-Glyceraldehyde-F
Lrrc4c-S,Methyl lactate-F
Crebzf-S,Pentanoic acid-F
Dcun1d4-S,"2,4-Di-tert-butylphenol-F"
Dcun1d4-S,"2-Cyclohexen-1-one, 3-methyl--F"
Clec12a-S,Xylazine-F
Nanp-S,"5-Ethyl-1,3-dioxane-5-methanol, tert-butyldimethylsilyl ether-F"
Gm9930-S,Salsoline-F
