node1,node2
Hydracrylic acid,"2-Cyclohexen-1-one, 3-methyl-"
"Kojic acid, bis(tert-butyldimethylsilyl) ether",Durapan
"Kojic acid, bis(tert-butyldimethylsilyl) ether",Heptylamine
"Kojic acid, bis(tert-butyldimethylsilyl) ether",Isobutanol
"Kojic acid, bis(tert-butyldimethylsilyl) ether",Methanesulfonic acid
"Kojic acid, bis(tert-butyldimethylsilyl) ether",Pinosylvin
1-(Cyclohexylmethyl)-4-piperidinylamine,2-Decanol
2-Decanol,"2,2'-Bipyridine"
2-Decanol,Adenine
2-Decanol,Norketamine
"2,2'-Bipyridine",1-Octadecanol
"2,2'-Bipyridine",6-Oxoheptanoic acid
"2,2'-Bipyridine",L-Alanine
"2,2'-Bipyridine",L-Leucine
"2,2'-Bipyridine","l-Norvaline, n-propargyloxycarbonyl-, isohexyl ester"
"2,2'-Bipyridine",Octanoic acid
"2,2'-Bipyridine",Vanillylmandelic acid
2-Pentadecanone,1-Octadecanol
2-Pentadecanone,2-Hydroxy-3-methylbutyric acid
2-Pentadecanone,Butachlor ESA
2-Pentadecanone,Vanillylmandelic acid
Adenine,1-Octadecanol
Adenine,Butachlor ESA
Adenine,Curcumin
Adenine,Diacetyl monoxime
Adenine,Heptylamine
Adenine,L-Alanine
Adenine,Niacin
Adenine,Tetrahydro-solasodine triacetate
Adenine,Thymol
Butachlor ESA,"1,2-Cyclohexanediol, (Z)"
Butachlor ESA,"3,5-Dimethylphenol"
Butachlor ESA,5-Azacytosine
Butachlor ESA,"Benzenesulfonamide, N-butyl"
Butachlor ESA,Isopropyl palmitate
Butachlor ESA,Norketamine
Butachlor ESA,Oxalic acid
Isopropyl palmitate,1-Octadecanol
Isopropyl palmitate,2-Hydroxy-3-methylbutyric acid
Isopropyl palmitate,Benzophenone
Isopropyl palmitate,L-Alanine
L-Leucine,2-(Methylamino)ethanol
Vanillylmandelic acid,"Propanoic acid, dimethyl(isopropyl)silyl ester"
"1,2-Cyclohexanediol, (Z)",2-Hydroxy-3-methylbutyric acid
"1,2-Cyclohexanediol, (Z)",5-Hydroxy-7-methoxy-2-methyl-3-phenyl-4-chromenone
"1,2-Cyclohexanediol, (Z)",L-Alanine
2-Furoic acid,Salsoline
2-Hydroxy-3-methylbutyric acid,"3,5-Dimethylphenol"
2-Hydroxy-3-methylbutyric acid,"Benzenesulfonamide, N-butyl"
2-Hydroxy-3-methylbutyric acid,DL-p-Hydroxyphenyllactic acid
2-Hydroxy-3-methylbutyric acid,Norketamine
2-Hydroxy-3-methylbutyric acid,Pentanedioic acid
"3,5-Dimethylphenol",1-Octadecanol
"Benzenesulfonamide, N-butyl",1-Octadecanol
"Benzenesulfonamide, N-butyl",Benzophenone
"Benzenesulfonamide, N-butyl",Citramalic acid
"Benzenesulfonamide, N-butyl",L-Alanine
"Benzenesulfonamide, N-butyl","l-Norvaline, n-propargyloxycarbonyl-, isohexyl ester"
"Benzenesulfonamide, N-butyl",Niacin
L-Alanine,Norketamine
Norketamine,1-Octadecanol
Norketamine,Glycerol
Norketamine,Niacin
1-Octadecanol,"Propanoic acid, dimethyl(isopropyl)silyl ester"
Citramalic acid,"Propanoic acid, dimethyl(isopropyl)silyl ester"
Malic acid,"3,4-Methylenedioxyamphetamine"
Malic acid,"Cyclohexanone, 3,3,5-trimethyl"
Malic acid,Ketamine
Malic acid,Uracil
Niacin,"Propanoic acid, dimethyl(isopropyl)silyl ester"
"1-Octanol, 2-butyl-",3-Amino-5-methylisoxazole
"1-Octanol, 2-butyl-",Octanoic acid
N-Ethylamphetamine,Glycolic acid
Isobutanol,"2,4,6-Cycloheptatrien-1-one"
Benzyl alcohol,Dodecanoic acid
Benzyl alcohol,Ketamine
6-Oxoheptanoic acid,L-Lysine
"l-Norvaline, n-propargyloxycarbonyl-, isohexyl ester",5-Oxohexanoic Acid
"l-Norvaline, n-propargyloxycarbonyl-, isohexyl ester",Xylazine
N-Acetylaminoethanol,"2-Butenoic acid, 3-[(tert-butyldimethylsilyl)oxy]"
Crotonic acid,Xylazine
Xylazine,Methanesulfonic acid
"2,4,6-Cycloheptatrien-1-one","2-Cyclohexen-1-one, 3-methyl-6-(1-methylethyl)"
Durapan,"2-Butenoic acid, 3-[(tert-butyldimethylsilyl)oxy]"
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole","Cyclohexanone, 3,3,5-trimethyl"
"Cyclohexanone, 3,3,5-trimethyl",2-Methyl-3-pentanol
"Cyclohexanone, 3,3,5-trimethyl","Benzene, 1,4-dimethoxy"
"Cyclohexanone, 3,3,5-trimethyl",L-Threonine
2-Methyl-3-pentanol,"2-Cyclohexen-1-one, 3-methyl-"
2-Methyl-3-pentanol,8-Methylnonanoic acid
"3,4-Methylenedioxyamphetamine",3-Heptanol
"3,4-Methylenedioxyamphetamine",Uracil
"2,6-di-tert-Butyl-4-(dimethylaminomethyl)phenol",4-Aminobutanoic acid
4-Aminobutanoic acid,4-Methoxyphenol
4-Aminobutanoic acid,N-Acetylaspartic acid
2-Pyrrolidone-5-carboxylic acid,Curcumin
2-Pyrrolidone-5-carboxylic acid,Glycolic acid
Biphenyl,"2-Methyl-1,3-butanediol"
Biphenyl,4-Methoxyphenol
2-Butenedioic acid,L-Glutamic acid
L-Valine,"Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl-"
4-Methoxyphenol,Benzenepropanoic acid
2-Hexanol,Benzenepropanoic acid
Myristic acid,Pipecolic acid
Uracil,Phenol
Uracil,"Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl-"
"5-Chlorovaleric acid, nonyl ester",Levulinic acid
"Benzoic acid, 2-hydroxy-3-[(2-hydroxy-4-methoxy-6-propylbenzoyl)oxy]-4-methoxy-6-propyl-, methyl ester ",L-Threonine
"Benzoic acid, 2-hydroxy-3-[(2-hydroxy-4-methoxy-6-propylbenzoyl)oxy]-4-methoxy-6-propyl-, methyl ester ",Propanoic acid
Propanoic acid,"L-Histidine, N,1-bis(tert-butyldimethylsilyl)-"
Propanoic acid,Synephrine
"N,N-Dimethyl-2-aminoethanol",Monocaproin
Phenol,"Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl-"
Pipecolic acid,Supraene
