ID,101.0,100.0,102.0,896.0,897.0,T0.5,T0.6,T0.7,T0.8,UNK12,73.0,76.0
ENSMUSG00000026483-P,3.279341323049387,2.940199166381418,3.788128227865152,3.8637402043734568,5.066092749658853,3.126700195823549,4.05369461019873,2.385282137693864,3.1401148593054975,,,
ENSMUSG00000057738-P,9.187500224736093,9.187537750120292,8.995435800059632,9.030620176651588,9.117727920929209,8.617921739083815,8.848240463864016,8.550226464224027,8.728524195139206,,,
ENSMUSG00000032301-P,6.915885022746494,6.477552290068607,6.341481100362102,7.171991069646698,6.591993398299907,6.962891214045866,7.67162785155785,7.5781895106633375,7.213214569786543,,,
ENSMUSG00000010607-P,6.670736980804439,5.729725283222148,5.751155062883879,6.363661642594106,6.414424607450163,5.974409836615917,5.610599245005192,4.71955390134089,5.828534167019237,,,
ENSMUSG00000030862-P,4.509240615693778,2.323399894305442,4.447831990063931,3.945361835709526,5.5137311843671695,5.262383819580066,5.099897757701938,5.246561304449785,3.955621760874324,,,
ENSMUSG00000035505-P,4.145065206068445,3.546002450184496,4.550017562046979,5.193367590653768,4.6653394413202784,5.310039971387686,4.6988152300789245,1.6379488583154955,4.320598421947695,,,
ENSMUSG00000022283-P,8.14998367713028,8.459899070133837,8.367094058434022,8.441186150021288,8.353219417463462,8.574677397539649,8.432074674361731,7.529540210684472,8.773390567101867,,,
ENSMUSG00000050989-P,5.103706608860903,5.765571333372111,6.4511939642416785,5.934601945273793,5.7768478342040614,5.400874720593145,5.811052701794425,4.830812807127612,5.403023629280852,,,
ENSMUSG00000014195-P,7.909898751148121,7.671896557621797,7.646941394051924,7.020157623848049,7.6661166726451135,7.872333402752174,7.82513121493813,6.363186317493559,7.743242844510597,,,
ENSMUSG00000036718-P,3.480348648773989,4.482883888327394,3.8694348841173,4.356821614027285,3.0195939446690656,2.2830845153777495,1.6233495238544506,0.0,3.604739428120841,,,
ENSMUSG00000028885-P,3.1672559246754,0.0,2.888953683480583,1.824615078778005,0.0,1.194754134453318,1.0288855979333102,2.650896865013016,0.0,,,
ENSMUSG00000021693-P,6.172417967137583,6.2177521827058415,6.477366360100884,6.751801715856779,6.171805906509754,7.429990301004261,7.045447188983373,5.398777628998076,7.287271814773184,,,
ENSMUSG00000062044-P,3.886496333983724,0.0,3.610325421546264,2.1340565645548835,3.3420779749304774,2.2830845153777495,3.6374853533796254,3.98053834928957,3.465852944286889,,,
ENSMUSG00000028441-P,7.155053836718752,7.402708073258909,7.030649923081939,7.530448216847237,7.10967108640182,6.665997250200343,6.975603834419716,7.372899611410542,7.673941582272116,,,
ENSMUSG00000005124-P,4.084636606084368,0.0,3.0370740861140413,2.793193551827114,3.605482885367664,1.8392003079611083,2.8565246424054846,3.3930092982402096,2.4505522388752183,,,
ENSMUSG00000043991-P,9.434469642601586,9.66183313484836,9.908840881357328,9.651610473144084,9.693000492665211,10.234793897850198,10.856454331562452,9.333670302335008,9.848880606236996,,,
ENSMUSG00000086825-P,3.279341323049387,4.645622168983249,4.598518411600886,2.6050793803100993,2.339852946915775,2.6220477740184953,2.632788782946068,2.0594748867359756,3.1401148593054975,,,
