ID,101,100,102,896,897,T0.5,T0.6,T0.7,T0.8,UNK12,939,934,935,936,937,938,940,941,942,943,UNK8,29,3297,3353,3354,3675,3678,3679,3681,3687,3680,UNK5,UNK6,UNK11
ENSMUSG00000005871-C,9.04453385789929,8.954555014636853,8.879577063290258,9.272515596808407,9.121602939188469,8.92629067637035,9.000806727661631,8.925161966902628,8.907433452150814,,8.965754927100992,9.107617865339478,,9.07706766265069,9.322651643638071,9.070964361545974,9.29076245054851,,,9.071277383650996,9.390855458135734,8.898591158536899,8.934423985526807,9.090856074730349,9.058052914076177,8.462392748671448,,,8.322274986477211,8.868218000464818,8.46182180864756,8.288972982526431,8.260671846662534,
ENSMUSG00000005947-C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3761692453425427,0.0,,0.0,0.0,,0.0,0.0,1.2215959129652292,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.6438468756903795,0.0,0.0,0.0,
ENSMUSG00000006095-C,7.4138456187913455,7.786307725146049,7.819847722874022,7.529074768455506,7.340667988974164,7.538228686620701,7.570067645787708,7.515062323241487,7.486541722485366,,7.964140067475552,8.086181894121836,,7.914424791240377,8.337184980047821,8.06290470957218,8.096844417841591,,,7.996251724038281,7.608376729897566,7.064368800524321,7.613761193364623,7.551960629714884,7.504402648335738,7.454057109636329,,,7.888524657609821,7.34870244035514,7.8942920988136,7.320959954222237,7.994980812617067,
ENSMUSG00000006241-C,4.112746069128248,3.3175393399239037,1.9529590040861384,3.4861740589936105,2.292011360782609,3.0900831294315263,2.4737582927568313,2.532901923184754,3.345812791746194,,2.855466091184482,3.3414202912602526,,2.7933262888489865,2.696667789000302,2.937387202743914,3.3834412183032643,,,2.58182735415899,3.860197336073667,3.5359235869883796,2.401325369831886,0.8686232207515774,2.212784030876461,0.0,,,1.9508269527020643,2.5998912372602767,2.0858962887955266,1.838604035947166,1.54132073842726,
ENSMUSG00000006307-C,5.672095915793873,4.892527138752523,4.746587023807134,5.198506277052428,5.691143114577372,4.991560559280916,4.765036951130696,5.266819432164264,4.7004801944898515,,5.578343890619702,5.544736745488463,,5.359056267457752,5.339059015308414,5.402360956571477,5.142056456221215,,,5.644969287575916,5.5359368743438795,5.238139579400765,5.110582387912509,5.222667844184494,5.399324394390804,5.441262833161149,,,4.521827482917072,4.864161160386767,4.632239671461196,4.957021903635929,5.607780348647971,
ENSMUSG00000006333-C,8.409609266120452,8.69834596917624,8.816651649173961,8.456967168140782,8.376245452384794,8.174135807717619,8.722217722478742,8.379043270692643,8.326471451365046,,8.877628635440946,8.859366144597166,,8.807819495673506,8.864064682968063,9.130465268605656,8.733360648005048,,,8.764429972467722,8.477528079523246,8.07417890450576,8.283130006985818,8.228736386621081,8.044293357948952,8.346222731231217,,,8.205737674112223,8.35917469131916,8.539375921903154,8.362346632209412,8.712262974907302,
ENSMUSG00000006642-C,1.0612255463732776,0.0,0.9688103744562226,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0680554872113692,0.0,0.8935808599904828,,,1.4126867783113457,1.5517650907126677,0.0,0.0,0.0,0.0,0.0,,,0.0,0.6438468756903795,0.0,0.8944330770159921,0.0,
ENSMUSG00000006998-C,8.31923899147112,8.591697898498156,8.544427137863103,8.538424953203224,8.398633246273171,8.296431495272016,8.499746318298133,8.33337936217712,8.245594662937021,,8.915392574703448,8.867085182196915,,8.86629789153464,8.563128843660433,8.838862267520371,8.882404812903134,,,8.685079234823098,8.557373950621392,8.22147830277993,8.403582670102521,8.38303716574741,8.152709750675937,8.486985476464072,,,8.63465820638891,8.371478617559761,8.59290298093969,8.702856872712422,8.776529489828748,
ENSMUSG00000007038-C,7.238070949382033,7.351824631997019,7.035434103370934,6.823543371045298,7.102326860459532,6.7611651132846955,7.068568997647901,6.980355417575751,6.72796215282181,,7.664873505709786,7.440902006416836,,7.581757462978484,7.575257611970175,7.560855626004128,7.303543517018173,,,7.49610370982389,7.579526963499205,6.769631522957556,6.951587444978456,7.047900547198163,6.7980841004864825,7.118530018031314,,,7.29201967314311,7.261481605218396,6.99514661966834,7.5695020317521315,6.621187808483981,
ENSMUSG00000007080-C,0.0,0.0,0.9688103744562226,2.138137563504853,1.201086816065423,0.0,1.0967492717572764,1.3761692453425427,1.4150638090347123,,0.8316110494662632,1.8039062995588535,,0.8003576570276729,1.0680554872113692,0.0,1.8372750529254864,,,0.0,1.5517650907126677,1.270944323129923,0.7772103564006736,2.358845731896266,1.145283945259697,0.0,,,0.0,2.1292630581191667,2.0858962887955266,1.4424172899414331,3.111437600054451,
ENSMUSG00000007610-C,3.568887481409009,4.8026521731307055,3.642321771994718,4.1706999010872465,4.160973786948527,4.002783898283538,4.82422502670604,3.8643493295108,4.000039464453881,,4.118783604930858,4.138401420971068,,4.9030276510342405,3.5808757985520483,4.195079115277823,4.488292521871929,,,4.550986184927251,4.951504788196042,4.166581811472687,4.180428819962158,4.130798409601337,4.586526700192765,3.335753380518202,,,3.3996089179664075,4.289994296900159,4.752914528653213,3.881867051445987,2.7509977021377465,
ENSMUSG00000009145-C,2.090890740391519,0.9236912118413654,0.9688103744562226,1.4334760532826032,1.201086816065423,1.702496038550303,1.0967492717572764,0.846305570751632,2.115509598589792,,2.042184285849804,1.4120204056836572,,1.987732424191134,1.0680554872113692,0.0,2.147673398643941,,,1.8046680709167229,0.0,0.7711227158729893,1.6514266395573065,0.8686232207515774,1.145283945259697,0.0,,,0.0,0.6438468756903795,0.0,0.0,0.0,
