Metabolite 1,Metabolite 2,Spearman Coefficient,p-value,Values Counted
ENSMUSG00000032485-S,"2',3'-Di-O-acetyladenosine",nan,nan,0
ENSMUSG00000032485-S,"2,4,4'-Trihydroxybenzophenone",0.5,0.6666666666666666,3
ENSMUSG00000032485-S,"2,4,6-Cycloheptatrien-1-one",nan,nan,0
ENSMUSG00000032485-S,"2,4-Dihydroxyacetophenone",nan,nan,0
ENSMUSG00000032485-S,"2,4-Dimethoxybenzaldoxime",nan,nan,0
ENSMUSG00000032485-S,"2,4-Di-tert-butylphenol",0.5,0.6666666666666666,3
ENSMUSG00000032485-S,"2,4-Imidazolidinedione, 5,5-dimethyl",0.5,0.6666666666666666,3
ENSMUSG00000032485-S,"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",nan,nan,0
ENSMUSG00000032485-S,"2,5-Dimethoxybenzhydrazide",-1.0,0.0,3
ENSMUSG00000032485-S,"2,5-Dimethoxybenzonitrile",-0.5,0.6666666666666666,3
ENSMUSG00000032485-S,"2,5-Dimethoxyphenol",-0.5,0.6666666666666666,3
ENSMUSG00000032485-S,"2',5'-Dimethoxypropiophenone",-1.0,0.0,3
ENSMUSG00000032485-S,"2,6-di-tert-Butyl-4-(dimethylaminomethyl)phenol",nan,nan,0
ENSMUSG00000032485-S,"2-Allyl-1,4-dimethoxybenzene",0.0,1.0,3
ENSMUSG00000032485-S,2-Amino-4-methylbenzophenone,-1.0,0.0,3
ENSMUSG00000032485-S,2-Aminoquinolin-8-ol,nan,nan,0
ENSMUSG00000032485-S,2-Butanol,nan,nan,0
ENSMUSG00000032485-S,2-Buten-1-ol,nan,nan,0
ENSMUSG00000032485-S,"2-Butene-1,4-diol",nan,nan,0
ENSMUSG00000032485-S,2-Butenedioic acid,-0.5,0.6666666666666666,3
ENSMUSG00000032485-S,"2-Butenoic acid, 3-[(tert-butyldimethylsilyl)oxy]",-1.0,0.0,3
ENSMUSG00000032485-S,2-Butoxyethanol,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,2-Cyanobenzaldehyde,nan,nan,0
ENSMUSG00000032485-S,"2-Cyclohexen-1-one, 3-methyl-6-(1-methylethyl)",0.5,0.6666666666666666,3
ENSMUSG00000032485-S,"2-Cyclohexen-1-one, 3-methyl-",0.5,0.6666666666666666,3
ENSMUSG00000032485-S,2-Decanol,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,2-Ethyl-1-butanol,nan,nan,0
ENSMUSG00000032485-S,2-Ethylhexanoic acid,0.8660254037844387,0.33333333333333326,3
ENSMUSG00000032485-S,2-Ethylhexanol,nan,nan,0
ENSMUSG00000032485-S,"2-Furancarbodithioic acid, methyl ester",nan,nan,0
ENSMUSG00000032485-S,2-Furoic acid,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,2-Hexanol,-1.0,0.0,3
ENSMUSG00000032485-S,"2'-Hydroxy-2,4,4',5-tetramethoxychalcone",nan,nan,0
ENSMUSG00000032485-S,"2-Hydroxy-2',4',6'-trimethoxychalcone",nan,nan,0
ENSMUSG00000032485-S,2-Hydroxy-3-methylbutyric acid,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,"2-Hydroxymethyl-17alpha-methylandrosta-1,4-diene-11alpha,17beta-diol-3-one",nan,nan,0
ENSMUSG00000032485-S,2-Isopropyl-5-methyl-1-heptanol,nan,nan,0
ENSMUSG00000032485-S,"2-Methyl-1,3-butanediol",0.5,0.6666666666666666,3
ENSMUSG00000032485-S,2-Methyl-3-pentanol,nan,nan,0
ENSMUSG00000032485-S,"2-Methylcyclohexanol, (Z)",0.8660254037844387,0.33333333333333326,3
ENSMUSG00000032485-S,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",nan,nan,0
ENSMUSG00000032485-S,2-Naphthol,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,2-Norbornanemethanol,nan,nan,0
ENSMUSG00000032485-S,"2-Oxiraneethanol, 2-t-butyldimethysilyloxymethyl- acetate",nan,nan,0
ENSMUSG00000032485-S,2-Pentadecanone,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,"2-Pivaloyl-1,3-indandione",nan,nan,0
ENSMUSG00000032485-S,2-Propyl-1-pentanol,1.0,0.0,3
ENSMUSG00000032485-S,2-Pyrrolidone-5-carboxylic acid,0.0,1.0,3
ENSMUSG00000032485-S,"2-Thiophenecarboxylic acid, 4-cyanophenyl ester",nan,nan,0
ENSMUSG00000032485-S,"3-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)-2-methylprop-2-enal",-0.5,0.6666666666666666,3
ENSMUSG00000032485-S,3-(4-Methoxyphenyl)coumarin,nan,nan,0
ENSMUSG00000032485-S,"3,3-Bis{4-[(trimethylsilyl)oxy]phenyl}-2-benzofuran-1(3H)-one",nan,nan,0
ENSMUSG00000032485-S,"3,3-Dimethylacrylic acid",nan,nan,0
ENSMUSG00000032485-S,"3,4-Dihydroxybenzaldehyde",nan,nan,0
ENSMUSG00000032485-S,"3,4-Methylenedioxyamphetamine",nan,nan,0
ENSMUSG00000032485-S,"3,5-Dimethoxy-4-(tert.-butyldimethylsilyl)oxybenzaldehyde",nan,nan,0
ENSMUSG00000032485-S,"3,5-Dimethylphenol",0.5,0.6666666666666666,3
ENSMUSG00000032485-S,3-Amino-5-methylisoxazole,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,3-Aminobenzoic acid,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,3-Buten-2-one,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,3-Heptanol,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,"3-Hydroxy-7,3',4',5'-tetramethoxyflavone",nan,nan,0
ENSMUSG00000032485-S,3-Hydroxymethyl-2-trimethylsilyloxypentane,nan,nan,0
ENSMUSG00000032485-S,3-Methyl-3-buten-1-ol,nan,nan,0
ENSMUSG00000032485-S,3-Nonene,nan,nan,0
ENSMUSG00000032485-S,3-Phenyl oxindole,nan,nan,0
ENSMUSG00000032485-S,"4,4'-Dichlorobenzophenone",nan,nan,0
ENSMUSG00000032485-S,"4,5-Dihydro-1H-pyrazole",nan,nan,0
ENSMUSG00000032485-S,"4-[2-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)ethenyl]-2-methoxyphenol",0.5,0.6666666666666666,3
ENSMUSG00000032485-S,4-Aminobutanoic acid,1.0,0.0,3
ENSMUSG00000032485-S,4-Hydroxybutanoic acid,nan,nan,0
ENSMUSG00000032485-S,4-Methoxyphenol,nan,nan,0
ENSMUSG00000032485-S,"4-Methylquinoline-2,7-diol",nan,nan,0
ENSMUSG00000032485-S,4-Methylvaleric acid,1.0,0.0,3
ENSMUSG00000032485-S,4-Oxohexanoic acid,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,"4-Phenyl-2,3-dihydro-1H-1,5-benzodiazepin-2-one",nan,nan,0
ENSMUSG00000032485-S,4-tert-Butyldimethylsiloxy-3-penten-2-one,nan,nan,0
ENSMUSG00000032485-S,5-Aminovaleric acid,nan,nan,0
ENSMUSG00000032485-S,5-Azacytosine,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,"5-Chlorovaleric acid, nonyl ester",0.5,0.6666666666666666,3
ENSMUSG00000032485-S,"5-Ethyl-1,3-dioxane-5-methanol, tert-butyldimethylsilyl ether",nan,nan,0
ENSMUSG00000032485-S,5-Ethyl-5-methylnonadecane,nan,nan,0
ENSMUSG00000032485-S,5-Hydroxy-7-methoxy-2-methyl-3-phenyl-4-chromenone,nan,nan,0
ENSMUSG00000032485-S,5-Nitroso-8-quinolinol,nan,nan,0
ENSMUSG00000032485-S,"5-Nonanol, tert-butyldimethylsilyl ether",0.5,0.6666666666666666,3
ENSMUSG00000032485-S,5-Oxohexanoic Acid,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,"6,7,4'-Trihydroxyisoflavone",0.5,0.6666666666666666,3
ENSMUSG00000032485-S,"6-Aminocaproic acid, N-(tert.-butyldimethylsilyl)",0.8660254037844387,0.33333333333333326,3
ENSMUSG00000032485-S,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",nan,nan,0
ENSMUSG00000032485-S,6-Methyluracil,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,6-Nitroveratryl alcohol,nan,nan,0
ENSMUSG00000032485-S,6-Oxoheptanoic acid,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,"7(S),17(S)-Dihydroxy-8(E),10(Z),13(Z),15(E),19(Z)-docosapentaenoic acid",nan,nan,0
ENSMUSG00000032485-S,7-Hydroxy-4-(methoxymethyl)coumarin,nan,nan,0
ENSMUSG00000032485-S,8-Acetyl-7-hydroxycoumarin,nan,nan,0
ENSMUSG00000032485-S,8-Methylnonanoic acid,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,"9,12-Octadecadienoic acid (Z,Z)",nan,nan,0
ENSMUSG00000032485-S,9-Ethyl-N-(trimethylsilyl)-9H-carbazol-3-amine,nan,nan,0
ENSMUSG00000032485-S,"9H-Xanthen-9-one, 1-hydroxy-3,5,6-trimethoxy",nan,nan,0
ENSMUSG00000032485-S,"9Z-Octadecenoic acid, (2S)-3-[(hydroxymercaptophosphinyl)oxy]-2-methoxypropyl ester ",nan,nan,0
ENSMUSG00000032485-S,Acetic acid,nan,nan,3
ENSMUSG00000032485-S,Aceturic acid,nan,nan,0
ENSMUSG00000032485-S,Aconitic acid,-1.0,0.0,3
ENSMUSG00000032485-S,Adenine,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Adipic acid,nan,nan,0
ENSMUSG00000032485-S,Adipoyl-L-carnitine,nan,nan,0
ENSMUSG00000032485-S,alpha-Hydroxyisobutyric acid,nan,nan,0
ENSMUSG00000032485-S,Allylescaline,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Aminoguanidine,nan,nan,0
ENSMUSG00000032485-S,Aniline,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Azelaic acid,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,"Aziridine, 1-(2-buten-2-yl)",nan,nan,0
ENSMUSG00000032485-S,"Benz[a]anthracene-1,7,12(2H)-trione, 3,4-dihydro-8-hydroxy-3-methyl-, (3S)",nan,nan,0
ENSMUSG00000032485-S,"Benz[c]acridine, 5,10-dimethyl",nan,nan,0
ENSMUSG00000032485-S,"Benzaldehyde, 2,5-dimethoxy",nan,nan,3
ENSMUSG00000032485-S,"Benzene, 1,4-dimethoxy",0.5,0.6666666666666666,3
ENSMUSG00000032485-S,"Benzene, 1-acetoxy-2,6-dimethoxy-4-(2-propenyl)",nan,nan,0
ENSMUSG00000032485-S,"Benzene, 1-ethyl-3,5-dimethyl",nan,nan,0
ENSMUSG00000032485-S,Benzeneacetic acid,nan,nan,0
ENSMUSG00000032485-S,Benzenepropanoic acid,-0.5,0.6666666666666666,3
ENSMUSG00000032485-S,"Benzenesulfonamide, N-butyl",0.5,0.6666666666666666,3
ENSMUSG00000032485-S,"Benzoic acid, 2-hydroxy-3-[(2-hydroxy-4-methoxy-6-propylbenzoyl)oxy]-4-methoxy-6-propyl-, methyl ester ",0.5,0.6666666666666666,3
ENSMUSG00000032485-S,"Benzoic acid, methyl ester",0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Benzoic Acid,-0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Benzophenone,1.0,0.0,3
ENSMUSG00000032485-S,Benzyl alcohol,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Biphenyl,1.0,0.0,3
ENSMUSG00000032485-S,Butachlor ESA,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Butanedioic acid,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Butylmethylamine,0.0,1.0,3
ENSMUSG00000032485-S,Butyric Acid,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Chlorobenzilate ,nan,nan,0
ENSMUSG00000032485-S,Cholesterol,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,cis-2-Decenoic acid,nan,nan,0
ENSMUSG00000032485-S,Citramalic acid,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Crotonic acid,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Curcumin,1.0,0.0,3
ENSMUSG00000032485-S,Cyclobutylamine,-0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Cyclocurcumin,nan,nan,0
ENSMUSG00000032485-S,Cycloheptanol,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,"Cyclohexanone, 3,3,5-trimethyl",-0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Cyclooctylamine,-0.5,0.6666666666666666,3
ENSMUSG00000032485-S,"Cyclopentaneacetic acid, 3-oxo-2-pentyl-, methyl ester",1.0,0.0,3
ENSMUSG00000032485-S,"Cytosine, N-(tert-butyldimethylsilyl)-",0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Desmethylverapamil,nan,nan,0
ENSMUSG00000032485-S,Diacetyl monoxime,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Dibutyldodecylamine,nan,nan,0
ENSMUSG00000032485-S,Diclofenac,nan,nan,0
ENSMUSG00000032485-S,Diethylamine,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,DL-Glyceraldehyde,0.8660254037844387,0.33333333333333326,3
ENSMUSG00000032485-S,DL-p-Hydroxyphenyllactic acid,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,"Dodecanoic acid, 1-methylethyl ester",0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Dodecanoic acid,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,"D-Streptamine, O-6-amino-6-deoxy-alpha-D-glucopyranosyl-(1-4)-O-(3-deoxy-4-C-methyl-3-(methylamino)-beta-L-arabinopyranosyl-(1-6))-2-deoxy-",0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Durapan,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,"Erythrono-1,4-lactone",1.0,0.0,3
ENSMUSG00000032485-S,Ethanolamine,-0.8660254037844387,0.33333333333333326,3
ENSMUSG00000032485-S,Formamide,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Frangulin,nan,nan,0
ENSMUSG00000032485-S,Glabridin,nan,nan,0
ENSMUSG00000032485-S,Glyceric acid,nan,nan,0
ENSMUSG00000032485-S,Glycerol,1.0,0.0,3
ENSMUSG00000032485-S,Glycine,1.0,0.0,3
ENSMUSG00000032485-S,"Glycine, tert.-butyldimethylsilyl ester",1.0,0.0,3
ENSMUSG00000032485-S,Glycolic acid,-0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Guanosine,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Heptanedioic acid,nan,nan,0
ENSMUSG00000032485-S,Heptanoic acid,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Heptylamine,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Hexacosanoic acid,nan,nan,0
ENSMUSG00000032485-S,Hexanoic acid,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Hydracrylic acid,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Hydroxylamine,nan,nan,0
ENSMUSG00000032485-S,"Hymexazole, tert-butyldimethylsilyl ether",0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Hypoxanthine,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Iminodiacetic acid,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Indoprofen,nan,nan,0
ENSMUSG00000032485-S,Isobutanol,-0.8660254037844387,0.33333333333333326,3
ENSMUSG00000032485-S,Isonicotinic Acid,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Isopropyl palmitate,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Isopropylamine,-0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Isosorbide,nan,nan,0
ENSMUSG00000032485-S,Ketamine,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,"Kojic acid, bis(tert-butyldimethylsilyl) ether",0.5,0.6666666666666666,3
ENSMUSG00000032485-S,L-(+)-Threose,nan,nan,0
ENSMUSG00000032485-S,Lactic acid,nan,nan,0
ENSMUSG00000032485-S,L-Alanine,0.8660254037844387,0.33333333333333326,3
ENSMUSG00000032485-S,L-Asparagine,nan,nan,0
ENSMUSG00000032485-S,L-gamma-Glutamyl-L-glutamic acid,nan,nan,0
ENSMUSG00000032485-S,Leucylglycine,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Levulinic acid,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,L-Glutamic acid,nan,nan,0
ENSMUSG00000032485-S,L-Glutamine,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,"L-Histidine, N,1-bis(tert-butyldimethylsilyl)-",0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Lignoceric acid,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,L-Leucine,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",nan,nan,0
ENSMUSG00000032485-S,L-Lysine,1.0,0.0,3
ENSMUSG00000032485-S,L-Norleucine,nan,nan,0
ENSMUSG00000032485-S,"l-Norvaline, n-propargyloxycarbonyl-, isohexyl ester",nan,nan,0
ENSMUSG00000032485-S,L-Ornithine,nan,nan,0
ENSMUSG00000032485-S,L-Pyroglutamic acid,nan,nan,0
ENSMUSG00000032485-S,L-Serine,nan,nan,0
ENSMUSG00000032485-S,L-Threonine,nan,nan,0
ENSMUSG00000032485-S,L-Tryptophan,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,L-Tyrosine,nan,nan,0
ENSMUSG00000032485-S,Luciferin,nan,nan,0
ENSMUSG00000032485-S,Lupinine,nan,nan,0
ENSMUSG00000032485-S,L-Valine,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,L-Val-L-Leu,nan,nan,0
ENSMUSG00000032485-S,Malic acid,1.0,0.0,3
ENSMUSG00000032485-S,Maltol,nan,nan,0
ENSMUSG00000032485-S,Methanesulfonic acid,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Methyl lactate,1.0,0.0,3
ENSMUSG00000032485-S,Methylsuccinic acid,nan,nan,0
ENSMUSG00000032485-S,Methylthiouracil,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Mevalonolactone,0.8660254037844387,0.33333333333333326,3
ENSMUSG00000032485-S,Monocaproin,nan,nan,0
ENSMUSG00000032485-S,m-Toluic acid,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Myristic acid,1.0,0.0,3
ENSMUSG00000032485-S,"N,N-Dimethyl-2-aminoethanol",nan,nan,0
ENSMUSG00000032485-S,"N-[(3,4,5-Trimethoxyphenyl)methylidene]hydroxylamine",nan,nan,0
ENSMUSG00000032485-S,N-Acetylaminoethanol,0.0,1.0,3
ENSMUSG00000032485-S,N-Acetylaspartic acid,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,N-Acetyl-L-alanine,-0.5,0.6666666666666666,3
ENSMUSG00000032485-S,"Naringenin 4',7-dimethylether",-0.5,0.6666666666666666,3
ENSMUSG00000032485-S,N-Caffeoyl-O-methyltyramine,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,N-Ethylamphetamine,nan,nan,0
ENSMUSG00000032485-S,N-Ethyldiethanolamine,1.0,0.0,3
ENSMUSG00000032485-S,Niacin,1.0,0.0,3
ENSMUSG00000032485-S,Niacinamide,-1.0,0.0,3
ENSMUSG00000032485-S,N-Isobutyrylglycine,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,N-Methyl-1-[(trimethylsilyl)oxy]-1-{4-[(trimethylsilyl)oxy]phenyl}propan-2-amine,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,N-Methylacetamide,-0.8660254037844387,0.33333333333333326,3
ENSMUSG00000032485-S,Nonanoic acid,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Norephedrine,1.0,0.0,3
ENSMUSG00000032485-S,Norketamine,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,"Norleucine, N-trimethylsilyl-",nan,nan,0
ENSMUSG00000032485-S,Octacosanol,nan,nan,0
ENSMUSG00000032485-S,"Octadecanoic acid, octyl ester",nan,nan,0
ENSMUSG00000032485-S,Octadecanoic acid,nan,nan,0
ENSMUSG00000032485-S,Octanoic acid,nan,nan,0
ENSMUSG00000032485-S,Octocrylene,nan,nan,0
ENSMUSG00000032485-S,Oleamide,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Oleic Acid,nan,nan,0
ENSMUSG00000032485-S,Olomoucine,nan,nan,0
ENSMUSG00000032485-S,Oxalic acid,0.8660254037844387,0.33333333333333326,3
ENSMUSG00000032485-S,"Oxalic acid, di(cyclohexylmethyl) ester",nan,nan,0
ENSMUSG00000032485-S,"Oxymorphone, bis(trimethylsilyl) ether",nan,nan,0
ENSMUSG00000032485-S,Palmitic Acid,nan,nan,0
ENSMUSG00000032485-S,Pentadecanoic acid,nan,nan,0
ENSMUSG00000032485-S,Pentanedioic acid,nan,nan,0
ENSMUSG00000032485-S,Pentanoic acid,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,"Phenol, 2,4-bis(1-methyl-1-phenylethyl)-",-0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Phenol,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Phenoxyethanol,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Phosphoserine,nan,nan,0
ENSMUSG00000032485-S,Phthalazin-1-one,nan,nan,0
ENSMUSG00000032485-S,Phthalimide,nan,nan,0
ENSMUSG00000032485-S,Phytanic acid,1.0,0.0,3
ENSMUSG00000032485-S,Picolinic acid,0.0,1.0,3
ENSMUSG00000032485-S,Pinosylvin,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Pipecolic acid,0.8660254037844387,0.33333333333333326,3
ENSMUSG00000032485-S,"Piperazine, 1-(4-acetylphenylsulfonyl)-4-methyl-",nan,nan,0
ENSMUSG00000032485-S,Praziquantel,nan,nan,0
ENSMUSG00000032485-S,Pro-Ala-Lys,nan,nan,0
ENSMUSG00000032485-S,Prometryne,nan,nan,0
ENSMUSG00000032485-S,"Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl-",nan,nan,0
ENSMUSG00000032485-S,"Propanoic acid, dimethyl(isopropyl)silyl ester",0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Propanoic acid,nan,nan,0
ENSMUSG00000032485-S,"Propionic acid, 3-iodo-, octadecyl ester",nan,nan,0
ENSMUSG00000032485-S,Propylene glycol,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Prostaglandin,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,"Pyrazole[4,5-b]imidazole, 1-formyl-3-ethyl-6-beta-d-ribofuranosyl-",nan,nan,0
ENSMUSG00000032485-S,"Quinoxaline, 2,3-diphenyl- ",nan,nan,0
ENSMUSG00000032485-S,Salsoline,1.0,0.0,3
ENSMUSG00000032485-S,Sarcosine,nan,nan,0
ENSMUSG00000032485-S,Simetryn,nan,nan,0
ENSMUSG00000032485-S,Spiroxamine,nan,nan,0
ENSMUSG00000032485-S,Stearic acid,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Suberic acid,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Succinamide,nan,nan,0
ENSMUSG00000032485-S,Sulindac,nan,nan,0
ENSMUSG00000032485-S,Supraene,nan,nan,0
ENSMUSG00000032485-S,Synephrine,0.0,1.0,3
ENSMUSG00000032485-S,Taurine,nan,nan,0
ENSMUSG00000032485-S,tert-butyl(dimethyl)silyl-2-([tert-butyl(dimethyl)silyl]oxy)hex-2-enoate,nan,nan,0
ENSMUSG00000032485-S,tert-Butylamine,nan,nan,0
ENSMUSG00000032485-S,"Tetrahydro[2,2']bifuranyl-5-one",nan,nan,0
ENSMUSG00000032485-S,Tetrahydro-solasodine triacetate,1.0,0.0,3
ENSMUSG00000032485-S,Theobromine,nan,nan,0
ENSMUSG00000032485-S,Thymol,nan,nan,0
ENSMUSG00000032485-S,Triethyl citrate,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Trimethylolpropane,nan,nan,0
ENSMUSG00000032485-S,Tromethamine,nan,nan,0
ENSMUSG00000032485-S,Tyr-Val,nan,nan,0
ENSMUSG00000032485-S,Uracil,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Urea,1.0,0.0,3
ENSMUSG00000032485-S,Vanillylmandelic acid,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,"Weberine, 5-desmethoxy-",nan,nan,0
ENSMUSG00000032485-S,Xylazine,0.5,0.6666666666666666,3
ENSMUSG00000032485-S,Yangonin,0.5,0.6666666666666666,3
ENSMUSG00000032513-S,"(2,5-Dimethoxyphenyl)acetone",1.0,0.0,3
ENSMUSG00000032513-S,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",0.5,0.6666666666666666,3
ENSMUSG00000032513-S,(4-Fluorophenyl)phenylmethanol,nan,nan,0
ENSMUSG00000032513-S,"(9H-fluoren-9-yl)methanol, O-methoxycarbonyl-",0.5,0.6666666666666666,3
ENSMUSG00000032513-S,"3,4,5-Trimethoxyamphetamine",1.0,0.0,3
ENSMUSG00000032513-S,Oxypeucedanin,nan,nan,0
ENSMUSG00000032513-S,"1-(1-Hydroxybutyl)-2,5-dimethoxybenzene ",0.5,0.6666666666666666,3
ENSMUSG00000032513-S,"1-(2,4-Dimethoxyphenyl)-propan-2-one",1.0,0.0,3
ENSMUSG00000032513-S,"1-(2,5-Dimethoxyphenyl)-1-[(trimethylsilyl)oxy]propan-2-amine",0.5,0.6666666666666666,3
ENSMUSG00000032513-S,"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",-0.5,0.6666666666666666,3
ENSMUSG00000032513-S,1-(Cyclohexylmethyl)-4-piperidinylamine,nan,nan,0
ENSMUSG00000032513-S,1-(tert-Butyldimethylsilyl)-4-methyl-1H-pyrazole,1.0,0.0,3
ENSMUSG00000032513-S,"1,2,4-Butanetriol, (S)",nan,nan,0
ENSMUSG00000032513-S,"1,2-Benzenedicarboxylic acid, butyl octyl ester",nan,nan,0
ENSMUSG00000032513-S,"1,2-Bis(trimethylsiloxy)cyclohexene",nan,nan,0
ENSMUSG00000032513-S,"1,2-Cinnolinedicarboxylic acid, 1,2,3,5,6,7,8,8a-octahydro-4-trimethylsilyloxy-, diethyl ester",nan,nan,0
ENSMUSG00000032513-S,"1,2-Cyclohexanediol, (Z)",0.5,0.6666666666666666,3
ENSMUSG00000032513-S,"1,3-Butanediamine",nan,nan,0
ENSMUSG00000032513-S,"1,3-Oxazolidine, 2,5-diphenyl-4-methyl-, trans-",1.0,0.0,3
ENSMUSG00000032513-S,"1,3-Propanediol",nan,nan,0
ENSMUSG00000032513-S,10-Undecynoic acid,nan,nan,0
ENSMUSG00000032513-S,"13-Docosenamide, (Z)",nan,nan,0
ENSMUSG00000032513-S,1-Butanol,nan,nan,0
ENSMUSG00000032513-S,"1-Heptanol, 2-propyl-",nan,nan,0
ENSMUSG00000032513-S,1-Hexacosanol,nan,nan,0
ENSMUSG00000032513-S,1-Octadecanol,nan,nan,0
ENSMUSG00000032513-S,"1-Octanol, 2-butyl-",1.0,0.0,3
ENSMUSG00000032513-S,"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",nan,nan,0
ENSMUSG00000032513-S,"2(1H)-Quinolinone, 3-[3-(4-methoxyphenyl)-1-oxo-2-propen-1-yl]-4-phenyl",nan,nan,0
ENSMUSG00000032513-S,"2(5H)-Furanone, 4-(hydroxymethyl)",0.5,0.6666666666666666,3
