Metabolite 1,Metabolite 2,Spearman Coefficient,p-value,Values Counted
ENSMUSG00000022235-C,Glabridin,nan,nan,1
ENSMUSG00000022235-C,Glyceric acid,nan,nan,0
ENSMUSG00000022235-C,Glycerol,-1.0,0.0,3
ENSMUSG00000022235-C,Glycine,-1.0,0.0,3
ENSMUSG00000022235-C,"Glycine, tert.-butyldimethylsilyl ester",-1.0,0.0,3
ENSMUSG00000022235-C,Glycolic acid,0.5,0.6666666666666666,3
ENSMUSG00000022235-C,Guanosine,-0.5,0.6666666666666666,3
ENSMUSG00000022235-C,Heptanedioic acid,nan,nan,0
ENSMUSG00000022235-C,Heptanoic acid,-0.5,0.6666666666666666,3
ENSMUSG00000022235-C,Heptylamine,-0.5,0.6666666666666666,3
ENSMUSG00000022235-C,Hexacosanoic acid,nan,nan,2
ENSMUSG00000022235-C,Hexanoic acid,-0.5,0.6666666666666666,3
ENSMUSG00000022235-C,Hydracrylic acid,-0.5,0.6666666666666666,3
ENSMUSG00000022235-C,Hydroxylamine,nan,nan,1
ENSMUSG00000022235-C,"Hymexazole, tert-butyldimethylsilyl ether",-0.5,0.6666666666666666,3
ENSMUSG00000022235-C,Hypoxanthine,-0.5,0.6666666666666666,3
ENSMUSG00000022235-C,Iminodiacetic acid,-0.5,0.6666666666666666,3
ENSMUSG00000022235-C,Indoprofen,nan,nan,0
ENSMUSG00000022235-C,Isobutanol,0.8660254037844387,0.33333333333333326,3
ENSMUSG00000022235-C,Isonicotinic Acid,-0.5,0.6666666666666666,3
ENSMUSG00000022235-C,Isopropyl palmitate,-0.5,0.6666666666666666,3
ENSMUSG00000022235-C,Isopropylamine,0.5,0.6666666666666666,3
ENSMUSG00000022235-C,Isosorbide,nan,nan,0
ENSMUSG00000022235-C,Ketamine,-0.5,0.6666666666666666,3
ENSMUSG00000022235-C,"Kojic acid, bis(tert-butyldimethylsilyl) ether",-0.5,0.6666666666666666,3
ENSMUSG00000022235-C,L-(+)-Threose,nan,nan,0
ENSMUSG00000022235-C,Lactic acid,nan,nan,2
ENSMUSG00000022235-C,L-Alanine,-0.8660254037844387,0.33333333333333326,3
ENSMUSG00000022235-C,L-Asparagine,nan,nan,0
ENSMUSG00000022235-C,L-gamma-Glutamyl-L-glutamic acid,nan,nan,0
ENSMUSG00000022235-C,Leucylglycine,-0.5,0.6666666666666666,3
ENSMUSG00000022235-C,Levulinic acid,-0.5,0.6666666666666666,3
ENSMUSG00000022235-C,L-Glutamic acid,nan,nan,2
ENSMUSG00000022235-C,L-Glutamine,-0.5,0.6666666666666666,3
ENSMUSG00000022235-C,"L-Histidine, N,1-bis(tert-butyldimethylsilyl)-",-0.5,0.6666666666666666,3
ENSMUSG00000022235-C,Lignoceric acid,-0.5,0.6666666666666666,3
ENSMUSG00000022235-C,L-Leucine,-0.5,0.6666666666666666,3
ENSMUSG00000022235-C,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",nan,nan,2
ENSMUSG00000022235-C,L-Lysine,-1.0,0.0,3
ENSMUSG00000022235-C,L-Norleucine,nan,nan,1
ENSMUSG00000022235-C,"l-Norvaline, n-propargyloxycarbonyl-, isohexyl ester",nan,nan,2
ENSMUSG00000022235-C,L-Ornithine,nan,nan,1
ENSMUSG00000022235-C,L-Pyroglutamic acid,nan,nan,1
ENSMUSG00000022235-C,L-Serine,nan,nan,1
ENSMUSG00000022235-C,L-Threonine,nan,nan,1
ENSMUSG00000022235-C,L-Tryptophan,-0.5,0.6666666666666666,3
ENSMUSG00000022235-C,L-Tyrosine,nan,nan,2
ENSMUSG00000022235-C,Luciferin,nan,nan,2
ENSMUSG00000022235-C,Lupinine,nan,nan,1
ENSMUSG00000022235-C,L-Valine,-0.5,0.6666666666666666,3
ENSMUSG00000022235-C,L-Val-L-Leu,nan,nan,0
ENSMUSG00000022235-C,Malic acid,-1.0,0.0,3
ENSMUSG00000022235-C,Maltol,nan,nan,0
ENSMUSG00000022235-C,Methanesulfonic acid,-0.5,0.6666666666666666,3
ENSMUSG00000022235-C,Methyl lactate,-1.0,0.0,3
ENSMUSG00000022235-C,Methylsuccinic acid,nan,nan,0
ENSMUSG00000022235-C,Methylthiouracil,-0.5,0.6666666666666666,3
ENSMUSG00000022235-C,Mevalonolactone,-0.8660254037844387,0.33333333333333326,3
ENSMUSG00000022235-C,Monocaproin,nan,nan,2
ENSMUSG00000022235-C,m-Toluic acid,-0.5,0.6666666666666666,3
ENSMUSG00000022235-C,Myristic acid,-1.0,0.0,3
ENSMUSG00000022235-C,"N,N-Dimethyl-2-aminoethanol",nan,nan,2
ENSMUSG00000022235-C,"N-[(3,4,5-Trimethoxyphenyl)methylidene]hydroxylamine",nan,nan,0
ENSMUSG00000022235-C,N-Acetylaminoethanol,0.0,1.0,3
ENSMUSG00000022235-C,N-Acetylaspartic acid,-0.5,0.6666666666666666,3
ENSMUSG00000022235-C,N-Acetyl-L-alanine,0.5,0.6666666666666666,3
ENSMUSG00000022235-C,"Naringenin 4',7-dimethylether",0.5,0.6666666666666666,3
ENSMUSG00000022235-C,N-Caffeoyl-O-methyltyramine,-0.5,0.6666666666666666,3
ENSMUSG00000022235-C,N-Ethylamphetamine,nan,nan,2
ENSMUSG00000022235-C,N-Ethyldiethanolamine,-1.0,0.0,3
ENSMUSG00000022235-C,Niacin,-1.0,0.0,3
ENSMUSG00000022235-C,Niacinamide,1.0,0.0,3
ENSMUSG00000022235-C,N-Isobutyrylglycine,-0.5,0.6666666666666666,3
ENSMUSG00000022235-C,N-Methyl-1-[(trimethylsilyl)oxy]-1-{4-[(trimethylsilyl)oxy]phenyl}propan-2-amine,-0.5,0.6666666666666666,3
ENSMUSG00000022235-C,N-Methylacetamide,0.8660254037844387,0.33333333333333326,3
ENSMUSG00000022235-C,Nonanoic acid,-0.5,0.6666666666666666,3
ENSMUSG00000022235-C,Norephedrine,-1.0,0.0,3
ENSMUSG00000022235-C,Norketamine,-0.5,0.6666666666666666,3
ENSMUSG00000022235-C,"Norleucine, N-trimethylsilyl-",nan,nan,0
ENSMUSG00000022235-C,Octacosanol,nan,nan,2
ENSMUSG00000022235-C,"Octadecanoic acid, octyl ester",nan,nan,0
ENSMUSG00000022235-C,Octadecanoic acid,nan,nan,1
ENSMUSG00000022235-C,Octanoic acid,nan,nan,2
ENSMUSG00000022235-C,Octocrylene,nan,nan,0
ENSMUSG00000022235-C,Oleamide,-0.5,0.6666666666666666,3
ENSMUSG00000022235-C,Oleic Acid,nan,nan,0
ENSMUSG00000022235-C,Olomoucine,nan,nan,0
ENSMUSG00000022235-C,Oxalic acid,-0.8660254037844387,0.33333333333333326,3
ENSMUSG00000022235-C,"Oxalic acid, di(cyclohexylmethyl) ester",nan,nan,0
ENSMUSG00000022235-C,"Oxymorphone, bis(trimethylsilyl) ether",nan,nan,2
ENSMUSG00000022235-C,Palmitic Acid,nan,nan,2
ENSMUSG00000022235-C,Pentadecanoic acid,nan,nan,1
ENSMUSG00000022235-C,Pentanedioic acid,nan,nan,2
ENSMUSG00000022235-C,Pentanoic acid,-0.5,0.6666666666666666,3
ENSMUSG00000022235-C,"Phenol, 2,4-bis(1-methyl-1-phenylethyl)-",0.5,0.6666666666666666,3
ENSMUSG00000022235-C,Phenol,-0.5,0.6666666666666666,3
ENSMUSG00000022235-C,Phenoxyethanol,-0.5,0.6666666666666666,3
ENSMUSG00000022235-C,Phosphoserine,nan,nan,0
ENSMUSG00000022235-C,Phthalazin-1-one,nan,nan,0
ENSMUSG00000022235-C,Phthalimide,nan,nan,0
ENSMUSG00000022235-C,Phytanic acid,-1.0,0.0,3
ENSMUSG00000022235-C,Picolinic acid,0.0,1.0,3
ENSMUSG00000022235-C,Pinosylvin,-0.5,0.6666666666666666,3
ENSMUSG00000022235-C,Pipecolic acid,-0.8660254037844387,0.33333333333333326,3
ENSMUSG00000022235-C,"Piperazine, 1-(4-acetylphenylsulfonyl)-4-methyl-",nan,nan,1
ENSMUSG00000022235-C,Praziquantel,nan,nan,0
ENSMUSG00000022235-C,Pro-Ala-Lys,nan,nan,0
ENSMUSG00000022235-C,Prometryne,nan,nan,0
ENSMUSG00000022235-C,"Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl-",nan,nan,2
ENSMUSG00000022235-C,"Propanoic acid, dimethyl(isopropyl)silyl ester",-0.5,0.6666666666666666,3
ENSMUSG00000022235-C,Propanoic acid,nan,nan,2
ENSMUSG00000022235-C,"Propionic acid, 3-iodo-, octadecyl ester",nan,nan,1
ENSMUSG00000022235-C,Propylene glycol,-0.5,0.6666666666666666,3
ENSMUSG00000022235-C,Prostaglandin,-0.5,0.6666666666666666,3
ENSMUSG00000022235-C,"Pyrazole[4,5-b]imidazole, 1-formyl-3-ethyl-6-beta-d-ribofuranosyl-",nan,nan,0
ENSMUSG00000022235-C,"Quinoxaline, 2,3-diphenyl- ",nan,nan,1
ENSMUSG00000022235-C,Salsoline,-1.0,0.0,3
ENSMUSG00000022235-C,Sarcosine,nan,nan,2
ENSMUSG00000022235-C,Simetryn,nan,nan,0
ENSMUSG00000022235-C,Spiroxamine,nan,nan,2
ENSMUSG00000022235-C,Stearic acid,-0.5,0.6666666666666666,3
ENSMUSG00000022235-C,Suberic acid,-0.5,0.6666666666666666,3
ENSMUSG00000022235-C,Succinamide,nan,nan,0
ENSMUSG00000022235-C,Sulindac,nan,nan,2
ENSMUSG00000022235-C,Supraene,nan,nan,2
ENSMUSG00000022235-C,Synephrine,0.0,1.0,3
ENSMUSG00000022235-C,Taurine,nan,nan,0
ENSMUSG00000022235-C,tert-butyl(dimethyl)silyl-2-([tert-butyl(dimethyl)silyl]oxy)hex-2-enoate,nan,nan,0
ENSMUSG00000022235-C,tert-Butylamine,nan,nan,1
ENSMUSG00000022235-C,"Tetrahydro[2,2']bifuranyl-5-one",nan,nan,1
ENSMUSG00000022235-C,Tetrahydro-solasodine triacetate,-1.0,0.0,3
ENSMUSG00000022235-C,Theobromine,nan,nan,0
ENSMUSG00000022235-C,Thymol,nan,nan,2
ENSMUSG00000022235-C,Triethyl citrate,-0.5,0.6666666666666666,3
ENSMUSG00000022235-C,Trimethylolpropane,nan,nan,2
ENSMUSG00000022235-C,Tromethamine,nan,nan,2
ENSMUSG00000022235-C,Tyr-Val,nan,nan,1
ENSMUSG00000022235-C,Uracil,-0.5,0.6666666666666666,3
ENSMUSG00000022235-C,Urea,-1.0,0.0,3
ENSMUSG00000022235-C,Vanillylmandelic acid,-0.5,0.6666666666666666,3
ENSMUSG00000022235-C,"Weberine, 5-desmethoxy-",nan,nan,2
ENSMUSG00000022235-C,Xylazine,-0.5,0.6666666666666666,3
ENSMUSG00000022235-C,Yangonin,-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,"(2,5-Dimethoxyphenyl)acetone",-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",-1.0,0.0,3
ENSMUSG00000022354-C,(4-Fluorophenyl)phenylmethanol,nan,nan,0
ENSMUSG00000022354-C,"(9H-fluoren-9-yl)methanol, O-methoxycarbonyl-",0.5,0.6666666666666666,3
ENSMUSG00000022354-C,"3,4,5-Trimethoxyamphetamine",-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,Oxypeucedanin,nan,nan,0
ENSMUSG00000022354-C,"1-(1-Hydroxybutyl)-2,5-dimethoxybenzene ",-1.0,0.0,3
ENSMUSG00000022354-C,"1-(2,4-Dimethoxyphenyl)-propan-2-one",-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,"1-(2,5-Dimethoxyphenyl)-1-[(trimethylsilyl)oxy]propan-2-amine",0.5,0.6666666666666666,3
ENSMUSG00000022354-C,"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",1.0,0.0,3
ENSMUSG00000022354-C,1-(Cyclohexylmethyl)-4-piperidinylamine,nan,nan,2
ENSMUSG00000022354-C,1-(tert-Butyldimethylsilyl)-4-methyl-1H-pyrazole,-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,"1,2,4-Butanetriol, (S)",nan,nan,0
ENSMUSG00000022354-C,"1,2-Benzenedicarboxylic acid, butyl octyl ester",nan,nan,0
ENSMUSG00000022354-C,"1,2-Bis(trimethylsiloxy)cyclohexene",nan,nan,2
ENSMUSG00000022354-C,"1,2-Cinnolinedicarboxylic acid, 1,2,3,5,6,7,8,8a-octahydro-4-trimethylsilyloxy-, diethyl ester",nan,nan,2
ENSMUSG00000022354-C,"1,2-Cyclohexanediol, (Z)",-1.0,0.0,3
ENSMUSG00000022354-C,"1,3-Butanediamine",nan,nan,0
ENSMUSG00000022354-C,"1,3-Oxazolidine, 2,5-diphenyl-4-methyl-, trans-",-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,"1,3-Propanediol",nan,nan,0
ENSMUSG00000022354-C,10-Undecynoic acid,nan,nan,0
ENSMUSG00000022354-C,"13-Docosenamide, (Z)",nan,nan,0
ENSMUSG00000022354-C,1-Butanol,nan,nan,2
ENSMUSG00000022354-C,"1-Heptanol, 2-propyl-",nan,nan,0
ENSMUSG00000022354-C,1-Hexacosanol,nan,nan,0
ENSMUSG00000022354-C,1-Octadecanol,nan,nan,2
ENSMUSG00000022354-C,"1-Octanol, 2-butyl-",-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",nan,nan,1
ENSMUSG00000022354-C,"2(1H)-Quinolinone, 3-[3-(4-methoxyphenyl)-1-oxo-2-propen-1-yl]-4-phenyl",nan,nan,0
ENSMUSG00000022354-C,"2(5H)-Furanone, 4-(hydroxymethyl)",0.5,0.6666666666666666,3
ENSMUSG00000022354-C,"2-(Ethylamino)ethanol, N-acetyl",-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,2-(Methylamino)ethanol,-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,"2,2'-Bipyridine",-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,"2,3-Butanediol, O-(trimethylsilyl)-, monoacetate",0.0,1.0,3
ENSMUSG00000022354-C,"2,3-Dihydroxybutanoic acid",-0.8660254037844387,0.33333333333333326,3
ENSMUSG00000022354-C,"2',3'-Di-O-acetyladenosine",nan,nan,2
ENSMUSG00000022354-C,"2,4,4'-Trihydroxybenzophenone",-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,"2,4,6-Cycloheptatrien-1-one",nan,nan,2
ENSMUSG00000022354-C,"2,4-Dihydroxyacetophenone",nan,nan,0
ENSMUSG00000022354-C,"2,4-Dimethoxybenzaldoxime",nan,nan,0
ENSMUSG00000022354-C,"2,4-Di-tert-butylphenol",-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,"2,4-Imidazolidinedione, 5,5-dimethyl",-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",nan,nan,2
ENSMUSG00000022354-C,"2,5-Dimethoxybenzhydrazide",1.0,0.0,3
ENSMUSG00000022354-C,"2,5-Dimethoxybenzonitrile",0.5,0.6666666666666666,3
ENSMUSG00000022354-C,"2,5-Dimethoxyphenol",0.5,0.6666666666666666,3
ENSMUSG00000022354-C,"2',5'-Dimethoxypropiophenone",1.0,0.0,3
ENSMUSG00000022354-C,"2,6-di-tert-Butyl-4-(dimethylaminomethyl)phenol",nan,nan,1
ENSMUSG00000022354-C,"2-Allyl-1,4-dimethoxybenzene",0.0,1.0,3
ENSMUSG00000022354-C,2-Amino-4-methylbenzophenone,1.0,0.0,3
ENSMUSG00000022354-C,2-Aminoquinolin-8-ol,nan,nan,1
ENSMUSG00000022354-C,2-Butanol,nan,nan,0
ENSMUSG00000022354-C,2-Buten-1-ol,nan,nan,2
ENSMUSG00000022354-C,"2-Butene-1,4-diol",nan,nan,2
ENSMUSG00000022354-C,2-Butenedioic acid,0.5,0.6666666666666666,3
ENSMUSG00000022354-C,"2-Butenoic acid, 3-[(tert-butyldimethylsilyl)oxy]",1.0,0.0,3
ENSMUSG00000022354-C,2-Butoxyethanol,-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,2-Cyanobenzaldehyde,nan,nan,0
ENSMUSG00000022354-C,"2-Cyclohexen-1-one, 3-methyl-6-(1-methylethyl)",-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,"2-Cyclohexen-1-one, 3-methyl-",-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,2-Decanol,-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,2-Ethyl-1-butanol,nan,nan,2
ENSMUSG00000022354-C,2-Ethylhexanoic acid,-0.8660254037844387,0.33333333333333326,3
ENSMUSG00000022354-C,2-Ethylhexanol,nan,nan,0
ENSMUSG00000022354-C,"2-Furancarbodithioic acid, methyl ester",nan,nan,0
ENSMUSG00000022354-C,2-Furoic acid,-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,2-Hexanol,1.0,0.0,3
ENSMUSG00000022354-C,"2'-Hydroxy-2,4,4',5-tetramethoxychalcone",nan,nan,2
ENSMUSG00000022354-C,"2-Hydroxy-2',4',6'-trimethoxychalcone",nan,nan,0
ENSMUSG00000022354-C,2-Hydroxy-3-methylbutyric acid,-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,"2-Hydroxymethyl-17alpha-methylandrosta-1,4-diene-11alpha,17beta-diol-3-one",nan,nan,0
ENSMUSG00000022354-C,2-Isopropyl-5-methyl-1-heptanol,nan,nan,0
ENSMUSG00000022354-C,"2-Methyl-1,3-butanediol",-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,2-Methyl-3-pentanol,nan,nan,2
ENSMUSG00000022354-C,"2-Methylcyclohexanol, (Z)",-0.8660254037844387,0.33333333333333326,3
ENSMUSG00000022354-C,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",nan,nan,2
ENSMUSG00000022354-C,2-Naphthol,-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,2-Norbornanemethanol,nan,nan,1
ENSMUSG00000022354-C,"2-Oxiraneethanol, 2-t-butyldimethysilyloxymethyl- acetate",nan,nan,0
ENSMUSG00000022354-C,2-Pentadecanone,-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,"2-Pivaloyl-1,3-indandione",nan,nan,0
ENSMUSG00000022354-C,2-Propyl-1-pentanol,-1.0,0.0,3
ENSMUSG00000022354-C,2-Pyrrolidone-5-carboxylic acid,0.0,1.0,3
ENSMUSG00000022354-C,"2-Thiophenecarboxylic acid, 4-cyanophenyl ester",nan,nan,0
ENSMUSG00000022354-C,"3-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)-2-methylprop-2-enal",0.5,0.6666666666666666,3
ENSMUSG00000022354-C,3-(4-Methoxyphenyl)coumarin,nan,nan,0
ENSMUSG00000022354-C,"3,3-Bis{4-[(trimethylsilyl)oxy]phenyl}-2-benzofuran-1(3H)-one",nan,nan,0
ENSMUSG00000022354-C,"3,3-Dimethylacrylic acid",nan,nan,1
ENSMUSG00000022354-C,"3,4-Dihydroxybenzaldehyde",nan,nan,0
ENSMUSG00000022354-C,"3,4-Methylenedioxyamphetamine",nan,nan,1
ENSMUSG00000022354-C,"3,5-Dimethoxy-4-(tert.-butyldimethylsilyl)oxybenzaldehyde",nan,nan,0
ENSMUSG00000022354-C,"3,5-Dimethylphenol",-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,3-Amino-5-methylisoxazole,-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,3-Aminobenzoic acid,-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,3-Buten-2-one,-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,3-Heptanol,-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,"3-Hydroxy-7,3',4',5'-tetramethoxyflavone",nan,nan,0
ENSMUSG00000022354-C,3-Hydroxymethyl-2-trimethylsilyloxypentane,nan,nan,1
ENSMUSG00000022354-C,3-Methyl-3-buten-1-ol,nan,nan,2
ENSMUSG00000022354-C,3-Nonene,nan,nan,0
ENSMUSG00000022354-C,3-Phenyl oxindole,nan,nan,0
ENSMUSG00000022354-C,"4,4'-Dichlorobenzophenone",nan,nan,0
ENSMUSG00000022354-C,"4,5-Dihydro-1H-pyrazole",nan,nan,2
ENSMUSG00000022354-C,"4-[2-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)ethenyl]-2-methoxyphenol",-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,4-Aminobutanoic acid,-1.0,0.0,3
ENSMUSG00000022354-C,4-Hydroxybutanoic acid,nan,nan,0
ENSMUSG00000022354-C,4-Methoxyphenol,nan,nan,1
ENSMUSG00000022354-C,"4-Methylquinoline-2,7-diol",nan,nan,0
ENSMUSG00000022354-C,4-Methylvaleric acid,-1.0,0.0,3
ENSMUSG00000022354-C,4-Oxohexanoic acid,-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,"4-Phenyl-2,3-dihydro-1H-1,5-benzodiazepin-2-one",nan,nan,0
ENSMUSG00000022354-C,4-tert-Butyldimethylsiloxy-3-penten-2-one,nan,nan,0
ENSMUSG00000022354-C,5-Aminovaleric acid,nan,nan,0
ENSMUSG00000022354-C,5-Azacytosine,-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,"5-Chlorovaleric acid, nonyl ester",-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,"5-Ethyl-1,3-dioxane-5-methanol, tert-butyldimethylsilyl ether",nan,nan,2
ENSMUSG00000022354-C,5-Ethyl-5-methylnonadecane,nan,nan,0
ENSMUSG00000022354-C,5-Hydroxy-7-methoxy-2-methyl-3-phenyl-4-chromenone,nan,nan,2
ENSMUSG00000022354-C,5-Nitroso-8-quinolinol,nan,nan,1
ENSMUSG00000022354-C,"5-Nonanol, tert-butyldimethylsilyl ether",-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,5-Oxohexanoic Acid,-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,"6,7,4'-Trihydroxyisoflavone",-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,"6-Aminocaproic acid, N-(tert.-butyldimethylsilyl)",-0.8660254037844387,0.33333333333333326,3
ENSMUSG00000022354-C,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",nan,nan,2
ENSMUSG00000022354-C,6-Methyluracil,-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,6-Nitroveratryl alcohol,nan,nan,1
ENSMUSG00000022354-C,6-Oxoheptanoic acid,-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,"7(S),17(S)-Dihydroxy-8(E),10(Z),13(Z),15(E),19(Z)-docosapentaenoic acid",nan,nan,1
ENSMUSG00000022354-C,7-Hydroxy-4-(methoxymethyl)coumarin,nan,nan,0
ENSMUSG00000022354-C,8-Acetyl-7-hydroxycoumarin,nan,nan,0
ENSMUSG00000022354-C,8-Methylnonanoic acid,-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,"9,12-Octadecadienoic acid (Z,Z)",nan,nan,1
ENSMUSG00000022354-C,9-Ethyl-N-(trimethylsilyl)-9H-carbazol-3-amine,nan,nan,0
ENSMUSG00000022354-C,"9H-Xanthen-9-one, 1-hydroxy-3,5,6-trimethoxy",nan,nan,0
ENSMUSG00000022354-C,"9Z-Octadecenoic acid, (2S)-3-[(hydroxymercaptophosphinyl)oxy]-2-methoxypropyl ester ",nan,nan,0
ENSMUSG00000022354-C,Acetic acid,nan,nan,3
ENSMUSG00000022354-C,Aceturic acid,nan,nan,2
ENSMUSG00000022354-C,Aconitic acid,1.0,0.0,3
ENSMUSG00000022354-C,Adenine,-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,Adipic acid,nan,nan,0
ENSMUSG00000022354-C,Adipoyl-L-carnitine,nan,nan,2
ENSMUSG00000022354-C,alpha-Hydroxyisobutyric acid,nan,nan,2
ENSMUSG00000022354-C,Allylescaline,-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,Aminoguanidine,nan,nan,1
ENSMUSG00000022354-C,Aniline,-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,Azelaic acid,-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,"Aziridine, 1-(2-buten-2-yl)",nan,nan,0
ENSMUSG00000022354-C,"Benz[a]anthracene-1,7,12(2H)-trione, 3,4-dihydro-8-hydroxy-3-methyl-, (3S)",nan,nan,0
ENSMUSG00000022354-C,"Benz[c]acridine, 5,10-dimethyl",nan,nan,0
ENSMUSG00000022354-C,"Benzaldehyde, 2,5-dimethoxy",nan,nan,3
ENSMUSG00000022354-C,"Benzene, 1,4-dimethoxy",-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,"Benzene, 1-acetoxy-2,6-dimethoxy-4-(2-propenyl)",nan,nan,0
ENSMUSG00000022354-C,"Benzene, 1-ethyl-3,5-dimethyl",nan,nan,1
ENSMUSG00000022354-C,Benzeneacetic acid,nan,nan,0
ENSMUSG00000022354-C,Benzenepropanoic acid,0.5,0.6666666666666666,3
ENSMUSG00000022354-C,"Benzenesulfonamide, N-butyl",-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,"Benzoic acid, 2-hydroxy-3-[(2-hydroxy-4-methoxy-6-propylbenzoyl)oxy]-4-methoxy-6-propyl-, methyl ester ",-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,"Benzoic acid, methyl ester",-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,Benzoic Acid,0.5,0.6666666666666666,3
ENSMUSG00000022354-C,Benzophenone,-1.0,0.0,3
ENSMUSG00000022354-C,Benzyl alcohol,-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,Biphenyl,-1.0,0.0,3
ENSMUSG00000022354-C,Butachlor ESA,-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,Butanedioic acid,-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,Butylmethylamine,0.0,1.0,3
ENSMUSG00000022354-C,Butyric Acid,-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,Chlorobenzilate ,nan,nan,2
ENSMUSG00000022354-C,Cholesterol,-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,cis-2-Decenoic acid,nan,nan,0
ENSMUSG00000022354-C,Citramalic acid,-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,Crotonic acid,-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,Curcumin,-1.0,0.0,3
ENSMUSG00000022354-C,Cyclobutylamine,0.5,0.6666666666666666,3
ENSMUSG00000022354-C,Cyclocurcumin,nan,nan,0
ENSMUSG00000022354-C,Cycloheptanol,-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,"Cyclohexanone, 3,3,5-trimethyl",0.5,0.6666666666666666,3
ENSMUSG00000022354-C,Cyclooctylamine,0.5,0.6666666666666666,3
ENSMUSG00000022354-C,"Cyclopentaneacetic acid, 3-oxo-2-pentyl-, methyl ester",-1.0,0.0,3
ENSMUSG00000022354-C,"Cytosine, N-(tert-butyldimethylsilyl)-",-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,Desmethylverapamil,nan,nan,1
ENSMUSG00000022354-C,Diacetyl monoxime,-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,Dibutyldodecylamine,nan,nan,0
ENSMUSG00000022354-C,Diclofenac,nan,nan,2
ENSMUSG00000022354-C,Diethylamine,-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,DL-Glyceraldehyde,-0.8660254037844387,0.33333333333333326,3
ENSMUSG00000022354-C,DL-p-Hydroxyphenyllactic acid,-0.5,0.6666666666666666,3
ENSMUSG00000022354-C,"Dodecanoic acid, 1-methylethyl ester",-0.5,0.6666666666666666,3
