NAME,935_CTR_LPS_CSF_070224,936_CTR_LPS_CSF_070224_2,937_CTR_LPS_CSF_070224,941_CTR_LPS_CSF_070224,942_CTR_LPS_CSF_070224,943_CTR_LPS_CSF_070224
,LPS_CTRL,LPS_CTRL,LPS_CTRL,LPS_CTRL,LPS_CTRL,LPS_CTRL
"Benzenesulfonamide, N-butyl",14.160051180867054,14.01759427010356,14.720542602127908,14.689411158475103,13.741703904537104,14.170300864859597
"Benzoic acid, 2-hydroxy-3-[(2-hydroxy-4-methoxy-6-propylbenzoyl)oxy]-4-methoxy-6-propyl-, methyl ester ",28.708675522131692,28.4481652958732,29.161849392429637,30.097690046757513,28.910238356725525,29.199587639139253
"Benzoic acid, methyl ester",15.897554725647744,19.69744477476994,19.485255709419388,24.573804116981844,23.262223034444915,23.436364298897114
Benzoic Acid,29.25987291179812,28.946750100041303,29.41653451002705,29.89464711679912,28.891055795342147,29.049121080904705
Benzophenone,15.228557496972337,15.493433205626163,15.705472717485197,14.847486650909444,15.38353655660161,15.509961172208683
Benzyl alcohol,25.244866768656372,24.879492318621455,25.337016945396428,25.884389326469655,24.471941302958157,24.685805987188072
Biphenyl,22.13668394375918,21.665977777734163,22.164269292203933,22.02224958335164,21.417927866985767,21.778320768101885
Butachlor ESA,0.0,0.1191013955176792,0.46892472955016334,0.0,0.3427738717089067,0.31274589601168684
Butanedioic acid,27.700434280171716,30.131350833275565,28.52441855030527,28.69646630046262,29.8668226285503,30.30670951698558
Butylmethylamine,24.220042631835398,22.438946177030758,24.287210235001563,24.474707369997997,23.24539087522966,23.9146909019413
Butyric Acid,26.963604982505416,26.75134352950326,27.452236923303825,27.81913649093519,26.68692175972701,26.9302098430904
Chlorobenzilate ,0.0,0.0,24.541634488105135,20.224956955550443,0.0,0.0
Cholesterol,24.163104196206298,23.410523712750553,24.48833443744892,26.517094787511546,19.65557476519644,23.17016132798178
cis-2-Decenoic acid,0.0,14.823195155358029,0.0,0.0,0.0,14.832288312459342
Citramalic acid,15.114919385544848,14.233764800956662,13.953343845023781,14.148678008383522,0.0,15.25968404291816
Crotonic acid,22.58012491837283,22.43487132020801,22.959299756824944,23.060478512167858,22.290048557773606,22.519382477990405
Curcumin,16.91113874492331,16.487098841605636,17.356043727469604,17.867650786788897,16.88771385581745,17.1770983978735
