NAME,DSS_73_090224,DSS_76_090224,DSS_B896_090224,DSS_T0.7_090224,DSS_T0.8_090224
,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0
"Cytosine, N-(tert-butyldimethylsilyl)-",14.734783064360734,14.331182077764128,13.904378592076498,13.821464535534925,13.912444339671532
Desmethylverapamil,0.0,0.0,0.0,25.258837482996462,0.0
Diacetyl monoxime,18.123973000957132,17.621390478918677,17.54326974303175,17.457616501837446,17.838639314671283
Dibutyldodecylamine,20.610225788711148,0.0,0.0,0.0,0.0
Diclofenac,15.386745024851324,16.636693366677402,0.0,16.940238221932482,16.78796793895407
Diethylamine,18.424044831935646,18.778814177665193,19.119768300475318,19.192197833679913,19.35834789865871
DL-Glyceraldehyde,25.212118987189953,26.172195588384294,26.224005155352835,25.75755927840456,26.283989922443112
DL-p-Hydroxyphenyllactic acid,0.0,16.97172198145475,16.93726657852657,18.207662101621775,17.812779781827523
"Dodecanoic acid, 1-methylethyl ester",12.516350076685374,12.649251481339684,12.53124202095774,12.050048624789145,11.87486644063769
Dodecanoic acid,25.57267858893365,23.778994998628534,23.628341269765322,23.14870665394817,23.55627138799519
"D-Streptamine, O-6-amino-6-deoxy-alpha-D-glucopyranosyl-(1-4)-O-(3-deoxy-4-C-methyl-3-(methylamino)-beta-L-arabinopyranosyl-(1-6))-2-deoxy-",0.0,8.416125563255342,3.969694941494272,7.782260076863474,7.965236260015967
Durapan,19.89032443160852,18.02470362081844,16.398887344651275,17.20158789758051,14.93169441901035
"Erythrono-1,4-lactone",23.448500385116006,22.831218388329653,24.281248220954836,23.336361489713003,24.036532467159162
Ethanolamine,29.32107240269246,29.818302807184118,29.120055582634404,28.34867374084852,29.585544912928025
Formamide,31.839463559522788,31.556768073053746,31.37382765809699,31.248010974096736,31.276873954469238
Frangulin,10.029044637765972,8.912665356302863,7.823161215490859,0.0,8.457457103893253
Glabridin,17.60809936040994,17.25509820333552,0.0,0.0,17.358592765341104
Glyceric acid,21.552031029353696,19.472216962084367,0.0,0.0,0.0
Glycerol,17.70905338846064,16.476438521951486,15.985375760219055,15.429069171278499,15.456806960492147
Glycine,0.0,27.20960689427389,28.167515901885153,26.39570833124128,26.33887945586536
"Glycine, tert.-butyldimethylsilyl ester",29.645760545179318,28.85041803028574,29.139209031673612,28.136730095663346,28.539355265164215
Glycolic acid,27.96392675043883,28.51496574124161,28.12110849196915,27.828473759921117,28.230042407617923
Guanosine,0.0,18.274077951114105,18.219574789514038,11.06421753354669,18.151768962142476
Heptanedioic acid,12.98261934976783,0.0,0.0,0.0,0.0
Heptanoic acid,25.184831293873806,24.702528444953895,24.90860582714075,24.19155541205029,24.343278613655958
Heptylamine,0.0,13.9556221911363,13.926263849791138,13.674596915384383,13.89273111173202
Hexacosanoic acid,12.290841296917087,12.00227012520005,12.042097390948188,0.0,11.760483834635991
Hexanoic acid,27.054374760251676,26.654800223951426,26.609621684056865,26.09895639485724,26.30780279705354
Hydracrylic acid,23.660121358441337,24.004656324746517,23.91868425505656,23.345862465261757,23.866073878421727
Hydroxylamine,0.0,0.0,0.0,0.0,26.37603346714144
"Hymexazole, tert-butyldimethylsilyl ether",27.187326252090116,25.804981825677135,25.026271538570654,25.282947522272856,24.956408327808123
Hypoxanthine,28.03747566504846,27.842371222181356,26.84992652209053,26.617296170827114,26.10416613853834
Iminodiacetic acid,5.314572538089165,9.111802847447183,7.389071883683429,9.37567449409993,9.33627021428447
Indoprofen,0.0,0.0,0.0,0.0,0.0
Isobutanol,0.0,17.280263083777296,17.454118477857307,16.95145926572544,19.544525768164274
Isonicotinic Acid,26.58425370078291,26.187650430630043,26.016125913789974,25.885988305388622,25.978168775039187
Isopropyl palmitate,11.68628482114628,11.375776050323926,11.409748663180743,11.28387377116394,11.791238864151083
Isopropylamine,25.94840412669721,26.034116354860206,25.555516614426214,24.26178421399739,26.94808266874044
Isosorbide,0.0,0.0,0.0,0.0,0.0
Ketamine,31.98313800094229,31.670582553830958,30.613546362593535,30.5966248270851,30.381597369903897
"Kojic acid, bis(tert-butyldimethylsilyl) ether",21.563050811565187,20.09040688599188,19.94843209573254,19.663932675888447,17.89798663737379
L-(+)-Threose,0.0,29.5425181633623,0.0,0.0,0.0
Lactic acid,30.537998038343005,30.911198944315938,30.239032772087572,0.0,30.846859447525414
L-Alanine,8.700152609907876,7.822458870921578,7.909567530649419,7.300001186405316,7.575037162865826
L-Asparagine,22.192490381272357,21.311165602515075,0.0,0.0,0.0
L-gamma-Glutamyl-L-glutamic acid,0.0,0.0,0.0,0.0,0.0
Leucylglycine,20.173835431050275,22.374269007828666,21.901232209229562,17.666685739056284,22.144876355048673
Levulinic acid,24.616966646310622,24.341906748379888,24.099130872680185,23.728653357335116,23.839775654251405
L-Glutamic acid,20.244858961093623,0.0,20.418344544761393,0.0,20.50546786886721
L-Glutamine,7.118758037083711,8.066410638777741,7.874226680105808,8.029610018789146,0.9404787742133763
"L-Histidine, N,1-bis(tert-butyldimethylsilyl)-",24.9854572798205,24.866022775616372,24.669488224991547,24.970194991650278,24.696278470985835
Lignoceric acid,17.800008224858942,17.001600719755647,16.33263062608099,16.42221964088566,16.979611887524037
L-Leucine,20.049668229213754,19.326036419397937,19.154257539534164,19.43908256473803,19.55849520027586
