ID,101,100,102,896,897,T0.5,T0.6,T0.7,T0.8,UNK12
ENSMUSG00000024766-S,,,,3.5445780000758984,2.517968120511531,2.70536152666095,2.080992414088247,3.952227049760956,1.8420916757217696,3.788054490215815
ENSMUSG00000024776-S,,,,4.137161815227484,2.7383999460186113,3.8332251737724303,3.0940598752121073,3.2131345784895036,3.389486084443645,3.681254252786181
ENSMUSG00000024855-S,,,,5.632328685628324,5.621261669511126,5.868662415205771,5.659402799065397,5.954616044547651,6.055155089078425,5.680046647499787
ENSMUSG00000024867-S,,,,3.6841640601517023,3.83164374781175,4.3840474789020325,2.408161705255035,3.952227049760956,4.699950300997299,3.980512728075003
ENSMUSG00000024871-S,,,,0.0,2.517968120511531,3.1261630962833884,0.0,1.6174904035785849,1.4454776237320806,4.067898628139776
ENSMUSG00000024875-S,,,,5.825647719890496,5.313519301122996,4.945792591080952,5.912522037983242,5.217119904422442,5.433843413489333,5.812461618212615
ENSMUSG00000024924-S,,,,7.362710833218487,7.45883056722872,7.049071638492286,7.161516792763912,7.257651839655691,6.996382376676788,7.273958329035852
ENSMUSG00000024948-S,,,,5.282933838311504,4.446394731485841,5.497539012643952,4.561745944895255,4.570006841743199,5.517646505569963,4.787306984655747
ENSMUSG00000024966-S,,,,7.520061926104328,8.124077904693497,8.26695063891163,8.013470828363037,7.823090073040795,7.8030677287284895,8.164151491519196
ENSMUSG00000025066-S,,,,8.373870986292452,8.053947108913675,7.890876558552947,7.214786925669131,8.470446553702828,8.436993449706737,8.31911882045723
ENSMUSG00000025147-S,,,,4.93712844409818,4.7295441425461515,5.139048664821464,5.191436223004342,4.747124296715516,4.961705301245247,5.189223543972565
ENSMUSG00000025198-S,,,,4.402727738483788,4.876098952759604,3.8332251737724303,5.689822234093143,4.133174301385899,3.1302528173062325,4.6804492949194545
ENSMUSG00000025231-S,,,,3.9283702031886953,4.24530123470215,4.305643998496876,5.057875482769144,4.215792685306175,4.318955043669765,4.623897973492522
ENSMUSG00000025266-S,,,,7.12612353740425,7.277283658841328,7.012516587533354,7.637833888874901,7.523986251874799,7.699215470376685,7.510698849576256
ENSMUSG00000025401-S,,,,2.5214694711790284,0.96017781974354,2.1088013333513045,1.0544969576130625,2.625509064456788,0.8966708824695038,1.571131973891716
ENSMUSG00000025410-S,,,,7.916712866056515,7.739771685858331,8.192652033824048,8.031398043368721,7.881201629101646,8.052903911776706,7.973639746932922
ENSMUSG00000025425-S,,,,4.991899588549008,5.09145606891933,6.023647231595681,3.0940598752121073,5.217119904422442,5.766314813340103,4.837907274762689
ENSMUSG00000025468-S,,,,8.63273763844024,8.798984791717913,8.187195652924242,8.5783946935937,8.931062858979526,8.418944203087948,8.886138402885424
ENSMUSG00000025475-S,,,,5.7322238417293825,5.96487750603751,5.922195443725697,2.080992414088247,6.422985351034511,6.342414884289923,5.6520401674578595
ENSMUSG00000025485-S,,,,5.095572718780858,5.4445920537266215,4.660936406967486,5.352220844300076,5.00117722833536,5.462322099446743,5.189223543972565
ENSMUSG00000025613-S,,,,8.005905074107716,8.186281416711592,8.423650428032206,8.378139247513014,8.262679360746121,8.352030717823753,8.430475127078607
ENSMUSG00000025738-S,,,,10.26754493564018,10.345550295139589,9.990227611689091,10.609770759084572,10.279702386854716,10.096161189364846,9.85267061282762
ENSMUSG00000025873-S,,,,5.561669687029291,6.242191371903093,6.023647231595681,4.9106767595230725,6.001947425956616,6.180436013749005,6.045605959473944
ENSMUSG00000025894-S,,,,4.880195605043884,4.24530123470215,4.893144085689784,5.10378337839667,4.631493946766409,3.9680910132919567,4.623897973492522
ENSMUSG00000025934-S,,,,1.7531052066154809,1.939846798669194,1.6820721526231242,0.0,0.0,0.8966708824695038,0.9896395548137256
ENSMUSG00000025937-S,,,,3.811428095751732,3.2494373180102527,4.305643998496876,4.423772008352842,2.849043379169408,2.625408260291476,2.7895483404201227
ENSMUSG00000025938-S,,,,3.216907381183005,3.6260414530824385,3.451538611518439,3.418587318828289,2.3608744879735837,3.389486084443645,3.681254252786181
ENSMUSG00000026029-S,,,,2.792247919928092,2.2576740803150352,2.1088013333513045,2.408161705255035,2.0365428043664457,2.625408260291476,3.681254252786181
ENSMUSG00000026087-S,,,,6.872469555224101,6.427932470782304,6.2498642637714745,6.613670850626392,6.507410213928654,6.19747717651291,6.637623027820803
ENSMUSG00000026135-S,,,,4.626925670761378,4.921819046364764,4.596535307053573,5.057875482769144,5.0914684164966,4.548799514711809,5.337266972364158
ENSMUSG00000026259-S,,,,9.698342806842817,9.440938632393207,9.453716321075154,10.18639949652396,9.5661251947061,9.342179552303334,9.54718784209342
ENSMUSG00000026277-S,,,,6.308111331133143,5.778637843593562,6.350926947214912,6.036055601214968,6.113897766977886,5.997943499259186,6.1087863902294846
ENSMUSG00000026355-S,,,,2.792247919928092,2.2576740803150352,0.0,0.0,2.849043379169408,2.625408260291476,0.9896395548137256
ENSMUSG00000026360-S,,,,9.01966588353237,9.25920336994364,9.322992252550936,8.80372901743974,9.46207886762114,8.774506366847845,8.799429472871863
ENSMUSG00000026433-S,,,,1.7531052066154809,2.517968120511531,0.0,3.418587318828289,2.0365428043664457,2.9807782637889133,2.7895483404201227
ENSMUSG00000026483-S,,,,1.127908297400936,0.96017781974354,1.6820721526231242,2.8995552480740754,1.0244644241439549,0.8966708824695038,1.9844312973810097
ENSMUSG00000026659-S,,,,4.626925670761378,3.732502121177352,3.7168667294892015,4.687668720504145,3.8524636464395727,4.318955043669765,3.565911151356139
ENSMUSG00000026712-S,,,,1.127908297400936,1.939846798669194,1.6820721526231242,4.007008348682081,1.6174904035785849,3.1302528173062325,0.9896395548137256
ENSMUSG00000026781-S,,,,6.600191559769663,6.647929169366296,6.949454690443953,6.25530378118556,6.587166567872407,6.729760954535108,6.3888415132686776
ENSMUSG00000026782-S,,,,8.906614926632448,8.908073383212864,8.693701332293656,9.32115551505363,8.599140444558055,8.557385138910213,8.384407420237398
ENSMUSG00000026787-S,,,,8.27243526314072,8.768028308271601,8.451226993648177,8.897940090481452,8.21326156830937,7.91547548389164,8.442787879924106
ENSMUSG00000026806-S,,,,3.0201464606670347,3.3861897080618717,2.437699225703303,2.080992414088247,3.365669685238544,2.4083924121471316,3.3032253887584098
ENSMUSG00000026918-S,,,,7.232300870015362,7.387300010553716,7.455343056873319,6.749834481109483,7.361103737985278,7.644344355334717,7.526210638090536
ENSMUSG00000026970-S,,,,7.373064386484239,7.25065796834523,7.049071638492286,8.083880626036494,7.081579628453096,6.831512447380951,6.319312747201733
ENSMUSG00000026988-S,,,,3.811428095751732,3.5110943465210323,4.3840474789020325,2.6746796934933665,2.625509064456788,4.318955043669765,3.681254252786181
ENSMUSG00000027009-S,,,,2.5214694711790284,3.5110943465210323,1.0734381410836893,0.0,2.3608744879735837,3.503498654563891,1.571131973891716
ENSMUSG00000027160-S,,,,6.546315595935331,6.070141934904289,6.665396667095856,5.912522037983242,6.720478383619671,6.542394903744575,6.665908045826526
ENSMUSG00000027185-S,,,,4.6945318867907435,4.24530123470215,4.529124503478835,3.557034900345428,4.368061320271338,4.548799514711809,3.788054490215815
ENSMUSG00000027298-S,,,,8.261330873846934,8.684287728633514,8.904555249372148,8.031398043368721,8.893907223268604,8.554081208348643,8.526154634841713
ENSMUSG00000027301-S,,,,0.0,0.96017781974354,1.0734381410836893,1.0544969576130625,1.6174904035785849,2.1528517044067006,0.9896395548137256
ENSMUSG00000027357-S,,,,3.39002549525068,3.2494373180102527,3.451538611518439,3.557034900345428,4.570006841743199,3.7997580332578047,3.3032253887584098
ENSMUSG00000027395-S,,,,3.5445780000758984,3.83164374781175,4.529124503478835,2.080992414088247,3.365669685238544,2.8140077179681233,4.067898628139776
ENSMUSG00000027405-S,,,,5.69968799294147,5.09145606891933,6.0953125566665936,4.423772008352842,5.473675601093939,5.788977638207527,5.886443830152926
ENSMUSG00000027408-S,,,,0.0,0.0,0.0,2.080992414088247,1.6174904035785849,1.8420916757217696,1.9844312973810097
ENSMUSG00000027499-S,,,,8.012542940064945,8.236898190227494,8.120056839503796,8.34028702308624,8.198100004762162,8.30563288940884,8.384407420237398
ENSMUSG00000027534-S,,,,6.9297021193219726,6.346455629505572,6.800178466118517,5.963211699267759,6.2958204626854135,6.501814049839167,7.034644088427087
ENSMUSG00000027655-S,,,,4.481395701641587,3.5110943465210323,4.722585105951905,4.858072558399522,4.215792685306175,4.494679407108428,3.681254252786181
ENSMUSG00000027710-S,,,,3.216907381183005,3.2494373180102527,2.437699225703303,1.0544969576130625,2.3608744879735837,2.1528517044067006,1.9844312973810097
ENSMUSG00000027716-S,,,,4.137161815227484,4.01156674029161,4.305643998496876,4.687668720504145,3.952227049760956,4.494679407108428,4.302179206187867
ENSMUSG00000027827-S,,,,7.482303654786242,7.379128745125676,7.175699582632252,8.450988563428979,7.548103151734481,6.996382376676788,7.518475591484588
ENSMUSG00000027854-S,,,,6.391959440402942,5.942870548401789,6.516713168133608,6.05954187645579,6.092191900359458,6.342414884289923,6.045605959473944
ENSMUSG00000027861-S,,,,3.811428095751732,3.3861897080618717,3.451538611518439,4.188393162374524,4.368061320271338,2.9807782637889133,3.440538753915217
ENSMUSG00000027882-S,,,,3.5445780000758984,3.83164374781175,3.94089528681725,4.561745944895255,4.293934962094727,3.6091572619433543,3.565911151356139
ENSMUSG00000027896-S,,,,0.0,0.96017781974354,1.0734381410836893,1.6571770513440311,1.0244644241439549,0.0,1.571131973891716
ENSMUSG00000027905-S,,,,3.9283702031886953,3.5110943465210323,3.8332251737724303,4.9106767595230725,4.293934962094727,3.7997580332578047,3.887490518733571
ENSMUSG00000027952-S,,,,5.282933838311504,5.412923277986215,5.841132086649372,5.389765272798828,5.720010371260755,5.811289959023757,6.264874907437972
ENSMUSG00000028007-S,,,,3.0201464606670347,4.01156674029161,3.5902937030312514,3.906979106865027,3.042544284410344,4.318955043669765,3.440538753915217
ENSMUSG00000028033-S,,,,6.546315595935331,6.620463497047351,6.4269704642035235,6.874247834089334,6.490915856541785,6.2309672640563925,5.933738286087742
ENSMUSG00000028082-S,,,,2.1878468093344487,3.3861897080618717,3.5902937030312514,1.6571770513440311,3.8524636464395727,2.8140077179681233,3.440538753915217
ENSMUSG00000028099-S,,,,4.319521475349487,5.130922159841632,5.139048664821464,5.10378337839667,4.045535688217926,4.600962596990739,4.734867257060523
ENSMUSG00000028295-S,,,,5.487370989830314,5.050879913235912,4.596535307053573,5.5640957108253835,4.368061320271338,4.9212461584542915,4.565039174478663
ENSMUSG00000028345-S,,,,4.231221059285832,3.732502121177352,3.8332251737724303,4.626080761783475,4.215792685306175,4.255278822354986,3.151454677338699
ENSMUSG00000028423-S,,,,6.527900372487857,6.60653205745991,7.049071638492286,6.53207501755108,7.092553506281382,6.431534750486238,6.747580650636541
ENSMUSG00000028445-S,,,,6.718589827826161,6.885673927258506,7.281901846530733,6.29542105858155,7.13563286226961,6.986611981474481,7.31918346560184
ENSMUSG00000028469-S,,,,5.2383249933398455,5.675650344788598,5.461831719337687,4.858072558399522,5.802524540324048,5.876228291829624,5.7609446770645105
ENSMUSG00000028532-S,,,,4.231221059285832,4.01156674029161,3.7168667294892015,3.683352025606547,4.045535688217926,4.045422674552221,4.503676552813725
ENSMUSG00000028545-S,,,,4.402727738483788,3.5110943465210323,3.298004348180618,1.6571770513440311,4.570006841743199,4.600962596990739,3.151454677338699
ENSMUSG00000028622-S,,,,6.509247046123541,6.1101873416835195,6.023647231595681,6.234818905507286,6.507410213928654,6.128070433584355,6.371770933080065
ENSMUSG00000028637-S,,,,4.6945318867907435,5.347420693706704,4.3840474789020325,4.271193757560183,5.0914684164966,4.699950300997299,4.565039174478663
ENSMUSG00000028747-S,,,,1.7531052066154809,1.5316181908280644,2.437699225703303,2.408161705255035,2.625509064456788,3.1302528173062325,3.151454677338699
ENSMUSG00000028792-S,,,,5.524998582818621,5.728062875822499,5.226763017384923,4.349499012537491,5.176440016318316,5.517646505569963,4.886792810729078
ENSMUSG00000028847-S,,,,6.842978704651326,6.802572100529508,6.785809652526616,6.833957166312,6.748501758539187,6.996382376676788,7.012787058656758
ENSMUSG00000028869-S,,,,6.635022623928105,6.688171479672482,6.649613038425458,5.3136732009422945,6.816267417077142,6.87452966637938,6.518588193540684
ENSMUSG00000028932-S,,,,7.64493767788677,7.474255857552234,7.491209324601957,7.437286166197515,7.257651839655691,7.221331503175167,7.139221977438508
ENSMUSG00000028937-S,,,,9.045787968423651,8.798984791717913,9.272357777242252,8.884852209783137,8.967285553406384,9.309242550883203,9.161634574868616
ENSMUSG00000028988-S,,,,7.965423438069078,8.250400028596758,8.091133184166685,7.446223247082006,7.563959984480759,8.10350408881448,8.001652543520798
ENSMUSG00000028992-S,,,,3.216907381183005,3.2494373180102527,2.437699225703303,3.2654295374315025,2.849043379169408,3.9680910132919567,3.3032253887584098
ENSMUSG00000029009-S,,,,4.036539844336298,3.924408272841376,2.437699225703303,5.274067254064679,4.045535688217926,3.6091572619433543,3.565911151356139
ENSMUSG00000029060-S,,,,6.219087704031037,6.412001064403826,6.814405580719945,6.7206670717272505,6.942937651472472,6.775871952798021,6.990593791280411
ENSMUSG00000029165-S,,,,3.6841640601517023,3.732502121177352,3.94089528681725,4.349499012537491,3.952227049760956,2.8140077179681233,3.151454677338699
ENSMUSG00000029211-S,,,,8.192847462682053,8.285799111070563,8.067569360544926,8.25130378981227,8.449259165801712,7.910316739464633,8.139148743732882
ENSMUSG00000029217-S,,,,0.0,0.96017781974354,1.0734381410836893,0.0,0.0,2.1528517044067006,1.571131973891716
ENSMUSG00000029352-S,,,,2.5214694711790284,1.5316181908280644,2.931050521876692,0.0,1.6174904035785849,2.4083924121471316,0.0
ENSMUSG00000029376-S,,,,2.792247919928092,3.2494373180102527,3.451538611518439,3.2654295374315025,2.849043379169408,2.1528517044067006,2.7895483404201227
ENSMUSG00000029557-S,,,,4.231221059285832,4.507645139005893,4.305643998496876,4.858072558399522,4.133174301385899,4.548799514711809,3.681254252786181
ENSMUSG00000029716-S,,,,2.1878468093344487,3.3861897080618717,2.437699225703303,0.0,1.6174904035785849,1.4454776237320806,2.7895483404201227
ENSMUSG00000029755-S,,,,3.6841640601517023,3.732502121177352,3.8332251737724303,4.349499012537491,3.6295017433582815,3.7997580332578047,4.302179206187867
ENSMUSG00000029775-S,,,,6.718589827826161,6.885673927258506,6.7712962889423585,6.613670850626392,6.720478383619671,6.568828212471299,7.077389138074729
ENSMUSG00000029823-S,,,,8.120950495535423,8.223268796678937,8.019254683114731,7.296128000450852,7.996694946622253,8.043510122120313,7.747484575671563
ENSMUSG00000029922-S,,,,7.574908708475699,7.667804375850472,7.7425278301503555,7.90744736206031,7.670330498094607,7.30233008144014,7.487113895440174
ENSMUSG00000029999-S,,,,6.471200884527674,6.29526519923641,6.047933378663172,6.735324485973886,6.135281895697043,5.462322099446743,6.534015838413366
ENSMUSG00000030058-S,,,,8.277955570055465,8.186281416711592,7.910876769989539,8.060790409799685,8.21828022040289,8.199672622966354,8.345589856425343
ENSMUSG00000030265-S,,,,7.6190735192159345,7.844379516102592,7.7499489098565455,6.764199993009554,7.457631140227028,7.752075872165419,7.108636796109396
ENSMUSG00000030282-S,,,,7.851566743751515,7.980232219597326,7.815074819174559,7.498713414423899,7.816486338650847,8.071509961986367,7.892180417810093
ENSMUSG00000030323-S,,,,5.2383249933398455,5.47558057001824,5.599646011922764,5.3136732009422945,5.775540810837221,5.719892354591473,5.707519785720506
ENSMUSG00000030346-S,,,,1.7531052066154809,1.5316181908280644,0.0,0.0,2.0365428043664457,2.8140077179681233,0.0
ENSMUSG00000030350-S,,,,7.965423438069078,7.563496688988991,7.956493114839084,7.557631670318199,7.734789789255283,7.780626885161573,7.754086871782665
ENSMUSG00000030357-S,,,,7.873610597748416,8.012286591675922,8.154016766511289,7.841235361581485,7.796491808972272,7.711130739644518,8.103400556233947
ENSMUSG00000030469-S,,,,2.792247919928092,3.3861897080618717,3.8332251737724303,3.2654295374315025,3.7452856327273945,3.1302528173062325,3.887490518733571
ENSMUSG00000030606-S,,,,0.0,0.96017781974354,0.0,0.0,0.0,0.0,1.9844312973810097
ENSMUSG00000030641-S,,,,0.0,0.96017781974354,2.1088013333513045,1.0544969576130625,2.0365428043664457,0.0,0.0
ENSMUSG00000030691-S,,,,6.195946173639724,6.187090248533806,5.349079761385718,6.234818905507286,5.8550235361182015,5.766314813340103,5.707519785720506
ENSMUSG00000030731-S,,,,6.9297021193219726,6.931096298648158,6.516713168133608,6.629450495480171,6.276703265184429,6.402435557345951,7.1592577104847575
ENSMUSG00000030770-S,,,,5.2383249933398455,4.7295441425461515,5.725435816909248,4.9106767595230725,5.134579706307527,5.7432902963036,4.734867257060523
ENSMUSG00000030786-S,,,,4.137161815227484,4.507645139005893,4.305643998496876,5.057875482769144,4.368061320271338,4.255278822354986,3.980512728075003
ENSMUSG00000030805-S,,,,6.1724273821695075,6.205692104324972,6.2498642637714745,6.581584151900851,6.0250432611142175,5.833262452685216,6.045605959473944
ENSMUSG00000030982-S,,,,5.969050566682266,5.920522688442526,4.996587240563069,5.777411652561857,5.404908680090168,5.2500478370637875,4.886792810729078
ENSMUSG00000030990-S,,,,4.481395701641587,4.566400688086118,4.722585105951905,5.352220844300076,4.133174301385899,4.548799514711809,4.886792810729078
ENSMUSG00000031090-S,,,,3.0201464606670347,2.9295728265851197,2.70536152666095,0.0,2.625509064456788,2.1528517044067006,0.0
ENSMUSG00000031134-S,,,,5.795173714325238,6.3295931683912245,5.632136540266303,5.352220844300076,6.0250432611142175,5.647331715204301,5.6520401674578595
ENSMUSG00000031158-S,,,,5.144743080073491,5.874760835014053,5.566406882138964,5.5640957108253835,5.9784758302566035,5.696108675407122,6.264874907437972
ENSMUSG00000031242-S,,,,6.022645101427404,5.278802061673788,6.1635857714445415,5.659402799065397,5.905679006818678,6.017267216106093,5.734479516496432
ENSMUSG00000031309-S,,,,6.148518825008268,5.8978231981531675,5.94823502322893,7.0719689842062925,5.571045223435882,5.433843413489333,6.001894199416286
ENSMUSG00000031371-S,,,,1.7531052066154809,1.939846798669194,1.0734381410836893,2.408161705255035,3.042544284410344,0.8966708824695038,1.571131973891716
ENSMUSG00000031429-S,,,,5.326204625707964,4.566400688086118,5.309448706384618,4.626080761783475,4.505782068917277,5.113068266171491,5.189223543972565
ENSMUSG00000031432-S,,,,7.64493767788677,7.563496688988991,7.856914111406968,7.214786925669131,7.662987286814493,7.705185406054325,8.129025042202493
ENSMUSG00000031503-S,,,,4.759111313518454,4.24530123470215,4.134766250221858,4.007008348682081,4.631493946766409,5.1485516218610785,4.439587584801722
ENSMUSG00000031529-S,,,,6.1724273821695075,6.549420721316279,6.291142698821799,6.806457705655814,6.3333112728776,6.4600585978304865,6.422388408909777
ENSMUSG00000031532-S,,,,8.615399615798324,8.771154019232338,8.894545887458134,8.844860736309823,8.568027138202407,8.745832756910314,8.82473975548463
ENSMUSG00000031636-S,,,,0.0,2.2576740803150352,1.0734381410836893,0.0,1.0244644241439549,1.8420916757217696,1.9844312973810097
ENSMUSG00000031753-S,,,,5.561669687029291,5.347420693706704,5.632136540266303,5.5640957108253835,6.001947425956616,5.517646505569963,5.7609446770645105
ENSMUSG00000031772-S,,,,4.555994926802841,4.315493310162991,4.722585105951905,3.683352025606547,3.8524636464395727,4.879619554606472,3.681254252786181
ENSMUSG00000031776-S,,,,6.58245551819469,6.985934213521685,7.322286293857794,7.498713414423899,7.474508223037173,7.108739953614504,7.188799058182817
ENSMUSG00000031812-S,,,,8.795539021775896,8.783589579104905,8.877707732490062,8.614521304232227,8.796602784665021,8.830198548921237,8.953660401747111
ENSMUSG00000031962-S,,,,0.0,2.2576740803150352,1.6820721526231242,2.080992414088247,2.625509064456788,1.4454776237320806,1.571131973891716
ENSMUSG00000031970-S,,,,3.6841640601517023,4.171518637730202,3.8332251737724303,4.423772008352842,4.215792685306175,3.503498654563891,4.302179206187867
ENSMUSG00000032120-S,,,,8.492579142520881,8.474034953833941,8.27211409103057,8.537163608023548,8.243114900902,8.034054765783573,8.045371516210443
ENSMUSG00000032258-S,,,,4.036539844336298,4.01156674029161,3.7168667294892015,1.6571770513440311,3.6295017433582815,3.7997580332578047,2.5676535256117945
ENSMUSG00000032300-S,,,,3.5445780000758984,3.83164374781175,3.1261630962833884,2.8995552480740754,3.2131345784895036,3.1302528173062325,3.980512728075003
ENSMUSG00000032334-S,,,,2.5214694711790284,2.2576740803150352,3.1261630962833884,1.0544969576130625,2.625509064456788,2.1528517044067006,2.5676535256117945
ENSMUSG00000032336-S,,,,9.633074560447236,9.559574205945784,9.824390632516916,9.917466814691814,9.774682727474904,9.601006320202234,9.690035598759517
ENSMUSG00000032350-S,,,,6.219087704031037,6.765437459774597,5.998945244390941,6.820272956491277,6.555791116990666,6.0737323150777955,6.40571246687025
ENSMUSG00000032409-S,,,,4.231221059285832,4.566400688086118,4.222733565229572,3.418587318828289,4.690467266763643,3.503498654563891,4.565039174478663
ENSMUSG00000032415-S,,,,1.127908297400936,2.2576740803150352,3.1261630962833884,2.6746796934933665,2.625509064456788,0.8966708824695038,1.9844312973810097
ENSMUSG00000032435-S,,,,7.433672241306105,7.512112598185006,7.012516587533354,7.630011353343872,7.197931968217582,7.547983495497881,7.21774762029843
ENSMUSG00000032456-S,,,,2.5214694711790284,2.9295728265851197,3.451538611518439,3.0940598752121073,2.625509064456788,1.4454776237320806,1.571131973891716
ENSMUSG00000032485-S,,,,7.150402998299737,6.897164293666156,6.71173719621369,7.22520892118736,6.748501758539187,6.581865439311479,6.549280249801624
ENSMUSG00000032513-S,,,,4.036539844336298,3.5110943465210323,4.134766250221858,3.557034900345428,4.293934962094727,3.6091572619433543,4.503676552813725
ENSMUSG00000032534-S,,,,5.969050566682266,5.412923277986215,5.461831719337687,5.2333432490429495,5.880573584989401,5.4047912205442765,5.564602988323979
ENSMUSG00000032567-S,,,,3.9283702031886953,3.3861897080618717,3.5902937030312514,1.6571770513440311,3.2131345784895036,3.1302528173062325,3.887490518733571
ENSMUSG00000032572-S,,,,2.792247919928092,3.2494373180102527,2.70536152666095,2.080992414088247,2.625509064456788,2.4083924121471316,2.5676535256117945
ENSMUSG00000032586-S,,,,6.195946173639724,6.3295931683912245,6.516713168133608,6.77842387071095,6.84250684829306,6.163191151692783,6.1087863902294846
ENSMUSG00000032594-S,,,,8.261330873846934,8.195617541378919,8.337609554204569,8.396699333068014,8.103623950482051,7.995601181451425,8.292152992603482
ENSMUSG00000032598-S,,,,6.124207365339061,5.593278585226076,5.461831719337687,5.689822234093143,6.2177830563914265,5.876228291829624,6.1087863902294846
ENSMUSG00000032599-S,,,,6.350644446931225,6.578258976115604,6.481483106842732,6.353579836941677,6.677395481765519,6.515468225693602,6.734285607128765
ENSMUSG00000032604-S,,,,5.825647719890496,5.505917437913374,5.895677216583496,5.912522037983242,6.197595836401329,6.09207336471098,6.1087863902294846
ENSMUSG00000032698-S,,,,6.048713782854405,5.675650344788598,5.461831719337687,6.25530378118556,5.404908680090168,5.3139503095274065,5.837546264890326
ENSMUSG00000032757-S,,,,3.811428095751732,3.732502121177352,3.5902937030312514,4.9106767595230725,2.849043379169408,2.4083924121471316,3.681254252786181
ENSMUSG00000032777-S,,,,7.298978873558221,6.975132118146394,6.567995895220579,7.557631670318199,7.20805853578771,7.479970701368844,6.968053779433193
ENSMUSG00000032786-S,,,,6.219087704031037,5.593278585226076,5.268698155077701,6.036055601214968,5.720010371260755,5.6719263267532725,5.707519785720506
ENSMUSG00000032946-S,,,,9.679696212841703,9.393047757427604,9.354976614587097,9.34285317799234,9.712020171658889,9.016972387840948,9.707149324867292
ENSMUSG00000032968-S,,,,4.991899588549008,4.566400688086118,4.660936406967486,5.148275381397598,4.80164013442276,5.34487053258863,4.6804492949194545
ENSMUSG00000033054-S,,,,5.66640142861484,5.412923277986215,4.781707059287405,3.557034900345428,5.176440016318316,5.517646505569963,5.471522667112676
ENSMUSG00000033063-S,,,,3.9283702031886953,4.7295441425461515,4.458408836651791,4.271193757560183,5.176440016318316,4.188661827798793,4.067898628139776
ENSMUSG00000033152-S,,,,3.216907381183005,3.6260414530824385,3.451538611518439,3.683352025606547,2.849043379169408,3.9680910132919567,3.440538753915217
ENSMUSG00000033253-S,,,,4.319521475349487,3.83164374781175,4.222733565229572,3.557034900345428,4.631493946766409,3.886378258490339,3.980512728075003
ENSMUSG00000033365-S,,,,6.527900372487857,6.634261692806636,6.2498642637714745,7.161516792763912,6.351697548728342,6.6453408294344705,6.849747907363911
ENSMUSG00000033373-S,,,,5.524998582818621,5.96487750603751,5.425218178459538,5.689822234093143,6.0250432611142175,5.375141946360958,5.680046647499787
ENSMUSG00000033417-S,,,,6.527900372487857,6.534782503415801,6.633654819046772,6.315068976422918,6.6627437861898064,6.515468225693602,6.720866903724181
ENSMUSG00000033629-S,,,,7.70354301533422,7.667804375850472,8.154016766511289,7.827620338803038,7.955212675631297,8.005311091934397,7.939290221374632
ENSMUSG00000033658-S,,,,4.481395701641587,4.7295441425461515,3.94089528681725,4.100549486834081,4.045535688217926,4.961705301245247,4.503676552813725
ENSMUSG00000033717-S,,,,3.9283702031886953,3.2494373180102527,4.596535307053573,3.906979106865027,3.7452856327273945,4.879619554606472,4.067898628139776
ENSMUSG00000033721-S,,,,3.0201464606670347,3.5110943465210323,3.298004348180618,3.557034900345428,3.6295017433582815,4.255278822354986,2.7895483404201227
ENSMUSG00000033735-S,,,,5.969050566682266,6.224057161069772,6.185643925555154,6.315068976422918,6.113897766977886,6.180436013749005,6.665908045826526
ENSMUSG00000033910-S,,,,7.11382884086538,7.80222020017785,7.2508539021482195,8.256393950062897,7.177463064326138,6.986611981474481,7.487113895440174
ENSMUSG00000033916-S,,,,7.610348055595332,7.541698642638916,7.473387644994992,7.463933016276977,7.449117979273206,7.179060473327512,7.601362312149407
ENSMUSG00000033960-S,,,,8.888686051152945,8.717073372494243,8.230279579570988,8.96165564364236,8.809962190297785,8.418944203087948,8.60861368367834
ENSMUSG00000034055-S,,,,4.231221059285832,4.876098952759604,4.3840474789020325,4.858072558399522,4.631493946766409,3.7997580332578047,3.980512728075003
ENSMUSG00000034064-S,,,,6.371449832714428,5.8978231981531675,6.601198852756946,6.427648334425291,6.587166567872407,6.387662860238232,6.129246279082635
ENSMUSG00000034154-S,,,,5.524998582818621,5.4445920537266215,5.461831719337687,5.5308742446151244,5.880573584989401,5.7432902963036,6.02391562420959
ENSMUSG00000034156-S,,,,8.012542940064945,7.661080317847582,7.815074819174559,7.698932583228496,7.769393940312822,7.975983078865051,7.24612671962467
ENSMUSG00000034532-S,,,,3.39002549525068,4.24530123470215,3.1261630962833884,3.418587318828289,3.042544284410344,3.7076029991272086,3.681254252786181
ENSMUSG00000034848-S,,,,4.036539844336298,3.6260414530824385,2.437699225703303,3.0940598752121073,4.133174301385899,3.7997580332578047,1.9844312973810097
ENSMUSG00000034892-S,,,,10.573893561775895,10.56943107547745,10.397054149969458,10.686258562939946,10.3760364142853,10.40756485055811,10.481055800178227
ENSMUSG00000034919-S,,,,2.1878468093344487,1.5316181908280644,0.0,2.8995552480740754,0.0,0.8966708824695038,0.0
ENSMUSG00000034981-S,,,,5.825647719890496,6.346455629505572,5.599646011922764,6.33445290251003,6.422985351034511,6.387662860238232,6.169315637342454
ENSMUSG00000035007-S,,,,6.371449832714428,5.96487750603751,5.755241279466551,6.214038969790307,6.276703265184429,6.017267216106093,6.28325003808987
ENSMUSG00000035021-S,,,,5.632328685628324,4.566400688086118,5.461831719337687,4.423772008352842,5.217119904422442,5.001060685730714,5.372020230764082
ENSMUSG00000035151-S,,,,3.9283702031886953,3.732502121177352,4.596535307053573,2.408161705255035,3.042544284410344,3.7076029991272086,4.302179206187867
