ID,101,100,102,896,897,T0.5,T0.6,T0.7,T0.8,UNK12,939,934,935,936,937,938,940,941,942,943,UNK8,29,3297,3353,3354,3675,3678,3679,3681,3687,3680,UNK5,UNK6,UNK11
ENSMUSG00000004929-S,,,,4.481395701641587,3.83164374781175,4.781707059287405,4.271193757560183,5.134579706307527,4.699950300997299,4.734867257060523,5.003350224719498,,5.281807468287595,5.259564849484186,4.889594159225845,4.827333516187589,4.171882099271377,4.251959975632417,4.3843344898943,,,4.502434379161289,,3.968918644688662,5.542487313337272,4.676910229749306,4.240808953327881,,4.415414689294443,4.326593204738404,,,,4.462424524407761
ENSMUSG00000004947-S,,,,3.9283702031886953,3.83164374781175,1.6820721526231242,4.858072558399522,3.8524636464395727,4.118819223500774,4.372518696933413,4.207841962158039,,4.34855936407696,4.693310841844703,4.14005191965989,3.4450636918805437,4.084098922297831,4.420074324097543,3.804043719866039,,,3.742045048762698,,4.163032644010453,0.0,3.0501157079257224,3.769757871454788,,3.905254781686303,2.363035550551128,,,,3.8472663420970705
ENSMUSG00000005087-S,,,,3.39002549525068,1.939846798669194,2.70536152666095,4.561745944895255,2.0365428043664457,1.8420916757217696,1.571131973891716,1.5568707007623768,,1.8183855359868224,1.252033481761931,2.900655540153005,3.4450636918805437,2.8844343943668056,2.8638130617722606,2.629277784575916,,,2.0338951766726954,,2.462171818263361,3.429350237655874,0.0,2.871830727972633,,1.8247124464825184,2.7660275935099325,,,,2.7526913945505695
ENSMUSG00000005268-S,,,,1.7531052066154809,0.0,0.0,1.6571770513440311,0.0,0.8966708824695038,2.305315480701963,1.9683579500537276,,0.8814983508565049,3.215773920361264,1.5098994093134157,0.0,0.0,0.0,0.0,,,0.0,,2.131866773863022,1.3944241020711172,0.0,3.653810582887117,,1.8247124464825184,1.4102361720633363,,,,2.7526913945505695
ENSMUSG00000005506-S,,,,9.250579576127516,9.101762503834548,8.975909200528163,8.923764955624875,9.13058190761168,9.089513072730274,9.018162980393164,9.254639002429856,,9.038220008255736,9.437265729971108,9.33520662056222,9.561782265798852,9.241667242443729,9.47919051529603,9.251782980065151,,,9.318742875770557,,9.59510016832071,8.856703779253479,8.694524951532808,8.819610678607713,,8.845166015099617,8.307483958145832,,,,8.980539087689886
ENSMUSG00000006235-S,,,,4.626925670761378,4.315493310162991,3.7168667294892015,4.746734808989866,4.045535688217926,3.7076029991272086,1.9844312973810097,3.661396037673051,,3.4734560020283936,4.135963911216731,3.068947160363723,3.4450636918805437,2.8844343943668056,3.268154397447143,4.0497601938964145,,,4.502434379161289,,4.163032644010453,3.8105137885224543,3.681957824706388,3.2367343368957657,,3.4814869927558276,3.338843219732446,,,,4.462424524407761
ENSMUSG00000006575-S,,,,9.178623229853454,9.048656529067632,9.137404308170884,8.881561603373777,9.2431963310763,9.271518233909823,9.227166133936349,9.28639623542707,,9.865068456693924,9.47136527293045,9.764065203786505,9.334130873078758,9.795063395480012,9.477602997206048,9.823621601390286,,,8.699544923604549,,8.696391641046352,8.901617920241137,9.23974337916098,8.972639430263072,,8.896096403939271,9.45584548219049,,,,8.907694938805328
ENSMUSG00000006587-S,,,,0.0,0.0,2.437699225703303,2.6746796934933665,2.0365428043664457,1.4454776237320806,2.305315480701963,0.0,,2.1273528570580367,2.363257137421632,0.9440719876953962,1.3343916999784502,1.0454619563732883,1.3616795639125414,0.8988096753164998,,,1.349107644597685,,2.462171818263361,2.0900647630395706,0.0,0.0,,1.1834433053749518,2.5785571736468036,,,,1.9522837594154336
ENSMUSG00000006673-S,,,,5.044667206815635,5.803275643832191,6.228773530953256,5.462044292425836,5.748042750713369,5.766314813340103,6.149420064349307,5.8410257007044715,,6.355079994361663,5.814313516643948,5.745914996934853,6.08649546856686,6.042330396389911,5.922530633206184,5.549050874813313,,,5.723633870574897,,5.813860469247292,5.592045605093637,5.327147049865394,5.32095138689085,,5.983858176426806,5.641121050186116,,,,5.744543716002417
ENSMUSG00000006941-S,,,,7.999236525985677,7.908236896510743,8.371682258454673,7.735845665730882,7.868488725116597,8.212303532902014,8.113705030298751,8.48133320351816,,8.83503230485328,8.487350335321944,8.66094624923898,8.595252839739262,8.601049769449018,8.712055241209132,8.626527857069773,,,8.264038659154124,,7.476020436599281,8.013217005636818,7.876267831421064,8.017164682805927,,8.372896889968203,8.672395427482268,,,,8.131001183852375
