NAME,CSF_109_21122021,CSF_110_21122021,CSF_113_20122021,CSF_89_PROVA_07122021,CSF_96_20122021,CSF_70_21122021,CSF_97_21122021,CSF_129_21122021,DSS_73_090224,DSS_76_090224,DSS_B896_090224,DSS_T0.7_090224,DSS_T0.8_090224,DSS_91_120224,DSS_117_120224,DSS_907_120224,DSS_T3.6_090224,DSS_912_120224,DSS_T5.7_120224,3297_VECPAC_190224,3679_VECPAC_190224,3681_VECPAC_190224,935_CTR_LPS_CSF_070224,936_CTR_LPS_CSF_070224_2,937_CTR_LPS_CSF_070224,941_CTR_LPS_CSF_070224,942_CTR_LPS_CSF_070224,943_CTR_LPS_CSF_070224,956_CSF_24H_080224,957_CSF_24H_080224,959_CSF_24H_080224
,DSS_T1,DSS_T1,DSS_T1,DSS_T3,DSS_T5,DSS_T5,DSS_T5,DSS_T5,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T3,DSS_T3,DSS_T3,DSS_T3,DSS_T5,DSS_T5,VECPAC_CTRL,VECPAC_CTRL,VECPAC_CTRL,LPS_CTRL,LPS_CTRL,LPS_CTRL,LPS_CTRL,LPS_CTRL,LPS_CTRL,LPS_24H,LPS_24H,LPS_24H
Leucylglycine,0,0,0,0,0,16759792.26,23429905.27,0,1182848.777,5436582.997,3916766.901,208065.5813,4637372.043,0,1229119.64,8821424.988,0,3707172.116,6507554.745,0,6928046.92,0,24729773.27,1176078.027,3900405.477,506704.8748,414899.7643,15097071.82,0,0,2903837.564
Levulinic acid,23574750.95,21349825.47,21346925.86,16358286.46,18374312.95,16165918.47,17143817.62,17083046.77,25730329.39,21263955.88,17970544.57,13900690.89,15013693.06,14408700.37,17188685.73,15639670.89,13571903.53,18067634.84,14982695.72,16099522.48,14078715.43,15209007.12,18494728.21,15334548.99,18421514.31,24302113.86,14128579.18,15605473.19,18098162.45,20322653.53,20947885.48
L-Glutamic acid,2156570.675,770455.8222,276357.1361,0,298388.3278,0,0,186837.4228,1242537.36,0,1401308.834,0,1488540.351,0,262649.6416,0,580535.8681,0,1514679.093,0,0,0,0,274344.7323,0,0,58159.11946,366309.5874,422792.3696,0,56843.33969
L-Glutamine,0,0,0,296.6230465,243.0915892,93.8648266,162.9084595,125.0324722,137.9823661,267.05972,233.6272354,260.3084592,0.919165029,0.672931097,0.019027992,210.4485155,197.8799319,245.9398211,0.342599316,201.6857671,0.76108857,163.5609087,165.485614,191.6264916,193.2649996,184.9349412,185.2677632,207.9262335,0,223.3034746,254.9604427
"L-Histidine, N,1-bis(tert-butyldimethylsilyl)-",51139448.43,29843930.74,0,27123086.11,33365159.2,28261559.62,41254513.53,30626982.36,33217893.13,30578678.59,26684306.3,32868332.89,27184452.15,30344070.71,27973750.63,20186434.45,26813493.45,24947163.32,26612867.41,13619382.79,15014239.32,10754495.92,24086073.79,28065614.6,37274945.81,44610216.83,24508603.01,36965718.33,28268865.89,58572388.46,34867392.97
Lignoceric acid,94102.97106,94552.35272,95430.48368,210542.5485,71263.27586,48880.74045,80855.22862,65633.42524,228209.9079,131216.5096,82528.97747,87816.42678,129231.7223,75552.18501,75434.96653,107569.4008,69376.28561,107871.0373,51710.53206,56609.12131,110920.4576,65317.15905,67687.69691,96499.27304,57001.38698,41939.19389,36824.53885,32830.52843,40389.31074,84150.06786,37302.40277
L-Leucine,2179644.567,918352.5521,425685.7663,249969.4114,697586.555,619817.8584,248410.0388,362263.4185,1085303.341,657227.9111,583452.251,710798.2161,772134.8647,584567.8383,513224.8309,556589.6295,340668.6557,763076.3249,949010.0429,874523.6994,340386.2827,603107.2516,828573.1364,674099.3783,709311.8792,1663433.676,428646.3498,565652.8414,286298.5292,1130887.004,622094.9345
"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",3457214056,2922076194,785848186.9,0,3134414373,1244258426,1330241671,3107177178,2472263719,2994543768,2071540616,0,6771107845,0,0,0,5254274154,4678720911,4891006928,4165255242,0,4414489354,0,0,0,0,0,0,0,17589451570,0
L-Lysine,23748735.82,19856599.24,19798806.51,12016009.26,15473648.87,14833990.64,14296150.36,13817481.22,18707992.05,19318665.74,19649035.92,9292779.546,12890397.87,23694907.02,19154792.44,13166933.26,16150235.37,16182776.22,26257116.06,18201283.47,0,8643400.871,15211322.56,17503932.16,16263106.55,31916795.34,13177507.58,14205768.01,12847813.11,40109678.24,25834230.76
L-Norleucine,585430152.4,342788819,207989023.3,332411582.1,354873516.9,232547493.8,172465414.4,328389925.7,0,0,310750762.3,0,0,0,0,0,0,0,0,0,0,746124349,931052340.2,1916721083,401786176.6,9293375.5,0,347739114.9,0,0,0
"l-Norvaline, n-propargyloxycarbonyl-, isohexyl ester",2301518480,1040347559,91405785.04,24440689.45,199042484.1,44622991.91,37973286.14,74188338.49,227765601.8,404636417.7,453059331.4,0,611020117.7,422352804.8,408213169.9,402917016.5,0,436315538.2,32382272.44,275297194.6,0,0,434261679.8,200729668,0,660598130.2,431041117.6,735176831.4,322435672.5,426138521.2,524985059
L-Ornithine,2945808.256,1558879.933,1149508.762,379498.0222,927319.6799,221511.7653,0,1248438.28,0,78489.78444,0,0,23783308.59,0,14492.7383,0,0,0,0,23619.39792,0,151402.7103,0,460887.8426,0,0,0,0,234836.4419,0,0
L-Pyroglutamic acid,12905917.07,9409491.487,7915674.325,126641.9052,8467460.353,2018194.236,10366645.78,11286033.83,16653331.48,0,0,0,1897386.514,33565898.26,0,594771.8634,1904414.979,2130808.426,0,17804074.72,0,3137185.731,0,65029618.19,0,0,5491408.772,9138174.563,0,3747698.349,0
L-Serine,49549668.95,12902035.55,31803400.68,17736491.71,28577271.12,30194179.55,25263839.33,38741785.68,0,0,0,0,959202.9979,0,0,934086.5077,107633911.5,1724372.104,6459027.731,35184506.65,34240059.95,31009533.73,0,690660438.2,0,0,0,0,0,0,0
L-Threonine,1865115.734,1429925.78,1677399.907,1441464.534,1734067.603,1426720.681,1580063.697,1498296.222,16496124.86,12492822.95,0,487140.3562,0,1553513.87,0,74097.02945,0,0,2160182.237,0,0,0,2553833.928,5466924.792,6279691.655,3953877.613,0,0,18902.28875,5878793.337,5514068.406
L-Tryptophan,87725.61446,16536.35231,28648.76408,50230.68011,30597.65439,14968.14715,23050.75122,19050.39117,114829.2065,16568.50386,9624.734431,20845.50008,18176.05016,12500.02828,38826.09707,10564.43387,15509.3205,23476.46848,14437.85657,15082.80077,13995.45023,15408.24155,21166.07869,28767.11885,48890.86606,58182.08116,11464.94072,9667.177528,12510.43063,69078.1732,20676.16452
L-Tyrosine,96243697.12,54621740.73,60411156.83,81915862.95,54179024.61,35638822.23,42877503.41,51102023.48,155011651.7,37340695.65,0,99635780.63,59182503.94,62222595.22,98269695.27,49419170.77,132418664.5,0,48286265.24,48288670.89,57990671.81,50321916.62,24515585.86,111067075.2,122007424.6,106357879.7,69297709.23,0,79150493.08,0,97612961.25
Luciferin,0,0,1264.126708,0,0,0,3028.065938,101.7362153,0,0,99.92395173,1613.766059,0,0,0,0,0,0,0,2202.308048,0,0,0,0,0,0,0,281.1154159,0,0,0
Lupinine,1667396.606,1335033.132,1497328.105,660855.5763,1956572.151,1158089.735,0,1190358.725,0,1540572.969,0,0,1607336.333,4302255.246,2904254.771,976451.6388,1394255.895,4395865.397,3093718.966,0,3415172.151,0,1559588.93,1971533.002,2525821.901,0,1003764.251,3582876.016,2458417.709,1205417.717,1636000.591
L-Valine,9887535.978,7252939.506,8009235.757,7110381.014,7677641.489,3935923.383,7470636.124,8737145.65,21505660.66,5318219.966,7032683.348,7372556.6,5503522.766,6908607.253,12347586.98,8540764.566,6319301.37,3327254.613,4551899.019,3900881.807,7686167.724,3461519.574,2489980.672,9788374.755,10284918.18,4571756.062,3179238.606,9485808.226,7478544.719,10716477.89,7742247.867
L-Val-L-Leu,147413554.2,250207932.9,333239235.9,682372133.5,218743348.9,239642002.6,292863772.3,203299202.1,2808805683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257702557,157711272.3,2311825411,0,0,0,1194980129,0
Malic acid,11137705.88,7347720.625,5739241.084,2133348.663,3811037.672,3786093.707,5075703.681,3137318.395,14440389.15,3780978.779,4111993.538,2105530.672,1669849.545,0,10211464.79,2061597.708,5123536.197,1691165.917,1518014.13,1453051.658,4743814.201,1497557.466,4193583.295,9378083.098,6224649.859,6474510.218,1155858.509,2283068.147,1627312.883,7880545.934,5342342.348
Maltol,77659.92008,107848.3426,120291.7906,0,154953.4909,88241.61292,97590.9076,175397.8038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methanesulfonic acid,83698122.87,34527161.22,4805381.789,3394728.535,7087321.486,3653659.217,3238133.175,4275337.668,44483823.47,14660096.54,5502410.999,9631693.621,1350104.504,6275587.641,18266976.61,3414388.163,5675023.135,0,2089148.477,1811026.332,2267105.843,0,9837984.859,8235162.452,19726340.51,35039135.52,713792.2622,1378566.527,6396423.396,24878695.54,9483295.385
Methyl lactate,292035.7266,451957.1261,241143.9995,1147479.384,299893.1757,262187.0103,205154.5543,218856.6146,186694.8201,221912.5075,247376.8913,151223.7707,292756.7518,224905.5271,247635.2623,355858.3379,233476.7063,242308.0535,126169.4509,216078.6871,130770.3051,0,263537.4278,235312.4108,362113.513,522843.5844,222129.4867,363276.1128,207481.3779,197011.5798,220592.1762
Methylsuccinic acid,439043.9923,557616.2075,571559.1538,310471.6336,364690.8225,435715.0448,545605.2929,535430.0733,0,0,0,0,0,1055041.999,1529351.018,0,0,0,972621.7356,0,0,0,0,0,0,0,0,0,0,0,0
Methylthiouracil,83189304.51,29238231.41,2871953.56,0,6751514.784,524048.3422,735421.8273,2078499.206,44190557.27,11648199.42,3928030.814,5073820.18,2053656.815,4876848.241,13588490.88,2769857.237,3177954.909,1379617.064,116198.1035,1351334.933,2732405.174,0,10750293.03,3536103.632,15916296.32,37393309.07,1297786.869,1748607.819,3905674.379,20230922.87,6692229.52
Mevalonolactone,925394.5001,671503.0755,721831.2912,326876.5402,730986.5325,584139.9753,520274.3042,761198.7264,45274.66901,766930.4334,711268.384,502132.0747,1025323.383,776961.1292,442791.6347,877853.4708,516822.0943,897254.1865,31463.00057,100339.5305,12635.47113,112180.1013,518361.7827,93499.8134,340371.1277,236897.0093,689014.0574,1639016.851,839367.4223,796084.1522,866845.6501
Monocaproin,169423202.3,144239837.1,75672656.7,384672685.6,89094859.13,70486810.1,75889137.95,148562165,251467560.8,155962239.4,113849387.2,107739696.3,0,0,141282397.3,65516279.22,213118276.2,102479609.3,121064292.3,144673270.3,116860837.4,60749469.56,165744736.1,68793367.96,0,646666226.1,0,0,0,0,98733786.71
m-Toluic acid,285330.0017,174868.6628,173512.3102,125084.6591,173139.7527,157937.6687,191996.3504,147484.2046,239746.0254,182973.1234,173100.2894,169910.1848,161959.1062,125049.7491,209216.7005,191045.7735,146890.6468,199993.1278,139101.5408,163527.2806,155286.5063,190632.4681,221127.8782,91490.50655,207884.3343,162811.1117,142901.7874,201515.1276,205935.6579,267352.5595,281482.1425
Myristic acid,1669522.067,1608917.784,1459717.902,2569437.828,1132364.775,1171804.54,1443610.221,1221198.277,2420389.501,1487369.564,1479138.233,1195181.778,1862993.727,767659.8879,1507152.245,1274155.188,1179244.252,1000881.246,810286.2363,757720.9252,1058052.194,1031250.633,1040402.195,1225076.982,1555910.302,1509153.854,876822.2604,1293722.148,834652.4585,1544856.002,1103560.664
"N,N-Dimethyl-2-aminoethanol",3863519093,2928923951,1787521727,545247861.4,596374266.1,818370535.6,596229144.6,780032490.6,4819928929,1662982414,552840614.4,1064512458,0,906834146.9,1431155089,1206744493,917674336.2,702369620,888848894.1,966562216.2,909533387.3,314626212,1331643084,1130401138,2230474743,3270962656,756983665.7,1436469384,842093958.9,0,0
"N-[(3,4,5-Trimethoxyphenyl)methylidene]hydroxylamine",0,0,28948875.19,16542959.56,24941850.13,40155896.22,807105.6746,32186526.96,0,0,0,0,0,0,0,340189077.1,0,0,0,0,0,0,15216721.13,0,0,0,13943678.96,14845342.56,0,0,0
N-Acetylaminoethanol,3190636798,824867237.3,2038445082,256652199.1,4037721787,2351645754,3166618786,3430179951,1344639041,2335780625,2266635471,1826431581,2873589196,2181781866,1853116888,1882611367,2022891032,2038652191,2195765727,1344565045,884071240.4,1186323376,1058714225,2007149355,1988688186,1458629686,2139683773,3385146524,1881119414,2596851865,2495806282
N-Acetylaspartic acid,1504756.628,1575723.498,897160.0306,0,514921.973,578686.7341,500270.2278,614322.2358,59264.80471,1356878.627,761726.2738,664408.8261,242174.2533,278913.4054,884581.4759,862645.3429,851836.2784,176616.0209,131144.9391,586495.8845,435007.3379,22409.13062,713258.3828,884158.1607,406250.7177,261649.8865,0,379665.3762,357997.601,1144102.903,473681.2504
N-Acetyl-L-alanine,292331.3034,1160339.041,291996.6218,1067608.05,326198.4961,244579.0292,262741.144,773618.1238,829455.3606,640030.1622,567973.0865,552943.8207,799416.4586,572607.4847,776307.6218,705778.2074,548768.6993,587809.5725,431118.2984,636038.3883,538032.074,636357.0388,531010.0062,601760.9055,724650.869,834608.5833,500068.2693,697465.0655,681371.2506,747814.564,731557.048
"Naringenin 4',7-dimethylether",422993.2896,0,0,0,0,0,0,1513705.629,1247480.402,130265.6785,180465.9089,680679.9689,440134.8653,0,0,0,0,0,0,0,0,0,152347.5679,204194.9179,259597.9992,165376.936,204441.6551,0,138293.9506,135931.2861,138940.0432
N-Caffeoyl-O-methyltyramine,0,0,423.2818194,2926.260928,0,1852.33272,439.1548896,0,232.1895893,246.7349529,439.1459981,786.3491823,1581.253345,171.4020601,470.0697312,0,0,1982.654244,0,222.0307828,0,0,0.253828607,205.4340578,1719.596966,412.185536,282.9404221,2004.228047,815.3639136,537.3587696,234.9622318
N-Ethylamphetamine,190953871.2,111023258.1,127081194.2,0,306691208.7,200808043,281625425.2,403799082.9,0,156272645,169960819.7,0,148726977.2,117020201.7,127598541.9,113139978.3,135674895.2,119722125,97861198.75,142730549.8,62468053.42,86218993.8,121107941.5,52644956.55,167306662.6,257895840.9,106401238.2,136310020.4,105785724.5,122581924.2,118143076.3
N-Ethyldiethanolamine,8571655.659,9416466.664,5824069.597,2185563.994,9270807.874,8407015.196,9086777.559,8929357.587,13186207.34,7738282.296,9452345.993,4195193.721,6398702.283,4533948.72,7132263.172,5520688.673,6180425.377,6674323.639,4350160.132,4859340.784,5153061.435,5405689.542,5556126.572,5435959.405,6631309.779,13577462.7,5885262.353,6599898.104,5036679.603,9346306.54,5022638.049
Niacin,189428.1486,84034.28983,79900.66163,94056.41564,66889.23602,62892.54352,61854.39045,62491.35662,190036.7689,91048.8753,89620.37849,58198.51134,58647.81689,60724.20332,79902.57696,61247.33564,59695.59193,55984.44147,44219.99174,69673.52256,95049.6097,50427.77344,69921.10423,63108.87665,89918.28254,156801.3576,0,70534.45537,102957.4175,96956.99209,86241.99388
Niacinamide,230543518.1,218425446.8,161614848,57054885.25,77400570.8,106918406.7,76545420.12,108205776.4,392237540.5,147828856.2,84903317.77,68546072.13,123857187.5,106575123.4,168846774.6,148469748,52660272.33,72951015.49,87637283.24,144970340.9,0,45250120.18,122956667.2,137400414.1,197206386,145298059.9,86440469.23,145893092.2,79723537.39,239212975.1,124033046.2
N-Isobutyrylglycine,0,0,0,159166193.4,0,106494288.6,182406120.4,114474554.2,134726513.4,77882547.21,76737611.15,9051204.645,80897361.01,34849516.85,86228911.48,40897469.02,48575328.37,16784754.82,41933353.81,18840664.93,89195350.31,20198303.8,51784509.57,63332678.09,108806717,34363270.89,48723648.65,80561215.61,44665032.71,38328862.66,55576863.76
N-Methyl-1-[(trimethylsilyl)oxy]-1-{4-[(trimethylsilyl)oxy]phenyl}propan-2-amine,18104.48502,17324.14151,16613.96661,18075.96361,19381.39726,15765.87685,16184.58701,14548.10845,0,20673.07078,19528.74831,20057.77975,17235.37335,18263.03413,21818.62885,15374.91005,16380.81644,18918.14774,20744.13802,13493.78102,11230.58484,14235.25639,19529.79237,10873.5976,0,0,15036.56115,16903.50339,16021.00077,20310.64378,18575.61756
N-Methylacetamide,139408559.5,144243030.7,110879656.8,61542421.36,108245728.5,116705081.5,114066456.6,124925588.2,111111431.2,104833260.3,89526602.35,65850334.16,101867237.3,78499461.38,97907103.51,89135345.53,89810842.07,74214314.57,107635616.3,66088004.61,60001552.28,61361138.99,59528342.54,70182458.65,88806550.97,186008582.8,78593655.58,95648721.05,94890193.81,158605873.3,110588857.9
Nonanoic acid,360019972.9,304912556.9,353294356,504564137.5,302162834.3,275385354.1,359736611.2,324571485.8,423236804.8,302823840.1,333679672.8,226006567.7,253612831.4,237402891.1,317173077.8,285552155.1,229886133.3,275475426.9,301843032.5,344595145.9,250885818.1,261818731.4,329809190.2,0,615757872,581366598.2,319754237.8,400349990.1,458406446.2,10000815.05,559460118.4
Norephedrine,533433152.3,522369403.4,157110114.8,604532553.9,221833864.3,620034353.4,297512980.9,281242429.3,0,0,921390858.6,153752780.1,320199231.8,83184697.17,239669995,87957950.59,0,0,2300593086,74262934.74,64259296.87,92714288.66,316739937.5,574529277.6,580755940.6,0,0,0,0,0,0
Norketamine,1062.555807,1658.935019,984.0980353,0,66.33385758,0,161.2152314,368.2231532,292.833249,519.4667919,217.1982337,313.9680842,469.8350862,348.0080806,553.9288722,284.4086572,242.878745,138.6784191,259.5487442,149.7790158,252.5750441,19.73647103,268.1021151,234.1104987,484.4087462,451.0272331,219.2531155,285.4372842,277.4167685,424.6686996,280.4372795
"Norleucine, N-trimethylsilyl-",1027416194,859942039.7,697983269.4,212629266,568833626.1,474133490.5,418749624.7,510619820.3,0,0,0,0,0,0,0,17048700149,0,0,0,4631708134,0,0,0,0,0,0,0,4321980696,0,0,2767543009
Octacosanol,32970177.48,16125419.13,41979461.77,25237965.17,0,12054754.91,8910613.669,9919222.466,21722164.61,0,39391196.68,0,40788758.75,0,0,12185777.84,0,7498696.314,6742528.011,38687015.3,0,0,13147776.82,9572957.908,0,11020927.83,0,30666033.69,0,0,16701832.96
"Octadecanoic acid, octyl ester",3353642.843,2556644.937,3230193.167,3145632.646,3189376.76,2847496.416,3975755.009,3975262.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Octadecanoic acid,9207.236379,0,8530.710116,0,0,1496.646432,358.1375843,0,0,3887.003402,0,0,4820.500165,3029.001393,4046.254207,18302.6225,2849.673499,0,0,7196.357174,0,5958.743389,0,0,0,0,0,0,0,2544.579935,10062.4696
Octanoic acid,18890557.99,11141343,1136856.261,37117043.27,17183013.93,12900783.21,12685653.07,13264180.03,56098249.35,42220682.48,50690515.69,43764287.56,0,0,0,0,0,0,0,0,0,0,19120706.67,0,23304657,0,20090470.97,20370434.31,13398735.77,23269802.9,14677112.57
Octocrylene,17346.21784,13230.57156,9641.117221,4973.466128,16220.03576,10006.02076,30269.19747,19447.08475,0,0,0,0,0,112556.2619,0,0,0,0,242926.1368,0,3031.056114,0,0,0,0,0,0,0,0,0,0
Oleamide,44244488.6,27277692,36004129.18,58470351.28,29626066.34,28019134.97,33108297.85,47266547.86,99531171.69,75081706.51,25018434.37,31803879.54,18531561.5,10896309.94,37046554.19,64831820.7,15349516.76,32169751.98,9317477.876,27810653.35,14366007.33,14556356.04,30240962.91,7906583.346,292262772.9,23341703.81,14128990.93,13782933.84,17930878.36,11719172.48,22039599.09
Oleic Acid,36284486.4,20397786.94,8247302.278,46325298.01,11079326.1,0,13518425.9,10229500.39,204128230.6,0,0,0,0,0,0,2827121.567,13370860.45,3496554.763,2513933.501,6054211.48,7622777.424,6415552.944,0,0,0,0,0,0,0,0,0
Olomoucine,261.8534735,0,0,107.1249108,197.0339964,0,0,601.4554567,0,0,0,0,0,0,0,0,0,3666.076485,0,0,0,0,0,0,0,0,0,0,0,0,0
Oxalic acid,537521174.1,995837299.3,1200420502,402208160.7,936038757.1,872364436.8,812041684.4,908464295.7,612392388.9,750900550.1,1016877042,533094123.9,716939268.7,1146235755,1037851619,789637379.4,799311781,917652188.7,704242417.9,661373490.7,711209886.5,710655344.3,617107617.1,1016849545,662086465.3,646310640.3,607369338.7,955971856.8,659573017.4,793635708.3,914037431.6
"Oxalic acid, di(cyclohexylmethyl) ester",1639.910558,564.9334292,942.0328041,6304.82844,818.1422251,1157.200372,527.7634199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9279.073113,0,0,0,0,8749.985552,0,0
"Oxymorphone, bis(trimethylsilyl) ether",350865698.9,267686919.6,232089870.3,83105954.3,291954753.5,224971893.3,436558422,337862094.6,520522166.9,438885559.7,0,231225479.9,266226175.2,526452107.6,357717021.6,0,247708304.8,522479402.2,579007065.9,159787449.8,112557786.7,133101264,164848218.7,210610370,309954587.6,1108964671,236186443.7,263800233,237678588.6,9810773.467,342922567.4
Palmitic Acid,147247456.1,141791682.7,10404144.63,68359585.62,132292877.2,61680838.76,77748989.29,174184083.3,0,0,0,7776327.441,9804701.424,11775780.26,12383488.85,5805944.009,0,105902628.1,1724805889,112151642.8,88165786.42,11544711.78,127440735.1,0,144477661.1,0,89596707.71,104971518.8,70364943.75,188265091.1,97778742.17
Pentadecanoic acid,4109103.892,5754211.039,0,17081463.72,3256492.509,3234818.862,0,0,0,0,54375661.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pentanedioic acid,3893805.332,3247299.341,2261373.205,1719971.151,3807530.918,3344478.807,1777662.072,1816032.916,6567629.287,2561037.444,0,3473922.149,2892277.063,3909290.36,3762936.442,3283105.758,3488840.848,3488971.434,3382423.738,2849748.415,3127967.107,3341640.215,3000455.249,5096136.782,3762928.909,2424370.224,3347910.709,3434711.495,4335667.513,5707897.084,5955794.908
Pentanoic acid,17765445.04,16058768.79,1870842.874,18540456.56,16448599.04,11755109.4,2032392.491,14970158.41,15281791.86,15281894.28,12796209,10485503.46,10021012.29,10711332.27,13316025.11,8613495.784,9692933.007,12293473.87,10362329.57,10009136.27,11255155.66,8002606.41,13161456.75,11487861.81,14812331.36,19342130.25,9630844.792,11351597.88,10423968.46,14814804.35,11772814.14
"Phenol, 2,4-bis(1-methyl-1-phenylethyl)-",1186867.513,2968644.258,6842502.635,35666958.91,4870406.545,5540295.159,4516179.072,5328424.119,6389391.858,6976003.163,4474044.442,5930271.101,7799342.431,6033899.969,8537963.203,8892795.92,4365359.211,5844735.455,4138193.613,7761233.463,8046649.087,5301334.934,6205968.167,6003539.708,5317266.948,1553712.44,3124462.289,3942186.485,6746547.076,4664442.48,6176805.302
Phenol,207751658.4,73988869.34,57156153.28,99727084.54,76637168.49,53170050.14,79205161.85,110274731.9,140072151.3,244322003.6,339614410,115327144.7,338338482.5,43114475.09,95801730.33,66602801.02,145414442.8,32342889.71,86270421.27,169539429.9,74140105.93,161900241.7,0,48034177.01,166398255.3,192078985.6,131699062.1,165988042.6,137396872.9,187607191.7,163728445.5
Phenoxyethanol,6016394.633,3571500.178,2510311.353,3508628.993,2017509.566,2404992.627,2541353.7,2261082.581,31098101.89,14077663.48,10286247.23,13993924.35,10120901.67,7365489.126,14810932.97,8039955.464,10227148.98,6114010.5,4926787.039,8783399.504,9352552.084,8892721.936,12222146.61,10824958.54,15906045.83,42106887.21,8042884.917,10745994.47,10304201.62,28810666.4,15434851.08
Phosphoserine,1441305.011,5777735.294,35692429.59,103801440.3,6620978.264,0,0,2463080.468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phthalazin-1-one,16299277697,17592423023,17431772167,276735384.5,13266992544,11513990895,11167611649,14088529098,0,0,0,0,0,0,0,0,0,0,42402291944,18234935978,0,0,0,0,41274986121,0,8197903355,15945278594,57235400744,0,20158684390
Phthalimide,3811933.153,2379480.022,1843070.424,1897527.375,2266775.196,1642733.43,1846067.048,2021058.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84903.17084,0,0
Phytanic acid,2340342.071,2177204.497,2053417.449,3562973.14,1688179.387,1741340.26,2186422.972,1700010.505,678402.8931,1691325.209,2878459.885,1512745.961,2564878.25,1342432.505,2040220.299,1437035.535,2135658.478,1873633.278,1449195.522,1423564.336,1151857.864,1407434.56,1668698.158,1694163.726,2737924.281,3071622.744,1377424.547,2280743.702,1523634.104,2643693.547,1762302.894
Picolinic acid,307227839.5,282526470,291898228.5,152484691,288305197.5,209641048,267057098.1,260630645.3,159116193.6,263227835.9,247301640.9,160558122.1,260955951,290963719.2,274228693.8,227158539.7,240574731.8,226475958.5,232549124.6,214149923.9,147914617,124797126.9,225979698.9,197142814.8,198483187,226609038.4,229886157.4,375922060,274422534.1,270201715,330206966
Pinosylvin,5095693.045,1321706.363,0,0,172672.7599,0,0,0,1236046.294,518597.1853,53177.3604,295514.8924,65725.44567,243792.2754,1113969.233,0,141698.2589,0,123883.3822,0,94126.8128,0,298430.6818,199017.7609,863051.3855,1984222.27,35765.02722,94678.16641,148772.9916,1349166.526,356632.1386
Pipecolic acid,237860.2458,192957.5921,252861.1214,14507289.69,221121.1565,0,0,0,2962857.981,1376115.21,1495057.603,1428658.14,1970966.458,340513.9928,692161.1311,1018716.199,1278642.356,829913.5735,222356.1477,499223.0001,879822.9189,803280.9113,424735.515,1235618.035,660023.1813,285815.513,866764.3944,1262444.865,555938.4649,1025436.614,1110057.509
"Piperazine, 1-(4-acetylphenylsulfonyl)-4-methyl-",0,14693352.53,0,0,0,0,0,0,0,0,0,21194809.6,0,0,0,4374579.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52477416.67
Praziquantel,0,108.4704955,42.64198353,0,0,338.5780472,0,5.424602753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.1722002,0,1196.828404,0
Pro-Ala-Lys,472137258.6,0,0,12002339.15,462612.1145,0,0,0,0,0,0,0,0,120678246.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prometryne,0,0,0,0,1.05425E+11,73812775132,437702604.7,12500890008,0,0,0,0,0,1.09576E+11,0,0,5655442503,0,18892518307,0,0,0,0,0,2.8791E+11,12902747182,0,0,0,0,18449454184
"Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl-",8128653.95,15578583.32,5994548.933,4481374.279,8136373.447,7146810.558,8159078.034,6354367.714,21336749.36,7488410.777,9934621.149,0,5721542.034,13639825.04,9266513.261,6974272.53,13145278.22,9012699.837,7564154.279,1341157.731,16461372.63,36953.45461,8878803.883,27726755.95,20117236.98,10681402.8,8191022.551,14934821.08,4952127.37,5614385.027,5988267.014
"Propanoic acid, dimethyl(isopropyl)silyl ester",503754.3346,889474.0827,365461.6983,4425107.755,645915.2868,324079.7719,825967.01,542738.645,741548.4348,264926.0542,568518.6148,401233.153,272159.6624,357925.7688,444034.0482,1299427.361,576870.0397,606443.0739,878531.5948,0,4011420.81,0,151637.8505,195298.9604,250479.6538,450049.109,138869.9557,3928147.313,3950083.594,692639.9143,1281209.056
Propanoic acid,10275188.37,0,0,0,6983910.157,0,0,7892090.194,0,292282.9334,310805.8746,3861324.729,0,3560451.538,6353185.78,3806806.371,69579.18714,3017836.738,4348546.144,0,890261.1006,0,3770926.139,0,3347922.598,3412706.604,2296683.516,2689949.458,655020.853,1203080.071,2718405.333
"Propionic acid, 3-iodo-, octadecyl ester",0,0,76502.70218,307513.3737,62846.00759,163185.1561,139684.8646,69941.02111,0,0,1188930.302,0,0,0,0,0,0,515532.7659,0,0,0,0,0,0,0,0,0,0,0,0,0
