Name,Tissue,"BiBC, Feces-Cortex, via Plasma","BiBC, Feces-Cortex, via Plasma (%ile)","BiBC, Feces-Cortex, via Plexus","BiBC, Feces-Cortex, via Plexus (%ile)","BiBC, Feces-Cortex, via Plasma + Plexus","BiBC, Feces-Cortex, via Plasma + Plexus (%ile)","BiBC, Feces-Striatum, via Plasma","BiBC, Feces-Striatum, via Plasma (%ile)","BiBC, Feces-Striatum, via Plexus","BiBC, Feces-Striatum, via Plexus (%ile)","BiBC, Feces-Striatum, via Plasma + Plexus","BiBC, Feces-Striatum, via Plasma + Plexus (%ile)","BiBC, Plasma-Plexus","BiBC, Plasma-Plexus (%ile)","BiBC, Plasma - Cortex","BiBC Percentile, Plasma - Cortex","BiBC, Plasma - Striatum","BiBC Percentile, Plasma - Striatum","BiBC, Choroid Plexus - Cortex","BiBC Percentile, Choroid Plexus - Cortex","BiBC, Choroid Plexus - Striatum","BiBC Percentile, Choroid Plexus - Striatum","BiBC, Choroid Plexus - Remaining Brain","BiBC Percentile, Choroid Plexus - Remaining Brain","BiBC, Choroid Plexus - Other Transcriptomics","BiBC Percentile, Choroid Plexus - Other Transcriptomics"
Xk,Striatum,,,,,,,,0.0,,0.0,,0.0,,,,,0.0,9.0%,307.0,47.6%,153.5,35.7%,1334.8,88.5%,1795.3,59.8%
Dennd6b,Striatum,,,,,,,645.0,85.2,,29.6,,30.3,,,,,1107.0,83.8%,4.4,16.6%,17.6,19.5%,7.4,18.6%,29.4,14.0%
Ace2,Striatum,,,,,,,,24.5,,24.3,,18.6,,,,,8.2,24.4%,100.6,33.4%,47.4,25.2%,473.4,62.7%,621.4,35.3%
Pdzd11,Striatum,,,,,,,,0.0,,0.0,,0.0,,,,,0.0,9.0%,27.6,22.9%,11.7,18.0%,100.5,36.7%,139.8,20.4%
Rxrg,Striatum,,,,,,,,46.4,,48.3,,48.2,,,,,177.2,46.2%,285.7,46.4%,646.6,59.2%,165.1,43.4%,1097.5,47.6%
Macroh2a1,Striatum,,,,,,,,43.7,,62.5,,35.6,,,,,122.4,41.5%,1829.0,85.8%,1368.3,79.8%,665.2,70.4%,3862.5,81.1%
Fli1,Striatum,,,,,,,,19.6,,0.0,,14.4,,,,,216.6,49.3%,283.9,46.2%,449.6,51.1%,231.1,48.4%,964.5,45.0%
Mpped2,Striatum,,,,,,,,70.6,,82.5,,84.1,,,,,628.8,71.4%,389.3,51.4%,2175.5,89.3%,268.8,50.9%,2833.6,73.3%
Atxn10,Striatum,,,,,,,,40.7,,43.9,,44.7,,,,,103.8,39.6%,167.2,38.7%,600.4,57.3%,735.3,72.7%,1502.9,54.4%
Mrps18c,Striatum,,,,,,,,0.0,,0.0,,0.0,,,,,0.0,9.0%,34.3,24.0%,11.5,17.9%,142.3,41.3%,188.0,22.9%
Plcg1,Striatum,,,,,,,,,,,,,,,,,,,41.6,25.2%,4.9,15.9%,772.0,75.0%,818.5,41.6%
Rarb,Striatum,,,,,,,,69.2,804.4,86.5,618.3,86.9,,,,,811.3,78.1%,865.5,69.3%,2790.3,93.6%,469.1,62.6%,4124.9,83.0%
Mapt,Striatum,,,,,,,,74.5,1029.5,90.8,852.3,91.8,,,,,708.0,73.9%,324.9,48.9%,1747.2,85.4%,207.2,46.9%,2279.4,67.3%
Kansl1,Striatum,,,,,,,,,,,,,,,,,,,10.1,18.4%,5.7,16.3%,0.4,15.1%,16.2,13.2%
Acadvl,Striatum,,,,,,,,32.9,,22.8,,22.9,,,,,14.7,26.3%,436.6,53.2%,351.0,47.2%,127.6,39.6%,915.2,43.9%
Smyd4,Striatum,,,,,,,,60.6,,61.3,,65.2,,,,,389.6,61.1%,659.7,60.6%,641.0,58.8%,89.5,35.4%,1390.2,52.6%
Mrpl58,Striatum,,,,,,,,38.1,,23.6,,30.0,,,,,51.6,33.7%,39.0,24.8%,106.2,32.3%,295.2,52.5%,440.4,31.0%
Cxcl16,Striatum,,,,,,,,0.0,,0.0,,0.0,,,,,0.0,9.0%,320.5,48.7%,563.2,56.0%,375.8,56.7%,1259.5,50.8%
Nars2,Striatum,,,,,,,,31.0,,28.0,,25.8,,,,,103.1,39.5%,30.3,23.4%,197.3,39.1%,53.1,30.4%,280.7,26.1%
Cacng2,Striatum,,,,,,,,68.9,,61.0,,66.4,,,,,430.7,62.8%,6.8,17.4%,875.5,68.7%,11.7,19.8%,894.1,43.2%
Tmem160,Striatum,,,,,,,,36.3,,22.2,,22.1,,,,,23.6,28.6%,6.6,17.3%,72.7,28.5%,14.3,20.9%,93.6,17.7%
H13,Striatum,,,,,,,,46.6,,49.6,,51.2,,,,,169.1,45.4%,2417.1,91.2%,2012.9,88.0%,1298.1,88.0%,5728.1,90.4%
Utrn,Striatum,,,,,,,,51.3,,51.4,,54.0,,,,,163.0,44.9%,216.3,42.1%,731.0,63.1%,71.4,33.6%,1018.7,46.2%
Fyn,Striatum,,,,,,,1049.1,92.2,1110.9,91.8,1039.7,94.5,,,,,1545.7,89.6%,474.1,54.6%,2004.2,87.8%,186.2,45.2%,2664.5,71.5%
Smpdl3a,Striatum,,,,,,,,0.0,,0.0,,0.0,,,,,0.0,9.0%,198.7,41.1%,135.3,34.6%,138.8,40.6%,472.8,32.0%
Bltp3b,Striatum,,,,,,,,58.4,,72.1,,67.0,,,,,755.3,76.3%,521.8,56.7%,1367.0,79.7%,279.5,51.5%,2168.3,65.6%
Med23,Striatum,,,,,,,,,,0.0,,0.0,,,,,,,71.5,29.7%,21.4,20.1%,2110.5,95.7%,2203.5,66.0%
Cfap54,Striatum,,,,,,,,51.7,,44.1,,51.1,,,,,186.6,47.0%,339.9,49.6%,347.4,47.1%,166.7,43.4%,854.0,42.4%
Cdk17,Striatum,,,,,,,813.6,88.6,2978.8,99.2,2542.5,99.2,,,,,1676.2,90.5%,3487.8,95.6%,5785.2,98.9%,2181.9,96.0%,11454.9,98.4%
Micu1,Striatum,,,,,,,,78.4,,73.2,,80.5,,,,,749.7,75.9%,325.7,49.1%,1571.8,83.3%,419.9,60.0%,2317.5,67.8%
Slc1a4,Striatum,,,,,,,,25.2,,24.1,,23.4,,,,,17.3,27.0%,296.0,47.0%,612.1,57.6%,236.6,48.7%,1144.7,48.6%
Uqcr11,Striatum,,,,,,,,74.4,,80.3,,78.3,,,,,920.4,80.0%,822.5,67.6%,3235.9,95.5%,1594.1,92.0%,5652.5,90.2%
Adora2a,Striatum,,,,,,,,52.7,,72.0,,75.5,,,,,267.1,51.5%,121.3,35.2%,870.2,68.6%,141.2,41.0%,1132.8,48.5%
Osbpl8,Striatum,,,,,,,,75.7,,76.1,,79.0,,,,,805.5,77.9%,766.6,65.4%,2251.5,89.9%,621.0,68.9%,3639.1,79.6%
Zpbp,Striatum,,,,,,,,,,,,,,,,,,,0.0,7.1%,0.0,6.8%,0.0,7.1%,0.0,6.1%
Wif1,Striatum,,,,,,,,30.4,,26.0,,27.1,,,,,17.0,26.8%,150.2,37.4%,152.8,35.7%,111.5,37.8%,414.4,30.2%
Ncln,Striatum,,,,,,,,0.0,,0.0,,0.0,,,,,0.0,9.0%,16.8,20.3%,102.9,31.8%,12.5,20.2%,132.2,20.0%
Slc36a1,Striatum,,,,,,,2635.2,98.5,1711.2,96.8,1465.8,97.6,,,,,4898.8,99.2%,1737.2,84.9%,4184.0,97.7%,956.7,80.5%,6878.0,93.6%
Mrnip,Striatum,,,,,,,,51.4,,67.4,,54.9,,,,,771.5,77.1%,458.5,54.0%,852.1,68.0%,366.8,56.3%,1677.5,57.7%
Cyria,Striatum,,,,,,,,81.2,,31.1,,45.3,,,,,717.2,74.3%,1079.3,74.5%,1026.6,72.9%,606.7,68.3%,2712.6,72.0%
Hs1bp3,Striatum,,,,,,,,27.9,,32.4,,30.3,,,,,34.9,31.2%,823.8,67.7%,113.0,33.0%,104.3,37.2%,1041.1,46.7%
Amz2,Striatum,,,,,,,,46.9,,37.8,,41.3,,,,,68.5,35.7%,1162.4,76.5%,682.6,60.4%,280.9,51.5%,2125.9,65.1%
Map2k6,Striatum,,,,,,,,0.0,,0.0,,0.0,,,,,0.0,9.0%,0.0,7.1%,0.0,6.8%,0.0,7.1%,0.0,6.1%
Fkbp1b,Striatum,,,,,,,,30.7,,29.8,,31.1,,,,,20.2,27.4%,51.4,26.7%,103.9,32.0%,18.2,22.0%,173.5,22.0%
Rnf144a,Striatum,,,,,,,,55.7,,47.6,,47.5,,,,,351.5,56.0%,268.3,45.5%,1253.9,77.9%,428.3,60.4%,1950.5,62.8%
Sntg2,Striatum,,,,,,,,60.4,,47.7,,56.6,,,,,320.8,54.6%,0.3,14.9%,546.8,55.3%,30.8,25.7%,577.9,34.6%
Mrc2,Striatum,,,,,,,,,,,,,,,,,,,948.1,71.3%,337.8,46.5%,246.8,49.6%,1532.7,55.3%
Psmc5,Striatum,,,,,,,,44.1,,47.9,,45.7,,,,,185.5,46.8%,2954.8,93.6%,2240.8,89.8%,1238.0,87.1%,6433.7,92.6%
Polg2,Striatum,,,,,,,,0.0,,58.6,,37.9,,,,,0.2,18.8%,704.7,61.8%,404.0,49.4%,2348.3,96.7%,3457.0,78.5%
Psmd12,Striatum,,,,,,,,,,,,,,,,,,,681.2,61.3%,0.3,13.9%,68.5,33.2%,749.9,38.2%
Cacng4,Striatum,,,,,,,,71.5,,78.2,,75.4,,,,,784.7,77.3%,579.2,58.1%,2321.5,90.3%,412.2,59.4%,3312.9,77.5%
Sec14l1,Striatum,,,,,,,,65.6,,75.3,,75.2,,,,,553.5,67.7%,233.7,43.5%,1639.6,84.0%,320.9,53.8%,2194.2,65.8%
Map3k14,Striatum,,,,,,,,,,,,,,,,,,,73.7,30.0%,47.9,25.3%,103.8,37.1%,225.4,24.2%
Coch,Striatum,,,,,,,,66.4,,68.1,,69.8,,,,,572.2,68.7%,237.8,43.8%,1653.7,84.1%,465.7,62.4%,2357.2,68.4%
Vrk1,Striatum,,,,,,,,29.1,,28.9,,28.6,,,,,123.6,41.6%,147.8,37.2%,272.6,43.6%,42.5,28.6%,462.8,31.6%
Vti1b,Striatum,,,,,,,,76.4,,83.2,,67.6,,,,,1027.3,82.3%,880.0,69.7%,1665.7,84.4%,576.4,67.1%,3122.0,76.0%
Galnt16,Striatum,,,,,,,,54.3,,34.8,,41.7,,,,,84.8,37.5%,1839.9,85.8%,482.3,52.6%,484.9,63.3%,2807.1,73.0%
Slc25a29,Striatum,,,,,,,,43.8,,42.8,,44.7,,,,,162.8,44.8%,20.3,21.2%,441.7,50.7%,39.1,27.9%,501.1,32.9%
Wars1,Striatum,,,,,,,,,,,,,,,,,,,0.0,7.1%,0.0,6.8%,0.0,7.1%,0.0,6.1%
Ppp1r13b,Striatum,,,,,,,,26.9,,30.0,,30.8,,,,,10.3,24.9%,79.0,30.6%,235.0,41.3%,63.3,32.3%,377.3,29.0%
Tpmt,Striatum,,,,,,,,29.5,,20.1,,19.7,,,,,21.6,27.7%,169.0,38.9%,66.3,27.7%,7.8,18.7%,243.2,25.0%
Id4,Striatum,,,,,,,,81.7,,60.1,,65.8,,,,,1113.3,84.3%,197.5,40.9%,1281.3,78.3%,141.3,41.1%,1620.1,56.8%
Sema4d,Striatum,,,,,,,,0.0,,0.0,,0.0,,,,,0.0,9.0%,26.9,22.8%,71.6,28.4%,383.8,57.2%,482.3,32.2%
Fancc,Striatum,,,,,,,,,,,,,,,,,,,0.0,7.1%,0.0,6.8%,0.0,7.1%,0.0,6.1%
Zfp346,Striatum,,,,,,,,42.9,,44.4,,53.7,,,,,77.5,36.7%,30.7,23.4%,200.7,39.5%,30.9,25.8%,262.3,25.7%
Ddx46,Striatum,,,,,,,,0.0,,0.0,,0.0,,,,,0.0,9.0%,31.9,23.7%,11.6,17.9%,12.3,20.1%,55.8,15.2%
Adcy2,Striatum,,,,,,,,45.9,,59.9,,57.1,,,,,114.3,40.7%,360.1,50.2%,1281.2,78.3%,239.1,48.9%,1880.4,61.5%
Ndufs6,Striatum,,,,,,,,21.7,,46.5,,36.1,,,,,44.0,33.0%,2789.7,92.9%,3530.2,96.5%,921.7,79.7%,7241.5,94.2%
Arhgef28,Striatum,,,,,,,,39.6,,69.4,,58.6,,,,,154.0,44.3%,1112.1,75.4%,1471.3,82.0%,981.2,81.2%,3564.6,79.2%
Mtx3,Striatum,,,,,,,,21.7,,20.6,,18.5,,,,,1.1,20.4%,0.1,14.6%,11.3,17.8%,0.7,15.4%,12.1,13.0%
Htr1a,Striatum,,,,,,,,33.6,,25.9,,26.5,,,,,25.3,28.9%,190.7,40.6%,216.3,40.5%,103.5,37.0%,510.5,33.2%
