node1,node2
Magix-C,H2bc27-T
Magix-C,Gm43133-T
Adamtsl1-C,Ascc3-T
Adamtsl1-C,Arl1-T
Psip1-C,Gab2-T
Psip1-C,Lrba-T
Psip1-C,Ppil6-T
Gnas-C,Plpp3-T
Gnas-C,Bclaf3-T
Lrrc8a-C,Ss18-T
Lrrc8a-C,Cfap418-T
Lrrc8a-C,Zfp382-T
Lrrc8a-C,Hmgcs1-T
Armcx2-C,Mipol1-T
Armcx2-C,Alkbh1-T
Pla2g3-C,Fadd-T
Cul7-C,Rfxank-T
Alkbh6-C,Notch3-T
Art4-C,Nol3-T
Art4-C,Sema6c-T
Gm25517-C,Abca4-T
Pebp4-C,2310034G01Rik-T
Gm43513-C,Trdmt1-T
Gm43513-C,Kmt2c-T
Hspa1b-C,Cdk7-T
Bcat1-C,Iqgap3-T
Bcat1-C,Gm3764-T
Afg3l1-C,Acsbg3-T
Afg3l1-C,Psmd10-T
Afg3l1-C,Sox30-T
Casz1-C,Sec16b-T
Cmc4-C,Dmxl1-T
4632415L05Rik-C,Aatf-T
4632415L05Rik-C,Rfx1-T
Tmem229b-C,Spata7-T
Tmem229b-C,Mib1-T
Tmem229b-C,Cdc42bpa-T
Tmem229b-C,Crygn-T
Tmem229b-C,Fcho2-T
Tmem229b-C,Setd2-T
Tmem229b-C,Tle5-T
Tmem229b-C,Med12l-T
Dusp28-C,Atg4d-T
Zfp760-C,Pigv-T
Samd14-C,Mterf3-T
Samd14-C,Zfp74-T
Mrps34-C,Frmd3-T
Ptrh1-C,Gm5845-T
Ccdc88a-C,Gab2-T
Lurap1-C,Psme1-T
Olfm2-C,Itgb1bp1-T
Zfp768-C,Kank3-T
Suclg2-C,Kcnma1-T
Suclg2-C,Gprin2-T
Irak1bp1-C,Rpl8-T
Irak1bp1-C,Hmox2-T
Irak1bp1-C,Gab2-T
Irak1bp1-C,Serpina3n-T
Irak1bp1-C,Habp4-T
Irak1bp1-C,Naa40-T
Irak1bp1-C,Ctso-T
Irak1bp1-C,Lrba-T
Irak1bp1-C,Ppme1-T
Irak1bp1-C,Rbm7-T
Irak1bp1-C,Kcnj4-T
Irak1bp1-C,Tubg2-T
Irak1bp1-C,Mir9-2hg-T
Irak1bp1-C,Tle5-T
Irak1bp1-C,Med12l-T
Irak1bp1-C,Exoc5-T
Irak1bp1-C,Rtl8b-T
Irak1bp1-C,Slc2a4rg-ps-T
Irak1bp1-C,C130023A14Rik-T
Arid4a-C,Mitd1-T
Guk1-C,A430018G15Rik-T
Asb8-C,Chmp6-T
Arhgap15-C,Gypc-T
Ino80c-C,Ercc1-T
Preb-C,Tarbp1-T
Top1-C,Gab2-T
Exoc1-C,Ywhah-T
Exoc1-C,Patz1-T
Exoc1-C,Ptch2-T
Exoc1-C,Tnfrsf19-T
Exoc1-C,Urm1-T
Exoc1-C,5730409E04Rik-T
Exoc1-C,Gm37777-T
Exoc1-C,Gm3364-T
Dstn-C,Gm42727-T
4930444P10Rik-C,Ankra2-T
Npas3-C,Ascl4-T
Ube2m-C,Brdt-T
Retreg3-C,Iqgap3-T
Tatdn2-C,Gm5845-T
Cltb-C,Gigyf1-T
Cltb-C,Rfx1-T
Cltb-C,Phldb1-T
Itch-C,Gm37529-T
Itch-C,Gm42727-T
Golm2-C,Gab2-T
Csnk1a1-C,Atg4d-T
Csnk1a1-C,Tor1aip1-T
Csnk1a1-C,Yars1-T
Csnk1a1-C,Furin-T
Csnk1a1-C,Atosb-T
Csnk1a1-C,Kank3-T
Csnk1a1-C,Gm42727-T
Ppp4c-C,Sdr39u1-T
Bnip1-C,Ubb-T
Bnip1-C,Tmem138-T
Bnip1-C,Sh2b1-T
Bnip1-C,4921524J17Rik-T
Bnip1-C,Tle5-T
Emc3-C,Pard6a-T
Dbndd1-C,Zgrf1-T
Tmem161b-C,Ppm1j-T
Tmem161b-C,Yars1-T
Tulp4-C,Serpina3n-T
Tulp4-C,Ndufb9-T
Tulp4-C,Zfp523-T
Tulp4-C,Arhgap19-T
Tulp4-C,Extl1-T
Tulp4-C,Furin-T
Tulp4-C,Mrpl34-T
Tulp4-C,Rnf13-T
Tulp4-C,Klhl26-T
Tulp4-C,Zfp74-T
Tulp4-C,B9d2-T
Tulp4-C,Mpst-T
Gm2445-C,E2f3-T
Gm2445-C,Phf8-T
Mospd3-C,Ercc1-T
Tpr-C,Nudt22-T
Dock10-C,Gm38357-T
Gm42636-C,Slc13a5-T
Wbp4-C,Cxcl14-T
Wbp4-C,Mfn2-T
Wbp4-C,Fcho2-T
Wbp4-C,Zfp74-T
Wbp4-C,Nkain2-T
Ripk2-C,Slc6a16-T
Ptges2-C,Pard6a-T
Ptges2-C,Nudt16l1-T
Ptges2-C,Slc7a14-T
Fhod3-C,Dhtkd1-T
Fhod3-C,Samd5-T
Ikzf5-C,Pnkp-T
Ikzf5-C,Eps8l2-T
Snora35-C,Zfp74-T
Adrb3-C,Ubr5-T
Adrb3-C,Ndst2-T
Secisbp2l-C,Nudt16l1-T
Secisbp2l-C,Fbxl22-T
Setx-C,Chmp6-T
Setx-C,Manea-T
Cfap46-C,Agk-T
Acot6-C,Ece2-T
Acot6-C,Rpgr-T
Acot6-C,Gm43176-T
Men1-C,Pcmtd1-T
Dpysl4-C,2310034G01Rik-T
Papss1-C,Rbm7-T
Papss1-C,Gm17259-T
Ahcyl2-C,Bclaf3-T
Tnfrsf1b-C,Klhl22-T
Nkapd1-C,Rbm7-T
Chi3l1-C,Iqgap3-T
Chi3l1-C,Phldb1-T
Col8a1-C,Gm26592-T
Frg1-C,Sypl2-T
Frg1-C,Lrba-T
Tmem80-C,Ercc1-T
Tmem80-C,Chmp6-T
Tmem80-C,Nudt22-T
Tmem80-C,Mipol1-T
Tmem80-C,B9d2-T
Tmem80-C,Gm29488-T
Rlbp1-C,Iqgap3-T
Rlbp1-C,Muc3a-T
Clpp-C,Smco3-T
Clpp-C,Alkbh1-T
Ctr9-C,Zfp874a-T
Sh3bgrl-C,Neu1-T
Sh3bgrl-C,Sdhb-T
Sh3bgrl-C,Ppme1-T
Sh3bgrl-C,Rnf13-T
Sh3bgrl-C,Zfp74-T
Sh3bgrl-C,B9d2-T
Alx3-C,Rimbp3-T
Cep57-C,Lrba-T
Cep57-C,Nudt22-T
Cep57-C,Snx22-T
Imp3-C,Ercc1-T
Imp3-C,Fsbp-T
Hmgb2-C,Gm13031-T
Ndufa8-C,Mto1-T
Ndufa8-C,Zfp469-T
Nipbl-C,Gm42727-T
Phf3-C,Mterf3-T
Phf3-C,Oaz2-T
Wdr6-C,F9-T
Clec14a-C,Bclaf3-T
Clec14a-C,Gprin2-T
Faap24-C,Gm10654-T
Slc22a17-C,Sdhb-T
Slc22a17-C,Habp4-T
Slc22a17-C,Fam193b-T
Slc22a17-C,Flnb-T
Slc22a17-C,Ctso-T
Slc22a17-C,Yars1-T
Slc22a17-C,Extl1-T
Slc22a17-C,Furin-T
Slc22a17-C,Tsen34-T
Slc22a17-C,Atosb-T
Slc22a17-C,Rnf13-T
Slc22a17-C,Plekhg5-T
Slc22a17-C,Oaz2-T
Slc22a17-C,Mir9-2hg-T
Slc22a17-C,H2bc27-T
Slc22a17-C,Cfap418-T
Slc22a17-C,B9d2-T
Slc22a17-C,Urm1-T
Slc22a17-C,Nkain2-T
Slc22a17-C,Ftx-T
Slc22a17-C,C130023A14Rik-T
Slc22a17-C,Gm42837-T
Ola1-C,Zfp523-T
Ola1-C,Sp4-T
Ola1-C,Yars1-T
Ola1-C,Manea-T
Ola1-C,Jam2-T
Enpp5-C,Gab2-T
Enpp5-C,Mrgbp-T
Enpp5-C,B9d2-T
A930024E05Rik-C,Ppil6-T
Zfp27-C,Popdc3-T
Mtf1-C,Psme1-T
Fgfr1op2-C,Gab2-T
Fgfr1op2-C,H3f3a-T
Hip1-C,Mchr1-T
Hip1-C,Tcea1-ps1-T
Irak3-C,F9-T
Irak3-C,Pigv-T
Nsg2-C,Shh-T
Nsg2-C,Xpnpep1-T
Nsg2-C,Sp4-T
Nsg2-C,Rab40c-T
Nsg2-C,Yars1-T
Nsg2-C,Atosb-T
Nsg2-C,Ss18-T
Nsg2-C,Mpst-T
Ofd1-C,Xpr1-T
Fhad1-C,Mrps18c-T
Fhad1-C,Rbm7-T
Efhb-C,4833417C18Rik-T
Etohd2-C,Ptpn4-T
Gpr162-C,Wbp1-T
Gpr162-C,Hspb8-T
Gpr162-C,Gm38299-T
Luzp1-C,H3f3a-T
Luzp1-C,B9d2-T
Tnfsf13os-C,Folh1-T
Tnfsf13os-C,Plag1-T
Zfp217-C,Thap11-T
Rab5c-C,Vps13d-T
Klhl18-C,Cntd1-T
2810021J22Rik-C,Epcip-T
Rnasel-C,St8sia6-T
Rnasel-C,Zfp469-T
Rnasel-C,Iqank1-T
Sh3bgrl2-C,Itgb1bp1-T
Psmg3-C,Idi1-T
Glod4-C,Fgf12-T
Slc35a3-C,Scarf1-T
A430108G06Rik-C,Rfx1-T
Ide-C,Gm38357-T
Zbtb11os1-C,Tmem104-T
2410124H12Rik-C,Cul4b-T
Bcl2l12-C,Npas3-T
Bcl2l12-C,Hs3st3b1-T
Pcmtd1-C,Nol3-T
Pcmtd1-C,Ttc8-T
Pcmtd1-C,Asphd2-T
Pcmtd1-C,Manea-T
Pcmtd1-C,Zfp74-T
Pcmtd1-C,H3f3a-T
Pcmtd1-C,B9d2-T
Pcmtd1-C,Gm38299-T
Bvht-C,Bicd1-T
Bvht-C,Prima1-T
Mafg-C,Mto1-T
Mafg-C,Alkbh1-T
Mafg-C,Gm15124-T
Ralgapa2-C,Map3k20-T
Ralgapa2-C,Slc38a9-T
Ralgapa2-C,Brwd3-T
Ralgapa2-C,Zc3h11a-T
Dhx36-C,Hmox2-T
Dhx36-C,Utp20-T
Dhx36-C,Dqx1-T
Dhx36-C,Mib1-T
Dhx36-C,Yars1-T
Dhx36-C,Extl1-T
Dhx36-C,Furin-T
Dhx36-C,Cops8-T
Dhx36-C,Smco3-T
Dhx36-C,Tnfrsf19-T
Dhx36-C,H3f3a-T
Dpp10-C,Cemip-T
1700007L15Rik-C,Paxbp1-T
St8sia2-C,Comt-T
Aasdhppt-C,Phldb1-T
Ilvbl-C,Ercc1-T
Ilvbl-C,Mib1-T
Ilvbl-C,Csnk2b-T
Ilvbl-C,Xpnpep1-T
Ilvbl-C,Flnb-T
Ilvbl-C,Rab40c-T
Ilvbl-C,Slc7a11-T
Ilvbl-C,Yars1-T
Ilvbl-C,Extl1-T
Ilvbl-C,B9d2-T
Mtrex-C,Kcnma1-T
Qser1-C,Zc3hc1-T
Qser1-C,H1f10-T
Dnajc13-C,Smco3-T
Dnajc13-C,Gm42727-T
B230219D22Rik-C,Gab2-T
B230219D22Rik-C,Fgf12-T
