node1,node2
Cdk17-S,Tbc1d22b-S
Cdk17-S,Slc35d3-S
Cdk17-S,Manbal-S
Cdk17-S,Lrrc8b-S
Cdk17-S,Ap1ar-S
Micu1-S,Polr1g-S
Micu1-S,Pld5-S
Micu1-S,Sez6l-S
Micu1-S,Zfp389-S
Slc1a4-S,Cep63-S
Slc1a4-S,Spns2-S
Slc1a4-S,C230014O12Rik-S
Uqcr11-S,Pmm1-S
Uqcr11-S,Atp5po-S
Uqcr11-S,Ip6k1-S
Uqcr11-S,Ndufa13-S
Uqcr11-S,Efl1-S
Uqcr11-S,Tspyl5-S
Uqcr11-S,Lamtor4-S
Uqcr11-S,Uqcr10-S
Adora2a-S,Cacng4-S
Adora2a-S,Adcy2-S
Adora2a-S,Cacna2d3-S
Adora2a-S,Gfra2-S
Adora2a-S,Adcy5-S
Adora2a-S,Cbln2-S
Adora2a-S,Erlin1-S
Adora2a-S,St8sia5-S
Adora2a-S,Kcnab1-S
Adora2a-S,Bend5-S
Adora2a-S,Tgfa-S
Adora2a-S,Cntnap4-S
Adora2a-S,Jcad-S
Adora2a-S,Scube3-S
Adora2a-S,Efhd2-S
Adora2a-S,Mfsd6-S
Adora2a-S,Penk-S
Adora2a-S,Basp1-S
Adora2a-S,Gng7-S
Adora2a-S,Dscam-S
Adora2a-S,Kcnip1-S
Adora2a-S,Spock3-S
Adora2a-S,Sez6l-S
Adora2a-S,Gpr88-S
Adora2a-S,Tlnrd1-S
Osbpl8-S,Cacng4-S
Osbpl8-S,Coch-S
Osbpl8-S,Adcy2-S
Osbpl8-S,Mtx3-S
Osbpl8-S,Htr1a-S
Osbpl8-S,Cacna2d3-S
Osbpl8-S,Rhobtb2-S
Osbpl8-S,Oxr1-S
Osbpl8-S,Ly6e-S
Osbpl8-S,Ptk7-S
Osbpl8-S,Strn-S
Osbpl8-S,Adgra1-S
Osbpl8-S,Agbl5-S
Osbpl8-S,Mkrn1-S
Osbpl8-S,Map1lc3b-S
Osbpl8-S,Nmnat3-S
Osbpl8-S,Lmo2-S
Osbpl8-S,Scube3-S
Osbpl8-S,Wdr17-S
Osbpl8-S,Vps41-S
Osbpl8-S,Mfsd6-S
Osbpl8-S,Entpd3-S
Osbpl8-S,Scn4b-S
Osbpl8-S,Slc35d3-S
Osbpl8-S,Kcnip1-S
Osbpl8-S,Spock3-S
Osbpl8-S,Galnt13-S
Osbpl8-S,Slc24a3-S
Osbpl8-S,Hhip-S
Osbpl8-S,mt-Cytb-S
Osbpl8-S,Fxyd6-S
Osbpl8-S,Hes6-S
Osbpl8-S,Gpr88-S
Osbpl8-S,1500015L24Rik-S
Osbpl8-S,4921539H07Rik-S
Zpbp-S,Zfp617-S
Wif1-S,Niban1-S
Wif1-S,Tbc1d22b-S
Ncln-S,Zdhhc18-S
Slc36a1-S,St8sia5-S
Mrnip-S,Lca5l-S
Hs1bp3-S,Itpr3-S
Amz2-S,Gm26814-S
Map2k6-S,Rps6-ps1-S
Fkbp1b-S,Cacng4-S
Fkbp1b-S,Adcy2-S
Fkbp1b-S,Cacna2d3-S
Fkbp1b-S,Oxr1-S
Fkbp1b-S,Ly6e-S
Fkbp1b-S,Adcy5-S
Fkbp1b-S,Strn-S
Fkbp1b-S,Agbl5-S
Fkbp1b-S,C2cd2l-S
Fkbp1b-S,Jcad-S
Fkbp1b-S,Klf16-S
Fkbp1b-S,Scube3-S
Fkbp1b-S,Gng7-S
Fkbp1b-S,Synpo2-S
Fkbp1b-S,Spock3-S
Fkbp1b-S,Gpr88-S
Fkbp1b-S,Hspa1a-S
Fkbp1b-S,4921539H07Rik-S
Rnf144a-S,Cacng4-S
Rnf144a-S,Sec14l1-S
Rnf144a-S,Coch-S
Rnf144a-S,Cacna2d3-S
Rnf144a-S,Adcy5-S
Rnf144a-S,Strn-S
Rnf144a-S,Fbxl16-S
Rnf144a-S,Rbms1-S
Rnf144a-S,Kcnq5-S
Rnf144a-S,Enho-S
Rnf144a-S,Adra2a-S
Rnf144a-S,Ano2-S
Rnf144a-S,Scube3-S
Rnf144a-S,Scn4b-S
Rnf144a-S,Gng7-S
Rnf144a-S,Synpo2-S
Rnf144a-S,Spock3-S
Rnf144a-S,Ccdc177-S
Rnf144a-S,Slc24a3-S
Rnf144a-S,Gpr88-S
Rnf144a-S,AI593442-S
Sntg2-S,Gpr180-S
Sntg2-S,P2ry14-S
Psmc5-S,Abi2-S
Psmc5-S,Pmvk-S
Psmc5-S,Prps1-S
Psmc5-S,Rbm8a-S
Psmc5-S,Mrps12-S
Psmc5-S,Trank1-S
Psmc5-S,Cisd3-S
Polg2-S,Hapln3-S
Cacng4-S,Vti1b-S
Cacng4-S,Cacna2d3-S
Cacng4-S,Rhobtb2-S
Cacng4-S,Adcy5-S
Cacng4-S,Tiam2-S
Cacng4-S,Lpin2-S
Cacng4-S,Strn-S
Cacng4-S,Itga4-S
Cacng4-S,Kcnab1-S
Cacng4-S,Mkrn1-S
Cacng4-S,Cmas-S
Cacng4-S,C2cd2l-S
Cacng4-S,Jcad-S
Cacng4-S,Scube3-S
Cacng4-S,Tox-S
Cacng4-S,Mfsd6-S
Cacng4-S,Isl1-S
Cacng4-S,Greb1l-S
Cacng4-S,Scn4b-S
Cacng4-S,Gng7-S
Cacng4-S,Synpo2-S
Cacng4-S,Slc35d3-S
Cacng4-S,Fam241a-S
Cacng4-S,Clec12a-S
Cacng4-S,Kcnip1-S
Cacng4-S,Spock3-S
Cacng4-S,Slc24a3-S
Cacng4-S,mt-Cytb-S
Cacng4-S,Hes6-S
Cacng4-S,Gpr88-S
Cacng4-S,Tlnrd1-S
Sec14l1-S,Cacna2d3-S
Sec14l1-S,Gpr180-S
Sec14l1-S,Acin1-S
Sec14l1-S,Adcy5-S
Sec14l1-S,Strn-S
Sec14l1-S,Erlin1-S
Sec14l1-S,Fbxl16-S
Sec14l1-S,Rbms1-S
Sec14l1-S,Nop56-S
Sec14l1-S,Snx16-S
Sec14l1-S,Acot7-S
Sec14l1-S,Jcad-S
Sec14l1-S,Ano2-S
Sec14l1-S,Scube3-S
Sec14l1-S,Mfsd6-S
Sec14l1-S,Scn4b-S
Sec14l1-S,Gng7-S
Sec14l1-S,Slc24a3-S
Sec14l1-S,AI593442-S
Coch-S,Mtx3-S
Coch-S,Rbms1-S
Coch-S,Kcnab1-S
Coch-S,Gabra4-S
Coch-S,Lmo2-S
Coch-S,Otulinl-S
Coch-S,mt-Nd1-S
Coch-S,mt-Cytb-S
Coch-S,Tlnrd1-S
Coch-S,AI593442-S
Coch-S,Gm16339-S
Vrk1-S,Jcad-S
Vrk1-S,Rgl2-S
Vrk1-S,Ccno-S
Vti1b-S,Rhobtb2-S
Vti1b-S,Agbl5-S
Vti1b-S,Kcnip1-S
Vti1b-S,Tlnrd1-S
Vti1b-S,Prnp-S
Vti1b-S,Pcdhga6-S
Galnt16-S,Mhrt-S
Galnt16-S,Gm42600-S
Slc25a29-S,Rbms1-S
Slc25a29-S,Map1lc3b-S
Slc25a29-S,Jcad-S
Slc25a29-S,Scube3-S
Slc25a29-S,Tbc1d22b-S
Slc25a29-S,Pcdhb13-S
Slc25a29-S,Manbal-S
Slc25a29-S,Gm42722-S
Ppp1r13b-S,Alg5-S
Ppp1r13b-S,Lmtk2-S
Tpmt-S,Ly6e-S
Tpmt-S,Pgap4-S
Tpmt-S,Dtx4-S
Id4-S,Adcy2-S
Id4-S,Mtx3-S
Id4-S,Cacna2d3-S
Id4-S,Ly6e-S
Id4-S,Strn-S
Id4-S,Erlin1-S
Id4-S,St8sia5-S
Id4-S,Fbxl16-S
Id4-S,Gad2-S
Id4-S,Kcnab1-S
Id4-S,Gabra4-S
Id4-S,Tgfa-S
Id4-S,Map1lc3b-S
Id4-S,Lmo2-S
Id4-S,Adra2a-S
Id4-S,Ano2-S
Id4-S,Scube3-S
Id4-S,Strip2-S
Id4-S,Mfsd6-S
Id4-S,Scn4b-S
Id4-S,Synpo2-S
Id4-S,Ywhag-S
Id4-S,Spock3-S
Id4-S,Sez6l-S
Id4-S,Fxyd6-S
Id4-S,Gpr88-S
Id4-S,4921539H07Rik-S
Sema4d-S,Mapre2-S
Zfp346-S,Sh3d19-S
Adcy2-S,Gfra2-S
Adcy2-S,Ly6e-S
Adcy2-S,Strn-S
Adcy2-S,Tmx3-S
Adcy2-S,St8sia5-S
Adcy2-S,Acot7-S
Adcy2-S,Agbl5-S
Adcy2-S,Gabra4-S
Adcy2-S,Spock3-S
Adcy2-S,Sez6l-S
Adcy2-S,Galnt13-S
Adcy2-S,Gpr88-S
Adcy2-S,Hspa1a-S
Adcy2-S,4921539H07Rik-S
Ndufs6-S,Slfn8-S
Arhgef28-S,Scube3-S
Arhgef28-S,Arel1-S
Arhgef28-S,Mafa-S
Arhgef28-S,Insl5-S
Arhgef28-S,Ap1ar-S
Mtx3-S,Enho-S
Mtx3-S,mt-Cytb-S
Mtx3-S,1500015L24Rik-S
Htr1a-S,Rgs2-S
Htr1a-S,Agbl5-S
Htr1a-S,Mkrn1-S
Htr1a-S,Vps41-S
Nid2-S,Lca5-S
Nid2-S,Ip6k1-S
Cacna2d3-S,Rhobtb2-S
Cacna2d3-S,Gfra2-S
Cacna2d3-S,Oxr1-S
Cacna2d3-S,Adcy5-S
Cacna2d3-S,Strn-S
Cacna2d3-S,Erlin1-S
Cacna2d3-S,Fbxl16-S
Cacna2d3-S,Rbms1-S
Cacna2d3-S,Kcnab1-S
Cacna2d3-S,Kcnq5-S
Cacna2d3-S,Enho-S
Cacna2d3-S,Acot7-S
Cacna2d3-S,Agbl5-S
Cacna2d3-S,Tgfa-S
Cacna2d3-S,Cmas-S
Cacna2d3-S,C2cd2l-S
Cacna2d3-S,Lmo2-S
Cacna2d3-S,Adra2a-S
Cacna2d3-S,Jcad-S
Cacna2d3-S,Scube3-S
Cacna2d3-S,Smurf1-S
Cacna2d3-S,Tox-S
Cacna2d3-S,Mfsd6-S
Cacna2d3-S,Greb1l-S
Cacna2d3-S,Basp1-S
Cacna2d3-S,Scn4b-S
Cacna2d3-S,Gng7-S
Cacna2d3-S,Ywhag-S
Cacna2d3-S,Kcnip1-S
Cacna2d3-S,Spock3-S
Cacna2d3-S,Ccdc177-S
Cacna2d3-S,Slc24a3-S
Cacna2d3-S,Gpr88-S
Cacna2d3-S,Tlnrd1-S
Cacna2d3-S,AI593442-S
Cacna2d3-S,Cisd3-S
Cacna2d3-S,Hspa1a-S
Cacna2d3-S,4921539H07Rik-S
Slc25a30-S,Cenpq-S
Slc25a30-S,Tob2-S
Rhobtb2-S,Adcy5-S
Rhobtb2-S,Pdpk1-S
Rhobtb2-S,Mkrn1-S
Rhobtb2-S,Cmas-S
Rhobtb2-S,C2cd2l-S
Rhobtb2-S,Lmo2-S
Rhobtb2-S,Jcad-S
Rhobtb2-S,Parm1-S
Rhobtb2-S,Scube3-S
Rhobtb2-S,Lmtk2-S
Rhobtb2-S,Wdr17-S
Rhobtb2-S,Col6a3-S
Rhobtb2-S,Slc35d3-S
Rhobtb2-S,Kcnip1-S
Rhobtb2-S,Spock3-S
Rhobtb2-S,Serpina9-S
Rhobtb2-S,Slc24a3-S
Rhobtb2-S,mt-Cytb-S
Rhobtb2-S,Hes6-S
Rhobtb2-S,Gpr88-S
Gfra2-S,Ly6e-S
Gfra2-S,Cbln2-S
Gfra2-S,St8sia5-S
Gfra2-S,Kcnab1-S
Gfra2-S,Col4a2-S
Gfra2-S,Gclc-S
Gfra2-S,Dtx4-S
Gfra2-S,Efhd2-S
Gfra2-S,Ywhag-S
Gfra2-S,Spock3-S
Gfra2-S,Sez6l-S
Gfra2-S,Hhip-S
Gfra2-S,Gpr88-S
Gfra2-S,Tlnrd1-S
Gfra2-S,Rad51ap2-S
Gfra2-S,Hspa1a-S
Gfra2-S,4921539H07Rik-S
Gpr180-S,Acin1-S
Gpr180-S,6030458C11Rik-S
Gpr180-S,Lpin2-S
Gpr180-S,Nop56-S
Gpr180-S,AI593442-S
Acin1-S,Fbxl16-S
Acin1-S,Nop56-S
Acin1-S,Elmod2-S
Acin1-S,Tmem191-S
Pabpn1-S,Rbm8a-S
Pabpn1-S,Mrps12-S
Pabpn1-S,Trank1-S
Pabpn1-S,Gm37124-S
Laptm4b-S,Derl1-S
Laptm4b-S,Mapk8ip2-S
Laptm4b-S,Atp5po-S
Laptm4b-S,Lamtor4-S
Oxr1-S,Adcy5-S
Oxr1-S,Mkrn1-S
Oxr1-S,Nmnat3-S
Oxr1-S,Traip-S
Oxr1-S,Jcad-S
