node1,node2
Ildr2-C,"2,2-Diallylpyrrolidine-P"
Atp6v1f-C,12-Oxooctadecanoate-P
Atp6v1f-C,"2,4-Imidazolidinedione, 5,5-dimethyl--P"
Atp6v1f-C,Nitrosothymol-P
Kpna4-C,1-Hexadecanol-P
Cldn22-C,"Benzaldehyde, 2,5-dimethyl--P"
Cldn22-C,D-(-)-Citramalic acid-P
Cldn22-C,"Dodecane, 4,6-dimethyl--P"
Asb16-C,"Thiazolo[4,5-f]quinoline, 2,9-dimethyl--P"
Hcn3-C,9-Octadecenamide-P
Hcn3-C,Glyceric acid-P
Tatdn2-C,"1,1'-Biphenyl, 3,4-diethyl--P"
Tatdn2-C,2-Aminoadipic acid-P
Tatdn2-C,"Inosose-2, 1,3,4,5,6-pentakis--P"
Tatdn2-C,"N,9-bis(Trimethylsilyl)-6-[(trimethylsilyl)oxy]-9H-purin-2-amine-P"
Itch-C,"Benzene, 1-acetoxy-2,6-dimethoxy-4-(2-propenyl)--P"
Csnk1a1-C,Isopropyl palmitate-P
Ppp4c-C,"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P"
Ppp4c-C,Desmosterol-P
Bnip1-C,"Benzoic acid, methyl ester-P"
Emc3-C,12-Oxooctadecanoate-P
Cerox1-C,"Cyclopentanone, 2,2,4-trimethyl--P"
Cerox1-C,Methylmalonic monoamide-P
Zfp383-C,Butylated Hydroxytoluene-P
Tulp4-C,1-(3-Methylphenyl)piperazine-P
Tulp4-C,"Benzoic acid, pentadecyl ester-P"
Gm15083-C,Levulinic acid-P
Tpr-C,3'-(Trimethylsilyl)oxy-beta-naphthoflavone-P
Gm42636-C,Glyoxime-P
Gm42636-C,Hydracrylic acid-P
Wbp4-C,3-Indoleacetic acid-P
Wbp4-C,Indole-3-lactic acid-P
Gm5141-C,3-Hydroxyisovaleric acid-P
Gm5141-C,"Benzimidazole, 5-trifluoromethyl-2-methyl--P"
Gm5141-C,"Propanetriol, 2-methyl--P"
Tspan9-C,2-Methyl-4-pentenoic acid-P
Vps13b-C,DL-Glyceraldehyde-P
Snora35-C,N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine-P
Mpi-C,Octocrylene-P
Men1-C,D-(-)-Citramalic acid-P
Ahcyl2-C,"Benzimidazole, 5-trifluoromethyl-2-methyl--P"
Ahcyl2-C,"Benzoic acid, pentadecyl ester-P"
Ahcyl2-C,beta-Lyxopyranose-P
Ahcyl2-C,Levulinic acid-P
Ahcyl2-C,p-Toluic acid-P
Josd1-C,"2,3-Butanediol-P"
Evi5-C,3-Indoleacetic acid-P
Chi3l1-C,"Erythrono-1,4-lactone, (Z)--P"
