Gene,Metabolite,Sign
ENSMUSG00000017831,Cholesterol,1
ENSMUSG00000017831,L-Leucine,1
ENSMUSG00000029772,Glucopyranose,1
ENSMUSG00000029772,L-Isoleucine,1
ENSMUSG00000029772,Serine,1
ENSMUSG00000029772,Syringaldehyde,1
ENSMUSG00000029772,Urea,1
ENSMUSG00000059820,Benzoic Acid,1
ENSMUSG00000085776,2-Piperidinone,1
ENSMUSG00000085776,D-Glucose,1
ENSMUSG00000085776,"Gluconolactone (3R,4S,5R,6R)",1
ENSMUSG00000085776,Glucopyranose,1
ENSMUSG00000085776,L-Leucine,1
ENSMUSG00000011831,3-Pyridylcarbinol,1
ENSMUSG00000011831,D-Ribose,1
ENSMUSG00000011831,"N-Acetyl-D-galactosamine, (R,R,R,R)",1
ENSMUSG00000011831,Tripropylene glycol monomethyl ether,1
ENSMUSG00000011831,Urea,1
ENSMUSG00000064246,1-Hexadecanol,1
ENSMUSG00000064246,3-Undecene,1
ENSMUSG00000064246,Anthranilic acid,1
ENSMUSG00000064246,"cis-4,5-Dihydroxy-o-dithiane",1
ENSMUSG00000064246,"Guanidine, N,N-dimethyl",1
ENSMUSG00000064246,Isopropyl myristate,1
ENSMUSG00000064246,Levulinic acid,1
ENSMUSG00000064246,Monomethyl succinate,1
ENSMUSG00000064246,Phenol,1
ENSMUSG00000064246,phenoxyethanol,1
ENSMUSG00000064246,Picolinic acid,1
ENSMUSG00000064246,Pimelic acid,1
ENSMUSG00000064246,Salsoline,1
ENSMUSG00000042686,"1,4-Butanediol",-1
ENSMUSG00000042686,Decyl oleate,1
ENSMUSG00000028626,Glyceric acid,1
ENSMUSG00000068196,Argininosuccinic acid,1
ENSMUSG00000068196,2-Piperidinone,1
ENSMUSG00000068196,4-Methylvaleric acid,1
ENSMUSG00000068196,Anthranilic acid,1
ENSMUSG00000068196,Arachidic acid,1
ENSMUSG00000068196,"Guanidine, N,N-dimethyl",1
ENSMUSG00000068196,Levulinic acid,1
ENSMUSG00000068196,Monomethyl succinate,1
ENSMUSG00000068196,N-(2-hydroxyethyl)-succinimide,1
ENSMUSG00000068196,Pantolactone,1
ENSMUSG00000068196,phenoxyethanol,1
ENSMUSG00000068196,Pimelic acid,1
ENSMUSG00000058351,2-Hydroxy-5-methoxybenzaldehyde,1
ENSMUSG00000058351,Kojic acid,1
ENSMUSG00000058351,l-Leucyl-l-valine,1
ENSMUSG00000058351,Methyl stearate,1
ENSMUSG00000058351,Pyrrole-2-carboxylic acid,1
ENSMUSG00000025505,"Benzenepropanoic acid, 3,5-bis(1,1-dimethylethyl)-4-hydroxy-, methyl ester",1
ENSMUSG00000025505,Nonadecanoic acid,1
ENSMUSG00000039194,"3-Hydroxy-2,3-dihydromaltol",1
ENSMUSG00000039194,Cyclohexanemethanol,1
ENSMUSG00000039194,Hymexazole,1
ENSMUSG00000039194,Kojic acid,1
ENSMUSG00000002660,"cis,cis,cis-1-Isobutyl-2,5-dimethylcyclohexane",-1
ENSMUSG00000002660,Hexanoic acid,-1
ENSMUSG00000048612,L-Isoleucine,1
ENSMUSG00000048612,Picolinic acid,1
ENSMUSG00000054720,Benzoic Acid,1
ENSMUSG00000054720,beta-Alanine,1
ENSMUSG00000054720,Serine,1
ENSMUSG00000054720,Urea,1
ENSMUSG00000031838,"3,4-Dimethoxymandelic acid",1
ENSMUSG00000031838,Arachidic acid,1
ENSMUSG00000031838,"Guanidine, N,N-dimethyl",1
ENSMUSG00000031838,Pentadecanoic acid,1
ENSMUSG00000031922,"beta-d-Glucopyranose, 2-(acetylamino)-3,6-anhydro-2-deoxy",1
ENSMUSG00000045094,"Methyl galactoside (1S,2S,3S,4R,5R)",-1
ENSMUSG00000029438,Tetrahydrolinalool,-1
ENSMUSG00000026895,"Pentanoic acid, 4-methyl-2-oxo-",-1
ENSMUSG00000038555,L-(-)-Sorbofuranose,-1
ENSMUSG00000038555,"Thymine, 1,3-dimethyl-6-hydroxymethyl",1
ENSMUSG00000035293,9-Octadecenamide,-1
ENSMUSG00000024002,11-Methyldodecanol,1
ENSMUSG00000006476,2-Ethylhexanoic acid,-1
ENSMUSG00000006476,2-Piperidinone,-1
ENSMUSG00000006476,beta-Alanine,-1
ENSMUSG00000006476,L-Isoleucine,-1
ENSMUSG00000006476,"N-Acetyl-D-galactosamine, (R,R,R,R)",-1
ENSMUSG00000006476,Serine,-1
ENSMUSG00000066357,Methyl beta-Arabinofuranoside,1
ENSMUSG00000038646,alpha-Tocopheryl acetate,-1
ENSMUSG00000038646,D-(-)-Fructofuranose,1
ENSMUSG00000105729,1-Tetradecanol,1
ENSMUSG00000105729,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)",1
ENSMUSG00000105729,Stearic acid,1
ENSMUSG00000045930,pyrazole,1
ENSMUSG00000022199,D-Xylose,1
ENSMUSG00000022199,Ferulic acid,1
ENSMUSG00000022199,Levulinic acid,1
ENSMUSG00000022199,Syringic acid,1
ENSMUSG00000052584,"2,5-Di-tert-butyl-4-hydroxyphenol",-1
ENSMUSG00000052584,3-Pyridylcarbinol,-1
ENSMUSG00000052584,pyrazole,-1
ENSMUSG00000052584,9-Octadecenamide,-1
ENSMUSG00000052584,Ethyl alpha-D-glucopyranoside,-1
ENSMUSG00000052584,L-Isoleucine,-1
ENSMUSG00000052584,L-Valyl-L-leucine,1
ENSMUSG00000052584,Picolinic acid,-1
ENSMUSG00000052584,Salsoline,-1
ENSMUSG00000052584,Suberic acid,-1
ENSMUSG00000052584,Urea,-1
ENSMUSG00000027108,D-Fucitol,1
ENSMUSG00000023960,1-Monopalmitin,1
ENSMUSG00000056735,"2-Butenoic acid, 2-methyl-, 2-methyl-2-propenyl ester",1
ENSMUSG00000056735,4-hydroxy-3-penten-2-one,1
ENSMUSG00000056735,Lignoceric acid,1
ENSMUSG00000056735,Methyl stearate,1
ENSMUSG00000056735,Triethanolamine,1
ENSMUSG00000062040,1-Monopalmitin,1
ENSMUSG00000062040,"2,5-Dimethoxymandelic acid",1
ENSMUSG00000062040,Glucopyranose,1
ENSMUSG00000062040,l-Leucyl-l-valine,1
ENSMUSG00000028890,"3,4-Dihydrocoumarin, 4,4-dimethyl-6-dimethylamino",1
ENSMUSG00000028890,Triethanolamine,1
ENSMUSG00000042129,3-Methyl-2-furoic acid,1
ENSMUSG00000042129,Isonicotinic Acid,1
ENSMUSG00000069631,D-Fructose,1
ENSMUSG00000040242,2-Ethylhexanoic acid,1
ENSMUSG00000040242,Tripropylene glycol monomethyl ether,1
ENSMUSG00000040242,Urea,1
ENSMUSG00000039959,2'-Deoxyribolactone,1
ENSMUSG00000039959,"cis-4,5-Dihydroxy-o-dithiane",1
ENSMUSG00000039959,D-Glucose,1
ENSMUSG00000039959,phenoxyethanol,1
ENSMUSG00000020227,Butyl caprylate,1
ENSMUSG00000020227,Stearic acid,1
ENSMUSG00000020297,Argininosuccinic acid,1
ENSMUSG00000020297,1-Octanol,1
ENSMUSG00000020297,Cyclohexanemethanol,1
ENSMUSG00000020297,Pantolactone,1
ENSMUSG00000020297,Pimelic acid,1
ENSMUSG00000020297,Trisaminol,1
ENSMUSG00000061689,2-Hydroxy-2-methylbutyric acid,1
ENSMUSG00000040586,N-Methyl-alpha-aminoisobutyric acid,1
ENSMUSG00000040586,"beta-d-Glucopyranose, 2-(acetylamino)-3,6-anhydro-2-deoxy",1
ENSMUSG00000040586,D-Ribose,1
ENSMUSG00000070527,2-Isopropyl-5-methyl-1-heptanol,1
ENSMUSG00000070527,8-Hydroxy-5-(hydroxymethyl)quinoline,-1
ENSMUSG00000070527,alpha-D-Xylopyranose,-1
ENSMUSG00000070527,Hexanoic acid,1
ENSMUSG00000022427,4-Pentenoic acid,1
ENSMUSG00000022427,Acetoacetic acid,1
ENSMUSG00000022427,"L-Valinamide, N(2),N(2)-dimethyl",-1
ENSMUSG00000022427,Suberic acid,1
ENSMUSG00000022427,Tetrahydrolinalool,-1
ENSMUSG00000031198,DL-Phenylalanine,1
ENSMUSG00000031198,L-Proline,1
ENSMUSG00000031198,Salsoline,1
ENSMUSG00000030403,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)",1
ENSMUSG00000030403,Cyclohexanemethanol,1
ENSMUSG00000030403,"Gulonic acid, gamma-lactone",-1
ENSMUSG00000030403,Hymexazole,1
ENSMUSG00000023931,"beta-d-Glucopyranose, 2-(acetylamino)-3,6-anhydro-2-deoxy",1
ENSMUSG00000005045,1-Dodecanol,-1
ENSMUSG00000005045,1-Tetradecanol,-1
ENSMUSG00000005045,4-Methylvaleric acid,-1
ENSMUSG00000001089,11-Methyldodecanol,1
ENSMUSG00000001089,Phenol,1
ENSMUSG00000001089,phenoxyethanol,1
ENSMUSG00000034349,L-(+)-Rhamnopyranose,-1
ENSMUSG00000027860,1-Octadecanol,1
ENSMUSG00000027860,"3,4-Dihydrocoumarin, 4,4-dimethyl-6-dimethylamino",1
ENSMUSG00000027860,3-Undecene,1
ENSMUSG00000027860,"7,9-Di-tert-butyl-1-oxaspiro(4,5)deca-6,9-diene-2,8-dione",1
ENSMUSG00000027860,D-Arabinose,-1
ENSMUSG00000027860,Tetrahydrogeranyl formate,1
ENSMUSG00000001014,11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,1
ENSMUSG00000052056,"Thymine, 1,3-dimethyl-6-hydroxymethyl",1
ENSMUSG00000020235,Arabinose,1
ENSMUSG00000071637,Erythritol,1
ENSMUSG00000071637,"2',2,3,6'-Tetramethoxychalcone",1
ENSMUSG00000071637,beta-Arabinopyranose,-1
ENSMUSG00000071637,Desmethylverapamil,1
ENSMUSG00000009076,10-Heptadecenoic acid,-1
ENSMUSG00000009076,Butyl caprylate,-1
ENSMUSG00000009076,"Propanoic acid, 2-hydroxy-3-phosphate-",-1
ENSMUSG00000054792,L-Norvaline,-1
ENSMUSG00000054792,Deoxyribopyranose,1
ENSMUSG00000054792,Ethyl alpha-D-glucopyranoside,-1
ENSMUSG00000054792,Norketamine,1
ENSMUSG00000020491,Dodecanamide,1
ENSMUSG00000032261,"2,3-Butanediol",1
ENSMUSG00000032261,D-(-)-Fructopyranose,1
ENSMUSG00000032261,Monomethyl succinate,1
ENSMUSG00000027210,Salsoline,-1
ENSMUSG00000027957,11-Methyldodecanol,1
ENSMUSG00000027957,1-Dodecanol,1
ENSMUSG00000027957,1-Tetradecanol,1
ENSMUSG00000027957,2'-Deoxyribolactone,1
ENSMUSG00000027957,9-Octadecen-1-ol,1
ENSMUSG00000027957,D-Allofuranose,1
ENSMUSG00000027957,Decanoic acid,1
ENSMUSG00000027957,Monomethyl succinate,1
ENSMUSG00000027957,N-(2-hydroxyethyl)-succinimide,1
ENSMUSG00000027957,Phenol,1
ENSMUSG00000027957,Pimelic acid,1
ENSMUSG00000027957,Trisaminol,1
ENSMUSG00000027957,Undecanoic acid,1
ENSMUSG00000102101,Ser-Leu,1
ENSMUSG00000051297,D-Fucitol,1
ENSMUSG00000078486,"Benzaldehyde, 2,5-dimethoxy",1
ENSMUSG00000078486,"Pentanoic acid, 4-methyl-2-oxo-",1
ENSMUSG00000003190,1-Octadecanol,1
ENSMUSG00000003190,2-Butenedioic acid,1
ENSMUSG00000003190,Phenol,1
ENSMUSG00000003190,Propanedioic acid,1
ENSMUSG00000051285,L-Valine,1
ENSMUSG00000051510,"Azetidine, 1-acetyl-2-methyl",1
ENSMUSG00000051510,L-Valine,1
ENSMUSG00000006281,3-Undecene,1
ENSMUSG00000006281,"Benzenepropanoic acid, 3,5-bis(1,1-dimethylethyl)-4-hydroxy-, methyl ester",1
ENSMUSG00000006281,Isopropyl myristate,1
ENSMUSG00000006281,Levulinic acid,1
ENSMUSG00000006281,Methyl stearate,1
ENSMUSG00000006281,"N,N-Diethyl-carbamate",1
ENSMUSG00000027770,"1,4-Butanediol",-1
ENSMUSG00000036815,L-Asparagine,-1
ENSMUSG00000030677,Isocitric acid lactone,1
ENSMUSG00000097318,"cis,cis,cis-1-Isobutyl-2,5-dimethylcyclohexane",-1
ENSMUSG00000025789,beta-D-(-)-Ribopyranose,-1
ENSMUSG00000025789,L-Rhamnose,-1
ENSMUSG00000025789,Pentanedioic acid,-1
ENSMUSG00000025789,Pipecolic acid,-1
ENSMUSG00000025894,2-Ethylhexanoic acid,1
ENSMUSG00000025894,3-Deoxyhexitol,1
ENSMUSG00000025894,"N-Acetyl-D-galactosamine, (R,R,R,R)",1
ENSMUSG00000030801,1-Hexadecanol,1
ENSMUSG00000030801,2'-Desoxyuridine,-1
ENSMUSG00000030801,Thymidine,-1
ENSMUSG00000032763,D-Fucitol,-1
ENSMUSG00000032763,Ferulic acid,1
ENSMUSG00000032763,Syringic acid,1
ENSMUSG00000030201,4-Methylvaleric acid,1
ENSMUSG00000030201,alpha-Linolenic acid,1
ENSMUSG00000030201,Monomethyl succinate,1
ENSMUSG00000030201,N-(2-hydroxyethyl)-succinimide,1
ENSMUSG00000033068,Sedoheptulose anhydride,-1
ENSMUSG00000033068,Valylvaline,1
ENSMUSG00000016018,3-Undecene,1
ENSMUSG00000016018,Sedoheptulose anhydride,1
ENSMUSG00000074994,2-Ethylhexanoic acid,1
ENSMUSG00000032560,11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,1
ENSMUSG00000032560,beta-Alanine,1
ENSMUSG00000045767,L-Valine,1
ENSMUSG00000043241,2-Pyrrolidinone,1
ENSMUSG00000043241,beta-Alanine,1
ENSMUSG00000015748,Tetrahydrolinalool,-1
ENSMUSG00000015748,"Thymidine, 5'-phosphate",1
ENSMUSG00000048330,11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,1
ENSMUSG00000048330,1-Octadecanol,1
ENSMUSG00000048330,3-Pyridylcarbinol,1
ENSMUSG00000048330,pyrazole,1
ENSMUSG00000048330,Acetoacetic acid,1
ENSMUSG00000048330,Arachidic acid,1
ENSMUSG00000048330,"Benzaldehyde, 2,5-dimethoxy",1
ENSMUSG00000048330,Benzoic Acid,1
ENSMUSG00000048330,Citric acid,1
ENSMUSG00000048330,Isopropyl myristate,1
ENSMUSG00000048330,"Methyl (3,4-dimethoxyphenyl)(hydroxy)acetate",1
ENSMUSG00000048330,Palmitic Acid,1
ENSMUSG00000048330,Pentanoic acid,1
ENSMUSG00000048330,Picolinic acid,1
ENSMUSG00000048330,Salsoline,1
ENSMUSG00000048330,Serine,1
ENSMUSG00000048330,Triethanolamine,1
ENSMUSG00000048330,Urea,1
ENSMUSG00000039145,"1,4-Butanediol",-1
ENSMUSG00000039145,3-O-methyl-beta-D-Glucopyranose,-1
ENSMUSG00000041491,L-Aspartic acid,1
ENSMUSG00000045284,2-Piperidinone,1
ENSMUSG00000045284,"cis-4,5-Dihydroxy-o-dithiane",1
ENSMUSG00000045284,Hydroquinone,1
ENSMUSG00000045284,Phenol,1
ENSMUSG00000064338,Dihydrouracil,-1
ENSMUSG00000064338,Picolinic acid,-1
ENSMUSG00000064338,Salsoline,-1
ENSMUSG00000064338,Syringaldehyde,-1
ENSMUSG00000064338,"Thymine, 1,3-dimethyl-6-hydroxymethyl",-1
ENSMUSG00000024873,Acetohydroxamic acid,-1
ENSMUSG00000024873,2-Isopropyl-5-methyl-1-heptanol,-1
ENSMUSG00000024873,L-5-Oxoproline,-1
ENSMUSG00000024873,Ribitol,-1
ENSMUSG00000024873,Vanillin,-1
ENSMUSG00000097537,2-Isopropyl-5-methyl-1-heptanol,1
ENSMUSG00000097537,D-Glucose,1
ENSMUSG00000043614,"2,4-Di-tert-butylphenol",-1
ENSMUSG00000043614,Phenylpropanolamine,-1
ENSMUSG00000043614,Sebacic acid,-1
ENSMUSG00000027710,"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",-1
ENSMUSG00000027710,D-(-)-Fructofuranose,-1
ENSMUSG00000007570,3-Aminobutanoic acid,1
ENSMUSG00000007570,alpha-Tocopheryl acetate,1
ENSMUSG00000033021,Valylglycine,1
ENSMUSG00000006800,"2-Butenoic acid, 2-hydroxy-",-1
ENSMUSG00000006800,beta-Arabinopyranose,-1
ENSMUSG00000022843,L-Leucine,1
ENSMUSG00000039899,"2,3-Dihydroxy-2-methylpropanoic acid",1
ENSMUSG00000039899,Deoxycholic Acid,-1
ENSMUSG00000042557,"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate",1
ENSMUSG00000042557,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)",1
ENSMUSG00000042557,4-Methyl-5-thiazoleethanol,1
ENSMUSG00000042557,Salsoline,1
ENSMUSG00000042557,Tripropylene glycol monomethyl ether,1
ENSMUSG00000042557,Urea,1
ENSMUSG00000035692,Dehydroabietic acid,1
ENSMUSG00000063801,Erythritol,1
ENSMUSG00000063801,"N,N-Diethyl-2-aminoethanol",1
ENSMUSG00000031637,Citric acid,1
ENSMUSG00000031637,D-Arabinose,-1
ENSMUSG00000043411,Stearic acid,1
ENSMUSG00000017670,Oxalic acid,1
ENSMUSG00000030611,4-Methyl-5-thiazoleethanol,1
ENSMUSG00000034563,Argininosuccinic acid,1
ENSMUSG00000034563,Erythritol,1
ENSMUSG00000034563,Dehydroabietic acid,1
ENSMUSG00000034563,Hexanedioic acid,1
ENSMUSG00000010057,"2,6-Di-O-methyl-d-galactopyranose",1
ENSMUSG00000018171,Niacinamide,-1
ENSMUSG00000018171,"beta-d-Glucopyranose, 2-(acetylamino)-3,6-anhydro-2-deoxy",-1
ENSMUSG00000018171,Pantothenic acid ,-1
ENSMUSG00000018171,Tetrahydrolinalool,-1
ENSMUSG00000008348,"1-Propanamine, N,N-diethyl-",-1
ENSMUSG00000008348,alpha-D-Xylopyranose,1
ENSMUSG00000008348,alpha-L-(-)-Fucopyranose,1
ENSMUSG00000008348,D-Xylose,1
ENSMUSG00000008348,Ferulic acid,1
ENSMUSG00000008348,L-Fucose,1
ENSMUSG00000008348,Syringic acid,1
ENSMUSG00000019647,"Pentitol, 3-desoxy",-1
ENSMUSG00000021709,"2,3,4-Trihydroxybutyric acid",1
ENSMUSG00000021709,Hydracrylic acid,1
ENSMUSG00000021709,"N-Acetyl-D-galactosamine, (R,R,R,R)",1
ENSMUSG00000086769,"3,4-Dihydrocoumarin, 4,4-dimethyl-6-dimethylamino",1
ENSMUSG00000086769,Citric acid,1
ENSMUSG00000086769,"Propane, 2-methyl",1
ENSMUSG00000071650,11-Methyldodecanol,1
ENSMUSG00000024098,"2',2,3,6'-Tetramethoxychalcone",1
ENSMUSG00000016487,11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,1
ENSMUSG00000028057,2'-Desoxyuridine,-1
ENSMUSG00000031513,Anthranilic acid,1
ENSMUSG00000031513,Monomethyl succinate,1
ENSMUSG00000031513,Phloretic acid,1
ENSMUSG00000042198,2-Piperidinone,1
ENSMUSG00000042198,3-Amino-2-piperidone,1
ENSMUSG00000042198,Hymexazole,1
ENSMUSG00000042198,Ribitol,1
ENSMUSG00000033585,1-Hexanol,1
ENSMUSG00000038058,Glyceric acid,1
ENSMUSG00000042745,3-Amino-2-piperidone,1
ENSMUSG00000042745,D-Mannopyranose,1
ENSMUSG00000042745,Ribitol,1
ENSMUSG00000026096,"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)",1
ENSMUSG00000026096,2-Ethylacetoacetate,1
ENSMUSG00000026096,Phloretic acid,1
ENSMUSG00000026096,Picolinic acid,1
ENSMUSG00000026096,Suberic acid,1
ENSMUSG00000026096,Tyrosine,1
ENSMUSG00000026096,Vanillin,1
ENSMUSG00000023764,Phenol,1
ENSMUSG00000023764,Propanedioic acid,1
ENSMUSG00000040483,4-Methyl-5-thiazoleethanol,1
ENSMUSG00000040483,Methyl alpha-Arabinofuranoside,1
ENSMUSG00000033047,Deoxyribopyranose,-1
ENSMUSG00000032602,L-5-Oxoproline,1
ENSMUSG00000032602,Methyl stearate,1
ENSMUSG00000064340,Aconitic acid,-1
ENSMUSG00000064340,"Arabinofuranose, 1,2,3,5-tetrakis",-1
ENSMUSG00000064340,"cis-4,5-Dihydroxy-o-dithiane",-1
ENSMUSG00000064340,D-(+)-Glucosamine,-1
ENSMUSG00000064340,Picolinic acid,-1
ENSMUSG00000064340,Syringaldehyde,-1
ENSMUSG00000064340,"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",-1
ENSMUSG00000064340,Uracil,-1
ENSMUSG00000019971,Serine,1
ENSMUSG00000031256,Sebacic acid,-1
ENSMUSG00000023826,"3,4-dimethyl-5-(3,4-methylenedioxy)phenyloxazolidine",1
ENSMUSG00000070643,2-Ethylacetoacetate,1
ENSMUSG00000070643,"Arabino-Hexonic acid, 2-deoxy-, gamma-lactone",1
ENSMUSG00000070643,D-Xylose,1
ENSMUSG00000070643,Ferulic acid,1
ENSMUSG00000070643,L-Fucose,1
ENSMUSG00000070643,L-Valyl-L-leucine,-1
ENSMUSG00000022568,"beta-D-Galactopyranoside, methyl-, acetate",1
ENSMUSG00000024548,4-Coumaric acid,-1
ENSMUSG00000057440,"2,3-Butanediol",1
ENSMUSG00000057440,N-(2-hydroxyethyl)-succinimide,1
ENSMUSG00000057440,Tripropylene glycol monomethyl ether,1
ENSMUSG00000057440,Urea,1
ENSMUSG00000022010,alpha-D-(+)-Talopyranose,1
ENSMUSG00000022010,L-Rhamnose,1
ENSMUSG00000022010,"Methyl (3,4-dimethoxyphenyl)(hydroxy)acetate",1
ENSMUSG00000022010,Propanedioic acid,1
ENSMUSG00000024083,"2-Propenoic acid, 2-hydroxy-3-(4-hydroxyphenyl)",1
ENSMUSG00000072763,"beta-d-Glucopyranose, 2-(acetylamino)-3,6-anhydro-2-deoxy",1
ENSMUSG00000072763,Tripropylene glycol monomethyl ether,1
ENSMUSG00000030616,1-Tetradecanol,1
ENSMUSG00000030616,Arachidic acid,1
ENSMUSG00000030616,Palmitic Acid,1
ENSMUSG00000030616,phenoxyethanol,1
ENSMUSG00000030616,Salsoline,1
ENSMUSG00000030616,Stearic acid,1
ENSMUSG00000030616,Urea,1
ENSMUSG00000003949,3-Aminobutanoic acid,-1
ENSMUSG00000003949,"2,6-Di-O-methyl-d-galactopyranose",1
ENSMUSG00000003949,Monolaurin,-1
ENSMUSG00000066595,Anthranilic acid,1
ENSMUSG00000066595,Cyclohexanemethanol,1
ENSMUSG00000066595,Levoglucosan,1
ENSMUSG00000066595,Malic acid,1
ENSMUSG00000066595,Pantolactone,1
ENSMUSG00000046714,Butanedioic acid,-1
ENSMUSG00000004263,2-Pyrrolidinone,1
ENSMUSG00000004263,Vanillin,1
ENSMUSG00000021929,"N-Acetyl-D-galactosamine, (R,R,R,R)",1
ENSMUSG00000021929,Tripropylene glycol monomethyl ether,1
ENSMUSG00000021929,Urea,1
ENSMUSG00000000127,11-Methyldodecanol,1
ENSMUSG00000000127,Decanoic acid,1
ENSMUSG00000000127,"Hexadecanoic acid, ethyl ester",1
ENSMUSG00000028811,"2,3-Dihydroxy-2-methylpropanoic acid",1
ENSMUSG00000028811,Norketamine,1
ENSMUSG00000025016,"2-Allyl-1,4-dimethoxybenzene ",1
ENSMUSG00000025016,2-Piperidinone,1
ENSMUSG00000025016,Kojic acid,1
ENSMUSG00000025016,Phloretic acid,1
ENSMUSG00000025016,Syringaldehyde,1
ENSMUSG00000025016,Urea,1
ENSMUSG00000034957,"Gluconolactone (3R,4S,5R,6R)",1
ENSMUSG00000025862,"2,5-Dimethoxybenzhydrazide",1
ENSMUSG00000025862,2'-Desoxyuridine,1
ENSMUSG00000025862,2-Ethylhexanoic acid,1
ENSMUSG00000025862,4-Hydroxybenzaldehyde,1
ENSMUSG00000025862,4-Hydroxybenzoic acid,1
ENSMUSG00000025862,4-Methyl-5-thiazoleethanol,1
ENSMUSG00000025862,9H-Purin-6-ol,1
ENSMUSG00000025862,D-(+)-Glucosamine,1
ENSMUSG00000025862,D-Glucose,1
ENSMUSG00000025862,Dihydrouracil,1
ENSMUSG00000025862,DL-Phenylalanine,1
ENSMUSG00000025862,Hydracrylic acid,1
ENSMUSG00000025862,Kojic acid,1
ENSMUSG00000025862,L-(-)-Sorbofuranose,1
ENSMUSG00000025862,L-5-Oxoproline,1
ENSMUSG00000025862,L-Valine,1
ENSMUSG00000025862,Phenylalanine,1
ENSMUSG00000025862,Ribonic acid,1
ENSMUSG00000025862,Syringaldehyde,1
ENSMUSG00000025862,Uracil,1
ENSMUSG00000025862,Urea,1
ENSMUSG00000024800,pyrazole,1
ENSMUSG00000024800,Aconitic acid,1
ENSMUSG00000024800,L-Isoleucine,1
ENSMUSG00000024800,"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",1
ENSMUSG00000042506,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)",-1
ENSMUSG00000033792,Argininosuccinic acid,1
ENSMUSG00000033792,11-Methyldodecanol,1
ENSMUSG00000033792,Anthranilic acid,1
ENSMUSG00000033792,Arachidic acid,1
ENSMUSG00000033792,Decanoic acid,1
ENSMUSG00000033792,Heptadecanoic acid,1
ENSMUSG00000033792,"Hexadecanoic acid, ethyl ester",1
ENSMUSG00000033792,Levulinic acid,1
ENSMUSG00000033792,Octanoic acid,1
ENSMUSG00000033792,Phenol,1
ENSMUSG00000033792,Phthalazin-1-one ,1
ENSMUSG00000018707,"2-Propenoic acid, 2-hydroxy-3-(4-hydroxyphenyl)",-1
ENSMUSG00000018707,D-(-)-Fructofuranose,-1
ENSMUSG00000026547,"Thymine, 1,3-dimethyl-6-hydroxymethyl",1
ENSMUSG00000026527,Sedoheptulose anhydride,-1
ENSMUSG00000085945,2-Butenedioic acid,1
ENSMUSG00000085945,6-Hydroxyhexanoic acid,1
ENSMUSG00000085945,9-Octadecen-1-ol,1
ENSMUSG00000085945,Arachidic acid,1
ENSMUSG00000085945,"Benzenepropanoic acid, 3,5-bis(1,1-dimethylethyl)-4-hydroxy-, methyl ester",1
ENSMUSG00000085945,"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl",1
ENSMUSG00000085945,"Guanidine, N,N-dimethyl",1
ENSMUSG00000085945,"Inosose-2, myo",1
ENSMUSG00000085945,Isopropyl myristate,1
ENSMUSG00000085945,Levulinic acid,1
ENSMUSG00000085945,phenoxyethanol,1
ENSMUSG00000085945,Salsoline,1
ENSMUSG00000071369,L-5-Oxoproline,1
ENSMUSG00000071369,Vanillin,1
ENSMUSG00000015970,Anthranilic acid,1
ENSMUSG00000015970,Monomethyl succinate,1
ENSMUSG00000015970,Pantolactone,1
ENSMUSG00000017314,4-Hydroxybenzeneacetic acid,1
ENSMUSG00000051579,"2-Propenoic acid, 2-hydroxy-3-(4-hydroxyphenyl)",1
ENSMUSG00000051579,4-Hydroxybenzoic acid,1
ENSMUSG00000051579,Cyclo(L-prolyl-L-valine),-1
ENSMUSG00000051579,L-Threonine,1
ENSMUSG00000051579,Pyrrole-2-carboxylic acid,1
ENSMUSG00000051579,"Thymidine, 5'-phosphate",1
ENSMUSG00000093606,2-Hydroxy-2-methylbutyric acid,1
ENSMUSG00000093606,"Gulonic acid, gamma-lactone",-1
ENSMUSG00000093606,Syringic acid,1
ENSMUSG00000049090,D-(-)-Fructofuranose,1
ENSMUSG00000049090,Desmethylverapamil,-1
ENSMUSG00000049090,Vanillin,1
ENSMUSG00000062866,"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",1
ENSMUSG00000062866,9H-Purin-6-ol,1
ENSMUSG00000062866,DL-Phenylalanine,1
ENSMUSG00000062866,Hydracrylic acid,1
ENSMUSG00000062866,L-Valine,1
ENSMUSG00000062866,Uracil,1
ENSMUSG00000041685,L-Valine,1
ENSMUSG00000031715,D-Glucose,1
