node,BiBC
Oleamide-F,2968.0687784779607
8-Methylnonanoic acid-F,1250.5217220719896
"3,4,5-Trimethoxyamphetamine-F",5028.165319780426
Triethyl citrate-F,3149.439959003399
"(2,5-Dimethoxyphenyl)acetone-F",4677.415766577298
L-Glutamine-F,4516.717566676723
Aconitic acid-F,4899.332599283411
"Benzoic acid, methyl ester-F",31767.568439996594
6-Methyluracil-F,11755.281438499405
"2-Butenoic acid, 3-[(tert-butyldimethylsilyl)oxy]-F",5288.103152036097
Ripply3-C,0.0
"2-(Ethylamino)ethanol, N-acetyl-F",2186.4912780507257
Pdlim1-C,0.0
"Cyclohexanone, 3,3,5-trimethyl-F",9852.753083766513
Diethylamine-F,7540.833609209874
Plscr2-C,0.0
"Benzoic acid, 2-hydroxy-3-[(2-hydroxy-4-methoxy-6-propylbenzoyl)oxy]-4-methoxy-6-propyl-, methyl ester-F",10220.993138405862
Gpatch2l-C,0.0
L-Valine-F,2819.452249464097
2-Butenedioic acid-F,4721.974917824665
Gpr65-C,21.174118674564596
"1-(2,5-Dimethoxyphenyl)-1-[(trimethylsilyl)oxy]propan-2-amine-F",29421.754404475647
Ikbke-C,0.0
"Hymexazole, tert-butyldimethylsilyl ether-F",5493.0629641450205
Leucylglycine-F,4509.916582769661
Hook2-C,9.14432557349982
"5-Chlorovaleric acid, nonyl ester-F",3721.032771283717
Monocaproin-F,9308.908810413466
Phenol-F,9361.52879020649
Cmc4-C,0.0
"1,3-Oxazolidine, 2,5-diphenyl-4-methyl-, trans--F",2431.8577555168845
Gpsm3-C,0.0
Adamts15-C,0.0
Benzenepropanoic acid-F,5961.374460595622
Ppp4c-C,0.0
Synephrine-F,7473.423202057951
Stearic acid-F,23350.797738920814
Adrb3-C,220.68500574526396
Adenine-F,3477.2273809263384
Aniline-F,1482.7051819877981
Cycloheptanol-F,1860.2569070553868
Tgfbr1-C,0.0
Palmitic Acid-F,9862.382740640116
Mevalonolactone-F,6256.213775711638
Chi3l1-C,0.0
Col9a2-C,0.0
Frangulin-F,2538.2402930783933
Rlbp1-C,0.0
"L-Histidine, N,1-bis(tert-butyldimethylsilyl)--F",5654.793686574065
Benzyl alcohol-F,11157.142370307101
Ketamine-F,4784.865521750296
DL-p-Hydroxyphenyllactic acid-F,12343.138256689399
"Kojic acid, bis(tert-butyldimethylsilyl) ether-F",5432.897471436896
"2,2'-Bipyridine-F",20103.102802157653
"2,3-Butanediol, O-(trimethylsilyl)-, monoacetate-F",12524.274645341407
"2',5'-Dimethoxypropiophenone-F",4873.471677277473
Cyclooctylamine-F,5434.27751574827
Allylescaline-F,1153.999999999882
Urea-F,8228.03794457943
Xylazine-F,3133.5999273783914
Glod4-C,117.21102750351886
Pipecolic acid-F,3234.3823448085936
Bvht-C,0.0
Prpf3-C,0.0
2-Pentadecanone-F,5975.383220801586
Twsg1-C,0.0
"Propanoic acid, dimethyl(isopropyl)silyl ester-F",6719.885315586452
Mthfd1l-C,0.0
Pentanoic acid-F,2767.592468691339
Rit1-C,0.0
"D-Streptamine, O-6-amino-6-deoxy-alpha-D-glucopyranosyl-(1-4)-O-(3-deoxy-4-C-methyl-3-(methylamino)-beta-L-arabinopyranosyl-(1-6))-2-deoxy--F",5245.293065439586
Usp22-C,0.0
Levulinic acid-F,1873.0549528142717
"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester-F",21213.816252694338
"Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl--F",5289.2278753364335
Sh2b3-C,0.0
Ints5-C,0.0
"1,2-Cyclohexanediol, (Z)-F",8981.859470685162
4-Methoxyphenol-F,21695.45410388736
"1-(2,4-Dimethoxyphenyl)-propan-2-one-F",5054.229880655148
Mpnd-C,0.0
Isopropyl palmitate-F,2321.6432957162797
Kmt5b-C,0.0
Ethanolamine-F,11787.48243111332
Zbtb39-C,2.821828345789484
"Benzenesulfonamide, N-butyl-F",2027.2384790152842
Norketamine-F,1510.4798745268097
2-Propyl-1-pentanol-F,4455.299991951024
Hexacosanoic acid-F,5161.314656434103
N-Caffeoyl-O-methyltyramine-F,2612.2985800007814
Niacinamide-F,2378.1090126056365
2-Hydroxy-3-methylbutyric acid-F,6892.065574991143
2-Methyl-3-pentanol-F,7094.291077435791
Benzophenone-F,1694.6242771058342
Butachlor ESA-F,7147.904572234877
Glycerol-F,976.3970236514818
1-Octadecanol-F,24979.60604100242
