node,BiBC
Pnoc-S,1.0
Gm42725-S,0.6000000000000001
D16Ertd472e-S,1.0
Nadsyn1-S,0.0
Cxadr-S,0.0
Ttc39c-S,1.0
Mob2-S,0.0
Lamtor5-S,1.0
Il15ra-S,1.0
Fchsd1-S,0.0
Parp3-S,0.0
Timm17b-S,0.9999999999999987
Nfatc4-S,2.0
Rnf123-S,0.0
Pip5k1b-S,0.0
Abcg1-S,0.0
Insc-S,1.9999999999999998
Hs3st5-S,0.07783094098883572
Ints6l-S,0.6846590909090908
Mib2-S,0.0
Epm2aip1-S,1.5
Gm37569-S,4.7333333333333325
Sting1-S,0.0
Mrps18b-S,0.0
Me2-S,0.0
Mcrs1-S,1.0512904816702284
Txnl1-S,0.0
Gm42869-S,0.0
Lipo3-S,1.0
Robo2-S,0.0
Map4k2-S,0.0
Marchf10-S,1.0
Stip1-S,0.0
Trappc5-S,0.85
Sufu-S,0.0
Ndufaf8-S,1.0
Myo1a-S,1.0
Gm19967-S,0.0
Caly-S,0.5333333333333333
Rap2a-S,0.012987012987012988
Cct8-S,0.0
Faf2-S,0.0
Irs2-S,1.0
Lactb2-S,0.0
Ube3d-S,1.0
Zfp142-S,0.0
Tmem201-S,0.0
Gm3294-S,0.6666666666666667
D430036J16Rik-S,4.66003787878788
Dusp12-S,0.0
Phf12-S,0.0
Gm27200-S,0.0
Ccdc34-S,1.0
Gm29155-S,0.0
Nat10-S,0.0
Phex-S,0.0
Spaca6-S,2.45
Tyro3-S,2.1178160919540234
Crls1-S,0.0
Chmp2a-S,1.0
Dhx35-S,0.14285714285714285
Gm4924-S,8.45
Stxbp3-S,0.0
Ddx20-S,0.37606837606837606
Ttc12-S,0.014084507042253521
Alas1-S,0.0
Tex10-S,0.0
Nfx1-S,1.013157894736842
Gnl2-S,0.0
Psmc2-S,0.0
Qars1-S,2.0
Itgam-S,0.0
Mthfd2l-S,5.012987012987013
Kdm3b-S,0.08333333333333333
Mrm2-S,0.0
Emcn-S,0.0
Dlx5-S,0.0
Accs-S,0.0
Klhdc10-S,2.0
Zfp719-S,1.0
Luc7l2-S,1.7333333333333332
Rasgrp3-S,0.0
Kras-S,0.0
Neu2-S,0.9746835443037962
Rad51ap1-S,1.5
Nptn-S,0.0
Crebzf-S,2.0
