node,BiBC
Tmem87a-C,0.0
Mospd3-C,246.0000000000167
Nek8-C,558.1422064896594
Acacb-C,895.6106930966813
Gpaa1-C,917.6005807409541
Gprc5c-C,974.3209542475727
Rpp30-C,357.77437075994743
Iqcc-C,0.0
Nup214-C,625.5892087334555
Pcgf5-C,66.10789741606936
Grpel1-C,579.5874797008997
Gm15675-C,481.48193147765903
Afg3l1-C,699.4036846112167
Ube3c-C,0.0
Dynll1-C,640.7578256636401
Igfbp6-C,0.0
Cspg5-C,267.1088896659728
Cbarp-C,29.721736631255663
Klc1-C,0.0
Ap3s2-C,499.8510747441027
Aldh9a1-C,112.08100795767075
Heatr3-C,17.922869364113282
Zfp36l2-C,1267.5683614542284
Psmd8-C,831.5812595346338
Atp5me-C,420.56007511167866
Repin1-C,0.0
mt-Cytb-C,245.99999999999596
Prpf6-C,737.9999999999595
Ints11-C,0.0
Adcy9-C,0.0
Map3k5-C,1237.91327405728
Sin3a-C,237.37100518791664
Stag2-C,764.6791911766777
Klf3-C,97.74444805942956
Slc17a5-C,350.6415032620865
Pknox2-C,0.0
Klhl18-C,246.0000000000004
Mrps24-C,1942.2827332696402
Synm-C,74.34171781316586
Gin1-C,15.650977355444232
Dbndd1-C,267.75557476104876
Dctn2-C,678.8299951311133
Scp2-ps2-C,0.0
Rhob-C,1049.8628202694788
Fzr1-C,41.62122180888169
Ide-C,1275.673308045563
Ppp1r1b-C,35.77958852830869
Ppp5c-C,491.99999999996925
Ncaph2-C,0.0
4632415L05Rik-C,0.4732122945434078
Imp3-C,82.46088467239912
Npat-C,79.00054523757008
Spata13-C,42.32031919952312
Mrpl17-C,340.02463754126074
Dynlt2b-C,1066.392177579354
Adck2-C,133.78427716047787
Ric3-C,256.6218241757559
Phf1-C,491.99999999999426
Gm12346-C,245.999999999999
Suclg2-C,214.4582242634674
Gmppa-C,0.0
Jph1-C,274.5873085880107
Iba57-C,0.0
Nfe2l2-C,161.0943547803383
5730455P16Rik-C,240.81763186621205
Stxbp4-C,353.5015682556939
Emd-C,900.5117348782367
Birc2-C,287.919041633262
Irak3-C,1317.6504656883837
Zbtb37-C,89.17263564740021
Ccdc148-C,105.20029685480777
Secisbp2l-C,46.251222292026334
Flcn-C,206.87251514412662
Shfl-C,1293.7302964895139
Atn1-C,0.0
9530026P05Rik-C,201.30253461799487
Gsta4-C,233.2879971141469
Cdc14a-C,166.5998424781566
Ano8-C,0.0
Lmtk3-C,0.0
Sec62-C,629.72651280631
Recql5-C,0.0
Mfsd3-C,0.06544389491037919
B130034C11Rik-C,11.016311661403003
Fhl1-C,0.0
Cables2-C,245.99999999999858
Hcn3-C,0.0
Ppfibp1-C,409.4816769904675
1700125H03Rik-C,1.8152445971823667
Zfp322a-C,28.51655549672609
Tsc22d1-C,0.0
Telo2-C,1055.7606410700664
Copg1-C,40.648342515702055
Tax1bp3-C,0.09255850277522104
Tnfrsf1b-C,245.99999999999818
Cnnm4-C,1.7427631578947367
Nsg2-C,697.8826244044088
Foxk2-C,0.0
Slc25a20-C,264.283252750663
Pfas-C,0.0
Psmg3-C,62.102306115444655
Adprh-C,93.89336378304579
Ptges2-C,52.45114005002542
Ndufs3-C,62.40512852612796
Ikzf5-C,0.0
Rnf187-C,0.6754901960784313
Dhx9-C,0.0
Ruvbl1-C,0.6333030677099807
Pmm2-C,0.0
Tomm34-C,0.0
Inpp4a-C,1434.2262001643462
S100a8-C,0.0
Mtap-C,35.38386197415884
Aldh1l1-C,0.0
Fhod3-C,0.0
Rgs7-C,246.07692307692454
Scrib-C,0.0
Dync2li1-C,31.50637745508459
Magix-C,15.732418347935583
Slc25a16-C,465.848981656648
Ccpg1-C,92.64447899344458
Bcat1-C,1.2508101555659035
Zfp654-C,360.3379798830208
Ola1-C,19.22101779865875
Fance-C,0.0
Cerkl-C,742.282753015969
Fchsd2-C,42.183152673695666
Vangl1-C,769.8293445499286
Jmjd4-C,245.99999999999963
Btg1-C,491.99999999999153
Atp5mg-C,0.0
Kpna4-C,0.0
Topbp1-C,0.0
4933439K11Rik-C,246.0000000000021
Apc2-C,11.87312784848094
Sulf2-C,28.367367840555158
Nsmf-C,0.0
Gdpd3-C,0.0
Ccdc33-C,245.99999999999804
Dnajc13-C,0.5
Nprl2-C,348.8521610858776
Actr3-C,0.0
Fam98b-C,245.99999999999926
Cxxc4-C,670.4182313263012
Uros-C,658.4452555083485
Ofd1-C,864.9065850723993
Gm1976-C,0.0
Zfp78-C,0.0
Srebf2-C,21.765669668379328
Stk26-C,0.3412300048910773
Myof-C,29.701559648568168
Cntn1-C,37.67900691588825
Ctsc-C,16.134419212236224
Gm20052-C,0.0
Slc35a3-C,0.0
Txnrd2-C,170.37032227131323
Meaf6-C,0.0
Gm6548-C,0.0
Sesn3-C,42.617756197554755
Mtpn-C,902.9550262278676
Cldn22-C,44.312613722670065
Gm37219-C,246.00000000000017
Lurap1-C,0.0
Kif22-C,491.9999999999982
Casp8-C,0.0
Lrrc8c-C,734.6274434242775
Mx2-C,491.9999999999635
Cul7-C,0.0
Trabd-C,737.9999999999542
Ndufaf1-C,0.0
Gm37204-C,0.0
Ralgapa2-C,242.4264794203339
Ifih1-C,0.0
Eeig1-C,245.99999999999662
A430108G06Rik-C,246.8064935064971
Gpr4-C,0.0
Rmnd5b-C,492.2465283585138
Tbc1d2-C,1704.0850296256922
Capn15-C,0.0
Gm43360-C,246.00000000000188
Drc3-C,0.0
Asb8-C,401.8248984585374
C130089K02Rik-C,0.0
Gm4017-C,491.9999999999938
Pdcd4-C,146.27054450229897
Gm9920-C,0.13965201465201466
Col8a1-C,218.98610540546227
Sp4-C,0.0
Gstm6-C,0.0
