node,BiBC
Apc2-C,10.575460658881735
Sulf2-C,44.49171089408837
Nsmf-C,0.0
Gdpd3-C,0.0
Ccdc33-C,648.0000000000043
Dnajc13-C,3.488973317170992
Nprl2-C,1191.9081236998811
Actr3-C,0.0
Fam98b-C,647.9999999999956
Cxxc4-C,2340.4455252479083
Uros-C,706.5449599783896
Ofd1-C,2508.4428121400683
Gm1976-C,0.0
Zfp78-C,0.0
Srebf2-C,75.77509067690899
Stk26-C,0.47665625376095977
Myof-C,1061.3037517577004
Cntn1-C,46.58731159891521
Ctsc-C,10.391220456360553
Gm20052-C,200.4561792267755
Slc35a3-C,0.0
Txnrd2-C,234.67796042028695
Meaf6-C,0.0
Gm6548-C,0.0
Sesn3-C,56.29505250060821
Mtpn-C,2428.6453476401007
Cldn22-C,253.56275147546955
Gm37219-C,648.0000000000572
Lurap1-C,0.0
Kif22-C,1296.0000000001874
Casp8-C,0.0
Lrrc8c-C,859.2062967592733
Mx2-C,1295.9999999999518
Cul7-C,0.0
Trabd-C,1943.999999999966
Ndufaf1-C,0.0
Gm37204-C,0.0
Ralgapa2-C,631.3331387973176
Ifih1-C,0.0
Eeig1-C,647.999999999999
A430108G06Rik-C,648.0909090909286
Gpr4-C,0.0
Rmnd5b-C,237.79683791634722
Tbc1d2-C,1939.8889269017639
Capn15-C,0.0
Gm43360-C,647.999999999995
Drc3-C,0.0
Asb8-C,1229.0943310313814
C130089K02Rik-C,0.0
Gm4017-C,1295.9999999999302
Pdcd4-C,91.20896021318543
Gm9920-C,0.08333333333333333
Col8a1-C,71.67224215239344
Sp4-C,0.0
Gstm6-C,0.0
Strada-C,647.9999999999774
Dok1-C,0.0
D630036H23Rik-C,514.823931332886
Rwdd3-C,0.0
Pomgnt1-C,0.0
Dbpht2-C,0.0
Sema3g-C,0.0
Lrp2bp-C,0.0
Perm1-C,1943.999999999749
Armcx2-C,191.3809070182625
Icam4-C,888.3018455526894
Isg15-C,647.9999999999927
Serpinb8-C,84.59951471041695
Pard6a-C,1178.8417223068398
Tmem229b-C,0.0
2610020C07Rik-C,647.9999999999775
Cerox1-C,0.0
Dennd2c-C,0.0
Kcmf1-C,0.0
Tmem80-C,0.0
Pthlh-C,11.632241695548693
Cstf2-C,0.0
Uqcc5-C,187.9436280657075
Zfp27-C,21.277012623132627
Tomm22-C,5.27981073987264
Sh3bgrl2-C,0.0
Dr1-C,0.0
Serp2-C,1295.9999999998622
Dnase1l1-C,647.9999999999569
Zbtb11os1-C,1400.0279713410455
Tnfsf13os-C,1944.0000000001414
Zfp217-C,0.0
Cebpd-C,0.0
2810021J22Rik-C,0.0
Gm15587-C,0.0
Polr1c-C,0.0
Lgr4-C,0.0
2410124H12Rik-C,0.0
Parvg-C,0.0
Smurf1-C,647.9999999999985
Vps37d-C,0.0
C130021I20Rik-C,0.0
Abitram-C,1943.999999999926
Zfp300-C,0.0
Sfi1-C,1296.0000000000111
Nit2-C,0.0
Ndn-C,0.0
2310014F06Rik-C,2347.8466525893205
Junb-C,0.0
Sympk-C,0.0
Pentanedioic acid-F,504.6436872043984
"3-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)-2-methylprop-2-enal-F",13132.144643897875
Aceturic acid-F,7021.7164544485695
Glycolic acid-F,6572.585734029512
2-Furoic acid-F,5251.670927347757
"3,5-Dimethylphenol-F",11429.34662872886
Isopropylamine-F,4610.214108689731
Oxalic acid-F,13011.962387135658
Benzoic Acid-F,23221.083309717484
"2-Cyclohexen-1-one, 3-methyl--F",1733.2857467442132
L-Tyrosine-F,1150.734764456333
N-Ethylamphetamine-F,27308.52718907012
m-Toluic acid-F,8107.480896767225
Azelaic acid-F,77274.71812487302
N-Isobutyrylglycine-F,0.0
"1-Octanol, 2-butyl--F",5620.2917634152645
Nonanoic acid-F,43492.76610890933
Lrguk-C,0.0
"5-Ethyl-1,3-dioxane-5-methanol, tert-butyldimethylsilyl ether-F",3362.967503101174
"3,4-Methylenedioxyamphetamine-F",218.76318271609384
3-Heptanol-F,555.8944773417732
Abtb2-C,0.0
"2(5H)-Furanone, 4-(hydroxymethyl)-F",3533.2675816862443
Salsoline-F,11571.771499913746
Oleamide-F,577.2638728865259
8-Methylnonanoic acid-F,437.3360317897107
"3,4,5-Trimethoxyamphetamine-F",2713.86979984018
Triethyl citrate-F,1317.4958463462776
"(2,5-Dimethoxyphenyl)acetone-F",1275.3536710686271
