Gene,Metabolite,VECPAC r,LPS r,DSS r,Pooled Data r,Pooled P-value,Consistent,Sign
ENSMUSG00000040729-B,"2,4,4'-Trihydroxybenzophenone",0.5,0.08571428571428573,-1.0,-0.5244755244755246,0.08001937592027474,True,-
ENSMUSG00000040729-B,"2,4,6-Cycloheptatrien-1-one",-1.0,1.0,,0.2380952380952381,0.5701563208157682,True,+
ENSMUSG00000040729-B,"2,4-Dihydroxyacetophenone",,,,,,False,
ENSMUSG00000040729-B,"2,4-Dimethoxybenzaldoxime",,,,0.5,0.6666666666666666,True,+
ENSMUSG00000040729-B,"2,4-Di-tert-butylphenol",-0.5,,-1.0,-0.5357142857142858,0.21521745567801284,True,-
ENSMUSG00000040729-B,"2,4-Imidazolidinedione, 5,5-dimethyl",-0.5,0.3768511731740915,-1.0,-0.4203158810030078,0.17368606045926618,True,-
ENSMUSG00000040729-B,"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",,0.3142857142857143,,0.01818181818181818,0.9602404181286242,True,+
ENSMUSG00000040729-B,"2,5-Dimethoxybenzhydrazide",,-0.3714285714285715,0.5,-0.20000000000000004,0.5554454421055853,True,-
ENSMUSG00000040729-B,"2,5-Dimethoxybenzonitrile",0.5,-0.028571428571428574,-0.5,-0.034965034965034975,0.9140933424107599,True,-
ENSMUSG00000040729-B,"2,5-Dimethoxyphenol",0.5,-0.6571428571428573,-0.5,-0.23076923076923078,0.470531995381542,True,-
ENSMUSG00000040729-B,"2',5'-Dimethoxypropiophenone",-0.5,-0.14285714285714288,0.5,0.055944055944055944,0.8628980736949713,True,+
ENSMUSG00000040729-B,"2,6-di-tert-Butyl-4-(dimethylaminomethyl)phenol",0.5,0.39999999999999997,,0.04761904761904763,0.9108491685195836,True,+
ENSMUSG00000040729-B,"2-Allyl-1,4-dimethoxybenzene",-0.5,0.3714285714285715,-0.8660254037844387,-0.2767079549936468,0.3839396014534968,True,-
ENSMUSG00000040729-B,2-Amino-4-methylbenzophenone,0.5,0.09999999999999999,0.5,-0.09090909090909091,0.7903727377532904,True,-
ENSMUSG00000040729-B,2-Aminoquinolin-8-ol,,,,-0.5,0.6666666666666666,True,-
ENSMUSG00000040729-B,2-Butanol,,,,,,False,
ENSMUSG00000040729-B,2-Buten-1-ol,,,,0.14285714285714288,0.7871720116618076,True,+
ENSMUSG00000040729-B,"2-Butene-1,4-diol",,0.7999999999999999,,0.8285714285714287,0.04156268221574335,True,+
ENSMUSG00000040729-B,2-Butenedioic acid,,-0.08571428571428573,-0.5,-0.17272727272727276,0.611542384851237,True,-
ENSMUSG00000040729-B,"2-Butenoic acid, 3-[(tert-butyldimethylsilyl)oxy]",0.0,-0.028571428571428574,0.5,-0.22767110220996253,0.4766758243984985,True,-
ENSMUSG00000040729-B,2-Butoxyethanol,0.5,-0.08571428571428573,-1.0,-0.21678321678321683,0.49855598552418845,True,-
ENSMUSG00000040729-B,2-Cyanobenzaldehyde,,0.7,,0.8285714285714287,0.04156268221574335,True,+
ENSMUSG00000040729-B,"2-Cyclohexen-1-one, 3-methyl-6-(1-methylethyl)",-1.0,0.49999999999999994,0.5,-0.045454545454545456,0.8944269969053026,True,-
ENSMUSG00000040729-B,"2-Cyclohexen-1-one, 3-methyl-",-1.0,-0.3714285714285715,-1.0,-0.5314685314685316,0.07536233505348361,True,-
ENSMUSG00000040729-B,2-Decanol,,0.6,-1.0,-0.406060606060606,0.24428229408662652,True,-
ENSMUSG00000040729-B,2-Ethyl-1-butanol,,1.0,,-0.6,0.28475697986529386,True,-
ENSMUSG00000040729-B,2-Ethylhexanoic acid,-0.5,0.8406680016960503,-0.8660254037844387,-0.3333353852656894,0.28968845957204364,True,-
ENSMUSG00000040729-B,2-Ethylhexanol,,,,,,False,
ENSMUSG00000040729-B,"2-Furancarbodithioic acid, methyl ester",,,,,,False,
ENSMUSG00000040729-B,2-Furoic acid,-0.5,0.39999999999999997,-1.0,-0.10303030303030303,0.7769984634438898,True,-
ENSMUSG00000040729-B,2-Hexanol,-0.5,0.316227766016838,0.5,-0.09726488698881033,0.7892345325825415,True,-
ENSMUSG00000040729-B,"2'-Hydroxy-2,4,4',5-tetramethoxychalcone",0.8660254037844387,0.11595420713048969,,-0.09132515299544462,0.7894319152541068,True,-
ENSMUSG00000040729-B,"2-Hydroxy-2',4',6'-trimethoxychalcone",,,,,,False,
ENSMUSG00000040729-B,2-Hydroxy-3-methylbutyric acid,,-0.14285714285714288,-1.0,-0.44545454545454555,0.1697326049268118,True,-
ENSMUSG00000040729-B,"2-Hydroxymethyl-17alpha-methylandrosta-1,4-diene-11alpha,17beta-diol-3-one",,,,,,False,
ENSMUSG00000040729-B,2-Isopropyl-5-methyl-1-heptanol,,,,,,False,
ENSMUSG00000040729-B,"2-Methyl-1,3-butanediol",0.5,0.3768511731740915,-1.0,-0.11908949961751886,0.7123998368899923,True,-
ENSMUSG00000040729-B,2-Methyl-3-pentanol,,-0.09999999999999999,,-0.21428571428571433,0.6445115810207203,True,-
ENSMUSG00000040729-B,"2-Methylcyclohexanol, (Z)",-1.0,0.46381682852195877,-0.8660254037844387,0.33684417879480183,0.2843261506516087,True,+
ENSMUSG00000040729-B,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",,-1.0,,-0.8285714285714287,0.04156268221574335,True,-
ENSMUSG00000040729-B,2-Naphthol,0.0,0.08827348295047495,-1.0,-0.5623979750756763,0.05698358656183491,True,-
ENSMUSG00000040729-B,2-Norbornanemethanol,,,,0.5,0.6666666666666666,True,+
ENSMUSG00000040729-B,"2-Oxiraneethanol, 2-t-butyldimethysilyloxymethyl- acetate",,,,,,False,
ENSMUSG00000040729-B,2-Pentadecanone,0.8660254037844387,0.33394720739540396,-1.0,-0.1693187528206501,0.598839496407012,True,-
ENSMUSG00000040729-B,"2-Pivaloyl-1,3-indandione",,,,,,False,
ENSMUSG00000040729-B,2-Propyl-1-pentanol,,-0.3714285714285715,-0.5,-0.22727272727272727,0.5015356676049371,True,-
ENSMUSG00000040729-B,2-Pyrrolidone-5-carboxylic acid,-1.0,0.3714285714285715,-0.8660254037844387,-0.4238185133446995,0.16975340732567454,True,-
ENSMUSG00000040729-B,"2-Thiophenecarboxylic acid, 4-cyanophenyl ester",,,,,,False,
ENSMUSG00000040729-B,"3-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)-2-methylprop-2-enal",1.0,-0.3714285714285715,-0.5,-0.3076923076923077,0.33058925941210965,True,-
ENSMUSG00000040729-B,3-(4-Methoxyphenyl)coumarin,,-0.5,,0.0,1.0,False,
ENSMUSG00000040729-B,"3,3-Bis{4-[(trimethylsilyl)oxy]phenyl}-2-benzofuran-1(3H)-one",,,,,,False,
ENSMUSG00000040729-B,"3,3-Dimethylacrylic acid",,,,-0.39999999999999997,0.6,True,-
ENSMUSG00000040729-B,"3,4-Dihydroxybenzaldehyde",-0.5,,,-0.5,0.6666666666666666,True,-
ENSMUSG00000040729-B,"3,4-Methylenedioxyamphetamine",-0.5,0.39999999999999997,,0.19047619047619052,0.6514014957024813,True,+
ENSMUSG00000040729-B,"3,5-Dimethoxy-4-(tert.-butyldimethylsilyl)oxybenzaldehyde",,,,,,False,
ENSMUSG00000040729-B,"3,5-Dimethylphenol",-1.0,0.3,-1.0,-0.3090909090909091,0.3550284397015072,True,-
ENSMUSG00000040729-B,3-Amino-5-methylisoxazole,,-0.4285714285714286,-1.0,-0.5454545454545455,0.08265095734417502,True,-
ENSMUSG00000040729-B,3-Aminobenzoic acid,,0.3714285714285715,-1.0,-0.44545454545454555,0.1697326049268118,True,-
ENSMUSG00000040729-B,3-Buten-2-one,-0.5,0.48571428571428577,-1.0,0.08391608391608392,0.7954145018538978,True,+
ENSMUSG00000040729-B,3-Heptanol,-0.5,0.20291986247835697,0.5,0.16462372005951137,0.6091580087875201,True,+
ENSMUSG00000040729-B,"3-Hydroxy-7,3',4',5'-tetramethoxyflavone",,,,0.5,0.6666666666666666,True,+
ENSMUSG00000040729-B,3-Hydroxymethyl-2-trimethylsilyloxypentane,,-0.3,,-0.6,0.208,True,-
ENSMUSG00000040729-B,3-Methyl-3-buten-1-ol,,-0.7999999999999999,,-0.6107893935757621,0.10772123669287105,True,-
ENSMUSG00000040729-B,3-Nonene,,,,,,False,
ENSMUSG00000040729-B,3-Phenyl oxindole,,,,,,False,
ENSMUSG00000040729-B,"4,4'-Dichlorobenzophenone",,,,,,False,
ENSMUSG00000040729-B,"4,5-Dihydro-1H-pyrazole",,,,-0.7999999999999999,0.2000000000000001,True,-
ENSMUSG00000040729-B,"4-[2-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)ethenyl]-2-methoxyphenol",-1.0,0.057977103565244846,-1.0,-0.2837132196770302,0.37150966693927856,True,-
ENSMUSG00000040729-B,4-Aminobutanoic acid,0.5,0.7714285714285715,-0.5,-0.04195804195804196,0.8969858708195542,True,-
ENSMUSG00000040729-B,4-Hydroxybutanoic acid,,,,,,False,
ENSMUSG00000040729-B,4-Methoxyphenol,0.5,-0.6000000000000001,,-0.4761904761904762,0.23293553465009806,True,-
ENSMUSG00000040729-B,"4-Methylquinoline-2,7-diol",,,,,,False,
ENSMUSG00000040729-B,4-Methylvaleric acid,-0.5,0.0,-0.5,-0.5363636363636364,0.08895341813596266,True,-
ENSMUSG00000040729-B,4-Oxohexanoic acid,-0.5,0.39999999999999997,-1.0,-0.5757575757575757,0.08155281477260247,True,-
ENSMUSG00000040729-B,"4-Phenyl-2,3-dihydro-1H-1,5-benzodiazepin-2-one",,,,,,False,
ENSMUSG00000040729-B,4-tert-Butyldimethylsiloxy-3-penten-2-one,,1.0,,1.0,0.0,True,+
ENSMUSG00000040729-B,5-Aminovaleric acid,,,,,,False,
ENSMUSG00000040729-B,5-Azacytosine,1.0,0.3768511731740915,-1.0,0.1541158230344362,0.632487778851591,True,+
ENSMUSG00000040729-B,"5-Chlorovaleric acid, nonyl ester",-0.8660254037844387,0.08571428571428573,-1.0,-0.10507897025075195,0.7451766219125174,True,-
ENSMUSG00000040729-B,"5-Ethyl-1,3-dioxane-5-methanol, tert-butyldimethylsilyl ether",-1.0,0.7999999999999999,,0.06666666666666667,0.8646897846262036,True,+
ENSMUSG00000040729-B,5-Ethyl-5-methylnonadecane,,,,,,False,
ENSMUSG00000040729-B,5-Hydroxy-7-methoxy-2-methyl-3-phenyl-4-chromenone,,-0.20291986247835697,,-0.5188329934285483,0.15236740186901976,True,-
ENSMUSG00000040729-B,5-Nitroso-8-quinolinol,,,,-0.316227766016838,0.683772233983162,True,-
ENSMUSG00000040729-B,"5-Nonanol, tert-butyldimethylsilyl ether",-0.5,0.20597146021777488,-1.0,-0.48421350701752763,0.11066963298488292,True,-
ENSMUSG00000040729-B,5-Oxohexanoic Acid,1.0,0.028988551782622423,0.5,-0.028021058733533853,0.9311140674192737,True,-
ENSMUSG00000040729-B,"6,7,4'-Trihydroxyisoflavone",-1.0,0.20291986247835697,-1.0,-0.08406317620060154,0.7950626235050117,True,-
ENSMUSG00000040729-B,"6-Aminocaproic acid, N-(tert.-butyldimethylsilyl)",0.8660254037844387,0.6000000000000001,-0.8660254037844387,-0.09146511499786562,0.801585518004463,True,-
ENSMUSG00000040729-B,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",,-0.7999999999999999,,0.10714285714285716,0.8191508555699912,True,+
ENSMUSG00000040729-B,6-Methyluracil,-0.5,0.3768511731740915,-1.0,-0.38528955758609046,0.21614675953998505,True,-
ENSMUSG00000040729-B,6-Nitroveratryl alcohol,,-0.5,,-0.3,0.623837664781073,True,-
ENSMUSG00000040729-B,6-Oxoheptanoic acid,0.0,0.6,-1.0,-0.10858160259244368,0.7369437083547932,True,-
ENSMUSG00000040729-B,"7(S),17(S)-Dihydroxy-8(E),10(Z),13(Z),15(E),19(Z)-docosapentaenoic acid",,,,,,False,
ENSMUSG00000040729-B,7-Hydroxy-4-(methoxymethyl)coumarin,,-0.5,,-0.19999999999999998,0.8,True,-
ENSMUSG00000040729-B,8-Acetyl-7-hydroxycoumarin,,,,,,False,
ENSMUSG00000040729-B,8-Methylnonanoic acid,-0.5,-0.3478626213914691,-1.0,-0.6795106742881959,0.015070229310932323,True,-
ENSMUSG00000040729-B,"9,12-Octadecadienoic acid (Z,Z)",,,,,,False,
ENSMUSG00000040729-B,9-Ethyl-N-(trimethylsilyl)-9H-carbazol-3-amine,,,,,,False,
ENSMUSG00000040729-B,"9H-Xanthen-9-one, 1-hydroxy-3,5,6-trimethoxy",,,,,,False,
ENSMUSG00000040729-B,"9Z-Octadecenoic acid, (2S)-3-[(hydroxymercaptophosphinyl)oxy]-2-methoxypropyl ester ",,-0.49999999999999994,,-0.642857142857143,0.11939237342741099,True,-
ENSMUSG00000040729-B,Acetic acid,0.8660254037844387,0.24688535993934707,,0.2491497653096756,0.4348538070276799,True,+
ENSMUSG00000040729-B,Aceturic acid,-0.5,0.4285714285714286,,-0.05454545454545456,0.873446577523315,True,-
ENSMUSG00000040729-B,Aconitic acid,-0.5,0.057977103565244846,0.5,-0.37828429290270704,0.22532675339286715,True,-
ENSMUSG00000040729-B,Adenine,,0.3714285714285715,-1.0,-0.29696969696969694,0.40470167127015694,True,-
ENSMUSG00000040729-B,Adipic acid,,,,,,False,
ENSMUSG00000040729-B,Adipoyl-L-carnitine,,0.5,,0.2,0.7040000000000001,True,+
ENSMUSG00000040729-B,alpha-Hydroxyisobutyric acid,,-0.3142857142857143,,-0.04761904761904763,0.9108491685195836,True,-
ENSMUSG00000040729-B,Allylescaline,0.5,0.6179143806533246,0.5,0.40351125584793973,0.1933439833274474,True,+
ENSMUSG00000040729-B,Aminoguanidine,,,,,,False,
ENSMUSG00000040729-B,Aniline,-1.0,0.5428571428571429,-1.0,-0.4685314685314686,0.12445479118883407,True,-
ENSMUSG00000040729-B,Azelaic acid,0.5,0.23190841426097938,-1.0,0.1366026613259775,0.6720542172178204,True,+
ENSMUSG00000040729-B,"Aziridine, 1-(2-buten-2-yl)",,,,,,False,
ENSMUSG00000040729-B,"Benz[a]anthracene-1,7,12(2H)-trione, 3,4-dihydro-8-hydroxy-3-methyl-, (3S)",,,,,,False,
ENSMUSG00000040729-B,"Benz[c]acridine, 5,10-dimethyl",,,,,,False,
ENSMUSG00000040729-B,"Benzaldehyde, 2,5-dimethoxy",0.8660254037844387,0.8280786712108252,,0.3634598768820048,0.2455113531719078,True,+
ENSMUSG00000040729-B,"Benzene, 1,4-dimethoxy",0.8660254037844387,0.2571428571428572,-1.0,-0.1225921319592106,0.7042726674352057,True,-
ENSMUSG00000040729-B,"Benzene, 1-acetoxy-2,6-dimethoxy-4-(2-propenyl)",,,,,,False,
ENSMUSG00000040729-B,"Benzene, 1-ethyl-3,5-dimethyl",,,,-0.7999999999999999,0.2000000000000001,True,-
ENSMUSG00000040729-B,Benzeneacetic acid,,0.5,,0.09999999999999999,0.8728885715695384,True,+
ENSMUSG00000040729-B,Benzenepropanoic acid,-0.5,0.6179143806533246,1.0,-0.05263190293668779,0.8709533801469411,True,-
ENSMUSG00000040729-B,"Benzenesulfonamide, N-butyl",-0.5,0.057977103565244846,-1.0,-0.4518395720782334,0.14031277047271054,True,-
ENSMUSG00000040729-B,"Benzoic acid, 2-hydroxy-3-[(2-hydroxy-4-methoxy-6-propylbenzoyl)oxy]-4-methoxy-6-propyl-, methyl ester ",0.5,0.057977103565244846,-1.0,-0.5499132776456018,0.06397666975408144,True,-
ENSMUSG00000040729-B,"Benzoic acid, methyl ester",0.5,-0.028571428571428574,-1.0,-0.1188811188811189,0.712884219214772,True,-
ENSMUSG00000040729-B,Benzoic Acid,-0.8660254037844387,0.21251185925162072,-0.5,-0.5573408947013067,0.05974854705783808,True,-
ENSMUSG00000040729-B,Benzophenone,,-0.3142857142857143,-0.5,-0.3090909090909091,0.3550284397015072,True,-
ENSMUSG00000040729-B,Benzyl alcohol,-1.0,0.6571428571428573,-1.0,-0.3916083916083916,0.20806346369535322,True,-
ENSMUSG00000040729-B,Biphenyl,0.5,0.6571428571428573,-0.5,-0.04895104895104895,0.8799185788786748,True,-
ENSMUSG00000040729-B,Butachlor ESA,,0.39999999999999997,-1.0,-0.16666666666666669,0.668231040071504,True,-
ENSMUSG00000040729-B,Butanedioic acid,-0.5,-0.14285714285714288,-1.0,-0.16083916083916086,0.6175234895401425,True,-
ENSMUSG00000040729-B,Butylmethylamine,1.0,-0.2,-0.8660254037844387,-0.4238185133446995,0.16975340732567454,True,-
ENSMUSG00000040729-B,Butyric Acid,-1.0,0.6377481392176932,-1.0,-0.5218922189120679,0.08178822638152844,True,-
ENSMUSG00000040729-B,Chlorobenzilate ,,,,0.39999999999999997,0.6,True,+
ENSMUSG00000040729-B,Cholesterol,-0.5,0.5428571428571429,-1.0,-0.3636363636363637,0.24526500073077723,True,-
ENSMUSG00000040729-B,cis-2-Decenoic acid,,,,0.5,0.6666666666666666,True,+
ENSMUSG00000040729-B,Citramalic acid,-0.8660254037844387,0.35909242322980395,-1.0,-0.26484294368678946,0.4312602264406306,True,-
ENSMUSG00000040729-B,Crotonic acid,-0.5,-0.030358837035945815,-1.0,-0.5563518240111589,0.06030002554107394,True,-
ENSMUSG00000040729-B,Curcumin,1.0,-0.2571428571428572,-0.5,-0.4125874125874127,0.18256397857316675,True,-
ENSMUSG00000040729-B,Cyclobutylamine,0.5,-0.1449427589131121,-0.5,-0.4798606308117672,0.11438935771004499,True,-
ENSMUSG00000040729-B,Cyclocurcumin,,,,,,False,
ENSMUSG00000040729-B,Cycloheptanol,-0.5,0.028988551782622423,-1.0,-0.1331000289842858,0.6800638459197368,True,-
ENSMUSG00000040729-B,"Cyclohexanone, 3,3,5-trimethyl",0.5,-0.39999999999999997,-0.5,-0.06363636363636364,0.8525390725425218,True,-
ENSMUSG00000040729-B,Cyclooctylamine,0.5,-0.4285714285714286,-0.5,-0.18881118881118883,0.5567370561768314,True,-
ENSMUSG00000040729-B,"Cyclopentaneacetic acid, 3-oxo-2-pentyl-, methyl ester",0.5,0.753702346348183,-0.5,-0.14711055835105272,0.6482152290826798,True,-
ENSMUSG00000040729-B,"Cytosine, N-(tert-butyldimethylsilyl)-",0.8660254037844387,0.2,-1.0,-0.1576184553761279,0.6246756664067578,True,-
ENSMUSG00000040729-B,Desmethylverapamil,,,,,,False,
ENSMUSG00000040729-B,Diacetyl monoxime,-0.8660254037844387,0.8857142857142858,-1.0,-0.2381789992350377,0.4559885528370966,True,-
ENSMUSG00000040729-B,Dibutyldodecylamine,,,,,,False,
ENSMUSG00000040729-B,Diclofenac,,,,-0.7999999999999999,0.2000000000000001,True,-
ENSMUSG00000040729-B,Diethylamine,0.5,-0.40583972495671394,-1.0,-0.18563951410966176,0.5635041357745857,True,-
ENSMUSG00000040729-B,DL-Glyceraldehyde,0.0,-0.4285714285714286,-0.8660254037844387,-0.6070212805364659,0.03633957498318897,True,-
ENSMUSG00000040729-B,DL-p-Hydroxyphenyllactic acid,-1.0,0.051298917604257706,-1.0,-0.7289312761251283,0.010930388075413177,True,-
ENSMUSG00000040729-B,"Dodecanoic acid, 1-methylethyl ester",1.0,0.2,-1.0,-0.10489510489510491,0.7456094809807079,True,-
ENSMUSG00000040729-B,Dodecanoic acid,-1.0,0.5428571428571429,-1.0,-0.34965034965034975,0.26523878689278996,True,-
ENSMUSG00000040729-B,"D-Streptamine, O-6-amino-6-deoxy-alpha-D-glucopyranosyl-(1-4)-O-(3-deoxy-4-C-methyl-3-(methylamino)-beta-L-arabinopyranosyl-(1-6))-2-deoxy-",1.0,0.20291986247835697,-1.0,0.010507897025075192,0.9741445288204628,True,+
ENSMUSG00000040729-B,Durapan,,0.3142857142857143,-1.0,-0.13939393939393938,0.7009318849100583,True,-
ENSMUSG00000040729-B,"Erythrono-1,4-lactone",-1.0,-0.14285714285714288,-0.5,-0.14685314685314685,0.6487957097846665,True,-
ENSMUSG00000040729-B,Ethanolamine,0.5,0.3768511731740915,0.0,0.4140376364352773,0.18087697573957967,True,+
ENSMUSG00000040729-B,Formamide,-1.0,0.8116794499134279,-1.0,0.1225921319592106,0.7042726674352057,True,+
ENSMUSG00000040729-B,Frangulin,1.0,-0.10540925533894598,,-0.20083857810137354,0.6043593545214949,True,-
ENSMUSG00000040729-B,Glabridin,,,,-0.39999999999999997,0.6,True,-
ENSMUSG00000040729-B,Glyceric acid,,,,,,False,
ENSMUSG00000040729-B,Glycerol,0.8660254037844387,0.4285714285714286,-0.5,-0.3012263813854889,0.34137229471421904,True,-
ENSMUSG00000040729-B,Glycine,1.0,0.8406680016960503,-0.5,0.6059553951126696,0.03675851562618822,True,+
ENSMUSG00000040729-B,"Glycine, tert.-butyldimethylsilyl ester",1.0,0.40583972495671394,-0.5,0.29772374904379717,0.3472914609278877,True,+
ENSMUSG00000040729-B,Glycolic acid,-1.0,0.40583972495671394,-0.5,-0.3922948222694739,0.2071966088271393,True,-
ENSMUSG00000040729-B,Guanosine,,-0.39999999999999997,0.5,-0.4761904761904762,0.23293553465009806,True,-
ENSMUSG00000040729-B,Heptanedioic acid,,,,,,False,
ENSMUSG00000040729-B,Heptanoic acid,-1.0,0.23190841426097938,-1.0,-0.4238185133446995,0.16975340732567454,True,-
ENSMUSG00000040729-B,Heptylamine,,-0.09999999999999999,-1.0,-0.48333333333333334,0.18746985521554216,True,-
ENSMUSG00000040729-B,Hexacosanoic acid,,-0.051298917604257706,,-0.050209644525343385,0.8979283954703235,True,-
ENSMUSG00000040729-B,Hexanoic acid,-1.0,0.6667366910003157,-1.0,-0.34325796948578974,0.2746714096854004,True,-
ENSMUSG00000040729-B,Hydracrylic acid,-1.0,0.028571428571428574,-1.0,-0.46153846153846156,0.13094806950717272,True,-
ENSMUSG00000040729-B,Hydroxylamine,,,,,,False,
ENSMUSG00000040729-B,"Hymexazole, tert-butyldimethylsilyl ether",-0.5,0.4285714285714286,-1.0,-0.32867132867132864,0.2969041156887641,True,-
ENSMUSG00000040729-B,Hypoxanthine,-1.0,0.48571428571428577,-1.0,-0.43356643356643365,0.15910576941219534,True,-
ENSMUSG00000040729-B,Iminodiacetic acid,0.5,-0.40583972495671394,-1.0,-0.40280271929454914,0.19420166941805764,True,-
ENSMUSG00000040729-B,Indoprofen,,,,,,False,
ENSMUSG00000040729-B,Isobutanol,1.0,-0.7714285714285715,0.8660254037844387,-0.07005264683383464,0.8287278541011254,True,-
ENSMUSG00000040729-B,Isonicotinic Acid,-0.5,0.5507824838698261,-1.0,-0.2101579405015039,0.512085328993753,True,-
ENSMUSG00000040729-B,Isopropyl palmitate,0.8660254037844387,0.057977103565244846,-1.0,-0.3193002111492393,0.311703524959014,True,-
ENSMUSG00000040729-B,Isopropylamine,0.5,-0.2571428571428572,1.0,-0.20979020979020982,0.512840943181826,True,-
ENSMUSG00000040729-B,Isosorbide,1.0,,,1.0,0.0,True,+
ENSMUSG00000040729-B,Ketamine,-1.0,0.8116794499134279,-1.0,-0.20665530815981217,0.5193022970166131,True,-
ENSMUSG00000040729-B,"Kojic acid, bis(tert-butyldimethylsilyl) ether",-0.5,0.3142857142857143,-1.0,-0.44055944055944063,0.1517350357167303,True,-
ENSMUSG00000040729-B,L-(+)-Threose,,-1.0,,-1.0,0.0,True,-
ENSMUSG00000040729-B,Lactic acid,-1.0,-0.5217939320872036,,-0.16400953712815386,0.6298952986969344,True,-
ENSMUSG00000040729-B,L-Alanine,0.0,0.3188740696088466,-0.8660254037844387,-0.22847417737449344,0.47507972962986383,True,-
ENSMUSG00000040729-B,L-Asparagine,,,,,,False,
ENSMUSG00000040729-B,L-gamma-Glutamyl-L-glutamic acid,,,,,,False,
ENSMUSG00000040729-B,Leucylglycine,,-0.08571428571428573,0.5,0.22424242424242422,0.5334005612725946,True,+
ENSMUSG00000040729-B,Levulinic acid,-0.8660254037844387,-0.029424494316824982,-1.0,-0.46046334209320994,0.13196551586815422,True,-
ENSMUSG00000040729-B,L-Glutamic acid,,1.0,,0.8999999999999998,0.03738607346849874,True,+
ENSMUSG00000040729-B,L-Glutamine,1.0,0.11595420713048969,-1.0,-0.04203158810030077,0.8968061517543843,True,-
ENSMUSG00000040729-B,"L-Histidine, N,1-bis(tert-butyldimethylsilyl)-",-0.5,-0.20291986247835697,-1.0,-0.6655001449214291,0.018175123857074958,True,-
ENSMUSG00000040729-B,Lignoceric acid,-1.0,0.08696565534786728,-1.0,0.03852895575860905,0.9053700700498718,True,+
ENSMUSG00000040729-B,L-Leucine,1.0,0.7142857142857143,-1.0,0.1958041958041958,0.5419358857313173,True,+
ENSMUSG00000040729-B,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,,,0.39999999999999997,0.6,True,+
ENSMUSG00000040729-B,L-Lysine,,0.6571428571428573,-0.5,-0.10909090909090911,0.7495085962341483,True,-
ENSMUSG00000040729-B,L-Norleucine,,0.3,,0.07142857142857144,0.8790481931481541,True,+
ENSMUSG00000040729-B,"l-Norvaline, n-propargyloxycarbonyl-, isohexyl ester",,-0.7,,-0.4523809523809524,0.2604047674368854,True,-
ENSMUSG00000040729-B,L-Ornithine,,,,-0.7999999999999999,0.2000000000000001,True,-
ENSMUSG00000040729-B,L-Pyroglutamic acid,,0.8660254037844387,,-0.057977103565244846,0.9131317851623264,True,-
ENSMUSG00000040729-B,L-Serine,-0.5,,,-0.49999999999999994,0.3910022189557703,True,-
ENSMUSG00000040729-B,L-Threonine,,0.39999999999999997,,0.39999999999999997,0.5046315754686912,True,+
ENSMUSG00000040729-B,L-Tryptophan,0.8660254037844387,0.48571428571428577,-1.0,-0.2837132196770302,0.37150966693927856,True,-
ENSMUSG00000040729-B,L-Tyrosine,-0.5,0.15389675281277312,,-0.5349568784384567,0.1110883303024829,True,-
ENSMUSG00000040729-B,Luciferin,,,,0.19999999999999998,0.8,True,+
ENSMUSG00000040729-B,Lupinine,,0.3,,-0.21428571428571433,0.6445115810207203,True,-
ENSMUSG00000040729-B,L-Valine,-0.5,0.14285714285714288,-1.0,-0.4825174825174825,0.11210929146889187,True,-
ENSMUSG00000040729-B,L-Val-L-Leu,,1.0,,1.0,0.0,True,+
ENSMUSG00000040729-B,Malic acid,-0.5,0.8285714285714287,-0.5,-0.2377622377622378,0.45680085263992326,True,-
ENSMUSG00000040729-B,Maltol,,,,,,False,
ENSMUSG00000040729-B,Methanesulfonic acid,,0.4285714285714286,-1.0,-0.19090909090909092,0.5739131682855215,True,-
ENSMUSG00000040729-B,Methyl lactate,,0.48571428571428577,-0.5,-0.21818181818181823,0.5192482475549819,True,-
ENSMUSG00000040729-B,Methylsuccinic acid,,,,,,False,
ENSMUSG00000040729-B,Methylthiouracil,,0.4285714285714286,-1.0,-0.3090909090909091,0.3550284397015072,True,-
ENSMUSG00000040729-B,Mevalonolactone,0.5,-0.7142857142857143,-0.8660254037844387,-0.49737379252022584,0.09991387241786226,True,-
ENSMUSG00000040729-B,Monocaproin,-0.5,-0.5,,-0.6666666666666669,0.07098765432098757,True,-
ENSMUSG00000040729-B,m-Toluic acid,-0.5,-0.5217939320872036,-1.0,-0.33975533714409795,0.2799203496864415,True,-
ENSMUSG00000040729-B,Myristic acid,-1.0,0.26482044885142486,-0.5,-0.2842122758581141,0.3706322577717169,True,-
ENSMUSG00000040729-B,"N,N-Dimethyl-2-aminoethanol",-0.5,0.3714285714285715,,-0.46363636363636374,0.1509014992924859,True,-
ENSMUSG00000040729-B,"N-[(3,4,5-Trimethoxyphenyl)methylidene]hydroxylamine",,-0.5,,-0.5,0.6666666666666666,True,-
ENSMUSG00000040729-B,N-Acetylaminoethanol,0.8660254037844387,0.23190841426097938,-0.8660254037844387,-0.17574936721114884,0.584816191015017,True,-
