ID,75.0,100.0,101.0,102.0,103.0,104.0,105.0,106.0,896.0,897.0,T0.5,T0.6,T0.7,T0.8,74.0,71.0,73.0,76.0,77.0
2-Ketobutyric acid-Feci,9.91039612765908e-05,2.176880498986488e-05,4.1974889587643094e-05,3.4461637679166565e-05,6.533706357603628e-05,3.831383033155565e-05,6.686423142171753e-05,3.210766829580231e-05,2.2733024276473295e-05,2.4679071089729713e-05,2.0260367837100368e-05,2.2632295090858327e-05,2.2733024276473295e-05,2.1275246514153338e-05,,,,,
2-Ketohexanoic acid-Feci,1.161057319537282e-05,1.3763208976609616e-05,1.7803565655817185e-05,2.0083090917598144e-05,1.8710032963879787e-05,1.1151599586724558e-05,7.766967961267407e-07,1.5022456407224026e-05,,,,,,,,,,,
"2-Methyl-4,6-dinitrophenol-Feci",6.070650113228141e-07,9.150901367631356e-07,2.4966823180455214e-06,3.966370409353838e-06,1.7015225490899035e-06,2.4239294845889594e-06,4.248725036044306e-06,3.23059920168965e-06,,,0.000210378,,,,,,,,
2-Octanol-Feci,5.803970515719202e-06,1.7418748926552642e-05,,1.3307026984933546e-05,2.1867861568065497e-05,8.73363541373711e-06,2.2054247857428408e-05,6.1475581464975165e-06,3.506076244015583e-05,,,,,4.346491473329062e-05,,,,,
2-Palmitoylglycerol-Feci,1.5929672375932095e-05,1.1785389921929095e-05,1.7246682269035824e-05,,1.3461207374172828e-05,1.8040411809802693e-05,1.573534360876237e-05,2.1534695554173693e-05,1.0023024744523334e-05,,,,,,,,,,
"2-Pentenedioic acid, 2-hydroxy--Feci",4.954047227988588e-05,1.3139572921535198e-05,2.533614799420995e-05,,1.63820550378874e-05,2.8971211262882623e-05,,4.016701514005419e-05,2.7298397369040544e-05,1.89144461282783e-05,,4.426054320388334e-05,3.506076244015583e-05,2.3077204321855292e-05,,,,,
2-Pentenedioic acid-Feci,4.5914557525236225e-05,3.863927144298118e-05,2.283356821562838e-05,2.092139514350899e-05,3.2520754294336424e-05,1.8040411809802693e-05,3.506076244015583e-05,5.467794719228499e-06,5.2609755160149965e-05,,,0.000114867,,,,,,,
2-Piperidinone-Feci,0.000210378,9.06926295686928e-05,3.574783517355638e-06,8.393320837173485e-06,4.84806706359182e-05,3.5284114250543903e-06,5.403590979207592e-05,7.330555452571142e-06,2.42896536467224e-05,,3.2292539494155514e-05,2.595601762143232e-05,1.4372265497424615e-05,2.2632295090858327e-05,,,,,
"2-Propenoic acid, 2-hydroxy-3-(4-hydroxyphenyl)-Feci",5.6920350543708695e-05,4.426054320388334e-05,4.960793930279709e-06,7.830005257814367e-06,3.411965807941497e-06,4.792990000527625e-05,2.3604510654678272e-06,2.8217167642401288e-05,2.215707955705869e-05,1.712993889950483e-05,2.3424094290604043e-05,1.9259430736065112e-05,1.89144461282783e-05,1.82932922404292e-05,,,,,
2-Pyrrolidinone-Feci,1.934738244011885e-05,2.4479787048082615e-05,1.6170888215998225e-05,1.3385339811909132e-05,2.01274101474737e-05,1.2869169673641844e-05,3.2520754294336424e-05,2.1218977200132708e-05,1.873429735255363e-05,3.131416001425645e-05,2.809251125659072e-05,2.8599266972824817e-05,8.829878215791306e-06,2.748179040098093e-05,,,,,
2-tert-Butyl-4-ethylphenol -Feci,,4.04726402169037e-06,3.6726802560237342e-06,4.87526324241824e-06,4.515622078239875e-06,4.2306914384668435e-06,4.631037028103475e-06,2.0595057609042803e-05,3.753720025373202e-05,2.6988523191489027e-05,2.6343094971864535e-05,2.809251125659072e-05,2.834182402821186e-05,3.0030604806098397e-05,,,,,
3-(3-Hydroxyphenyl)propanoic acid-Feci,3.0783454061225895e-05,3.938520390995757e-05,3.9583887388713506e-05,9.06926295686928e-05,3.358745976749155e-05,2.343767946148007e-05,1.8265928787772724e-05,1.9002326871187016e-06,7.2138788215239956e-06,1.1426482578242848e-05,1.045478783687502e-05,8.944570875658423e-06,1.1122797405308824e-05,6.26850602475329e-06,,,,,
"3,3,5-Trimethylcyclohexan-1-ol-Feci",1.364018777854412e-05,9.211848288084262e-06,1.2910901587876432e-05,1.8073418160463454e-05,1.1426482578242848e-05,1.5199528222535453e-05,1.7825569030535757e-05,1.2971636406337924e-05,0.000124743,,,,0.000210378,,,,,,
"3,4,5-Trihydroxypentanoic acid-Feci",1.436304167481794e-06,,2.109113763709528e-06,,,,,9.91039612765908e-05,6.41043274767093e-06,6.988409252482789e-06,7.05931528934503e-06,1.8158082577755487e-05,7.2138788215239956e-06,5.889954054146709e-06,,,,,
"3,4-Dihydrocoumarin, 4,4-dimethyl-6-dimethylamino-Feci",3.6726802560237342e-06,5.050446552997043e-06,8.4864720895844e-06,1.1954732105671128e-05,2.4095135719223544e-05,7.2138788215239956e-06,7.657439056734032e-06,7.2138788215239956e-06,1.2910901587876432e-05,1.688621935250256e-05,1.7837252096182595e-05,1.4954651554609224e-05,6.26850602475329e-06,1.1902622933739394e-05,,,,,
"3,4-Dihydroxy-5-methyl-dihydrofuran-2-one-Feci",4.463682502934161e-05,6.686423142171753e-05,4.84806706359182e-05,4.558638334540055e-05,6.686423142171753e-05,3.31249127950806e-05,4.558638334540055e-05,5.163798424280938e-05,,,,,,,,,,,
"3,4-Dimethoxymandelic acid-Feci",3.1564037196736394e-06,1.353490881026105e-05,8.993228650066688e-06,1.102560300159499e-05,1.054808719348354e-05,5.91263230801628e-06,4.990678143691568e-06,1.7704528510273135e-05,2.0531363709217492e-05,2.7298397369040544e-05,,1.7246682269035824e-05,8.258279059646372e-06,1.4372265497424615e-05,,,,,
"3,4-dimethyl-5-(3,4-methylenedioxy)phenyloxazolidine-Feci",3.868473704894402e-06,1.161057319537282e-05,5.443749937568881e-06,5.163800342382888e-06,5.11124540177587e-06,3.4799782986616144e-06,1.3021038485423484e-05,1.2686874670412843e-05,1.1902622933739394e-05,1.2829340593435547e-05,1.2078738479918813e-05,1.1122797405308824e-05,1.0023024744523334e-05,1.1688066945003234e-05,,,,,
"3,5-Dimethylphenol-Feci",1.9823598736468096e-05,,3.3532277522776966e-06,,,5.2609755160149965e-05,2.576605936152483e-05,5.163800342382888e-06,,,,,,,,,,,
3-Amino-2-piperidone-Feci,6.2353552595975666e-06,3.641538415551906e-05,2.012615293327386e-05,4.379597349444373e-06,1.427948673020159e-05,3.6726802560237342e-06,1.7825569030535757e-05,4.212657840889381e-06,2.159440673801431e-05,3.9583887388713506e-05,2.215707955705869e-05,2.0348783104733775e-05,2.7192928148823935e-05,2.8880050320266787e-05,,,,,
3-Aminoisobutyric acid-Feci,,,,,,,,,,,,,,0.000164829,,,,,
3-Buten-2-one-Feci,2.8880050320266787e-05,9.36026302870934e-05,4.310807603211981e-05,2.7877904856115618e-05,7.606760591901359e-05,2.483078817706204e-05,5.9080782430912375e-05,2.8778991848421128e-05,,,,,,,,,,,
3-Deoxyhexitol-Feci,,4.317767916470863e-06,2.677224729048848e-06,,1.2992483356046895e-06,1.436304167481794e-06,,,9.277628608016003e-06,8.73363541373711e-06,8.73363541373711e-06,9.544911242431532e-06,,7.05931528934503e-06,,,,,
"3-Ethyl-3-methyl-pyrrolidine-2,5-dione-Feci",1.6319731375822373e-05,1.1426482578242848e-05,1.114946054461343e-05,1.2078738479918813e-05,1.3281609009998192e-05,7.743995116992935e-05,3.727730647654299e-05,,1.83731546419121e-05,,1.663499768393685e-05,1.8073418160463454e-05,2.748179040098093e-05,2.185160409217228e-05,,,,,
3-Hexenedioic acid-Feci,4.212657840889381e-06,1.393279199682988e-05,1.789660733847541e-06,2.8730183291815375e-06,3.7798513932929393e-06,2.6411574802650812e-06,5.7092653764501915e-06,3.400018344535604e-05,2.6481281622744387e-05,4.792990000527625e-05,2.443648641177992e-05,3.0643550397664366e-05,2.2927331340685753e-05,3.1710860085391355e-05,,,,,
"3-Hydroxy-2,3-dihydromaltol-Feci",6.686423142171753e-05,,0.000210378,5.50700113836064e-05,2.634354491413347e-05,7.00747777028629e-05,3.7798513932929393e-06,4.960793930279709e-06,2.176880498986488e-05,1.9996966886246706e-05,3.7988389220130135e-05,,2.8599266972824817e-05,2.5713226812179467e-05,,,,,
3-Hydroxybutyric acid-Feci,5.422453129935512e-06,4.905147458638121e-06,1.427948673020159e-05,2.989738504552492e-05,6.7173371748674375e-06,4.515622078239875e-06,4.960793930279709e-06,5.6920350543708695e-05,2.3202263247146625e-05,2.0658751508868113e-05,3.150879501328838e-05,3.1710860085391355e-05,2.198317562215934e-05,2.198317562215934e-05,,,,,
3-Hydroxyisovaleric acid-Feci,5.467794719228499e-06,2.268265968366581e-05,2.8217167642401288e-05,1.102560300159499e-05,3.2520754294336424e-05,1.9545178190734727e-05,1.971852029410025e-06,2.434641496804444e-05,,1.45926658199351e-05,1.5371981451997847e-05,1.307044056450904e-05,1.3851734963653215e-05,,,,,,
3-Methyl-2-furoic acid-Feci,1.1902622933739394e-05,1.161057319537282e-05,1.4110523376017464e-05,5.0051049970207785e-06,6.036581772471855e-06,5.91263230801628e-06,5.93531056188585e-06,2.6869214686453195e-05,2.6869214686453195e-05,2.3202263247146625e-05,2.229532871852334e-05,3.091647076433165e-05,3.192279709744911e-05,4.501310685479987e-05,,,,,
3-Methyl-2-oxovaleric acid-Feci,3.641538415551906e-05,1.9460812685940265e-05,7.450931260522225e-06,,4.075014289139489e-05,4.471311006304033e-06,3.23059920168965e-06,1.8423418974549783e-05,,,,,,0.000114867,,,,,
3-Methylvaleric acid-Feci,1.4097453364997956e-05,9.815548044266703e-06,1.235586967946416e-05,1.2910901587876432e-05,8.590763965279978e-06,1.0324258698440236e-05,1.4655672715643905e-05,1.2591543239305175e-05,8.393320837173485e-06,7.05931528934503e-06,,,,8.65371511875172e-05,,,,,
3-O-methyl-beta-D-Glucopyranose-Feci,3.9840183570436675e-05,4.7505875748470915e-08,7.953955966237243e-06,2.029559696648541e-06,1.4169320725281462e-07,3.1564037196736394e-06,1.1884701219045872e-06,9.150901367631356e-07,1.7402903537165592e-05,4.426054320388334e-05,3.268627187811113e-05,3.0241295039425454e-05,1.045478783687502e-05,1.9026758404792984e-05,,,,,
3-Oxo-1-cyclohexene-1-carboxylic acid -Feci,1.2552481582839827e-05,1.1223857528392744e-05,1.4401865721083628e-05,1.7595941370518887e-05,1.3134303652959803e-05,1.4115726791071148e-05,1.892822663409493e-05,9.815548044266703e-06,,9.36026302870934e-05,,,,,,,,,
"3-Pentenoic acid, 4-methyl-Feci",,4.364139980073052e-06,1.4908211686478154e-05,3.3058251089819553e-06,2.669672317085981e-05,5.454398341385566e-06,6.22070394707365e-05,,,,,,,,,,,,
3-Pyridylcarbinol-Feci,2.533614799420995e-05,1.782040887599989e-05,1.5934398869422338e-05,2.6869214686453195e-05,1.63820550378874e-05,2.634354491413347e-05,7.450931260522225e-06,2.7493527683238524e-05,2.517476152830188e-05,2.950858757807799e-05,2.6481281622744387e-05,3.727730647654299e-05,3.290412426307043e-05,2.989738504552492e-05,,,,,
3-hydroxypalmitic acid-Feci,1.7523243378091448e-05,,,,,,,,2.0102003582969643e-05,,,,,,,,,,
3-Undecene-Feci,,5.976994457161354e-06,,1.5239529089002842e-05,1.0023024744523334e-05,1.2869169673641844e-05,,,9.704946581785091e-06,1.079189482023349e-05,1.1180401768140297e-05,9.86678912541326e-06,1.0090223013501271e-05,9.443123413624266e-06,,,,,
pyrazole-Feci,1.3851734963653215e-05,9.815548044266703e-06,1.369155169241702e-05,1.6028994608052693e-05,1.3792717638957483e-05,1.4579608703051316e-05,1.8265928787772724e-05,1.1349022807710562e-05,1.1533079445742404e-05,3.150879501328838e-05,1.3589139203882464e-05,4.84806706359182e-05,4.075014289139489e-05,,,,,,
4-hydroxy-3-penten-2-one-Feci,4.13846250148472e-06,1.6889829704381304e-07,6.674519908748268e-07,8.73363541373711e-06,2.1534695554173693e-05,5.803970515719202e-06,2.4546215061964983e-05,4.116822187794638e-06,,2.5521960019589458e-05,4.127417515545797e-05,3.4461637679166565e-05,,3.2292539494155514e-05,,,,,
4-Aminobenzoic acid-Feci,1.3224544253949004e-05,8.590763965279978e-06,3.4799782986616144e-06,5.250361410877642e-06,3.5284114250543903e-06,2.3774837933029484e-05,4.075014289139489e-05,3.918652043120164e-05,1.1688066945003234e-05,2.413643212929012e-05,2.669672317085981e-05,,3.863927144298118e-05,6.686423142171753e-05,,,,,
4-Coumaric acid-Feci,3.559992343376083e-05,2.6343094971864535e-05,3.358745976749155e-05,2.950858757807799e-05,2.778915006790486e-05,4.075014289139489e-05,2.9290226928038425e-05,8.325799948409928e-06,9.218587644716491e-06,8.393320837173485e-06,8.393320837173485e-06,9.277628608016003e-06,1.950777689971103e-05,9.218587644716491e-06,,,,,
4-Hydroxy-5-(hydroxymethyl)oxolan-2-one-Feci,2.503006175286358e-05,5.746503900837524e-06,1.0389523267657628e-05,1.35160529853322e-05,1.246057520347657e-05,1.9151013806248954e-05,2.4159975028389828e-05,2.906237220549846e-05,1.443146594474264e-05,2.1474984370333077e-05,1.6116447745499385e-05,1.6004248595617847e-05,1.45926658199351e-05,1.079189482023349e-05,,,,,
4-Hydroxybenzaldehyde-Feci,1.4861771818347083e-05,5.163798424280938e-05,1.6709213173689982e-05,1.3224544253949004e-05,2.0440073406975635e-05,1.5199528222535453e-05,1.443146594474264e-05,3.559992343376083e-05,3.31249127950806e-05,3.0643550397664366e-05,3.5211932400810944e-05,3.150879501328838e-05,2.8880050320266787e-05,2.970671668301444e-05,,,,,
4-Hydroxybenzeneacetic acid-Feci,5.2609755160149965e-05,1.7020295485679663e-05,3.23059920168965e-06,7.623300396063313e-06,1.5860914310952894e-05,3.868473704894402e-06,3.422792770823838e-05,2.6411574802650812e-06,1.429244509157966e-05,1.0926681883116737e-05,1.4097453364997956e-05,1.2006841277602862e-05,9.544911242431532e-06,1.4173255998366189e-05,,,,,
4-Hydroxybenzoic acid-Feci,1.050143751517928e-05,2.6869214686453195e-05,1.3060549964127389e-05,1.1659656398198633e-05,1.364018777854412e-05,1.2143831100590792e-05,1.892822663409493e-05,1.4332355294502138e-05,3.131416001425645e-05,2.176880498986488e-05,3.1710860085391355e-05,2.517476152830188e-05,2.159440673801431e-05,2.5311722434738515e-05,,,,,
4-Hydroxybutanoic acid-Feci,1.6170888215998225e-05,2.0215364202095466e-05,3.2292539494155514e-05,1.429244509157966e-05,2.5887454766151265e-05,1.4115726791071148e-05,1.665645620681664e-05,1.2764800106917474e-05,,,1.079189482023349e-05,1.3980535458479832e-05,,,,,,,
4-Hydroxyphenyllactic acid-Feci,4.248725036044306e-06,4.845379026198361e-06,4.3950547188156935e-06,,1.246057520347657e-05,3.574783517355638e-06,2.4239294845889594e-06,1.789660733847541e-06,2.0150302283578077e-05,3.687793914310128e-05,,7.05931528934503e-06,1.7837252096182595e-05,1.2764800106917474e-05,,,,,
4-Methoxyphenol-Feci,1.3139572921535198e-05,1.2006841277602862e-05,1.4908211686478154e-05,1.307044056450904e-05,1.4713492912393342e-05,1.2535323434486798e-05,1.573534360876237e-05,4.681531061450952e-06,2.2406156714051934e-05,,2.2406156714051934e-05,2.3077204321855292e-05,2.413643212929012e-05,5.57881337273308e-06,,,,,
4-Methyl-5-thiazoleethanol-Feci,5.019531850349989e-06,8.993228650066688e-06,2.9963994925811656e-05,2.2880449778157066e-05,3.938520390995757e-05,2.834182402821186e-05,3.2520754294336424e-05,3.641538415551906e-05,3.4461637679166565e-05,3.268627187811113e-05,2.2054247857428408e-05,2.58188919108702e-05,3.150879501328838e-05,2.7877904856115618e-05,,,,,
4-Methylvaleric acid-Feci,5.634063006732416e-06,1.2971636406337924e-05,1.2567083921581371e-05,2.1275246514153338e-05,1.4048979516672418e-05,1.9545178190734727e-05,2.6411574802650812e-06,2.0253151075137407e-05,1.3427383714117782e-05,1.3589139203882464e-05,1.5609026755639387e-05,1.443146594474264e-05,1.2829340593435547e-05,1.3307026984933546e-05,,,,,
"4-Nonanone, 2,6,8-trimethyl-Feci",1.2764800106917474e-05,1.0926681883116737e-05,1.876728309704245e-05,1.6028994608052693e-05,1.246057520347657e-05,1.3313767803771692e-05,1.3427383714117782e-05,1.5487081374959183e-05,,,0.000164829,,,,,,,,
4-Pyridinol-Feci,3.3058251089819553e-06,7.450931260522225e-06,2.3002267831270523e-05,1.6960764474698314e-05,9.86678912541326e-06,4.631037028103475e-06,3.863927144298118e-05,3.210766829580231e-05,3.079034102168166e-05,3.559992343376083e-05,3.2583451510742636e-05,3.506076244015583e-05,2.452308768438531e-05,3.2583451510742636e-05,,,,,
4-Pyrimidinamine-Feci,7.05931528934503e-06,3.1710860085391355e-05,1.89144461282783e-05,3.868473704894402e-06,1.93373908551913e-05,4.069419579927048e-06,9.624928912108312e-06,1.374323094550116e-05,,,,2.7877904856115618e-05,,,,,,,
4-hydroxycyclohexylacetate-Feci,2.2018711739793873e-05,2.116270788611208e-05,2.0658751508868113e-05,2.5311722434738515e-05,2.493042496496281e-05,3.5136347420483384e-05,2.595601762143232e-05,2.6481281622744387e-05,6.686423142171753e-05,3.0030604806098397e-05,,3.918652043120164e-05,4.62427317050719e-05,0.000124743,,,,,
"5,10-Diethoxy-2,3,7,8-tetrahydro-1H,6H-dipyrrolo[1,2-a:1',2'-d]pyrazine-Feci",1.0977005799738074e-05,3.7798513932929393e-06,5.050446552997043e-06,4.471311006304033e-06,3.4344782693702475e-05,4.317767916470863e-06,4.781488633928806e-06,3.382596780109597e-06,2.0886291800900666e-05,,,5.50700113836064e-05,,,,,,,
"5,8,11-Eicosatrienoic acid-Feci",3.0030604806098397e-05,5.278184632868157e-06,2.533614799420995e-05,5.634063006732416e-06,2.4546215061964983e-05,5.0652376081904485e-05,3.151127170431206e-05,1.181295704000794e-05,1.6769609861166164e-05,2.0755781389938976e-05,1.9996966886246706e-05,1.873429735255363e-05,1.82932922404292e-05,,,,,,
5alpha-Ergost-8(14)-ene-Feci,2.4239294845889594e-06,,,3.400018344535604e-05,2.677224729048848e-06,,1.3307026984933546e-05,4.069419579927048e-06,,,,,,,,,,,
5-Amino-1-pentanol-Feci,,1.596696048577497e-05,8.993228650066688e-06,3.1141535472581485e-06,5.376081136488509e-06,2.9132075330914097e-06,1.6115341675871434e-05,2.9132075330914097e-06,,,,,,,,,,,
5-Aminovaleric acid-Feci,3.776279473693108e-05,2.137511544224321e-05,,2.3604510654678272e-06,1.448044567008877e-05,2.2611114771137555e-06,1.2829340593435547e-05,5.278184632868157e-06,1.4655672715643905e-05,1.0023024744523334e-05,1.0659679034482969e-05,1.800740545914193e-05,1.6723031975966938e-05,1.707982649666101e-05,,,,,
"5-Androsten-17alpha-methyl-3beta,17beta-diol-Feci",3.0783454061225895e-05,1.4772244342186592e-05,1.436304167481794e-06,2.2611114771137555e-06,7.450931260522225e-06,2.8730183291815375e-06,9.06926295686928e-05,6.070650113228141e-07,,,,7.469526066809781e-05,,,,,,,
5-Henicosylresorcinol-Feci,4.236306345929603e-05,2.201152678220468e-05,5.723450699934834e-06,1.934738244011885e-05,1.971852029410025e-06,6.092911798553189e-06,5.803970515719202e-06,2.2611114771137555e-06,,,,,,,,,,,
5-Hydroxy-2-methylpyridine-Feci,2.257722375381351e-05,1.3307026984933546e-05,1.7922328777662263e-05,1.4372265497424615e-05,2.0707266449403543e-05,2.0260367837100368e-05,2.1799497860552703e-05,2.4679071089729713e-05,,,,,,,,,,,
5-Hydroxymethyl-2-furoic acid-Feci,2.0205335060339222e-05,1.6220502602606276e-05,1.99102828113574e-05,1.7595941370518887e-05,1.364018777854412e-05,2.4031687585751537e-05,2.4159975028389828e-05,1.909680534134087e-05,6.533706357603628e-05,9.06926295686928e-05,6.22070394707365e-05,2.7700395279694107e-05,2.483078817706204e-05,3.131416001425645e-05,,,,,
5-Methyluridine-Feci,4.561994165419624e-06,2.9969000393515804e-05,2.503006175286358e-05,1.9545178190734727e-05,2.709072567015648e-05,1.5744919334713476e-05,5.11124540177587e-06,1.732656189020077e-05,1.8595532697554464e-05,1.7523243378091448e-05,5.163798424280938e-05,8.73363541373711e-06,1.83731546419121e-05,2.58188919108702e-05,,,,,
5-Oxohexanoic Acid-Feci,1.4712561679349532e-05,1.2078738479918813e-05,1.55027119377882e-05,,1.4908211686478154e-05,,1.7196636882400638e-05,,,,3.422792770823838e-05,,,,,,,,
5-hydroxy-n-valeric acid-Feci,3.301451852907552e-05,2.0707266449403543e-05,2.7298397369040544e-05,5.0652376081904485e-05,3.1411477513772414e-05,1.3313767803771692e-05,1.429244509157966e-05,2.3604510654678272e-06,0.000210378,,,,,,,,,,
6-Hydroxyhexanoic acid-Feci,1.455902561909391e-05,1.5159527356068062e-05,2.0260367837100368e-05,2.252529024626025e-05,1.8970602266535644e-05,1.6872197896122345e-05,1.374323094550116e-05,1.9590960745114924e-05,2.970671668301444e-05,3.0241295039425454e-05,2.989738504552492e-05,,,,,,,,
"7,9-Di-tert-butyl-1-oxaspiro(4,5)deca-6,9-diene-2,8-dione-Feci",1.455902561909391e-05,8.393320837173485e-06,2.533614799420995e-05,1.7288391066718357e-05,1.246057520347657e-05,1.4579608703051316e-05,1.9901273764889943e-05,1.2042789878760836e-05,1.3589139203882464e-05,1.4060860764688245e-05,1.4060860764688245e-05,1.6769609861166164e-05,1.4525385418252722e-05,1.5929672375932095e-05,,,,,
8-Hydroxy-5-(hydroxymethyl)quinoline-Feci,2.9181046603018635e-05,5.2609755160149965e-05,6.533706357603628e-05,4.681531061450952e-06,7.00747777028629e-05,3.210766829580231e-05,2.701688867558872e-05,5.2225381888871285e-06,1.968252585387532e-05,2.8880050320266787e-05,2.405383930915697e-05,4.1974889587643094e-05,2.4679071089729713e-05,1.8158082577755487e-05,,,,,
8-Hydroxyquinoline-2-carbaldehyde-Feci,5.0652376081904485e-05,3.966370409353838e-06,5.278184632868157e-06,1.4219892183594853e-05,4.248725036044306e-06,9.73462677245262e-06,4.346491473329062e-05,,,,,,,,,,,,
