NAME,DSS_73_090224,DSS_76_090224,DSS_B896_090224,DSS_T0.7_090224,DSS_T0.8_090224,935_CTR_LPS_CSF_070224,936_CTR_LPS_CSF_070224_2,937_CTR_LPS_CSF_070224,941_CTR_LPS_CSF_070224,942_CTR_LPS_CSF_070224,943_CTR_LPS_CSF_070224,3297_VECPAC_190224,3679_VECPAC_190224,3681_VECPAC_190224
,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,LPS_CTRL,LPS_CTRL,LPS_CTRL,LPS_CTRL,LPS_CTRL,LPS_CTRL,VECPAC_CTRL,VECPAC_CTRL,VECPAC_CTRL
"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",25.847108480024986,25.847108480024986,26.106203025933095,,26.435149607625146,25.856609826522927,,,25.49017716860311,26.161016124447556,26.21781344823559,,22.836015096270188,
6-Methyluracil,20.962955602028384,19.82110287932254,19.48640441122816,20.56906063232788,17.794196837614727,19.74884392063385,19.417792415713553,19.74884392063385,20.686841761527813,17.525353890297403,17.247834588221547,17.220542149616133,18.925273783882567,16.325747444818614
6-Nitroveratryl alcohol,,,18.220814837915412,,,,,13.715439429791358,,18.56662934495064,18.073627420028597,,,16.67205039674448
6-Oxoheptanoic acid,21.519624795553614,21.420164172062925,21.519624795553614,21.57610029885488,20.87204014785369,20.97028349263581,21.726338841593503,20.686841761527813,21.658799443260985,21.46773286586792,21.02798004528315,21.232186363203713,21.232186363203713,20.566103265614817
"7(S),17(S)-Dihydroxy-8(E),10(Z),13(Z),15(E),19(Z)-docosapentaenoic acid",,,11.913707267754653,,,,,,,,,,,
7-Hydroxy-4-(methoxymethyl)coumarin,11.2229046314718,3.2128436770041544,,,,,7.369003201466204,2.001747729919471,,7.827451995108607,,,3.6255388754845392,
8-Acetyl-7-hydroxycoumarin,,,,,,,,,,,,,,
8-Methylnonanoic acid,23.949207543356664,23.641897217270277,23.779730932719236,24.068325008959206,23.62304148617135,23.76910969145912,23.886744157154116,23.631249545396912,23.548805974585076,23.960691759428823,23.886744157154116,23.41656692689848,23.77449497586909,23.36579388981717
"9,12-Octadecadienoic acid (Z,Z)",,,,,23.949207543356664,20.565973760856775,,,,,,,,
9-Ethyl-N-(trimethylsilyl)-9H-carbazol-3-amine,,,,,,,,,,,,,,
"9H-Xanthen-9-one, 1-hydroxy-3,5,6-trimethoxy",,24.89564830732322,,,,,,,,,,,,
"9Z-Octadecenoic acid, (2S)-3-[(hydroxymercaptophosphinyl)oxy]-2-methoxypropyl ester ",15.917578831048946,,,,,20.343488081279187,18.93325328169688,,15.726782210899836,20.496736581748863,17.836352271610068,17.248024452122166,,17.555141805759803
Acetic acid,36.83699036952921,33.35215679615844,36.418162106288754,36.418162106288754,36.418162106288754,36.31060280173016,36.31060280173016,34.406050448841874,33.779274551148376,34.406050448841874,36.31060280173016,36.162109475767046,33.26651329355668,36.162109475767046
Aceturic acid,24.253083460603023,24.027798622606777,,25.035894616930417,24.369618043756528,22.92424423695108,24.264727904647128,21.874520351960655,23.715438989681573,23.548805974585076,24.713394767414187,22.944878768783884,23.41656692689848,23.49136383865361
Aconitic acid,24.12380419009003,24.831148969687327,23.67325224625866,24.12380419009003,24.461469164765127,24.466659612242733,25.90509255171001,24.304425396122536,24.083845383168036,25.213717922684808,24.466659612242733,23.90296081958898,24.06935517874814,24.168354099314715
Adenine,17.523799311708594,13.261661022690058,14.614431973247298,15.917578831048946,10.491064376645618,13.313676643602143,15.123075829522127,14.72521692427022,16.460274064665835,15.033955700156616,13.715439429791358,,13.51269608401671,
Adipic acid,,,,,,,,,,,,,,
Adipoyl-L-carnitine,18.26476035303561,,,19.231684460146965,17.68301141014449,22.791528904529823,23.21198677836907,,24.86903474594303,,,24.06935517874814,,
alpha-Hydroxyisobutyric acid,,14.614431973247298,15.917578831048946,16.15985081538933,,10.874838034619826,14.35374698124052,12.45689987149377,12.169900671268373,14.72521692427022,14.097918227282564,,,
