node1,node2
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone-F","2(5H)-Furanone, 4-(hydroxymethyl)-F"
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone-F","2,3-Butanediol, O-(trimethylsilyl)-, monoacetate-F"
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone-F","2,4-Imidazolidinedione, 5,5-dimethyl-F"
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone-F","2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole-F"
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone-F","2,5-Dimethoxybenzhydrazide-F"
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone-F","2,5-Dimethoxybenzonitrile-F"
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone-F","2',5'-Dimethoxypropiophenone-F"
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone-F",2-Amino-4-methylbenzophenone-F
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone-F","2-Butenoic acid, 3-[(tert-butyldimethylsilyl)oxy]-F"
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone-F","2-Cyclohexen-1-one, 3-methyl--F"
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone-F","3-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)-2-methylprop-2-enal-F"
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone-F",6-Methyluracil-F
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone-F",Aconitic acid-F
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone-F",Cholesterol-F
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone-F","Cyclohexanone, 3,3,5-trimethyl-F"
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone-F",Cyclooctylamine-F
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone-F",Durapan-F
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone-F",Heptylamine-F
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone-F",Hydracrylic acid-F
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone-F","Hymexazole, tert-butyldimethylsilyl ether-F"
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone-F",Isobutanol-F
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone-F","Kojic acid, bis(tert-butyldimethylsilyl) ether-F"
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone-F",Methanesulfonic acid-F
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone-F",Methylthiouracil-F
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone-F","N,N-Dimethyl-2-aminoethanol-F"
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone-F",N-Acetylaminoethanol-F
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone-F",Pinosylvin-F
1-(Cyclohexylmethyl)-4-piperidinylamine-F,2-Amino-4-methylbenzophenone-F
1-(Cyclohexylmethyl)-4-piperidinylamine-F,2-Decanol-F
