node1,node2
Rpl8-T,Tyr-Val-F
Hmox2-T,"1-Heptanol, 2-propyl--F"
Hmox2-T,Chlorobenzilate-F
Hmox2-T,L-Glutamic acid-F
Hmox2-T,Nonanoic acid-F
Hmox2-T,Tyr-Val-F
Map3k20-T,"1-Heptanol, 2-propyl--F"
Map3k20-T,"4,5-Dihydro-1H-pyrazole-F"
Map3k20-T,Benzeneacetic acid-F
Map3k20-T,L-Threonine-F
Map3k20-T,Sulindac-F
Etv1-T,"4,5-Dihydro-1H-pyrazole-F"
Etv1-T,Benzeneacetic acid-F
Etv1-T,Chlorobenzilate-F
Etv1-T,L-Glutamic acid-F
Etv1-T,L-Threonine-F
Etv1-T,Lupinine-F
Etv1-T,Tyr-Val-F
Emg1-T,"2-Butene-1,4-diol-F"
Emg1-T,3-Hydroxymethyl-2-trimethylsilyloxypentane-F
Emg1-T,"4,5-Dihydro-1H-pyrazole-F"
Emg1-T,L-Glutamic acid-F
Emg1-T,Trimethylolpropane-F
Emg1-T,Tyr-Val-F
Utp20-T,"1-Heptanol, 2-propyl--F"
Utp20-T,Chlorobenzilate-F
Utp20-T,"l-Norvaline, n-propargyloxycarbonyl-, isohexyl ester-F"
Utp20-T,Sulindac-F
9330159F19Rik-T,"1-Heptanol, 2-propyl--F"
9330159F19Rik-T,"3,3-Dimethylacrylic acid-F"
9330159F19Rik-T,"4,5-Dihydro-1H-pyrazole-F"
9330159F19Rik-T,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol-F"
9330159F19Rik-T,Sulindac-F
9330159F19Rik-T,Tyr-Val-F
Gab2-T,"1-Heptanol, 2-propyl--F"
Gab2-T,2-Buten-1-ol-F
Gab2-T,5-Nitroso-8-quinolinol-F
Gab2-T,6-Nitroveratryl alcohol-F
Gab2-T,Chlorobenzilate-F
Gab2-T,Sulindac-F
Prcc-T,"2-Butene-1,4-diol-F"
Prcc-T,3-Hydroxymethyl-2-trimethylsilyloxypentane-F
Prcc-T,Guanosine-F
Prcc-T,L-Glutamic acid-F
Tmem242-T,5-Nitroso-8-quinolinol-F
Tmem242-T,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol-F"
Tmem242-T,6-Nitroveratryl alcohol-F
Tmem242-T,Chlorobenzilate-F
Tmem242-T,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester-F"
Rasa4-T,"1,2-Bis(trimethylsiloxy)cyclohexene-F"
Rasa4-T,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol-F"
Rasa4-T,Benzeneacetic acid-F
Rasa4-T,Tyr-Val-F
Slc1a2-T,"2(5H)-Furanone, 4-(hydroxymethyl)-F"
Slc1a2-T,2-Butenedioic acid-F
Slc1a2-T,3-Hydroxymethyl-2-trimethylsilyloxypentane-F
Slc1a2-T,5-Nitroso-8-quinolinol-F
Slc1a2-T,Adipoyl-L-carnitine-F
Slc1a2-T,Benzeneacetic acid-F
Slc1a2-T,Citramalic acid-F
Slc1a2-T,L-Glutamic acid-F
Slc1a2-T,Tyr-Val-F
Pard6a-T,5-Nitroso-8-quinolinol-F
Pard6a-T,6-Nitroveratryl alcohol-F
Pard6a-T,Azelaic acid-F
Pard6a-T,Chlorobenzilate-F
Pard6a-T,L-Threonine-F
Pard6a-T,N-Ethylamphetamine-F
Pard6a-T,Sulindac-F
Pard6a-T,Tyr-Val-F
Apc-T,"2-Butene-1,4-diol-F"
Apc-T,5-Nitroso-8-quinolinol-F
Apc-T,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol-F"
Apc-T,Benzeneacetic acid-F
Apc-T,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester-F"
Apc-T,Trimethylolpropane-F
Tbcb-T,"1-Heptanol, 2-propyl--F"
Tbcb-T,2-Cyanobenzaldehyde-F
Tbcb-T,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether-F"
Tbcb-T,"4,5-Dihydro-1H-pyrazole-F"
Tbcb-T,alpha-Hydroxyisobutyric acid-F
Tbcb-T,Ethanolamine-F
Tbcb-T,Octanoic acid-F
Tbcb-T,Tyr-Val-F
Ccdc159-T,"2-Butene-1,4-diol-F"
Ccdc159-T,"3,3-Dimethylacrylic acid-F"
Ccdc159-T,5-Nitroso-8-quinolinol-F
Ccdc159-T,Benzeneacetic acid-F
Ccdc159-T,L-Glutamic acid-F
Ccdc159-T,L-Threonine-F
Ccdc159-T,Trimethylolpropane-F
Ccdc159-T,Tyr-Val-F
Kmt2b-T,"3,4,5-Trimethoxyamphetamine-F"
Kmt2b-T,Benzeneacetic acid-F
Kmt2b-T,Chlorobenzilate-F
Kmt2b-T,DL-Glyceraldehyde-F
Kmt2b-T,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester-F"
Kmt2b-T,L-Threonine-F
Kmt2b-T,Lupinine-F
Kmt2b-T,L-Valine-F
Kmt2b-T,Tyr-Val-F
Rps9-T,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether-F"
Rps9-T,Benzeneacetic acid-F
Rps9-T,Luciferin-F
Rps9-T,Octanoic acid-F
Rps9-T,"Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl--F"
Rps9-T,Tyr-Val-F
Psmd2-T,"1-Heptanol, 2-propyl--F"
Psmd2-T,2-Ethyl-1-butanol-F
Psmd2-T,"3,3-Dimethylacrylic acid-F"
Psmd2-T,"4,5-Dihydro-1H-pyrazole-F"
Psmd2-T,L-Threonine-F
Psmd2-T,Supraene-F
Psmd2-T,Tyr-Val-F
Neu1-T,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether-F"
Neu1-T,"4,5-Dihydro-1H-pyrazole-F"
Neu1-T,Chlorobenzilate-F
Neu1-T,L-Threonine-F
Neu1-T,Nonanoic acid-F
Pole-T,"3,3-Dimethylacrylic acid-F"
