brain_name,direction_brain,type_brain,CSF_name,direction_CSF,type_CSF,VECPAC r,LPS r,DSS r,Pooled r,Consistent,within_model_sign,predicted_effect_sign,within_model = pooled r,within-model = predicted,pooled = predicted,all_signs_agree
ENSMUSG00000024909-C,-1.0,CTX,Benzeneacetic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000024909-C,-1.0,CTX,Chlorobenzilate ,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000024909-C,-1.0,CTX,L-Glutamic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000024909-C,-1.0,CTX,Tyr-Val,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000024914-C,1.0,CTX,"3-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)-2-methylprop-2-enal",,CSF,,-1.0,-0.5,-0.9285714285714288,True,-1.0,,False,False,False,True
ENSMUSG00000024914-C,1.0,CTX,Aceturic acid,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000024914-C,1.0,CTX,Benzeneacetic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000024914-C,1.0,CTX,L-Ornithine,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000024914-C,1.0,CTX,Octadecanoic acid,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000024914-C,1.0,CTX,Picolinic acid,-1.0,CSF,,-1.0,-0.8660254037844387,-0.9452300860699552,True,-1.0,-1.0,False,True,False,False
ENSMUSG00000024914-C,1.0,CTX,Sulindac,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025027-C,1.0,CTX,"2,4,6-Cycloheptatrien-1-one",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025027-C,1.0,CTX,Benzeneacetic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025027-C,1.0,CTX,Chlorobenzilate ,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025027-C,1.0,CTX,L-Serine,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000025027-C,1.0,CTX,Octadecanoic acid,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000025027-C,1.0,CTX,Sulindac,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025103-C,-1.0,CTX,"1,2-Bis(trimethylsiloxy)cyclohexene",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025103-C,-1.0,CTX,"1-Heptanol, 2-propyl-",,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000025103-C,-1.0,CTX,"3,3-Dimethylacrylic acid",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000025103-C,-1.0,CTX,Octadecanoic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025154-C,1.0,CTX,2-Furoic acid,1.0,CSF,,1.0,0.8660254037844387,0.9572173526639411,True,1.0,1.0,False,True,False,False
ENSMUSG00000025154-C,1.0,CTX,"3,3-Dimethylacrylic acid",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025154-C,1.0,CTX,Benzeneacetic acid,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000025154-C,1.0,CTX,Tyr-Val,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000025278-C,-1.0,CTX,1-Octadecanol,1.0,CSF,,,,1.0,True,1.0,-1.0,True,False,False,False
ENSMUSG00000025278-C,-1.0,CTX,Benzeneacetic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025278-C,-1.0,CTX,Chlorobenzilate ,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000025278-C,-1.0,CTX,DL-Glyceraldehyde,,CSF,,1.0,0.8660254037844387,0.95150257112482,True,1.0,,False,False,False,True
ENSMUSG00000025278-C,-1.0,CTX,Luciferin,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025278-C,-1.0,CTX,Lupinine,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000025278-C,-1.0,CTX,Tyr-Val,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025323-C,-1.0,CTX,"1,2-Bis(trimethylsiloxy)cyclohexene",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025323-C,-1.0,CTX,"2-Butene-1,4-diol",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025323-C,-1.0,CTX,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,CSF,,,,1.0,True,1.0,1.0,True,True,True,True
ENSMUSG00000025323-C,-1.0,CTX,Aceturic acid,,CSF,,1.0,,0.9642857142857144,True,1.0,,False,False,False,True
ENSMUSG00000025323-C,-1.0,CTX,Benzeneacetic acid,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000025323-C,-1.0,CTX,L-Ornithine,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000025323-C,-1.0,CTX,Octadecanoic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025323-C,-1.0,CTX,Sulindac,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000025323-C,-1.0,CTX,Trimethylolpropane,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000025352-C,1.0,CTX,5-Nitroso-8-quinolinol,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025352-C,1.0,CTX,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,CSF,,,,1.0,True,1.0,-1.0,True,False,False,False
ENSMUSG00000025352-C,1.0,CTX,"9Z-Octadecenoic acid, (2S)-3-[(hydroxymercaptophosphinyl)oxy]-2-methoxypropyl ester ",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000025352-C,1.0,CTX,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000025352-C,1.0,CTX,L-Norleucine,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000025362-C,1.0,CTX,5-Nitroso-8-quinolinol,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025362-C,1.0,CTX,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,CSF,,,,1.0,True,1.0,-1.0,True,False,False,False
ENSMUSG00000025362-C,1.0,CTX,6-Nitroveratryl alcohol,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025362-C,1.0,CTX,"9Z-Octadecenoic acid, (2S)-3-[(hydroxymercaptophosphinyl)oxy]-2-methoxypropyl ester ",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000025362-C,1.0,CTX,Chlorobenzilate ,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025362-C,1.0,CTX,Sulindac,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025362-C,1.0,CTX,Tyr-Val,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000025371-C,1.0,CTX,"4,5-Dihydro-1H-pyrazole",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000025371-C,1.0,CTX,Benzeneacetic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025371-C,1.0,CTX,Octanoic acid,1.0,CSF,,,,-1.0,True,-1.0,1.0,True,False,False,False
ENSMUSG00000025371-C,1.0,CTX,Sulindac,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025429-C,-1.0,CTX,"4,5-Dihydro-1H-pyrazole",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025429-C,-1.0,CTX,Chlorobenzilate ,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000025429-C,-1.0,CTX,L-Glutamic acid,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000025429-C,-1.0,CTX,Sulindac,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000025494-C,-1.0,CTX,"3,3-Dimethylacrylic acid",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000025494-C,-1.0,CTX,3-Hydroxymethyl-2-trimethylsilyloxypentane,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000025494-C,-1.0,CTX,L-Glutamic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025494-C,-1.0,CTX,L-Threonine,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000025494-C,-1.0,CTX,Sulindac,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025504-C,-1.0,CTX,"1,2-Bis(trimethylsiloxy)cyclohexene",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025504-C,-1.0,CTX,"1-Heptanol, 2-propyl-",,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025504-C,-1.0,CTX,2-Cyanobenzaldehyde,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025504-C,-1.0,CTX,alpha-Hydroxyisobutyric acid,1.0,CSF,,-1.0,,-1.0,True,-1.0,-1.0,True,True,True,True
ENSMUSG00000025504-C,-1.0,CTX,Benzeneacetic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025504-C,-1.0,CTX,L-Glutamic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025504-C,-1.0,CTX,Octanoic acid,1.0,CSF,,,,-1.0,True,-1.0,-1.0,True,True,True,True
ENSMUSG00000025504-C,-1.0,CTX,Sulindac,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025579-C,1.0,CTX,"1,2-Bis(trimethylsiloxy)cyclohexene",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000025579-C,1.0,CTX,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",1.0,CSF,,,,1.0,True,1.0,1.0,True,True,True,True
ENSMUSG00000025579-C,1.0,CTX,Benzeneacetic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025579-C,1.0,CTX,L-Serine,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000025579-C,1.0,CTX,Octadecanoic acid,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000025579-C,1.0,CTX,Octanoic acid,1.0,CSF,,,,-1.0,True,-1.0,1.0,True,False,False,False
ENSMUSG00000025730-C,1.0,CTX,"1-Heptanol, 2-propyl-",,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025730-C,1.0,CTX,2-Cyanobenzaldehyde,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025730-C,1.0,CTX,Azelaic acid,-1.0,CSF,,-0.5,-0.5,-0.9285714285714288,True,-1.0,-1.0,False,True,False,False
ENSMUSG00000025730-C,1.0,CTX,Chlorobenzilate ,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025730-C,1.0,CTX,L-Glutamic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025730-C,1.0,CTX,Sulindac,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025730-C,1.0,CTX,Tyr-Val,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000025777-C,-1.0,CTX,"2-Butene-1,4-diol",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025777-C,-1.0,CTX,"3,3-Dimethylacrylic acid",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000025777-C,-1.0,CTX,"4,5-Dihydro-1H-pyrazole",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000025777-C,-1.0,CTX,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,CSF,,,,1.0,True,1.0,1.0,True,True,True,True
ENSMUSG00000025777-C,-1.0,CTX,Adipoyl-L-carnitine,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025777-C,-1.0,CTX,Benzeneacetic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025777-C,-1.0,CTX,"Cyclopentaneacetic acid, 3-oxo-2-pentyl-, methyl ester",,CSF,,0.0,-1.0,-0.9581010095306072,True,-1.0,,False,False,False,True
ENSMUSG00000025777-C,-1.0,CTX,Sarcosine,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025777-C,-1.0,CTX,Trimethylolpropane,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000025777-C,-1.0,CTX,Tyr-Val,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025815-C,-1.0,CTX,"3,3-Dimethylacrylic acid",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000025815-C,-1.0,CTX,"4,5-Dihydro-1H-pyrazole",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000025815-C,-1.0,CTX,Adipoyl-L-carnitine,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025815-C,-1.0,CTX,Benzeneacetic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025815-C,-1.0,CTX,L-Threonine,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025815-C,-1.0,CTX,Tyr-Val,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025872-C,1.0,CTX,"3,3-Dimethylacrylic acid",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025872-C,1.0,CTX,Chlorobenzilate ,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025872-C,1.0,CTX,L-Glutamic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025872-C,1.0,CTX,L-Threonine,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000025872-C,1.0,CTX,Lupinine,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000025872-C,1.0,CTX,Supraene,1.0,CSF,,,,-1.0,True,-1.0,1.0,True,False,False,False
ENSMUSG00000025892-C,-1.0,CTX,"1-Heptanol, 2-propyl-",,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025892-C,-1.0,CTX,"2-Butene-1,4-diol",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000025892-C,-1.0,CTX,2-Cyanobenzaldehyde,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025892-C,-1.0,CTX,2-Methyl-3-pentanol,-1.0,CSF,,-1.0,,-1.0,True,-1.0,1.0,True,False,False,False
ENSMUSG00000025892-C,-1.0,CTX,5-Nitroso-8-quinolinol,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000025892-C,-1.0,CTX,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,CSF,,,,-1.0,True,-1.0,1.0,True,False,False,False
ENSMUSG00000025892-C,-1.0,CTX,Benzeneacetic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025892-C,-1.0,CTX,Tyr-Val,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025909-C,-1.0,CTX,"1,2-Bis(trimethylsiloxy)cyclohexene",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000025909-C,-1.0,CTX,"3,3-Dimethylacrylic acid",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025909-C,-1.0,CTX,5-Nitroso-8-quinolinol,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000025909-C,-1.0,CTX,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,CSF,,,,-1.0,True,-1.0,1.0,True,False,False,False
ENSMUSG00000025909-C,-1.0,CTX,6-Nitroveratryl alcohol,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000025909-C,-1.0,CTX,"9Z-Octadecenoic acid, (2S)-3-[(hydroxymercaptophosphinyl)oxy]-2-methoxypropyl ester ",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000025909-C,-1.0,CTX,Octadecanoic acid,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026017-C,-1.0,CTX,"2'-Hydroxy-2,4,4',5-tetramethoxychalcone",,CSF,,-1.0,,-0.9636241116594316,True,-1.0,,False,False,False,True
ENSMUSG00000026017-C,-1.0,CTX,"3,3-Dimethylacrylic acid",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026017-C,-1.0,CTX,"4,5-Dihydro-1H-pyrazole",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026017-C,-1.0,CTX,"5-Chlorovaleric acid, nonyl ester",1.0,CSF,,-0.5,-1.0,-0.9221722216732094,True,-1.0,-1.0,False,True,False,False
ENSMUSG00000026017-C,-1.0,CTX,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,CSF,,,,1.0,True,1.0,1.0,True,True,True,True
ENSMUSG00000026017-C,-1.0,CTX,Adenine,,CSF,,-1.0,-1.0,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026017-C,-1.0,CTX,Benzeneacetic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026017-C,-1.0,CTX,Oxalic acid,,CSF,,-0.5,-0.8660254037844387,-0.9456108576893004,True,-1.0,,False,False,False,True
ENSMUSG00000026017-C,-1.0,CTX,Vanillylmandelic acid,1.0,CSF,,,-1.0,-1.0,True,-1.0,-1.0,True,True,True,True
ENSMUSG00000026088-C,1.0,CTX,"1,2-Bis(trimethylsiloxy)cyclohexene",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026088-C,1.0,CTX,"1-Heptanol, 2-propyl-",,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026088-C,1.0,CTX,"2-Butene-1,4-diol",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026088-C,1.0,CTX,2-Cyanobenzaldehyde,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026088-C,1.0,CTX,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",1.0,CSF,,,,1.0,True,1.0,1.0,True,True,True,True
ENSMUSG00000026088-C,1.0,CTX,Chlorobenzilate ,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026088-C,1.0,CTX,Diclofenac,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026088-C,1.0,CTX,Trimethylolpropane,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026103-C,-1.0,CTX,1-Octadecanol,1.0,CSF,,,,-1.0,True,-1.0,-1.0,True,True,True,True
ENSMUSG00000026103-C,-1.0,CTX,"2-Butene-1,4-diol",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026103-C,-1.0,CTX,"2-Methylcyclohexanol, (Z)",1.0,CSF,,-1.0,-0.8660254037844387,-0.9271050693011064,True,-1.0,-1.0,False,True,False,False
ENSMUSG00000026103-C,-1.0,CTX,"3,3-Dimethylacrylic acid",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026103-C,-1.0,CTX,"4,5-Dihydro-1H-pyrazole",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026103-C,-1.0,CTX,"Benzenesulfonamide, N-butyl",1.0,CSF,,-1.0,-1.0,-0.9700772721497396,True,-1.0,-1.0,False,True,False,False
ENSMUSG00000026103-C,-1.0,CTX,"Cytosine, N-(tert-butyldimethylsilyl)-",1.0,CSF,,-1.0,-1.0,-0.9700772721497396,True,-1.0,-1.0,False,True,False,False
ENSMUSG00000026103-C,-1.0,CTX,"Dodecanoic acid, 1-methylethyl ester",1.0,CSF,,-1.0,-1.0,-0.9761904761904764,True,-1.0,-1.0,False,True,False,False
ENSMUSG00000026103-C,-1.0,CTX,Frangulin,1.0,CSF,,,,-1.0,True,-1.0,-1.0,True,True,True,True
ENSMUSG00000026103-C,-1.0,CTX,Isopropyl palmitate,1.0,CSF,,-1.0,-1.0,-0.9523809523809524,True,-1.0,-1.0,False,True,False,False
ENSMUSG00000026103-C,-1.0,CTX,L-Alanine,1.0,CSF,,-1.0,-0.8660254037844387,-0.934148484292342,True,-1.0,-1.0,False,True,False,False
ENSMUSG00000026103-C,-1.0,CTX,L-Ornithine,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026103-C,-1.0,CTX,Luciferin,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026103-C,-1.0,CTX,Norketamine,1.0,CSF,,-1.0,-1.0,-0.9461247469114746,True,-1.0,-1.0,False,True,False,False
ENSMUSG00000026103-C,-1.0,CTX,Octadecanoic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026197-C,1.0,CTX,"1,2-Bis(trimethylsiloxy)cyclohexene",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026197-C,1.0,CTX,"1-Heptanol, 2-propyl-",,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026197-C,1.0,CTX,2-Cyanobenzaldehyde,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026197-C,1.0,CTX,Chlorobenzilate ,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026197-C,1.0,CTX,Glycine,-1.0,CSF,,-1.0,-1.0,-1.0,True,-1.0,-1.0,True,True,True,True
ENSMUSG00000026197-C,1.0,CTX,"Glycine, tert.-butyldimethylsilyl ester",-1.0,CSF,,-1.0,-1.0,-0.934148484292342,True,-1.0,-1.0,False,True,False,False
ENSMUSG00000026197-C,1.0,CTX,L-Ornithine,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026197-C,1.0,CTX,Octadecanoic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026234-C,-1.0,CTX,"2-Butene-1,4-diol",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026234-C,-1.0,CTX,"4,5-Dihydro-1H-pyrazole",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026234-C,-1.0,CTX,Luciferin,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026361-C,-1.0,CTX,"1-Heptanol, 2-propyl-",,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026361-C,-1.0,CTX,2-Cyanobenzaldehyde,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026361-C,-1.0,CTX,"4,5-Dihydro-1H-pyrazole",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026361-C,-1.0,CTX,Benzeneacetic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026361-C,-1.0,CTX,Chlorobenzilate ,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026361-C,-1.0,CTX,Monocaproin,1.0,CSF,,,,1.0,True,1.0,-1.0,True,False,False,False
ENSMUSG00000026361-C,-1.0,CTX,Sulindac,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026361-C,-1.0,CTX,Tyr-Val,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026365-C,-1.0,CTX,"1-Heptanol, 2-propyl-",,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026365-C,-1.0,CTX,"2-Butene-1,4-diol",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026365-C,-1.0,CTX,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",1.0,CSF,,,,-1.0,True,-1.0,-1.0,True,True,True,True
ENSMUSG00000026365-C,-1.0,CTX,"3,3-Dimethylacrylic acid",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026365-C,-1.0,CTX,"4,5-Dihydro-1H-pyrazole",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026365-C,-1.0,CTX,5-Nitroso-8-quinolinol,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026365-C,-1.0,CTX,Adipoyl-L-carnitine,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026365-C,-1.0,CTX,Octanoic acid,1.0,CSF,,,,1.0,True,1.0,-1.0,True,False,False,False
ENSMUSG00000026365-C,-1.0,CTX,Tyr-Val,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026384-C,-1.0,CTX,"1-(2,5-Dimethoxyphenyl)-1-[(trimethylsilyl)oxy]propan-2-amine",1.0,CSF,,-0.5,-1.0,-0.9523809523809524,True,-1.0,-1.0,False,True,False,False
ENSMUSG00000026384-C,-1.0,CTX,"2-Butene-1,4-diol",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026384-C,-1.0,CTX,"3,3-Dimethylacrylic acid",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026384-C,-1.0,CTX,5-Nitroso-8-quinolinol,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026389-C,-1.0,CTX,"1,2-Bis(trimethylsiloxy)cyclohexene",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026389-C,-1.0,CTX,"9Z-Octadecenoic acid, (2S)-3-[(hydroxymercaptophosphinyl)oxy]-2-methoxypropyl ester ",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026389-C,-1.0,CTX,Ketamine,1.0,CSF,,1.0,1.0,0.9700772721497396,True,1.0,-1.0,False,False,False,True
ENSMUSG00000026421-C,1.0,CTX,"1-Heptanol, 2-propyl-",,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026421-C,1.0,CTX,2-Cyanobenzaldehyde,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026421-C,1.0,CTX,alpha-Hydroxyisobutyric acid,1.0,CSF,,-1.0,,-1.0,True,-1.0,1.0,True,False,False,False
ENSMUSG00000026421-C,1.0,CTX,Azelaic acid,-1.0,CSF,,-0.5,-1.0,-0.9523809523809524,True,-1.0,-1.0,False,True,False,False
ENSMUSG00000026421-C,1.0,CTX,L-Glutamic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026421-C,1.0,CTX,Octanoic acid,1.0,CSF,,,,-1.0,True,-1.0,1.0,True,False,False,False
ENSMUSG00000026421-C,1.0,CTX,Sulindac,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026421-C,1.0,CTX,Tyr-Val,,CSF,,,,1.0,True,1.0,,True,False,False,False
