Gene,Metabolite,Pooled r,Pooled p,Pooled FDR
ENSMUSG00000030703,Neostigmine ,0.5120809416062099,0.042573695,0.2477097924068551
ENSMUSG00000030703,Nonanal,0.1885406153630886,0.4686362544762465,0.6329281903969245
ENSMUSG00000030703,Propylamine,0.079127623,0.7792378600448885,0.8468721959864027
ENSMUSG00000030703,Trimethylsilyl oct-2-enoate ,-0.324101862,0.2207104532040374,0.4462625906726051
ENSMUSG00000030782,"1-Phenyl-1,2-ethanediol",0.35359176,0.1638266645687653,0.395413328
ENSMUSG00000030782,2-Heptenoic acid,-0.153846154,0.6157988686488814,0.734985197
ENSMUSG00000030782,2-Hydroxybutyric acid,-0.1958197,0.5022706472671989,0.657953917
ENSMUSG00000030782,"Cholest-7-en-3-ol, (3beta,5alpha)-",-0.288447466,0.2786148367517801,0.4940325398990746
ENSMUSG00000030782,"D-(-)-Ribofuranose, tetrakis",-0.294117647,0.268846555,0.4867970020657814
ENSMUSG00000030782,"Erythrono-1,4-lactone, (Z)-",-0.035582849,0.8921542701866116,0.9248339938404072
ENSMUSG00000030782,"Ethanol, 2-(9-octadecenyloxy)-",0.5244755244755246,0.080019376,0.3039229504464483
ENSMUSG00000030782,Ethanolamine,-0.108983918,0.6878504298109271,0.7843695161669845
ENSMUSG00000030782,Glycolic acid,-0.279754812,0.2768160735605293,0.4926075118245546
ENSMUSG00000030782,Hippuric acid,-0.451256982,0.069040442,0.2897857835119447
ENSMUSG00000030782,L-Lysine,-0.381236768,0.1608991848984049,0.3921810634491935
ENSMUSG00000030782,Trisaminol,-0.321078431,0.208898183,0.4350423421383916
ENSMUSG00000030801,1-Octadecanol,0.072111866,0.7907058367913973,0.8550485579301508
ENSMUSG00000030801,1-Octanol,-0.202941176,0.4509612417227094,0.6201831321478924
ENSMUSG00000030801,"2,5-Dimethoxybenzhydrazide",0.3995098039215687,0.1121179088259482,0.3428447985398377
ENSMUSG00000030801,L-Aspartic acid,0.2403433928140844,0.3527844730954991,0.5507243418016744
ENSMUSG00000030801,"N,N-Dimethyl-2-cyclohexyloxyethylamine",0.010714286,0.9697698761545686,0.9771878959496524
ENSMUSG00000030801,Pyroglutamic acid,0.4335664335664336,0.1591057694121953,0.3908420540640351
ENSMUSG00000030862,13-Docosenamide,-0.035398384,0.8964497590771081,0.9275189980744148
ENSMUSG00000030862,2-Ethyl-3-hydroxypropionic acid,0.3938653271598294,0.1177550106411919,0.3493920429616125
ENSMUSG00000030862,"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",0.2524509803921569,0.3282942295650179,0.5325398573449388
ENSMUSG00000030862,Desmosterol,0.3690987818216297,0.1448444306660181,0.3773819421780209
ENSMUSG00000030862,Glyceric acid,0.014285714,0.9596997645989476,0.9698397339988332
ENSMUSG00000030862,Isonicotinic Acid,-0.35,0.1838688220261931,0.4134137961902963
ENSMUSG00000030862,l-Histidine ethyl ester,0.351033976,0.1824878881458987,0.4120705237680979
ENSMUSG00000030862,Methyl aminoacetate,0.2244022494131503,0.3865559219121255,0.5742492767021884
ENSMUSG00000030862,Neostigmine ,-0.435294118,0.091952359,0.3191292088263847
ENSMUSG00000030862,Phenylalanine,0.2861925082417193,0.2825583217246638,0.4978825586223162
ENSMUSG00000030862,"Pyrazine, 3,6-dimethyl-2,5-bis(trimethylsilyloxy)-",0.3566433566433566,0.2551377517589572,0.4760011271084459
ENSMUSG00000030879,"2,4-Decadienal",-0.507352941,0.037632881,0.2377115179217034
ENSMUSG00000030879,"9,12-Octadecadienoic acid",0.2909090909090909,0.3854569696913655,0.5742492767021884
ENSMUSG00000030879,"9H-Fluorene, 9-methylene-",-0.377622378,0.2262060449350266,0.4510318921289317
ENSMUSG00000030879,"Acetic acid, bis[(trimethylsilyl)oxyl]-",0.098674628,0.7161786500628546,0.8024805832804166
ENSMUSG00000030879,Allylescaline ,-0.472103093,0.055694842,0.2695447901274538
ENSMUSG00000030879,Dimethyl fumarate,-0.298749161,0.2610246823783383,0.4809722639501069
ENSMUSG00000030879,Glyceric acid,0.2464285714285713,0.3759505159738052,0.5675715285633808
ENSMUSG00000030879,Glycolic acid,-0.226994036,0.3809485261216484,0.5711320556640512
ENSMUSG00000030879,Hydroquinone,-0.145786255,0.668862171,0.772409064
ENSMUSG00000030879,Isonicotinic Acid,-0.202941176,0.4509612417227094,0.6201831321478924
ENSMUSG00000030879,L-Asparagine,-0.204395604,0.4833462230422234,0.6440037892555783
ENSMUSG00000030879,L-Aspartic acid,-0.062538332,0.8115365809254553,0.8691121060665771
ENSMUSG00000030879,L-Isoleucine,-0.066274004,0.8073398351880664,0.8667113563404507
ENSMUSG00000030879,L-Tryptophan,-0.083641406,0.7496097845805145,0.8269880067990792
ENSMUSG00000030879,Pipecolic acid,-0.117820452,0.6638734355469889,0.7687949882078691
ENSMUSG00000030879,Trisaminol,-0.450980392,0.069231986,0.2899690204651533
ENSMUSG00000030979,(CH3)2C=NC2H558,0.1053921568627451,0.6872658389566565,0.7838683032584435
ENSMUSG00000030979,1-Aminocyclopropanecarboxylic acid,0.2160838532334117,0.4048546645525425,0.5871851262293895
ENSMUSG00000030979,1-Octanol,0.4147058823529412,0.1102294039177016,0.3403862529453774
ENSMUSG00000030979,"1-Octene, 2-methyl-",0.1751288185673149,0.5165099373439108,0.6675707163226048
ENSMUSG00000030979,2-Naphthol,0.055180881,0.8333976313402922,0.8841258263568247
ENSMUSG00000030979,2-Pyrrolidinone,-0.099386578,0.7043089792066047,0.7944931545060632
ENSMUSG00000030979,"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate",0.2294480254794022,0.3756807603311666,0.5675715285633808
ENSMUSG00000030979,"2,4-Diamino-6,7-dimethylpteridine",0.1911764705882353,0.4623261206245138,0.6287168833309907
ENSMUSG00000030979,"2,5-Dimethoxybenzhydrazide",-0.171568627,0.5102663098717943,0.6636569843402798
ENSMUSG00000030979,3-(2-Hydroxyethyl)imidazole-2-thione,0.4463520152261568,0.072495472,0.2945364712304993
ENSMUSG00000030979,3-Hydroxyisovaleric acid,0.4803921568627451,0.0509616,0.2621948103748093
ENSMUSG00000030979,"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",0.1740196078431372,0.5041495460552974,0.6592995245912174
ENSMUSG00000030979,4-(Methoxycarbonyl)phenol,0.2034313725490196,0.4335552308263205,0.6080712198245598
ENSMUSG00000030979,4-Methylvaleric acid,0.515972073,0.033990194,0.2311890550406846
ENSMUSG00000030979,Allylescaline ,0.358062606,0.1581904252178502,0.3906224739630535
ENSMUSG00000030979,Benzophenone,0.2383299577127462,0.3569548148623719,0.5537112663227588
ENSMUSG00000030979,Cyclohexanol,0.5147058823529412,0.034507699,0.2324127382812507
ENSMUSG00000030979,"Cyclopentaneacetic acid, 3-oxo-2-pentyl-",0.098159583,0.7078077803832719,0.7971205300805324
ENSMUSG00000030979,"D-Isoleucine, N-acetyl-",0.3357843137254902,0.1876141178747958,0.4162811886552744
ENSMUSG00000030979,"D-Psicofuranose, pentakis",-0.212076813,0.4303885045259245,0.6062557386209538
ENSMUSG00000030979,Desmosterol,0.4635194004271629,0.06093394,0.2779366007451751
ENSMUSG00000030979,DL-Ornithine,0.3088235294117646,0.2444986957985179,0.4665647308986891
ENSMUSG00000030979,"Dodecanoic acid, 1-methylethyl ester",0.5878787878787878,0.073877707,0.2959774091528885
ENSMUSG00000030979,Heptadecanoic acid,0.3173453339852008,0.2310411913515384,0.4552729001855439
ENSMUSG00000030979,Hexanoic acid,0.5264488486266122,0.029932669,0.2227263968809068
ENSMUSG00000030979,Isofucosterol,0.068669541,0.7934183933832963,0.8571512355548175
ENSMUSG00000030979,Methyl aminoacetate,0.1937462044113538,0.4562154398509099,0.6245502877805302
ENSMUSG00000030979,"N,O-Bis(trimethylsilyl)carbamate",0.1678321678321678,0.602099428,0.7263873844817231
ENSMUSG00000030979,p-Toluic acid,0.1182944722943568,0.7003138918440314,0.7925266951382358
ENSMUSG00000030979,Pantolactone,0.2848378065349519,0.2678119728249121,0.4867970020657814
ENSMUSG00000030979,"Propanetriol, 2-methyl-",0.21827104,0.3999989833561566,0.5845536082105601
ENSMUSG00000030979,"Quinolin-4-one, 1-[2-(3,4-dimethoxyphenyl)ethyl]-octahydro-",-0.029411765,0.9107803991169198,0.9370435112530696
ENSMUSG00000030979,Salsoline,0.6,0.014007122,0.1805771753764558
ENSMUSG00000030979,Trimethylsilyl 3-((trimethylsilyl)thio)propanoate,0.3970588235294118,0.1278060090882619,0.361060974
ENSMUSG00000031010,Cyclobutanol,-0.163636364,0.6306852146425357,0.7451448211125834
ENSMUSG00000031010,Norketamine,-0.080050232,0.7600572937105299,0.8344149297948035
ENSMUSG00000031027,"3,5-Dimethylpyrazole",0.1914582341465704,0.4775033593182067,0.6397162838545923
ENSMUSG00000031027,4-Hydroxyphenyllactic acid,-0.367647059,0.1612323576755899,0.3921810634491935
ENSMUSG00000031027,Fenitrothion,0.1214724840773305,0.6423461178607482,0.7530644404893048
ENSMUSG00000031027,Hippuric acid,-0.202329897,0.4361025055621923,0.6098196862010739
ENSMUSG00000031027,Indole-5-carboxylic acid,0.3098901098901099,0.2809332808692584,0.496327736
ENSMUSG00000031027,"Methyl (3,4-dimethoxyphenyl)(hydroxy)acetate",-0.02822088,0.9143801881773644,0.9396132089262826
ENSMUSG00000031027,phenoxyethanol,0.022058824,0.9330304490530752,0.952280935
ENSMUSG00000031027,Phloroglucinol,0.1304736892754666,0.6430250116799008,0.7536142722334457
ENSMUSG00000031027,Trisaminol,-0.426470588,0.087804574,0.3146381166688678
ENSMUSG00000031079,2-Hexen-1-ol,0.2435430323361547,0.3633800759686282,0.558516407
ENSMUSG00000031079,"9,12-Octadecadienoic acid",0.5636363636363637,0.070951734,0.2919002401881664
ENSMUSG00000031079,"Dodecanamide, N-(2-hydroxyethyl)-",-0.522443114,0.037880994,0.2384337270384692
ENSMUSG00000031079,Fenitrothion,0.3542438104086154,0.1629963270832949,0.3945793571505139
ENSMUSG00000031079,Galactopyranose,-0.256043075,0.3569943509178923,0.5537327695503129
ENSMUSG00000031112, 5-Hydroxyhexanoic acid,0.3234325389502099,0.2593192263986307,0.4798796289116831
ENSMUSG00000031112,(pm)-Norketamine,-0.495383481,0.04317512,0.2484258304178398
ENSMUSG00000031112,1-Octadecanol,-0.466519626,0.068515997,0.2890187787968427
ENSMUSG00000031112,"2',2,3,6'-Tetramethoxychalcone",-0.24150307,0.3858688946294802,0.5742492767021884
ENSMUSG00000031112,"4-Fluoroaniline, N-trimethylsilyl-",-0.05644176,0.829642552,0.8815854645150907
ENSMUSG00000031112,4-Hydroxybenzaldehyde,0.1606376758094136,0.537961945,0.6829774985823344
ENSMUSG00000031112,"7-Isoquinolinol, 1,2,3,4-tetrahydro-1-[(4-hydroxyphenyl)methyl]-6-methoxy-",0.3524155907333129,0.1976405558837569,0.4264638226635882
ENSMUSG00000031112,Allylescaline ,-0.001226242,0.9962732738186768,0.9963194681560356
ENSMUSG00000031112,Dimethyl fumarate,0.029433415,0.913832425,0.9396132089262826
ENSMUSG00000031112,Dodecanoic acid,-0.063328493,0.8157624914327222,0.8720442810874778
ENSMUSG00000031112,Fenitrothion,-0.083435646,0.7502072942171852,0.8272963293932625
ENSMUSG00000031112,L-Glutamic acid,0.3006137232216767,0.2410288052697616,0.4639661985861232
ENSMUSG00000031112,"Methyl (3,4-dimethoxyphenyl)(hydroxy)acetate",-0.006134974,0.9813563865362864,0.9856407027305918
ENSMUSG00000031112,Niacinamide,0.1266139967786596,0.6282186141867676,0.7434931447969823
ENSMUSG00000031112,Octanoic acid,-0.049079792,0.8516143329111505,0.8971884029111351
ENSMUSG00000031112,"Ribonic acid, 2,3,4,5-tetrakis-",-0.058997307,0.8281816474220939,0.8815626182805113
ENSMUSG00000031112,"Spiro[cyclopenta[d]-1,3,2-dioxaborin-4(5H),1'-cyclopentane], 2-ethyl-6,7-dihydro-",-0.401766113,0.1229401027485547,0.3552243467185783
ENSMUSG00000031112,Tris(trimethylsilyl)carbamate,-0.059040992,0.8219127425160285,0.8762302422315112
ENSMUSG00000031147,Aspartic acid,-0.134920211,0.6924581403212622,0.7875622733382014
ENSMUSG00000031147,Neostigmine ,-0.179411765,0.5061395399904385,0.6606401354704537
ENSMUSG00000031147,Pyroglutamic acid,-0.083916084,0.7954145018538977,0.8581182460976824
ENSMUSG00000031157, 5-Hydroxyhexanoic acid,-0.453245599,0.1036034745828313,0.3329100838470615
ENSMUSG00000031157,"1-(2,4-Dimethoxyphenyl)-propan-2-one",-0.114162431,0.6737635871134551,0.7749431019018237
ENSMUSG00000031157,1-Cyclopentylethanol,-0.25607071,0.3384220798224626,0.5404453341517285
ENSMUSG00000031157,"3-Methoxyamphetamine, 4-Trimethylsilyloxy, N,N-bis(Trimethylsilyloxy)-",0.4878114067282755,0.055258063,0.2693651033169373
ENSMUSG00000031157,"4-Fluoroaniline, N-trimethylsilyl-",0.2466259525206408,0.3399504010990232,0.5416034345035823
ENSMUSG00000031157,"Arabinofuranose, 1,2,3,5-tetrakis-O-",0.085294118,0.7534650694747833,0.8293868496042872
ENSMUSG00000031157,"Benzoic acid, methyl ester",-0.3,0.3700831222820678,0.5636590076041981
ENSMUSG00000031157,"Cholesta-3,5-dien-7-one",0.2545454545454546,0.4500365768888285,0.6201831321478924
ENSMUSG00000031157,"Cholesta-3,5-diene ",-0.132352941,0.6125925983674196,0.7328007299827236
ENSMUSG00000031157,Fenitrothion,0.2736198378711587,0.2879265761779408,0.501514923
ENSMUSG00000031157,"Glycine, N-(1-oxobutyl)-",0.3708610275543139,0.1573209816489783,0.3904377115476858
ENSMUSG00000031157,L-Cysteine,0.034376977,0.8957900495401768,0.9272694795763156
ENSMUSG00000031157,Pyrrole-2-carboxylic acid,0.2578273248807754,0.3177449251683994,0.525324637
ENSMUSG00000031157,Syringaldehyde,0.4184654210462968,0.094583631,0.3232434591239154
ENSMUSG00000031198,2-Hydroxy-5-methoxybenzaldehyde,-0.006131209,0.9813678259823856,0.9856407027305918
ENSMUSG00000031198,"2,2-Diallylpyrrolidine",-0.250570126,0.4573852261533532,0.6248739189000774
ENSMUSG00000031198,"3-Cyclohexyl-L-alanine amide, N,N,N'N'-tetramethyl-",0.3889573480051898,0.1228159156681983,0.3551033808072526
ENSMUSG00000031198,3-Hexenedinitrile,-0.174126336,0.5038839820549978,0.6592995245912174
ENSMUSG00000031198,3-Methylvaleric acid,-0.653571429,0.008230371,0.1551903535366335
ENSMUSG00000031198,4-Methylvaleric acid,-0.078624316,0.7642166075134361,0.836815194
ENSMUSG00000031198,Allylescaline ,-0.432863355,0.082648474,0.3067129814176129
ENSMUSG00000031198,Benzenepropanoic acid,0.4532745892330503,0.077852458,0.3010222012967634
ENSMUSG00000031198,Butylated Hydroxytoluene,-0.112814246,0.6663986777692515,0.7703920980397396
ENSMUSG00000031198,D-Fructose,-0.058997307,0.8281816474220939,0.8815626182805113
ENSMUSG00000031198,Desmosterol,-0.572654921,0.01628128,0.1887420878938833
ENSMUSG00000031198,"Guanidine, N,N-dimethyl-",-0.307315526,0.2301826173078799,0.4544166873277174
ENSMUSG00000031198,L-Cysteine,-0.591775098,0.01233428,0.1732502474597242
ENSMUSG00000031198,Nonanal,-0.571428679,0.016564717,0.1889355021341878
ENSMUSG00000031198,Pentanoic acid,-0.04782343,0.8553747172799726,0.8992358111861206
ENSMUSG00000031198,Propylamine,-0.344950987,0.207966745,0.4350423421383916
ENSMUSG00000031198,Suberic acid,-0.017156863,0.947890882,0.961825325
ENSMUSG00000031246,1-Cyclopentylethanol,0.2810891121542617,0.291606476,0.504081508
ENSMUSG00000031246,Allylescaline ,0.4107910030240729,0.1014274956218884,0.3302767759602761
ENSMUSG00000031246,"Benzene, 3-cyclohexen-1-yl-",-0.646428571,0.009214551,0.1608565113730307
ENSMUSG00000031246,"Benzoic acid, methyl ester",0.5272727272727273,0.095565218,0.3238573643457687
ENSMUSG00000031246,"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-",0.1209444790105468,0.6554679401036361,0.7627880611948754
ENSMUSG00000031246,Boric acid,0.1606376758094136,0.537961945,0.6829774985823344
ENSMUSG00000031246,"D-Erythro-Pentofuranose, 2-deoxy-1,3-bis-O-",0.4834359467320025,0.049301495,0.2599813337608499
ENSMUSG00000031246,Pentadecanoic acid,0.3556748515865461,0.1932372182773272,0.4220923965774147
ENSMUSG00000031256, 5-Hydroxyhexanoic acid,-0.365236745,0.1991064576101411,0.4276088290943132
ENSMUSG00000031256,4-Pyridinol,0.333947773,0.1901904858288048,0.4190715861483228
ENSMUSG00000031256,"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-",-0.39233209,0.1328241312523367,0.3658919296060282
ENSMUSG00000031256,DL-Ornithine,-0.008823529,0.9741279946623942,0.9802866016040368
ENSMUSG00000031256,DL-Phenylalanine,-0.009809934,0.9701923088911952,0.9771878959496524
ENSMUSG00000031256,Indole-3-lactic acid,-0.002941176,0.9913748045563624,0.9926690841673802
ENSMUSG00000031256,p-Toluic acid,-0.112792404,0.7137117223981637,0.8008577960209669
ENSMUSG00000031451, 5-Hydroxyhexanoic acid,-0.1958197,0.5022706472671989,0.657953917
ENSMUSG00000031451,"2,5-Dimethoxy-4-methylamphetamine",0.3716957563411225,0.1418199074770819,0.3744496984729071
ENSMUSG00000031451,"6,8-Dioxapentadecane",-0.059225666,0.8626730467279877,0.9045656348126632
ENSMUSG00000031451,Allylescaline ,-0.266094471,0.3019171686200287,0.5121638399783519
ENSMUSG00000031451,Hydroquinone,-0.031890743,0.9258397000680176,0.947430107
ENSMUSG00000031451,Trimidox,0.049450549,0.8725444288811492,0.9117088507186312
ENSMUSG00000031479,"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine",0.1115880038065392,0.6698308183959899,0.7725827477293356
ENSMUSG00000031479,1-Monoacetin,0.2913316623548092,0.2921077402090993,0.504700772
ENSMUSG00000031479,"2,4-Decadienal",0.678921569,0.002728141,0.1103380145973786
ENSMUSG00000031479,4-Hydroxybenzaldehyde,0.1336603562078326,0.609054423,0.7311025901425344
ENSMUSG00000031479,Allylescaline ,0.3617413310211986,0.1536525338533489,0.3868306116667478
ENSMUSG00000031479,"Cholesta-3,5-dien-7-one",-0.154545455,0.650033965,0.7583876108431453
ENSMUSG00000031479,Hydroquinone,0.2505701261680129,0.4573852261533532,0.6248739189000774
ENSMUSG00000031479,L-Glutamine,0.2734519214160247,0.2882344061084718,0.5015846111785961
ENSMUSG00000031479,L-Tryptophan,0.2804447137543635,0.2755832667895844,0.4920401671693967
ENSMUSG00000031479,Palmitelaidic acid,0.1353937084722098,0.6171060124884011,0.7359440045532142
ENSMUSG00000031479,Picolinic acid,0.2475490196078431,0.3380876478588809,0.5401388436311365
ENSMUSG00000031489, 5-Hydroxyhexanoic acid,-0.417681853,0.1372675872840826,0.3708208899175275
ENSMUSG00000031489,13-Docosenamide,0.035502959,0.8961453874076234,0.9274057730246928
ENSMUSG00000031489,"7-Acetyl-6-ethyl-1,1,4,4-tetramethyltetralin ",0.3892718851748959,0.1224870938838439,0.3547813693682445
ENSMUSG00000031489,Allylescaline ,-0.449112413,0.070535838,0.2919002401881664
ENSMUSG00000031489,Hexanedioic acid,-0.03854793,0.8872888914958673,0.921667677
ENSMUSG00000031489,L-Proline,-0.111607637,0.6807009005111272,0.7790171400946615
ENSMUSG00000031489,Neostigmine ,-0.038348249,0.8878693028318898,0.9218456453926922
ENSMUSG00000031489,Pyrrole-2-carboxylic acid,0.1587414467038157,0.542834119,0.6862344691220261
ENSMUSG00000031511,2-Pyrrolidinone,0.5509206601082972,0.021905348,0.2039530013326167
ENSMUSG00000031511,4-Methylvaleric acid,-0.137592553,0.5984624862739494,0.7247817903282914
ENSMUSG00000031511,Allylescaline ,0.2415696346141563,0.3502582033964058,0.5484808521525657
ENSMUSG00000031511,Campesterol,-0.348039216,0.1710131488691031,0.4013723918394706
ENSMUSG00000031511,Neostigmine ,0.3117647058823529,0.2398000476741128,0.462086102
ENSMUSG00000031511,Tributyl acetylcitrate,0.047093464,0.8625034513002978,0.9045656348126632
ENSMUSG00000031513,"2-(2,5-Dimethoxy-phenyl)-propionaldehyde",0.4662580196907638,0.059224295,0.2755591145671895
ENSMUSG00000031513,2-Heptenoic acid,-0.164835165,0.590478989,0.7194153835473206
ENSMUSG00000031513,"2,2-Diallylpyrrolidine",0.1959002804586282,0.5637442329087623,0.7006560990795047
ENSMUSG00000031513,3-Methylvaleric acid,0.3285714285714285,0.2318096972061596,0.4555007467594668
ENSMUSG00000031513,4-Methoxyphenol,0.5147058823529412,0.034507699,0.2324127382812507
ENSMUSG00000031513,Allylescaline ,0.5603925026328398,0.01929368,0.1973331931872823
ENSMUSG00000031513,"Benzimidazole, 5-trifluoromethyl-2-methyl-",0.4923274156056711,0.044684203,0.2513055812804176
ENSMUSG00000031513,"Benzoic acid, pentadecyl ester",0.5533481998429446,0.026181102,0.214008723
ENSMUSG00000031513,Butylated Hydroxytoluene,0.8718579198510922,5.107337482321693e-06,0.024001623
ENSMUSG00000031513,Cyclohexanol,0.1593137254901961,0.541361633,0.6853773005682721
ENSMUSG00000031513,DL-Ornithine,0.5176470588235293,0.040001793,0.2429621713747685
ENSMUSG00000031513,Neostigmine ,0.064705882,0.8118214513105935,0.8691203618979195
ENSMUSG00000031513,p-Toluic acid,0.5997254641899951,0.030266227,0.2236744073476298
ENSMUSG00000031513,phenoxyethanol,0.2622549019607843,0.3092086598982379,0.5179957954509998
ENSMUSG00000031513,Phenylalanine,0.3716007436855831,0.1564298717416169,0.3891441146162852
ENSMUSG00000031513,Trimethylsilyl oct-2-enoate ,-0.394117647,0.130912854,0.3637437005770752
ENSMUSG00000031513,Uridine,0.1042945570360919,0.6903703622413067,0.7860497218061638
ENSMUSG00000031583,"1-(2,4-Dimethoxyphenyl)-propan-2-one",0.1823633645475297,0.4990499034544094,0.6553054012588222
ENSMUSG00000031583,"3-Methoxyamphetamine, 4-Trimethylsilyloxy, N,N-bis(Trimethylsilyloxy)-",-0.227645323,0.3964752753373558,0.5820097831190124
ENSMUSG00000031583,"Cholesta-3,5-dien-7-one",-0.3,0.3700831222820678,0.5636590076041981
ENSMUSG00000031583,Dimethyl fumarate,0.4179544913707347,0.1071888946870482,0.3369503397399295
ENSMUSG00000031590,Butylated Hydroxytoluene,-0.025751078,0.9218508149414676,0.9450071711142172
ENSMUSG00000031590,"N,O-Bis(trimethylsilyl)carbamate",-0.167832168,0.602099428,0.7263873844817231
ENSMUSG00000031590,Pyroglutamic acid,0.2377622377622378,0.4568008526399232,0.6245502877805302
ENSMUSG00000031617,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-",0.3388587698433047,0.1833529992555947,0.4134137961902963
ENSMUSG00000031617,4-Hydroxybenzaldehyde,0.011036176,0.9664682044877212,0.9746247216547596
ENSMUSG00000031617,Allylescaline ,0.584917339,0.013651381,0.1787964087323398
ENSMUSG00000031617,Glycolic acid,0.4539880718041647,0.067169972,0.287523021
ENSMUSG00000031617,L-Glutamine,0.1630901594095573,0.5316898652487813,0.6784893064926613
ENSMUSG00000031617,L-Isoleucine,0.1207659630770675,0.6559472229405936,0.762800667
ENSMUSG00000031617,L-Lysine,0.5004861830566961,0.057417372,0.2728479246817024
ENSMUSG00000031617,Neostigmine ,0.067647059,0.8034203137966691,0.8637093746026946
ENSMUSG00000031617,Niacinamide,0.1364480936158371,0.6015375212173448,0.7263873844817231
ENSMUSG00000031617,"Ribonic acid, 2,3,4,5-tetrakis-",-0.436580071,0.090887581,0.318353772
ENSMUSG00000031617,Trisaminol,0.4044117647058823,0.1073792427781167,0.3369503397399295
ENSMUSG00000031637,"3beta-TRIMETHYLSILOXY-5alpha,6alpha-EPOXYCHOLESTANE",-0.092381627,0.7336455928313133,0.8151701687798549
ENSMUSG00000031637,5-Hydroxyquinoline,-0.13290672,0.6367887097875502,0.749216316
ENSMUSG00000031637,Arachidonic acid,-0.167117514,0.5214627981501374,0.6716978995760967
ENSMUSG00000031637,Aspartic acid,0.025367314,0.9409838969053236,0.9567312821597144
ENSMUSG00000031637,Cholesterol,-0.231607389,0.3710789719935478,0.5643173818407783
ENSMUSG00000031637,Indole-5-carboxylic acid,-0.205879055,0.4801072356266735,0.6415111890466247
ENSMUSG00000031637,L-Glutamine,0.161836198,0.5348926429558329,0.6804024961382091
ENSMUSG00000031637,"N,O-Bis(trimethylsilyl)carbamate",-0.398812581,0.1990754726118703,0.4276088290943132
ENSMUSG00000031637,Niacinamide,0.2284266129368321,0.3778684215898883,0.5694417703930754
ENSMUSG00000031637,Triethanolamine,-0.276416227,0.2828293591858801,0.4981677108142965
ENSMUSG00000031657, 5-Hydroxyhexanoic acid,0.3938396222590991,0.1635263888853331,0.3951636741065535
ENSMUSG00000031657,"1-Butanamine, N,N-diethyl-",0.3413142681755026,0.1799962254178947,0.4098562700393953
ENSMUSG00000031657,"1-Propanamine, N,N-diethyl- ",0.3361965720928139,0.1870389730576215,0.4162811886552744
ENSMUSG00000031657,Allylescaline ,0.6045372074354267,0.010152161,0.1649285172507626
ENSMUSG00000031657,Dimethyl fumarate,0.072111866,0.7907058367913973,0.8550485579301508
ENSMUSG00000031657,"N,N-Dimethyl-2-cyclohexyloxyethylamine",-0.021428571,0.939577904,0.9562331368878774
ENSMUSG00000031657,Neostigmine ,0.2147058823529411,0.4245592336201027,0.6019321972534676
ENSMUSG00000031715,Allylescaline ,0.3200491098187553,0.2104441723853255,0.4370896549895266
ENSMUSG00000031715,Boric acid,0.1164929710068266,0.6561399651979845,0.762800667
ENSMUSG00000031715,Dimethyl fumarate,0.1427520621935256,0.5979134125091117,0.7242794990730985
ENSMUSG00000031715,Hexanedioic acid,0.1118469765639994,0.6800499663087919,0.7789303658017285
ENSMUSG00000031715,Neostigmine ,0.3147058823529411,0.2351583192663444,0.4581442192976578
ENSMUSG00000031715,Pentadecanoic acid,0.3252905677826704,0.2367819099085197,0.4597508311943601
ENSMUSG00000031715,"Pyrazine, 3,6-dimethyl-2,5-bis(trimethylsilyloxy)-",-0.20979021,0.5128409431818263,0.6649919725114658
ENSMUSG00000031715,Trimethylsilyl oct-2-enoate ,-0.164705882,0.5421481352010777,0.6855681859765973
ENSMUSG00000031751, 5-Hydroxyhexanoic acid,-0.035203542,0.904899455,0.9332726977011044
ENSMUSG00000031751,2-Heptenoic acid,-0.098901099,0.7478683035983906,0.8257336412930438
ENSMUSG00000031751,"2,4-Decadienal",-0.49754902,0.042129333,0.2470823784531318
ENSMUSG00000031751,alpha-Tocopherol,-0.330882353,0.1945425282666127,0.4230584038772235
ENSMUSG00000031751,Dimethyl fumarate,-0.33554093,0.2039008951717198,0.431679461
ENSMUSG00000031751,"Ethanol, 2-(9-octadecenyloxy)-",0.2867132867132868,0.3662514605835822,0.5609801530545825
ENSMUSG00000031751,L-Glutamic acid,-0.315337661,0.2176150004941736,0.4430573660402933
ENSMUSG00000031751,Trimethylsilyl oct-2-enoate ,0.1352941176470588,0.6173674089706418,0.7359440045532142
ENSMUSG00000031776, 5-Hydroxyhexanoic acid,-0.283828555,0.3254105855706636,0.531289584
ENSMUSG00000031776,"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate",-0.337423567,0.1853340873488412,0.4149121704647799
ENSMUSG00000031776,3-Hexenedinitrile,-0.096873102,0.7114821512872616,0.7997052174367567
ENSMUSG00000031776,"5-Cholesten-3beta, 7alpha-bis[(trimethylsilyl)oxy]- ",0.1102941176470588,0.6734589975422935,0.774634081
ENSMUSG00000031776,5-Hydroxyquinoline,-0.019660419,0.9445561781211986,0.959504251
