Gene,Metabolite,VECPAC r,VECPAC p,VECPAC n,DSS r,DSS p,DSS n,LPS r,LPS p,LPS n,Pooled r,Pooled p,Pooled n,Consistent,Sign,Pooled FDR,"('Gene', 'Metabolite')"
ENSMUSG00000035152,Phenol,-0.085714286,0.8717434402332361,6,-0.4,0.6,4,-0.162168743,0.7282995630820223,7,-0.2317597,0.3707555725536489,17,TRUE,-,0.5640254787396947,"('ENSMUSG00000035152', 'Phenol')"
ENSMUSG00000035152,"Pyrazine, 3,6-dimethyl-2,5-bis(trimethylsilyloxy)-",-0.8,0.2,4,-1,0,3,-0.6,0.2847569798652937,5,-0.447552448,0.1445863013033475,12,TRUE,-,0.3772607484285747,"('ENSMUSG00000035152', 'Pyrazine, 3,6-dimethyl-2,5-bis(trimethylsilyloxy)-')"
ENSMUSG00000035152,Pyroglutamic acid,0.5,0.6666666666666667,3,0.1999999999999999,0.8,4,0.1,0.8728885715695383,5,0.048951049,0.8799185788786749,12,TRUE,+,0.9162623492700184,"('ENSMUSG00000035152', 'Pyroglutamic acid')"
ENSMUSG00000035173,"Benzene, 3-cyclohexen-1-yl-",-0.1,0.8728885715695383,5,-0.5,0.6666666666666667,3,-0.035714286,0.9394082054712856,7,-0.189285714,0.4992630332385452,15,TRUE,-,0.6553131147084313,"('ENSMUSG00000035173', 'Benzene, 3-cyclohexen-1-yl-')"
ENSMUSG00000035173,Neostigmine ,0.3714285714285715,0.4684781341107871,6,0.5,0.6666666666666667,3,0.7142857142857144,0.071343561,7,0.1705882352941176,0.527609769,16,TRUE,+,0.6755810671336873,"('ENSMUSG00000035173', 'Neostigmine ')"
ENSMUSG00000035173,Norketamine,-0.086965655,0.8698803787001028,6,-0.737864787,0.2621352126273781,4,-0.188982237,0.6848720072676311,7,-0.230298361,0.3738648697571116,17,TRUE,-,0.5662397401777941,"('ENSMUSG00000035173', 'Norketamine')"
ENSMUSG00000035173,p-Toluic acid,-0.5,0.6666666666666667,3,-0.4,0.6,4,-0.057977104,0.9131317851623264,6,-0.044016548,0.8864638634773433,13,TRUE,-,0.9210394247139784,"('ENSMUSG00000035173', 'p-Toluic acid')"
ENSMUSG00000035173,Pyrrole-2-carboxylic acid,-0.086965655,0.8698803787001028,6,-0.8,0.2,4,-0.072739297,0.8768403578473787,7,-0.248005332,0.3371689818614015,17,TRUE,-,0.5400205711449213,"('ENSMUSG00000035173', 'Pyrrole-2-carboxylic acid')"
ENSMUSG00000035293,"1-Octanol, 2-butyl-",-0.257142857,0.6227871720116618,6,-1,0,3,-0.142857143,0.7599453002180929,7,-0.229411765,0.3927204908816197,16,TRUE,-,0.5785455105587086,"('ENSMUSG00000035293', '1-Octanol, 2-butyl-')"
ENSMUSG00000035293,"3-Methoxyamphetamine, 4-Trimethylsilyloxy, N,N-bis(Trimethylsilyloxy)-",0.086965655,0.8698803787001028,6,0.8660254037844387,0.3333333333333332,3,0.2058323268554079,0.6579230872109545,7,0.3281640372535672,0.2146433337947572,16,TRUE,+,0.4409188459722199,"('ENSMUSG00000035293', '3-Methoxyamphetamine, 4-Trimethylsilyloxy, N,N-bis(Trimethylsilyloxy)-')"
ENSMUSG00000035293,Benzyl alcohol,-0.428571429,0.3965014577259474,6,-0.8,0.2,4,-0.684712472,0.089666453,7,-0.009809934,0.9701923088911952,17,TRUE,-,0.9771878959496524,"('ENSMUSG00000035293', 'Benzyl alcohol')"
ENSMUSG00000035293,Doconexent,-0.091076511,0.8637629700202579,6,-0.5,0.6666666666666667,3,-0.107142857,0.8191508555699912,7,-0.436580071,0.090887581,16,TRUE,-,0.318353772,"('ENSMUSG00000035293', 'Doconexent')"
ENSMUSG00000035293,Pentadecanoic acid,-0.086965655,0.8698803787001028,6,-1,0,4,-0.3,0.6238376647810728,5,-0.150134108,0.5932963026803315,15,TRUE,-,0.7211572732309169,"('ENSMUSG00000035293', 'Pentadecanoic acid')"
ENSMUSG00000035293,Picolinic acid,-0.028571429,0.9571545189504372,6,-0.4,0.6,4,-0.178571429,0.7016579425162729,7,-0.37254902,0.1408357218926219,17,TRUE,-,0.3732315352681782,"('ENSMUSG00000035293', 'Picolinic acid')"
ENSMUSG00000035295, 5-Hydroxyhexanoic acid,-0.289885518,0.5773517870348748,6,-0.5,0.6666666666666667,3,-0.3,0.6238376647810728,5,-0.287444934,0.3190139232706988,14,TRUE,-,0.5257952276934742,"('ENSMUSG00000035295', ' 5-Hydroxyhexanoic acid')"
ENSMUSG00000035295,1-Aminocyclopropanecarboxylic acid,0.2319084142609793,0.658373571,6,0.948683298,0.051316702,4,0.792824967,0.033443544,7,0.074938631,0.7749955582424243,17,TRUE,+,0.8447439255989871,"('ENSMUSG00000035295', '1-Aminocyclopropanecarboxylic acid')"
ENSMUSG00000035295,1-Octadecanol,0.028988552,0.9565293523898406,6,1,0,3,0.1428571428571428,0.7599453002180929,7,0.2091310751104565,0.4369685769017958,16,TRUE,+,0.6107535653306936,"('ENSMUSG00000035295', '1-Octadecanol')"
ENSMUSG00000035295,"1-Octene, 2-methyl-",0.3,0.6238376647810728,5,0.3999999999999999,0.6,4,0.3423562358243124,0.4522512215909057,7,0.2474226804123711,0.3555441981407464,16,TRUE,+,0.552218145,"('ENSMUSG00000035295', '1-Octene, 2-methyl-')"
ENSMUSG00000035295,"2,4-Diamino-6,7-dimethylpteridine",0.2,0.704,6,0.3999999999999999,0.6,4,0.4285714285714286,0.337368311,7,0.2096873478122879,0.4192348925650776,17,TRUE,+,0.5977261338976622,"('ENSMUSG00000035295', '2,4-Diamino-6,7-dimethylpteridine')"
ENSMUSG00000035295,4-(Methoxycarbonyl)phenol,0.028571429,0.9571545189504372,6,0.3999999999999999,0.6,4,0.2142857142857143,0.6445115810207203,7,0.322501593,0.2067728331204464,17,TRUE,+,0.4342430832270484,"('ENSMUSG00000035295', '4-(Methoxycarbonyl)phenol')"
ENSMUSG00000035295,4-(Trimethylsilyoxy)-3-penten-2-one,0.085714286,0.8717434402332361,6,0.948683298,0.051316702,4,0.8928571428571429,0.006807187,7,0.1552147239263803,0.5519476761318661,17,TRUE,+,0.6935683686094202,"('ENSMUSG00000035295', '4-(Trimethylsilyoxy)-3-penten-2-one')"
ENSMUSG00000035295,4-Methoxyphenol,0.085714286,0.8717434402332361,6,0.3999999999999999,0.6,4,0.5714285714285715,0.1802019889115274,7,0.1152667292067547,0.6595531932078234,17,TRUE,+,0.765149698,"('ENSMUSG00000035295', '4-Methoxyphenol')"
ENSMUSG00000035295,"Arabinofuranose, 1,2,3,5-tetrakis-O-",0.085714286,0.8717434402332361,6,1,0,3,0.5,0.2531699951003227,7,0.008830024,0.974108956,16,TRUE,+,0.9802866016040368,"('ENSMUSG00000035295', 'Arabinofuranose, 1,2,3,5-tetrakis-O-')"
ENSMUSG00000035295,Diphenyl ether,0.2319084142609793,0.658373571,6,0.7999999999999999,0.2,4,0.6785714285714287,0.093750254,7,0.488957055,0.046394274,17,TRUE,+,0.2552306368521333,"('ENSMUSG00000035295', 'Diphenyl ether')"
ENSMUSG00000035295,Dodecanoic acid,0.028988552,0.9565293523898406,6,0.5,0.6666666666666667,3,0.6306562238868914,0.1288876956849578,7,0.3139278671111471,0.2363806388434468,16,TRUE,+,0.4592817997905914,"('ENSMUSG00000035295', 'Dodecanoic acid')"
ENSMUSG00000035295,Heptadecanoic acid,0.3,0.6238376647810728,5,0.7999999999999999,0.2,4,0.5426488617097118,0.2081851760215384,7,0.017725336,0.948051024,16,TRUE,+,0.961825325,"('ENSMUSG00000035295', 'Heptadecanoic acid')"
ENSMUSG00000035295,Indole-5-carboxylic acid,0.028571429,0.9571545189504372,6,0.5,0.6666666666666667,3,0.7,0.1881204043741872,5,0.1474148306779868,0.6150255963918936,14,TRUE,+,0.7349773971066246,"('ENSMUSG00000035295', 'Indole-5-carboxylic acid')"
ENSMUSG00000035295,L-Proline,-0.085714286,0.8717434402332361,6,-0.25819889,0.7418011102528389,4,-0.088273483,0.8679336982351336,6,-0.181819423,0.5003528970741858,16,TRUE,-,0.6566237471308817,"('ENSMUSG00000035295', 'L-Proline')"
ENSMUSG00000035295,Levulinic acid,0.2029198624783569,0.6997979681570189,6,0.632455532,0.367544468,4,0.8468812149338255,0.016197127,7,0.1787470636308784,0.4924503053222383,17,TRUE,+,0.650149554,"('ENSMUSG00000035295', 'Levulinic acid')"
ENSMUSG00000035295,"N,O-Bis(trimethylsilyl)carbamate",0.5,0.6666666666666667,3,0.7999999999999999,0.2,4,0.1,0.8728885715695383,5,0.1888111888111888,0.5567370561768314,12,TRUE,+,0.6955899750290264,"('ENSMUSG00000035295', 'N,O-Bis(trimethylsilyl)carbamate')"
ENSMUSG00000035295,Niclosamide,0.085714286,0.8717434402332361,6,1,0,4,0.6306562238868914,0.1288876956849578,7,0.4319018404907975,0.083409597,17,TRUE,+,0.3085037350238389,"('ENSMUSG00000035295', 'Niclosamide')"
ENSMUSG00000035295,Phenol,0.085714286,0.8717434402332361,6,0.7999999999999999,0.2,4,0.5405624776173354,0.2102892534955029,7,0.4012269938650307,0.1104414367624225,17,TRUE,+,0.3407970395724914,"('ENSMUSG00000035295', 'Phenol')"
ENSMUSG00000035295,Pimelic acid,0.028571429,0.9571545189504372,6,0.1999999999999999,0.8,4,0.8999999999999998,0.037386073,5,0.092940162,0.7418216301177505,15,TRUE,+,0.8213984094452674,"('ENSMUSG00000035295', 'Pimelic acid')"
ENSMUSG00000035295,Trimethylsilyl oct-2-enoate ,0.028571429,0.9571545189504372,6,0.5,0.6666666666666667,3,0.071428571,0.8790481931481541,7,0.2693157462001565,0.3131305908818494,16,TRUE,+,0.5212720426165274,"('ENSMUSG00000035295', 'Trimethylsilyl oct-2-enoate ')"
ENSMUSG00000035443,"1,2,3,10,11,11a-Hexahydro-6,7,8-trimethoxy-3-oxo-5H-dibenzo(a,d)cycloheptene",0.1999999999999999,0.747060078,5,0.3999999999999999,0.6,4,0.7999999999999999,0.2,4,0.3571428571428571,0.230929862,13,TRUE,+,0.4551905748611103,"('ENSMUSG00000035443', '1,2,3,10,11,11a-Hexahydro-6,7,8-trimethoxy-3-oxo-5H-dibenzo(a,d)cycloheptene')"
ENSMUSG00000035443,4-Hydroxybenzoic acid,-0.485714286,0.3287230320699709,6,-1,0,4,-0.214285714,0.6445115810207203,7,-0.056372549,0.8298485835353617,17,TRUE,-,0.8815854645150907,"('ENSMUSG00000035443', '4-Hydroxybenzoic acid')"
ENSMUSG00000035443,"9H-Fluorene, 9-methylene-",-0.3,0.6238376647810728,5,-0.5,0.6666666666666667,3,-1,0,4,-0.272727273,0.3910967709418962,12,TRUE,-,0.5780090557902365,"('ENSMUSG00000035443', '9H-Fluorene, 9-methylene-')"
ENSMUSG00000035443,"cis-4,5-Dihydroxy-o-dithiane, 2O-",0.2029198624783569,0.6997979681570189,6,0.3999999999999999,0.6,4,0.2702812388086677,0.5577307488053698,7,0.1104295309793914,0.6730789650175669,17,TRUE,+,0.774634081,"('ENSMUSG00000035443', 'cis-4,5-Dihydroxy-o-dithiane, 2O-')"
ENSMUSG00000035443,D-Fructose,0.1,0.8728885715695383,5,0.3999999999999999,0.6,4,0.3335621924974956,0.464697077,7,0.1238943443522675,0.6475664499350493,16,TRUE,+,0.7573696358524524,"('ENSMUSG00000035443', 'D-Fructose')"
ENSMUSG00000035443,"D-Xylofuranose, 1,2,3,5-tetrakis-O-",-0.316227766,0.683772234,4,-0.8,0.2,4,-0.882918713,0.008450342,7,-0.06618973,0.8146992813891456,15,TRUE,-,0.8715747467033976,"('ENSMUSG00000035443', 'D-Xylofuranose, 1,2,3,5-tetrakis-O-')"
ENSMUSG00000035443,"N,N-Dimethyl-2-cyclohexyloxyethylamine",-0.1,0.8728885715695383,5,-0.5,0.6666666666666667,3,-0.5,0.2531699951003227,7,-0.482142857,0.068749538,15,TRUE,-,0.2893479827930865,"('ENSMUSG00000035443', 'N,N-Dimethyl-2-cyclohexyloxyethylamine')"
ENSMUSG00000035443,Neostigmine ,-0.714285714,0.1107871720116617,6,-1,0,3,-0.25,0.5887244480896833,7,-0.279411765,0.2946176535684144,16,TRUE,-,0.5071279770282172,"('ENSMUSG00000035443', 'Neostigmine ')"
ENSMUSG00000035443,"Pyrazine, 3,6-dimethyl-2,5-bis(trimethylsilyloxy)-",0.6000000000000001,0.3999999999999999,4,1,0,3,0.8999999999999998,0.037386073,5,0.5174825174825175,0.084868771,12,TRUE,+,0.3106389326381124,"('ENSMUSG00000035443', 'Pyrazine, 3,6-dimethyl-2,5-bis(trimethylsilyloxy)-')"
ENSMUSG00000035505,"1-Propanamine, N,N-diethyl- ",-0.085714286,0.8717434402332361,6,-0.8,0.2,4,-0.036369648,0.9382977945206504,7,-0.368098437,0.1460211786689721,17,TRUE,-,0.3789645366142097,"('ENSMUSG00000035505', '1-Propanamine, N,N-diethyl- ')"
ENSMUSG00000035505,13-Docosenamide,-0.085714286,0.8717434402332361,6,-1,0,3,-0.44474959,0.3173719428280247,7,-0.076696499,0.7777014462057079,16,TRUE,-,0.846652944,"('ENSMUSG00000035505', '13-Docosenamide')"
ENSMUSG00000035505,3-Hexenedinitrile,-0.085714286,0.8717434402332361,6,-0.632455532,0.367544468,4,-0.142857143,0.7599453002180929,7,-0.137339082,0.5991429843680739,17,TRUE,-,0.7249637841511322,"('ENSMUSG00000035505', '3-Hexenedinitrile')"
ENSMUSG00000035505,"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",-0.085714286,0.8717434402332361,6,-0.8,0.2,4,-0.107142857,0.8191508555699912,7,-0.18627451,0.4740951399440866,17,TRUE,-,0.636950446,"('ENSMUSG00000035505', '3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene')"
ENSMUSG00000035505,4-(Methoxycarbonyl)phenol,-0.085714286,0.8717434402332361,6,-0.4,0.6,4,-0.107142857,0.8191508555699912,7,-0.205882353,0.4279148531427077,17,TRUE,-,0.6041875914098995,"('ENSMUSG00000035505', '4-(Methoxycarbonyl)phenol')"
ENSMUSG00000035505,Benzenepropanoic acid,0.2,0.704,6,1,0,3,0.054056248,0.9083652825239956,7,0.2281089653607883,0.3954878909103696,16,TRUE,+,0.5807975236547068,"('ENSMUSG00000035505', 'Benzenepropanoic acid')"
ENSMUSG00000035505,D-Fructose,-0.1,0.8728885715695383,5,-0.8,0.2,4,-0.185312329,0.6907777961916857,7,-0.507376839,0.044842307,16,TRUE,-,0.2516255436644685,"('ENSMUSG00000035505', 'D-Fructose')"
ENSMUSG00000035505,"D-Psicofuranose, pentakis",0.5642880936468347,0.3217233358243002,5,0.3999999999999999,0.6,4,0.018018749,0.9694153868031988,7,0.5419740781995225,0.030108851,16,TRUE,+,0.2230806235957413,"('ENSMUSG00000035505', 'D-Psicofuranose, pentakis')"
ENSMUSG00000035505,DL-Ornithine,-0.028571429,0.9571545189504372,6,-1,0,4,-0.371428571,0.4684781341107871,6,-0.45,0.080295737,16,TRUE,-,0.3044420226365428,"('ENSMUSG00000035505', 'DL-Ornithine')"
ENSMUSG00000035505,DL-Phenylalanine,-0.028571429,0.9571545189504372,6,-0.4,0.6,4,-0.324337487,0.4778854797399313,7,-0.430410872,0.084599858,17,TRUE,-,0.3104201659367311,"('ENSMUSG00000035505', 'DL-Phenylalanine')"
ENSMUSG00000035505,"Guanidine, N,N-dimethyl-",-0.088273483,0.8679336982351336,6,-0.8,0.2,4,-0.458889436,0.3003292699082152,7,-0.381071252,0.13126298,17,TRUE,-,0.3644513070233007,"('ENSMUSG00000035505', 'Guanidine, N,N-dimethyl-')"
ENSMUSG00000035505,Indole-3-lactic acid,-0.2,0.704,6,-1,0,3,-0.035714286,0.9394082054712856,7,-0.352941176,0.1799586578849818,16,TRUE,-,0.4098562700393953,"('ENSMUSG00000035505', 'Indole-3-lactic acid')"
ENSMUSG00000035505,Xylazine,-0.428571429,0.3965014577259474,6,-0.2,0.8,4,-0.654653671,0.1105666907312354,7,-0.570552577,0.016769584,17,TRUE,-,0.1895511032944473,"('ENSMUSG00000035505', 'Xylazine')"
ENSMUSG00000035539,2-Amino-4-methylphenol,-0.2,0.8,4,-0.5,0.6666666666666667,3,-0.374352443,0.4080580175675019,7,-0.298951897,0.2991410389550765,14,TRUE,-,0.5100044800601925,"('ENSMUSG00000035539', '2-Amino-4-methylphenol')"
ENSMUSG00000035539,Allylescaline ,0.1159542071304896,0.826848213,6,0.1999999999999999,0.8,4,0.3479187129633005,0.4444441050682207,7,0.1936529701914084,0.456436431,17,TRUE,+,0.6245502877805302,"('ENSMUSG00000035539', 'Allylescaline ')"
ENSMUSG00000035539,Benzenepropanoic acid,0.1159542071304896,0.826848213,6,0.5,0.6666666666666667,3,0.099405347,0.8320767786183139,7,0.034754664,0.8983236507797823,16,TRUE,+,0.9288132550344363,"('ENSMUSG00000035539', 'Benzenepropanoic acid')"
ENSMUSG00000035539,Butanedioic acid,0.029854072,0.9552321964015312,6,0.3999999999999999,0.6,4,0.3546496828075953,0.4350657676903052,7,0.3060216179505491,0.2322520317413227,17,TRUE,+,0.4562123698175635,"('ENSMUSG00000035539', 'Butanedioic acid')"
ENSMUSG00000035640,1-Octanol,0.2,0.704,6,0.3999999999999999,0.6,4,0.028571429,0.9571545189504372,6,0.1147058823529411,0.672291047,16,TRUE,+,0.774447113,"('ENSMUSG00000035640', '1-Octanol')"
ENSMUSG00000035640,2-Methyl-4-pentenoic acid,0.1,0.8728885715695383,5,0.3999999999999999,0.6,4,0.1739313106957345,0.7417339277316277,6,0.2841824191068384,0.3046497643408739,15,TRUE,+,0.5145811040256847,"('ENSMUSG00000035640', '2-Methyl-4-pentenoic acid')"
ENSMUSG00000035640,"2,2-Diallylpyrrolidine",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.8720815992723809,0.053854218,5,0.050114025,0.8836652681267614,11,TRUE,+,0.9190152797148144,"('ENSMUSG00000035640', '2,2-Diallylpyrrolidine')"
ENSMUSG00000035640,"3-Buten-2-one, 4-(4-methoxyphenyl)-",-0.257142857,0.6227871720116618,6,-0.105409255,0.894590745,4,-0.285714286,0.5345092286010406,7,-0.350705155,0.1675368069327748,17,TRUE,-,0.3984852048763004,"('ENSMUSG00000035640', '3-Buten-2-one, 4-(4-methoxyphenyl)-')"
ENSMUSG00000035640,"4-Fluoroaniline, N-trimethylsilyl-",0.3478626213914691,0.4992532181146331,6,0.316227766,0.683772234,4,0.1428571428571428,0.7599453002180929,7,0.3190186450515752,0.211999285,17,TRUE,+,0.4386837358708165,"('ENSMUSG00000035640', '4-Fluoroaniline, N-trimethylsilyl-')"
ENSMUSG00000035640,Cyclobutanol,0.6000000000000001,0.3999999999999999,4,0.7999999999999999,0.2,4,0.5,0.6666666666666667,3,0.2181818181818182,0.519248248,11,TRUE,+,0.6696852360979401,"('ENSMUSG00000035640', 'Cyclobutanol')"
ENSMUSG00000035640,"D-Erythro-Pentofuranose, 2-deoxy-1,3-bis-O-",-0.6,0.2079999999999998,6,-0.210818511,0.7891814893221081,4,-0.144149994,0.7578179356488596,7,-0.036809844,0.888456889,17,TRUE,-,0.9218456453926922,"('ENSMUSG00000035640', 'D-Erythro-Pentofuranose, 2-deoxy-1,3-bis-O-')"
ENSMUSG00000035640,"D-Psicofuranose, pentakis",-0.20519567,0.7405819415910722,5,-0.4,0.6,4,-0.504524979,0.2482031142645109,7,-0.27393255,0.3045822536229131,16,TRUE,-,0.5145811040256847,"('ENSMUSG00000035640', 'D-Psicofuranose, pentakis')"
ENSMUSG00000035640,DL-Ornithine,0.2571428571428572,0.6227871720116618,6,0.6000000000000001,0.3999999999999999,4,0.3142857142857143,0.5440932944606414,6,0.091176471,0.7370049501736589,16,TRUE,+,0.8170643362172761,"('ENSMUSG00000035640', 'DL-Ornithine')"
ENSMUSG00000035640,Doconexent,0.030358837,0.9544757346935632,6,1,0,3,0.2857142857142857,0.5345092286010406,7,0.067846903,0.8028502027408946,16,TRUE,+,0.8635699659733992,"('ENSMUSG00000035640', 'Doconexent')"
