n1,n2,r,p,fdr,"('n1', 'n2')"
ENSMUSG00000064340,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",0.7727272727272726,0.0026497435893219337,0.06439306253169803,"('ENSMUSG00000064340', '(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol')"
ENSMUSG00000023826,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",0.7545454545454544,0.003641020504214583,0.07110606124789856,"('ENSMUSG00000023826', '(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol')"
ENSMUSG00000046714,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",0.5999999999999999,0.025501630353475406,0.12842809865658117,"('ENSMUSG00000046714', '(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol')"
ENSMUSG00000025862,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-0.7545454545454544,0.003641020504214583,0.07110606124789856,"('ENSMUSG00000025862', '(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol')"
ENSMUSG00000042506,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",0.8454545454545453,0.0005225910729293454,0.04233856263148079,"('ENSMUSG00000042506', '(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol')"
ENSMUSG00000017314,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",0.7454545454545453,0.004227364442530801,0.07472815222163695,"('ENSMUSG00000017314', '(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol')"
ENSMUSG00000032307,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-0.48181818181818176,0.06671691912841449,0.18166350661636244,"('ENSMUSG00000032307', '(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol')"
ENSMUSG00000046807,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-0.3545454545454545,0.14234637047794346,0.24673764578725849,"('ENSMUSG00000046807', '(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol')"
ENSMUSG00000019933,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-0.4454545454545453,0.08486630246340601,0.199196674051276,"('ENSMUSG00000019933', '(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol')"
ENSMUSG00000020219,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-0.10909090909090906,0.37475429811707417,0.41282255958681985,"('ENSMUSG00000020219', '(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol')"
ENSMUSG00000052837,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",0.5363636363636363,0.04447670906798143,0.15667212043219783,"('ENSMUSG00000052837', '(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol')"
ENSMUSG00000021149,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",0.06363636363636363,0.4262695362712609,0.4482312909802822,"('ENSMUSG00000021149', '(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol')"
ENSMUSG00000025231,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",0.09999999999999998,0.38493749994606835,0.4198219839303139,"('ENSMUSG00000025231', '(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol')"
ENSMUSG00000019088,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",-0.8272727272727272,0.0008384869482261915,0.04716005341302197,"('ENSMUSG00000019088', '(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol')"
ENSMUSG00000003199,"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",0.19999999999999996,0.27772272105279283,0.34548633260164746,"('ENSMUSG00000003199', '(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol')"
ENSMUSG00000028959,"(9H-fluoren-9-yl)methanol, O-methoxycarbonyl-",-0.33901849530520883,0.08437368173366791,0.19870975316379477,"('ENSMUSG00000028959', '(9H-fluoren-9-yl)methanol, O-methoxycarbonyl-')"
ENSMUSG00000024170,"(9H-fluoren-9-yl)methanol, O-methoxycarbonyl-",-0.1736436195465704,0.24538588251965665,0.3225745963122187,"('ENSMUSG00000024170', '(9H-fluoren-9-yl)methanol, O-methoxycarbonyl-')"
ENSMUSG00000062937,"(9H-fluoren-9-yl)methanol, O-methoxycarbonyl-",0.06408276435647241,0.40028069527654825,0.43011588285223235,"('ENSMUSG00000062937', '(9H-fluoren-9-yl)methanol, O-methoxycarbonyl-')"
ENSMUSG00000024253,"(9H-fluoren-9-yl)methanol, O-methoxycarbonyl-",0.02790701028427024,0.4562363935520094,0.46871618258233483,"('ENSMUSG00000024253', '(9H-fluoren-9-yl)methanol, O-methoxycarbonyl-')"
ENSMUSG00000007892,"(9H-fluoren-9-yl)methanol, O-methoxycarbonyl-",-0.5788120651552345,0.00592144394346894,0.08165304320529608,"('ENSMUSG00000007892', '(9H-fluoren-9-yl)methanol, O-methoxycarbonyl-')"
ENSMUSG00000026784,"(9H-fluoren-9-yl)methanol, O-methoxycarbonyl-",-0.2480623136379577,0.16047418663762603,0.2610265863902922,"('ENSMUSG00000026784', '(9H-fluoren-9-yl)methanol, O-methoxycarbonyl-')"
ENSMUSG00000028041,"(9H-fluoren-9-yl)methanol, O-methoxycarbonyl-",-0.41757156129056205,0.04233433140483315,0.15372730994228379,"('ENSMUSG00000028041', '(9H-fluoren-9-yl)methanol, O-methoxycarbonyl-')"
ENSMUSG00000030256,"(9H-fluoren-9-yl)methanol, O-methoxycarbonyl-",0.5850136229961835,0.005382044095373446,0.07965568938480098,"('ENSMUSG00000030256', '(9H-fluoren-9-yl)methanol, O-methoxycarbonyl-')"
ENSMUSG00000040242,"(9H-fluoren-9-yl)methanol, O-methoxycarbonyl-",0.042377311913151104,0.43370141465621154,0.4533334813946409,"('ENSMUSG00000040242', '(9H-fluoren-9-yl)methanol, O-methoxycarbonyl-')"
ENSMUSG00000020074,"(9H-fluoren-9-yl)methanol, O-methoxycarbonyl-",0.31421226394141305,0.10206998046983594,0.21425784740921963,"('ENSMUSG00000020074', '(9H-fluoren-9-yl)methanol, O-methoxycarbonyl-')"
ENSMUSG00000027374,(CH3)2C=NC2H558,-0.3333333333333333,0.08823159840676366,0.20196521551245336,"('ENSMUSG00000027374', '(CH3)2C=NC2H558')"
ENSMUSG00000032216,(CH3)2C=NC2H558,0.4138286893704851,0.04389262569733033,0.15567250131442803,"('ENSMUSG00000032216', '(CH3)2C=NC2H558')"
ENSMUSG00000071072,(CH3)2C=NC2H558,-0.4674922600619196,0.02521875972552219,0.1281732671287423,"('ENSMUSG00000071072', '(CH3)2C=NC2H558')"
ENSMUSG00000025477,(CH3)2C=NC2H558,-0.04643962848297214,0.42740697584353754,0.44876581663959586,"('ENSMUSG00000025477', '(CH3)2C=NC2H558')"
ENSMUSG00000105382,(CH3)2C=NC2H558,0.018073890387228737,0.47162673671004063,0.4793712199537284,"('ENSMUSG00000105382', '(CH3)2C=NC2H558')"
ENSMUSG00000052751,(CH3)2C=NC2H558,-0.6738906088751291,0.0010829789299755636,0.05019633084785311,"('ENSMUSG00000052751', '(CH3)2C=NC2H558')"
ENSMUSG00000083899,(CH3)2C=NC2H558,-0.16821465428276575,0.25231625554251563,0.32740271638021934,"('ENSMUSG00000083899', '(CH3)2C=NC2H558')"
ENSMUSG00000059495,(CH3)2C=NC2H558,0.4241486068111455,0.03969445119730242,0.15047314830953293,"('ENSMUSG00000059495', '(CH3)2C=NC2H558')"
ENSMUSG00000035133,(CH3)2C=NC2H558,0.22187822497420023,0.18811271053278106,0.2821690657991716,"('ENSMUSG00000035133', '(CH3)2C=NC2H558')"
ENSMUSG00000030016,(CH3)2C=NC2H558,0.11455108359133129,0.3254171119352661,0.3787042067645141,"('ENSMUSG00000030016', '(CH3)2C=NC2H558')"
ENSMUSG00000020496,(CH3)2C=NC2H558,-0.20949432404540766,0.20205096798180988,0.2915078984132716,"('ENSMUSG00000020496', '(CH3)2C=NC2H558')"
ENSMUSG00000006777,(CH3)2C=NC2H558,-0.3126934984520124,0.1032268208719184,0.21503642949589444,"('ENSMUSG00000006777', '(CH3)2C=NC2H558')"
ENSMUSG00000046947,(CH3)2C=NC2H558,-0.12074303405572756,0.316593690828318,0.372125617428145,"('ENSMUSG00000046947', '(CH3)2C=NC2H558')"
ENSMUSG00000024975,(CH3)2C=NC2H558,0.10010319917440662,0.3463449696259187,0.39370936225000464,"('ENSMUSG00000024975', '(CH3)2C=NC2H558')"
ENSMUSG00000022812,(CH3)2C=NC2H558,0.3457172342621259,0.07997653139322948,0.19473530697674019,"('ENSMUSG00000022812', '(CH3)2C=NC2H558')"
ENSMUSG00000030268,(CH3)2C=NC2H558,-0.021899000827251384,0.46563415075362413,0.47533689379027033,"('ENSMUSG00000030268', '(CH3)2C=NC2H558')"
ENSMUSG00000041841,(CH3)2C=NC2H558,-0.5768833849329206,0.006097720874182231,0.08263404404921273,"('ENSMUSG00000041841', '(CH3)2C=NC2H558')"
ENSMUSG00000099689,(CH3)2C=NC2H558,0.13519091847265222,0.29637490561142926,0.35839369195307685,"('ENSMUSG00000099689', '(CH3)2C=NC2H558')"
ENSMUSG00000026820,(CH3)2C=NC2H558,-0.09184726522187824,0.358501420830887,0.40168915065763633,"('ENSMUSG00000026820', '(CH3)2C=NC2H558')"
ENSMUSG00000077767,(CH3)2C=NC2H558,0.33247294053775,0.08882561406418836,0.2024813033091505,"('ENSMUSG00000077767', '(CH3)2C=NC2H558')"
ENSMUSG00000025869,(CH3)2C=NC2H558,-0.24871001031991746,0.15982260888886443,0.2604109190864584,"('ENSMUSG00000025869', '(CH3)2C=NC2H558')"
ENSMUSG00000042686,(CH3)2C=NC2H558,0.12280701754385966,0.3136730727119841,0.37011321892957594,"('ENSMUSG00000042686', '(CH3)2C=NC2H558')"
ENSMUSG00000031246,(CH3)2C=NC2H558,0.21981424148606815,0.19039769567506876,0.28369052959441315,"('ENSMUSG00000031246', '(CH3)2C=NC2H558')"
ENSMUSG00000048874,(CH3)2C=NC2H558,0.14138286893704852,0.2878770464771744,0.3525475244250029,"('ENSMUSG00000048874', '(CH3)2C=NC2H558')"
ENSMUSG00000006476,(CH3)2C=NC2H558,-0.3374613003095976,0.0854188202629735,0.19957215499530162,"('ENSMUSG00000006476', '(CH3)2C=NC2H558')"
ENSMUSG00000039959,(CH3)2C=NC2H558,0.4241486068111455,0.03969445119730242,0.15047314830953293,"('ENSMUSG00000039959', '(CH3)2C=NC2H558')"
ENSMUSG00000061689,(CH3)2C=NC2H558,-0.37667698658410737,0.06168607269062534,0.1765296054777612,"('ENSMUSG00000061689', '(CH3)2C=NC2H558')"
ENSMUSG00000034349,(CH3)2C=NC2H558,0.18266253869969043,0.23408066894665758,0.31445836749146694,"('ENSMUSG00000034349', '(CH3)2C=NC2H558')"
ENSMUSG00000051285,(CH3)2C=NC2H558,0.2033023735810114,0.20922336673598135,0.29631998290245987,"('ENSMUSG00000051285', '(CH3)2C=NC2H558')"
ENSMUSG00000030201,(CH3)2C=NC2H558,0.2631578947368421,0.14569619613918416,0.2488932360902263,"('ENSMUSG00000030201', '(CH3)2C=NC2H558')"
ENSMUSG00000043241,(CH3)2C=NC2H558,-0.09184726522187824,0.358501420830887,0.40168915065763633,"('ENSMUSG00000043241', '(CH3)2C=NC2H558')"
ENSMUSG00000023826,(CH3)2C=NC2H558,0.009287925696594429,0.48541118816288076,0.48899753793850936,"('ENSMUSG00000023826', '(CH3)2C=NC2H558')"
ENSMUSG00000030616,(CH3)2C=NC2H558,0.12487100103199175,0.310762958445735,0.36829906174172994,"('ENSMUSG00000030616', '(CH3)2C=NC2H558')"
ENSMUSG00000085184,(CH3)2C=NC2H558,-0.1499069732117207,0.2763520044132506,0.34464121442766066,"('ENSMUSG00000085184', '(CH3)2C=NC2H558')"
ENSMUSG00000015970,(CH3)2C=NC2H558,-0.07739938080495357,0.3800836193158871,0.41659848273771244,"('ENSMUSG00000015970', '(CH3)2C=NC2H558')"
ENSMUSG00000051579,(CH3)2C=NC2H558,-0.031991744066047476,0.4498593391444409,0.4642731250911275,"('ENSMUSG00000051579', '(CH3)2C=NC2H558')"
ENSMUSG00000031715,(CH3)2C=NC2H558,0.2755417956656347,0.13421256569453094,0.24013225167088437,"('ENSMUSG00000031715', '(CH3)2C=NC2H558')"
ENSMUSG00000052837,(CH3)2C=NC2H558,0.25696594427244585,0.15165454030881217,0.25397655619978143,"('ENSMUSG00000052837', '(CH3)2C=NC2H558')"
ENSMUSG00000021149,(CH3)2C=NC2H558,0.44272445820433437,0.03289118202019723,0.1412341975230462,"('ENSMUSG00000021149', '(CH3)2C=NC2H558')"
ENSMUSG00000055681,(pm)-N-Propylamphetamine,0.4453938776124895,0.11479014005738647,0.22497267481460714,"('ENSMUSG00000055681', '(pm)-N-Propylamphetamine')"
ENSMUSG00000054484,(pm)-N-Propylamphetamine,0.47900850988513016,0.09601549017666226,0.20875970967202903,"('ENSMUSG00000054484', '(pm)-N-Propylamphetamine')"
ENSMUSG00000024425,(pm)-N-Propylamphetamine,0.23530242590848502,0.2711077637149468,0.3405380847522354,"('ENSMUSG00000024425', '(pm)-N-Propylamphetamine')"
ENSMUSG00000035443,(pm)-N-Propylamphetamine,0.23530242590848502,0.2711077637149468,0.3405380847522354,"('ENSMUSG00000035443', '(pm)-N-Propylamphetamine')"
ENSMUSG00000044224,(pm)-N-Propylamphetamine,-0.058825606477121255,0.4402532501133239,0.45760490461526704,"('ENSMUSG00000044224', '(pm)-N-Propylamphetamine')"
ENSMUSG00000071072,(pm)-N-Propylamphetamine,-0.4958158260214506,0.08732597901478457,0.2009996206386045,"('ENSMUSG00000071072', '(pm)-N-Propylamphetamine')"
ENSMUSG00000021243,(pm)-N-Propylamphetamine,-0.6302743551120135,0.034414751722388726,0.14353343937607174,"('ENSMUSG00000021243', '(pm)-N-Propylamphetamine')"
ENSMUSG00000042118,(pm)-N-Propylamphetamine,-0.025210974204480537,0.4743339101846445,0.4812114145884456,"('ENSMUSG00000042118', '(pm)-N-Propylamphetamine')"
ENSMUSG00000003184,(pm)-N-Propylamphetamine,-0.6722926454528143,0.023637469145237233,0.12521954493439302,"('ENSMUSG00000003184', '(pm)-N-Propylamphetamine')"
ENSMUSG00000024941,(pm)-N-Propylamphetamine,0.29412803238560625,0.2211702652684327,0.3053429121643352,"('ENSMUSG00000024941', '(pm)-N-Propylamphetamine')"
ENSMUSG00000022246,(pm)-N-Propylamphetamine,0.13445852909056286,0.36508831848135737,0.40615207495717986,"('ENSMUSG00000022246', '(pm)-N-Propylamphetamine')"
ENSMUSG00000061533,(pm)-N-Propylamphetamine,-0.4622011937488098,0.1051710212450304,0.2165314039177364,"('ENSMUSG00000061533', '(pm)-N-Propylamphetamine')"
ENSMUSG00000028655,(pm)-N-Propylamphetamine,-0.11111516974209565,0.3879770555725579,0.42178849342368185,"('ENSMUSG00000028655', '(pm)-N-Propylamphetamine')"
ENSMUSG00000086610,(pm)-N-Propylamphetamine,-0.164558426882794,0.3361187217256413,0.3861903649271733,"('ENSMUSG00000086610', '(pm)-N-Propylamphetamine')"
ENSMUSG00000037262,(pm)-N-Propylamphetamine,-0.36976095499904793,0.16368027139795346,0.26351226820448276,"('ENSMUSG00000037262', '(pm)-N-Propylamphetamine')"
ENSMUSG00000026603,(pm)-N-Propylamphetamine,0.050421948408961074,0.448749312874583,0.4636101363020515,"('ENSMUSG00000026603', '(pm)-N-Propylamphetamine')"
ENSMUSG00000040795,(pm)-N-Propylamphetamine,-0.4874121679532904,0.09161238395562972,0.2049279490874059,"('ENSMUSG00000040795', '(pm)-N-Propylamphetamine')"
ENSMUSG00000024805,(pm)-N-Propylamphetamine,-0.23530242590848502,0.2711077637149468,0.3405380847522354,"('ENSMUSG00000024805', '(pm)-N-Propylamphetamine')"
ENSMUSG00000028959,(pm)-N-Propylamphetamine,0.13445852909056286,0.36508831848135737,0.40615207495717986,"('ENSMUSG00000028959', '(pm)-N-Propylamphetamine')"
ENSMUSG00000019907,(pm)-N-Propylamphetamine,-0.5126231421577709,0.07910353517208052,0.19427382272863633,"('ENSMUSG00000019907', '(pm)-N-Propylamphetamine')"
ENSMUSG00000057367,(pm)-N-Propylamphetamine,-0.563045090566732,0.05722794899333361,0.171943127896224,"('ENSMUSG00000057367', '(pm)-N-Propylamphetamine')"
ENSMUSG00000059495,(pm)-N-Propylamphetamine,-0.016807316136320357,0.4828842379339927,0.4872406998966892,"('ENSMUSG00000059495', '(pm)-N-Propylamphetamine')"
ENSMUSG00000030058,(pm)-N-Propylamphetamine,0.2773207162492859,0.2350063220263109,0.31509579360097384,"('ENSMUSG00000030058', '(pm)-N-Propylamphetamine')"
ENSMUSG00000039275,(pm)-N-Propylamphetamine,-0.18488047749952397,0.3169641628180315,0.37247873955074606,"('ENSMUSG00000039275', '(pm)-N-Propylamphetamine')"
ENSMUSG00000013858,(pm)-N-Propylamphetamine,0.6638889873846542,0.025589929619991944,0.12878147132947765,"('ENSMUSG00000013858', '(pm)-N-Propylamphetamine')"
ENSMUSG00000020777,(pm)-N-Propylamphetamine,0.10084389681792215,0.3981477692540223,0.42876549910239486,"('ENSMUSG00000020777', '(pm)-N-Propylamphetamine')"
ENSMUSG00000024921,(pm)-N-Propylamphetamine,-0.10924755488608233,0.38982218014755116,0.4227494272229385,"('ENSMUSG00000024921', '(pm)-N-Propylamphetamine')"
ENSMUSG00000050493,(pm)-N-Propylamphetamine,-0.4117792453398488,0.13540262299001102,0.24130890954779427,"('ENSMUSG00000050493', '(pm)-N-Propylamphetamine')"
ENSMUSG00000032615,(pm)-N-Propylamphetamine,0.4537975356806497,0.10992283770953197,0.22066807841929315,"('ENSMUSG00000032615', '(pm)-N-Propylamphetamine')"
ENSMUSG00000017405,(pm)-N-Propylamphetamine,-0.47900850988513016,0.09601549017666226,0.20875970967202903,"('ENSMUSG00000017405', '(pm)-N-Propylamphetamine')"
ENSMUSG00000064345,(pm)-N-Propylamphetamine,-0.10924755488608233,0.38982218014755116,0.4227494272229385,"('ENSMUSG00000064345', '(pm)-N-Propylamphetamine')"
ENSMUSG00000024253,(pm)-N-Propylamphetamine,-0.09244023874976198,0.40650907532722114,0.434347280156918,"('ENSMUSG00000024253', '(pm)-N-Propylamphetamine')"
ENSMUSG00000029623,(pm)-N-Propylamphetamine,-0.07563292261344161,0.4233272342378041,0.4460836469015693,"('ENSMUSG00000029623', '(pm)-N-Propylamphetamine')"
ENSMUSG00000024290,(pm)-N-Propylamphetamine,-0.09244023874976198,0.40650907532722114,0.434347280156918,"('ENSMUSG00000024290', '(pm)-N-Propylamphetamine')"
ENSMUSG00000017548,(pm)-N-Propylamphetamine,-0.11765121295424251,0.38153518094077665,0.4174463894719575,"('ENSMUSG00000017548', '(pm)-N-Propylamphetamine')"
ENSMUSG00000035011,(pm)-N-Propylamphetamine,-0.3193390065900868,0.20111335095348506,0.2909701793389354,"('ENSMUSG00000035011', '(pm)-N-Propylamphetamine')"
ENSMUSG00000042010,(pm)-N-Propylamphetamine,0.23530242590848502,0.2711077637149468,0.3405380847522354,"('ENSMUSG00000042010', '(pm)-N-Propylamphetamine')"
ENSMUSG00000021431,(pm)-N-Propylamphetamine,-0.14286218715872304,0.3569340700514083,0.4005830076165738,"('ENSMUSG00000021431', '(pm)-N-Propylamphetamine')"
ENSMUSG00000039323,(pm)-N-Propylamphetamine,0.033614632272640714,0.46579264099785844,0.4754345097913468,"('ENSMUSG00000039323', '(pm)-N-Propylamphetamine')"
ENSMUSG00000030979,(pm)-N-Propylamphetamine,-0.34454998079456733,0.18193568263297766,0.27739204535210205,"('ENSMUSG00000030979', '(pm)-N-Propylamphetamine')"
ENSMUSG00000021244,(pm)-N-Propylamphetamine,-0.21009145170400448,0.29371834389435425,0.35665450485253586,"('ENSMUSG00000021244', '(pm)-N-Propylamphetamine')"
ENSMUSG00000029550,(pm)-N-Propylamphetamine,0.29412803238560625,0.2211702652684327,0.3053429121643352,"('ENSMUSG00000029550', '(pm)-N-Propylamphetamine')"
ENSMUSG00000096971,(pm)-N-Propylamphetamine,-0.848769464884178,0.0019037147455408638,0.059302177546633444,"('ENSMUSG00000096971', '(pm)-N-Propylamphetamine')"
ENSMUSG00000106718,(pm)-N-Propylamphetamine,-0.06722926454528143,0.4317782344402796,0.45211385076615496,"('ENSMUSG00000106718', '(pm)-N-Propylamphetamine')"
ENSMUSG00000055044,(pm)-N-Propylamphetamine,0.6722926454528143,0.023637469145237233,0.12521954493439302,"('ENSMUSG00000055044', '(pm)-N-Propylamphetamine')"
ENSMUSG00000028041,(pm)-N-Propylamphetamine,0.008403658068160179,0.4914406079260865,0.49348223099684996,"('ENSMUSG00000028041', '(pm)-N-Propylamphetamine')"
ENSMUSG00000031864,(pm)-N-Propylamphetamine,0.3109353485219266,0.20770357754489122,0.29566370741046594,"('ENSMUSG00000031864', '(pm)-N-Propylamphetamine')"
ENSMUSG00000041408,(pm)-N-Propylamphetamine,-0.025210974204480537,0.4743339101846445,0.4812114145884456,"('ENSMUSG00000041408', '(pm)-N-Propylamphetamine')"
ENSMUSG00000102687,(pm)-N-Propylamphetamine,-0.22363068268687394,0.2814925011919501,0.3482481645496822,"('ENSMUSG00000102687', '(pm)-N-Propylamphetamine')"
ENSMUSG00000027706,(pm)-N-Propylamphetamine,-0.17647681943136379,0.3248423718164054,0.37853516538894394,"('ENSMUSG00000027706', '(pm)-N-Propylamphetamine')"
ENSMUSG00000021254,(pm)-N-Propylamphetamine,0.47060485181697004,0.10053512301773299,0.2128298463971363,"('ENSMUSG00000021254', '(pm)-N-Propylamphetamine')"
ENSMUSG00000020248,(pm)-N-Propylamphetamine,-0.5714487486348921,0.05398517673706404,0.1678792625230103,"('ENSMUSG00000020248', '(pm)-N-Propylamphetamine')"
ENSMUSG00000087640,(pm)-N-Propylamphetamine,0.4510815627701784,0.11148329071602793,0.22188926493393235,"('ENSMUSG00000087640', '(pm)-N-Propylamphetamine')"
ENSMUSG00000072704,(pm)-N-Propylamphetamine,-0.033614632272640714,0.46579264099785844,0.4754345097913468,"('ENSMUSG00000072704', '(pm)-N-Propylamphetamine')"
ENSMUSG00000031657,(pm)-N-Propylamphetamine,-0.42858656147616914,0.12486905157664643,0.23294075465379374,"('ENSMUSG00000031657', '(pm)-N-Propylamphetamine')"
ENSMUSG00000031583,(pm)-N-Propylamphetamine,-0.09244023874976198,0.40650907532722114,0.434347280156918,"('ENSMUSG00000031583', '(pm)-N-Propylamphetamine')"
ENSMUSG00000001441,(pm)-N-Propylamphetamine,-0.10084389681792215,0.3981477692540223,0.42876549910239486,"('ENSMUSG00000001441', '(pm)-N-Propylamphetamine')"
ENSMUSG00000042349,(pm)-N-Propylamphetamine,-0.30253169045376643,0.21438981364905324,0.3002134865361419,"('ENSMUSG00000042349', '(pm)-N-Propylamphetamine')"
ENSMUSG00000037736,(pm)-N-Propylamphetamine,-0.36976095499904793,0.16368027139795346,0.26351226820448276,"('ENSMUSG00000037736', '(pm)-N-Propylamphetamine')"
ENSMUSG00000051224,(pm)-N-Propylamphetamine,-0.1282098112408796,0.37118223811248285,0.4104180151251668,"('ENSMUSG00000051224', '(pm)-N-Propylamphetamine')"
ENSMUSG00000021215,(pm)-N-Propylamphetamine,-0.7059072777254551,0.016789653647880733,0.11186705875843986,"('ENSMUSG00000021215', '(pm)-N-Propylamphetamine')"
ENSMUSG00000030265,(pm)-N-Propylamphetamine,-0.3109353485219266,0.20770357754489122,0.29566370741046594,"('ENSMUSG00000030265', '(pm)-N-Propylamphetamine')"
ENSMUSG00000028383,(pm)-N-Propylamphetamine,0.4369902195443293,0.11977241149062388,0.22873527896203008,"('ENSMUSG00000028383', '(pm)-N-Propylamphetamine')"
ENSMUSG00000041642,(pm)-N-Propylamphetamine,-0.25738625743206245,0.25187400399797155,0.3271699677975073,"('ENSMUSG00000041642', '(pm)-N-Propylamphetamine')"
ENSMUSG00000021676,(pm)-N-Propylamphetamine,-0.16807316136320358,0.3327811093048898,0.383984262588871,"('ENSMUSG00000021676', '(pm)-N-Propylamphetamine')"
ENSMUSG00000007476,(pm)-N-Propylamphetamine,0.10924755488608233,0.38982218014755116,0.4227494272229385,"('ENSMUSG00000007476', '(pm)-N-Propylamphetamine')"
ENSMUSG00000033436,(pm)-N-Propylamphetamine,0.025210974204480537,0.4743339101846445,0.4812114145884456,"('ENSMUSG00000033436', '(pm)-N-Propylamphetamine')"
ENSMUSG00000022085,(pm)-N-Propylamphetamine,-0.1448260206978927,0.3550356003555179,0.39948932205820264,"('ENSMUSG00000022085', '(pm)-N-Propylamphetamine')"
