Metabolite 1,Metabolite 2,Spearman Coefficient,p-value,Values Counted
ENSMUSG00000022148-B,"Cyclopentaneacetic acid, 3-oxo-2-pentyl-, methyl ester",-0.5324001159371432,0.07475628173890238,12
ENSMUSG00000022148-B,"Cytosine, N-(tert-butyldimethylsilyl)-",-0.3047290137271806,0.3355078216764544,12
ENSMUSG00000022148-B,Desmethylverapamil,nan,nan,0
ENSMUSG00000022148-B,Diacetyl monoxime,-0.38879218992778225,0.21164296722004278,12
ENSMUSG00000022148-B,Dibutyldodecylamine,nan,nan,0
ENSMUSG00000022148-B,Diclofenac,-0.7999999999999999,0.2000000000000001,4
ENSMUSG00000022148-B,Diethylamine,-0.021015794050150385,0.948311888497252,12
ENSMUSG00000022148-B,DL-Glyceraldehyde,-0.5368454099542155,0.07191028906104062,12
ENSMUSG00000022148-B,DL-p-Hydroxyphenyllactic acid,-0.5102518932875899,0.10879394857540134,11
ENSMUSG00000022148-B,"Dodecanoic acid, 1-methylethyl ester",-0.3076923076923077,0.33058925941210965,12
ENSMUSG00000022148-B,Dodecanoic acid,-0.4055944055944056,0.19083587400450036,12
ENSMUSG00000022148-B,"D-Streptamine, O-6-amino-6-deoxy-alpha-D-glucopyranosyl-(1-4)-O-(3-deoxy-4-C-methyl-3-(methylamino)-beta-L-arabinopyranosyl-(1-6))-2-deoxy-",-0.08056054385890982,0.8034511092063401,12
ENSMUSG00000022148-B,Durapan,-0.6,0.066688,10
ENSMUSG00000022148-B,"Erythrono-1,4-lactone",0.2867132867132868,0.36625146058358227,12
ENSMUSG00000022148-B,Ethanolamine,0.5438629970124406,0.0675703982612593,12
ENSMUSG00000022148-B,Formamide,0.19264477879304523,0.5486025185613919,12
ENSMUSG00000022148-B,Frangulin,-0.6443571047419068,0.06103295769909982,9
ENSMUSG00000022148-B,Glabridin,-0.7999999999999999,0.2000000000000001,4
ENSMUSG00000022148-B,Glyceric acid,nan,nan,0
ENSMUSG00000022148-B,Glycerol,-0.6970238359966545,0.011760970883598036,12
ENSMUSG00000022148-B,Glycine,0.5288974835954515,0.0770523903726765,12
ENSMUSG00000022148-B,"Glycine, tert.-butyldimethylsilyl ester",0.34676060182748136,0.26947938846303304,12
ENSMUSG00000022148-B,Glycolic acid,0.04553422044199251,0.8882523316528931,12
ENSMUSG00000022148-B,Guanosine,-0.5714285714285715,0.13895995716070678,8
ENSMUSG00000022148-B,Heptanedioic acid,nan,nan,0
ENSMUSG00000022148-B,Heptanoic acid,-0.16112108771781963,0.6168988561548571,12
ENSMUSG00000022148-B,Heptylamine,-0.8166666666666667,0.0072247852463587885,9
ENSMUSG00000022148-B,Hexacosanoic acid,-0.6861984751796929,0.04124246780258139,9
ENSMUSG00000022148-B,Hexanoic acid,-0.08056054385890982,0.8034511092063401,12
ENSMUSG00000022148-B,Hydracrylic acid,0.09090909090909093,0.7787253962454419,12
ENSMUSG00000022148-B,Hydroxylamine,nan,nan,0
ENSMUSG00000022148-B,"Hymexazole, tert-butyldimethylsilyl ether",-0.5594405594405596,0.05858947538856764,12
ENSMUSG00000022148-B,Hypoxanthine,-0.14685314685314685,0.6487957097846665,12
ENSMUSG00000022148-B,Iminodiacetic acid,-0.0770579115172181,0.8118586763333356,12
ENSMUSG00000022148-B,Indoprofen,nan,nan,0
ENSMUSG00000022148-B,Isobutanol,0.1996500434764287,0.5338670484331345,12
ENSMUSG00000022148-B,Isonicotinic Acid,-0.3747816605610153,0.2300029800062523,12
ENSMUSG00000022148-B,Isopropyl palmitate,-0.6070212805364659,0.03633957498318897,12
ENSMUSG00000022148-B,Isopropylamine,-0.46153846153846156,0.13094806950717272,12
ENSMUSG00000022148-B,Isosorbide,-1.0,0.0,3
ENSMUSG00000022148-B,Ketamine,-0.416813248661316,0.17767537372520567,12
ENSMUSG00000022148-B,"Kojic acid, bis(tert-butyldimethylsilyl) ether",-0.5874125874125874,0.04460929646336318,12
ENSMUSG00000022148-B,L-(+)-Threose,-1.0,0.0,3
ENSMUSG00000022148-B,Lactic acid,0.15489789617658978,0.6492801259562869,11
ENSMUSG00000022148-B,L-Alanine,-0.31634886098006787,0.31644742581615026,12
ENSMUSG00000022148-B,L-Asparagine,nan,nan,0
ENSMUSG00000022148-B,L-gamma-Glutamyl-L-glutamic acid,nan,nan,0
ENSMUSG00000022148-B,Leucylglycine,0.5272727272727272,0.11730806555020232,10
ENSMUSG00000022148-B,Levulinic acid,-0.3761036458318585,0.22823129531177183,12
ENSMUSG00000022148-B,L-Glutamic acid,0.8999999999999998,0.03738607346849874,5
ENSMUSG00000022148-B,L-Glutamine,-0.4238185133446995,0.16975340732567454,12
ENSMUSG00000022148-B,"L-Histidine, N,1-bis(tert-butyldimethylsilyl)-",-0.5884422334042109,0.04414477421906309,12
ENSMUSG00000022148-B,Lignoceric acid,0.41331061631962435,0.1817214774016019,12
ENSMUSG00000022148-B,L-Leucine,-0.49650349650349657,0.10060263183225476,12
ENSMUSG00000022148-B,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",0.39999999999999997,0.6,4
ENSMUSG00000022148-B,L-Lysine,-0.4090909090909091,0.211545010342096,11
ENSMUSG00000022148-B,L-Norleucine,0.1785714285714286,0.7016579425162728,7
ENSMUSG00000022148-B,"l-Norvaline, n-propargyloxycarbonyl-, isohexyl ester",0.14285714285714288,0.7357648598798119,8
ENSMUSG00000022148-B,L-Ornithine,0.0,1.0,4
ENSMUSG00000022148-B,L-Pyroglutamic acid,-0.6087595874350709,0.19966018946036276,6
ENSMUSG00000022148-B,L-Serine,-0.3,0.623837664781073,5
ENSMUSG00000022148-B,L-Threonine,0.09999999999999999,0.8728885715695384,5
ENSMUSG00000022148-B,L-Tryptophan,-0.5919448657459025,0.04259018281345196,12
ENSMUSG00000022148-B,L-Tyrosine,-0.37690143708164003,0.28300336500570794,10
ENSMUSG00000022148-B,Luciferin,-0.39999999999999997,0.6,4
ENSMUSG00000022148-B,Lupinine,0.3571428571428572,0.43161135203832796,7
ENSMUSG00000022148-B,L-Valine,-0.034965034965034975,0.9140933424107599,12
ENSMUSG00000022148-B,L-Val-L-Leu,0.5,0.6666666666666666,3
ENSMUSG00000022148-B,Malic acid,-0.1258741258741259,0.696683109395766,12
ENSMUSG00000022148-B,Maltol,nan,nan,0
ENSMUSG00000022148-B,Methanesulfonic acid,-0.5090909090909091,0.10973723224165632,11
ENSMUSG00000022148-B,Methyl lactate,-0.6181818181818182,0.04264556980532673,11
ENSMUSG00000022148-B,Methylsuccinic acid,nan,nan,0
ENSMUSG00000022148-B,Methylthiouracil,-0.5636363636363637,0.07095173447637548,11
ENSMUSG00000022148-B,Mevalonolactone,-0.3537658665108649,0.2592665286763142,12
ENSMUSG00000022148-B,Monocaproin,-0.6666666666666669,0.07098765432098757,8
ENSMUSG00000022148-B,m-Toluic acid,-0.04203158810030077,0.8968061517543843,12
ENSMUSG00000022148-B,Myristic acid,0.0035087935291125195,0.9913652201695151,12
ENSMUSG00000022148-B,"N,N-Dimethyl-2-aminoethanol",-0.5636363636363637,0.07095173447637548,11
ENSMUSG00000022148-B,"N-[(3,4,5-Trimethoxyphenyl)methylidene]hydroxylamine",-1.0,0.0,3
ENSMUSG00000022148-B,N-Acetylaminoethanol,-0.014059949376891905,0.9654084616187226,12
ENSMUSG00000022148-B,N-Acetylaspartic acid,-0.09090909090909091,0.7903727377532904,11
ENSMUSG00000022148-B,N-Acetyl-L-alanine,0.1328671328671329,0.6805975082860817,12
ENSMUSG00000022148-B,"Naringenin 4',7-dimethylether",0.4311454542887732,0.2861957348053605,8
ENSMUSG00000022148-B,N-Caffeoyl-O-methyltyramine,-0.36474332620803873,0.30006696946466554,10
ENSMUSG00000022148-B,N-Ethylamphetamine,-0.3607343543320063,0.2757678065067445,11
ENSMUSG00000022148-B,N-Ethyldiethanolamine,-0.3426573426573427,0.2755674509567803,12
ENSMUSG00000022148-B,Niacin,0.004555820475782052,0.9893933525406057,11
ENSMUSG00000022148-B,Niacinamide,-0.33636363636363636,0.31182431390038634,11
ENSMUSG00000022148-B,N-Isobutyrylglycine,0.3642737635359401,0.24437648725903513,12
ENSMUSG00000022148-B,N-Methyl-1-[(trimethylsilyl)oxy]-1-{4-[(trimethylsilyl)oxy]phenyl}propan-2-amine,-0.406060606060606,0.24428229408662652,10
ENSMUSG00000022148-B,N-Methylacetamide,-0.3824584946732647,0.21982901960594778,12
ENSMUSG00000022148-B,Nonanoic acid,-0.4692495090055514,0.14536428316352698,11
ENSMUSG00000022148-B,Norephedrine,-0.39999999999999997,0.286105101908313,9
ENSMUSG00000022148-B,Norketamine,-0.597547848517906,0.040184656474366205,12
ENSMUSG00000022148-B,"Norleucine, N-trimethylsilyl-",nan,nan,0
ENSMUSG00000022148-B,Octacosanol,0.8571428571428573,0.013697326615325611,7
ENSMUSG00000022148-B,"Octadecanoic acid, octyl ester",nan,nan,0
ENSMUSG00000022148-B,Octadecanoic acid,-0.5,0.6666666666666666,3
ENSMUSG00000022148-B,Octanoic acid,0.3142857142857143,0.5440932944606415,6
ENSMUSG00000022148-B,Octocrylene,nan,nan,0
ENSMUSG00000022148-B,Oleamide,-0.30069930069930073,0.34225952894002437,12
ENSMUSG00000022148-B,Oleic Acid,0.8660254037844387,0.33333333333333326,3
ENSMUSG00000022148-B,Olomoucine,nan,nan,0
ENSMUSG00000022148-B,Oxalic acid,0.16520440517847987,0.6078782106539097,12
ENSMUSG00000022148-B,"Oxalic acid, di(cyclohexylmethyl) ester",nan,nan,0
ENSMUSG00000022148-B,"Oxymorphone, bis(trimethylsilyl) ether",-0.6773614993148671,0.02202925716453791,11
ENSMUSG00000022148-B,Palmitic Acid,-0.5333333333333333,0.13922686754397814,9
ENSMUSG00000022148-B,Pentadecanoic acid,nan,nan,0
ENSMUSG00000022148-B,Pentanedioic acid,0.0,1.0,11
ENSMUSG00000022148-B,Pentanoic acid,-0.35664335664335667,0.2551377517589572,12
ENSMUSG00000022148-B,"Phenol, 2,4-bis(1-methyl-1-phenylethyl)-",0.5314685314685316,0.07536233505348361,12
ENSMUSG00000022148-B,Phenol,0.16363636363636366,0.6306852146425358,11
ENSMUSG00000022148-B,Phenoxyethanol,-0.6619975125797373,0.019019455833880428,12
ENSMUSG00000022148-B,Phosphoserine,nan,nan,0
ENSMUSG00000022148-B,Phthalazin-1-one,0.316227766016838,0.683772233983162,4
ENSMUSG00000022148-B,Phthalimide,nan,nan,0
ENSMUSG00000022148-B,Phytanic acid,-0.4147685066183113,0.18003047220640767,12
ENSMUSG00000022148-B,Picolinic acid,-0.2464849853213996,0.4399431132163539,12
ENSMUSG00000022148-B,Pinosylvin,-0.6606060606060605,0.03758837757140935,10
ENSMUSG00000022148-B,Pipecolic acid,0.26970269031026334,0.3965800331472625,12
ENSMUSG00000022148-B,"Piperazine, 1-(4-acetylphenylsulfonyl)-4-methyl-",nan,nan,0
ENSMUSG00000022148-B,Praziquantel,nan,nan,0
ENSMUSG00000022148-B,Pro-Ala-Lys,nan,nan,0
ENSMUSG00000022148-B,Prometryne,nan,nan,0
ENSMUSG00000022148-B,"Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl-",-0.13211879379767952,0.6985824353493756,11
ENSMUSG00000022148-B,"Propanoic acid, dimethyl(isopropyl)silyl ester",0.4424242424242424,0.20042268671194216,10
ENSMUSG00000022148-B,Propanoic acid,-0.5389318178609664,0.16811803527951483,8
ENSMUSG00000022148-B,"Propionic acid, 3-iodo-, octadecyl ester",nan,nan,0
ENSMUSG00000022148-B,Propylene glycol,-0.5779343363791357,0.04904884815131142,12
ENSMUSG00000022148-B,Prostaglandin,-0.7142857142857143,0.11078717201166179,6
ENSMUSG00000022148-B,"Pyrazole[4,5-b]imidazole, 1-formyl-3-ethyl-6-beta-d-ribofuranosyl-",nan,nan,0
ENSMUSG00000022148-B,"Quinoxaline, 2,3-diphenyl- ",nan,nan,0
ENSMUSG00000022148-B,Salsoline,0.2121212121212121,0.5563057751029298,10
ENSMUSG00000022148-B,Sarcosine,0.14285714285714288,0.7871720116618076,6
ENSMUSG00000022148-B,Simetryn,nan,nan,0
ENSMUSG00000022148-B,Spiroxamine,-0.3666666666666667,0.3317398014330152,9
ENSMUSG00000022148-B,Stearic acid,-0.10942299786241164,0.7634826463741491,10
ENSMUSG00000022148-B,Suberic acid,0.17272727272727276,0.611542384851237,11
ENSMUSG00000022148-B,Succinamide,nan,nan,0
ENSMUSG00000022148-B,Sulindac,0.7,0.1881204043741873,5
ENSMUSG00000022148-B,Supraene,0.39999999999999997,0.286105101908313,9
ENSMUSG00000022148-B,Synephrine,-0.8280752728705546,0.0008795578699918913,12
ENSMUSG00000022148-B,Taurine,nan,nan,0
ENSMUSG00000022148-B,tert-butyl(dimethyl)silyl-2-([tert-butyl(dimethyl)silyl]oxy)hex-2-enoate,0.7999999999999999,0.2000000000000001,4
ENSMUSG00000022148-B,tert-Butylamine,nan,nan,0
ENSMUSG00000022148-B,"Tetrahydro[2,2']bifuranyl-5-one",nan,nan,0
ENSMUSG00000022148-B,Tetrahydro-solasodine triacetate,-0.5639238070123688,0.05616717538739807,12
ENSMUSG00000022148-B,Theobromine,nan,nan,0
ENSMUSG00000022148-B,Thymol,-0.07294866524160776,0.8412712675592938,10
ENSMUSG00000022148-B,Triethyl citrate,-0.6196785503312472,0.05601931349899572,10
ENSMUSG00000022148-B,Trimethylolpropane,-0.3353353533357125,0.416791590964274,8
ENSMUSG00000022148-B,Tromethamine,-0.28571428571428575,0.49272624501695705,8
ENSMUSG00000022148-B,Tyr-Val,1.0,0.0,3
ENSMUSG00000022148-B,Uracil,-0.5218922189120679,0.08178822638152844,12
ENSMUSG00000022148-B,Urea,0.03852895575860905,0.9053700700498718,12
ENSMUSG00000022148-B,Vanillylmandelic acid,0.261904761904762,0.5309228615658009,8
ENSMUSG00000022148-B,"Weberine, 5-desmethoxy-",nan,nan,0
ENSMUSG00000022148-B,Xylazine,-0.6083916083916086,0.035805997052029234,12
ENSMUSG00000022148-B,Yangonin,-0.6094580274543612,0.03539464546687894,12
ENSMUSG00000022468-B,"(2,5-Dimethoxyphenyl)acetone",0.027972027972027972,0.9312343512018807,12
ENSMUSG00000022468-B,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",-0.01751316170845866,0.9569188239005485,12
ENSMUSG00000022468-B,(4-Fluorophenyl)phenylmethanol,nan,nan,0
ENSMUSG00000022468-B,"(9H-fluoren-9-yl)methanol, O-methoxycarbonyl-",-0.5324001159371432,0.07475628173890238,12
ENSMUSG00000022468-B,"3,4,5-Trimethoxyamphetamine",0.18181818181818182,0.5926152128455002,11
ENSMUSG00000022468-B,Oxypeucedanin,nan,nan,0
ENSMUSG00000022468-B,"1-(1-Hydroxybutyl)-2,5-dimethoxybenzene ",0.33333333333333337,0.38071318167686347,9
ENSMUSG00000022468-B,"1-(2,4-Dimethoxyphenyl)-propan-2-one",0.3211144314951885,0.33561544193935783,11
ENSMUSG00000022468-B,"1-(2,5-Dimethoxyphenyl)-1-[(trimethylsilyl)oxy]propan-2-amine",0.1225921319592106,0.7042726674352057,12
ENSMUSG00000022468-B,"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",-0.3090909090909091,0.3550284397015072,11
ENSMUSG00000022468-B,1-(Cyclohexylmethyl)-4-piperidinylamine,0.21666666666666667,0.5755148957119259,9
ENSMUSG00000022468-B,1-(tert-Butyldimethylsilyl)-4-methyl-1H-pyrazole,0.6760731025958387,0.015792772078667486,12
ENSMUSG00000022468-B,"1,2,4-Butanetriol, (S)",nan,nan,0
ENSMUSG00000022468-B,"1,2-Benzenedicarboxylic acid, butyl octyl ester",nan,nan,0
ENSMUSG00000022468-B,"1,2-Bis(trimethylsiloxy)cyclohexene",0.5,0.6666666666666666,3
ENSMUSG00000022468-B,"1,2-Cinnolinedicarboxylic acid, 1,2,3,5,6,7,8,8a-octahydro-4-trimethylsilyloxy-, diethyl ester",-1.0,0.0,3
ENSMUSG00000022468-B,"1,2-Cyclohexanediol, (Z)",-0.16400953712815386,0.6298952986969344,11
ENSMUSG00000022468-B,"1,3-Butanediamine",nan,nan,0
ENSMUSG00000022468-B,"1,3-Oxazolidine, 2,5-diphenyl-4-methyl-, trans-",0.3754409076150396,0.22911845341491408,12
ENSMUSG00000022468-B,"1,3-Propanediol",nan,nan,0
ENSMUSG00000022468-B,10-Undecynoic acid,nan,nan,0
ENSMUSG00000022468-B,"13-Docosenamide, (Z)",0.5,0.6666666666666666,3
ENSMUSG00000022468-B,1-Butanol,-0.028571428571428574,0.9571545189504373,6
ENSMUSG00000022468-B,"1-Heptanol, 2-propyl-",-0.3768511731740915,0.4614828403508045,6
ENSMUSG00000022468-B,1-Hexacosanol,nan,nan,0
ENSMUSG00000022468-B,1-Octadecanol,0.3571428571428572,0.3851206435562562,8
ENSMUSG00000022468-B,"1-Octanol, 2-butyl-",0.5017574746630903,0.09649255198179205,12
ENSMUSG00000022468-B,"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",0.0,1.0,4
ENSMUSG00000022468-B,"2(1H)-Quinolinone, 3-[3-(4-methoxyphenyl)-1-oxo-2-propen-1-yl]-4-phenyl",nan,nan,0
ENSMUSG00000022468-B,"2(5H)-Furanone, 4-(hydroxymethyl)",-0.20665530815981217,0.5193022970166131,12
ENSMUSG00000022468-B,"2-(Ethylamino)ethanol, N-acetyl",0.21164844102581265,0.5090276540236702,12
ENSMUSG00000022468-B,2-(Methylamino)ethanol,0.2451842639184212,0.4424376657583865,12
ENSMUSG00000022468-B,"2,2'-Bipyridine",0.12609476430090233,0.696173792666662,12
ENSMUSG00000022468-B,"2,3-Butanediol, O-(trimethylsilyl)-, monoacetate",-0.15981901774202809,0.6387854014830043,11
ENSMUSG00000022468-B,"2,3-Dihydroxybutanoic acid",0.08368274087557231,0.8305146353314998,9
ENSMUSG00000022468-B,"2',3'-Di-O-acetyladenosine",-0.10714285714285716,0.8191508555699912,7
ENSMUSG00000022468-B,"2,4,4'-Trihydroxybenzophenone",0.6363636363636365,0.026096891052703144,12
ENSMUSG00000022468-B,"2,4,6-Cycloheptatrien-1-one",0.2142857142857143,0.6103444156452668,8
ENSMUSG00000022468-B,"2,4-Dihydroxyacetophenone",nan,nan,0
ENSMUSG00000022468-B,"2,4-Dimethoxybenzaldoxime",0.5,0.6666666666666666,3
ENSMUSG00000022468-B,"2,4-Di-tert-butylphenol",-0.10714285714285716,0.8191508555699912,7
ENSMUSG00000022468-B,"2,4-Imidazolidinedione, 5,5-dimethyl",0.5359027482788349,0.07250748303033824,12
ENSMUSG00000022468-B,"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",0.38181818181818183,0.27625533338543623,10
ENSMUSG00000022468-B,"2,5-Dimethoxybenzhydrazide",-0.14545454545454548,0.6695786456420787,11
ENSMUSG00000022468-B,"2,5-Dimethoxybenzonitrile",-0.027972027972027972,0.9312343512018807,12
ENSMUSG00000022468-B,"2,5-Dimethoxyphenol",0.10489510489510491,0.7456094809807079,12
ENSMUSG00000022468-B,"2',5'-Dimethoxypropiophenone",-0.3076923076923077,0.33058925941210965,12
ENSMUSG00000022468-B,"2,6-di-tert-Butyl-4-(dimethylaminomethyl)phenol",0.11904761904761905,0.7788857260523796,8
ENSMUSG00000022468-B,"2-Allyl-1,4-dimethoxybenzene",-0.1786342494262783,0.5785671838739675,12
ENSMUSG00000022468-B,2-Amino-4-methylbenzophenone,0.20909090909090913,0.5372209352113229,11
ENSMUSG00000022468-B,2-Aminoquinolin-8-ol,1.0,0.0,3
ENSMUSG00000022468-B,2-Butanol,nan,nan,0
ENSMUSG00000022468-B,2-Buten-1-ol,0.14285714285714288,0.7871720116618076,6
ENSMUSG00000022468-B,"2-Butene-1,4-diol",0.942857142857143,0.004804664723032055,6
ENSMUSG00000022468-B,2-Butenedioic acid,-0.045454545454545456,0.8944269969053026,11
ENSMUSG00000022468-B,"2-Butenoic acid, 3-[(tert-butyldimethylsilyl)oxy]",0.03852895575860905,0.9053700700498718,12
ENSMUSG00000022468-B,2-Butoxyethanol,-0.1188811188811189,0.712884219214772,12
ENSMUSG00000022468-B,2-Cyanobenzaldehyde,-0.6,0.208,6
ENSMUSG00000022468-B,"2-Cyclohexen-1-one, 3-methyl-6-(1-methylethyl)",0.39090909090909093,0.23454006709519434,11
ENSMUSG00000022468-B,"2-Cyclohexen-1-one, 3-methyl-",0.2867132867132868,0.36625146058358227,12
ENSMUSG00000022468-B,2-Decanol,0.406060606060606,0.24428229408662652,10
ENSMUSG00000022468-B,2-Ethyl-1-butanol,0.09999999999999999,0.8728885715695384,5
ENSMUSG00000022468-B,2-Ethylhexanoic acid,0.5087750617213153,0.09118079841776089,12
ENSMUSG00000022468-B,2-Ethylhexanol,nan,nan,0
ENSMUSG00000022468-B,"2-Furancarbodithioic acid, methyl ester",nan,nan,0
ENSMUSG00000022468-B,2-Furoic acid,0.29696969696969694,0.40470167127015694,10
ENSMUSG00000022468-B,2-Hexanol,-0.23708316203522517,0.5095614092618308,10
ENSMUSG00000022468-B,"2'-Hydroxy-2,4,4',5-tetramethoxychalcone",0.26484294368678946,0.4312602264406306,11
ENSMUSG00000022468-B,"2-Hydroxy-2',4',6'-trimethoxychalcone",nan,nan,0
ENSMUSG00000022468-B,2-Hydroxy-3-methylbutyric acid,0.13636363636363638,0.689309020586362,11
ENSMUSG00000022468-B,"2-Hydroxymethyl-17alpha-methylandrosta-1,4-diene-11alpha,17beta-diol-3-one",nan,nan,0
ENSMUSG00000022468-B,2-Isopropyl-5-methyl-1-heptanol,nan,nan,0
ENSMUSG00000022468-B,"2-Methyl-1,3-butanediol",-0.014010529366766927,0.9655299853727576,12
ENSMUSG00000022468-B,2-Methyl-3-pentanol,-0.4642857142857144,0.29393410760025185,7
ENSMUSG00000022468-B,"2-Methylcyclohexanol, (Z)",-0.16491329586828837,0.6085196736144101,12
ENSMUSG00000022468-B,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",0.7714285714285715,0.07239650145772594,6
ENSMUSG00000022468-B,2-Naphthol,0.7346323549426022,0.006502887396885637,12
ENSMUSG00000022468-B,2-Norbornanemethanol,-1.0,0.0,3
ENSMUSG00000022468-B,"2-Oxiraneethanol, 2-t-butyldimethysilyloxymethyl- acetate",nan,nan,0
ENSMUSG00000022468-B,2-Pentadecanone,0.16226380478645638,0.6143694573131051,12
ENSMUSG00000022468-B,"2-Pivaloyl-1,3-indandione",nan,nan,0
ENSMUSG00000022468-B,2-Propyl-1-pentanol,0.19090909090909092,0.5739131682855215,11
ENSMUSG00000022468-B,2-Pyrrolidone-5-carboxylic acid,0.1576184553761279,0.6246756664067578,12
ENSMUSG00000022468-B,"2-Thiophenecarboxylic acid, 4-cyanophenyl ester",nan,nan,0
ENSMUSG00000022468-B,"3-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)-2-methylprop-2-enal",0.18181818181818185,0.5717012385276553,12
ENSMUSG00000022468-B,3-(4-Methoxyphenyl)coumarin,0.39999999999999997,0.6,4
ENSMUSG00000022468-B,"3,3-Bis{4-[(trimethylsilyl)oxy]phenyl}-2-benzofuran-1(3H)-one",nan,nan,0
ENSMUSG00000022468-B,"3,3-Dimethylacrylic acid",0.0,1.0,4
ENSMUSG00000022468-B,"3,4-Dihydroxybenzaldehyde",-1.0,0.0,3
ENSMUSG00000022468-B,"3,4-Methylenedioxyamphetamine",-0.023809523809523815,0.9553740118158806,8
ENSMUSG00000022468-B,"3,5-Dimethoxy-4-(tert.-butyldimethylsilyl)oxybenzaldehyde",nan,nan,0
ENSMUSG00000022468-B,"3,5-Dimethylphenol",-0.13636363636363638,0.689309020586362,11
ENSMUSG00000022468-B,3-Amino-5-methylisoxazole,0.3727272727272728,0.258925873684222,11
ENSMUSG00000022468-B,3-Aminobenzoic acid,0.38181818181818183,0.24655957577897009,11
ENSMUSG00000022468-B,3-Buten-2-one,-0.15384615384615385,0.6330906812462617,12
ENSMUSG00000022468-B,3-Heptanol,-0.22767110220996253,0.4766758243984985,12
ENSMUSG00000022468-B,"3-Hydroxy-7,3',4',5'-tetramethoxyflavone",1.0,0.0,3
ENSMUSG00000022468-B,3-Hydroxymethyl-2-trimethylsilyloxypentane,-0.08571428571428573,0.8717434402332361,6
ENSMUSG00000022468-B,3-Methyl-3-buten-1-ol,0.3353353533357125,0.416791590964274,8
ENSMUSG00000022468-B,3-Nonene,nan,nan,0
ENSMUSG00000022468-B,3-Phenyl oxindole,nan,nan,0
ENSMUSG00000022468-B,"4,4'-Dichlorobenzophenone",nan,nan,0
ENSMUSG00000022468-B,"4,5-Dihydro-1H-pyrazole",0.0,1.0,4
ENSMUSG00000022468-B,"4-[2-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)ethenyl]-2-methoxyphenol",-0.2556921609434964,0.4224811423333079,12
ENSMUSG00000022468-B,4-Aminobutanoic acid,0.2447552447552448,0.44326193645018325,12
ENSMUSG00000022468-B,4-Hydroxybutanoic acid,nan,nan,0
ENSMUSG00000022468-B,4-Methoxyphenol,0.7380952380952381,0.03655276105286082,8
ENSMUSG00000022468-B,"4-Methylquinoline-2,7-diol",nan,nan,0
ENSMUSG00000022468-B,4-Methylvaleric acid,0.8272727272727273,0.0016769738964523804,11
ENSMUSG00000022468-B,4-Oxohexanoic acid,0.12727272727272726,0.7260570147627894,10
ENSMUSG00000022468-B,"4-Phenyl-2,3-dihydro-1H-1,5-benzodiazepin-2-one",nan,nan,0
ENSMUSG00000022468-B,4-tert-Butyldimethylsiloxy-3-penten-2-one,-0.39999999999999997,0.6,4
ENSMUSG00000022468-B,5-Aminovaleric acid,nan,nan,0
ENSMUSG00000022468-B,5-Azacytosine,0.2101579405015039,0.512085328993753,12
ENSMUSG00000022468-B,"5-Chlorovaleric acid, nonyl ester",-0.049036852783684234,0.8797094411808867,12
ENSMUSG00000022468-B,"5-Ethyl-1,3-dioxane-5-methanol, tert-butyldimethylsilyl ether",0.15,0.7000942309691418,9
ENSMUSG00000022468-B,5-Ethyl-5-methylnonadecane,nan,nan,0
ENSMUSG00000022468-B,5-Hydroxy-7-methoxy-2-methyl-3-phenyl-4-chromenone,-0.04184137043778616,0.9148857180816651,9
ENSMUSG00000022468-B,5-Nitroso-8-quinolinol,0.9486832980505139,0.05131670194948613,4
ENSMUSG00000022468-B,"5-Nonanol, tert-butyldimethylsilyl ether",0.4245640170226148,0.1689236775572521,12
ENSMUSG00000022468-B,5-Oxohexanoic Acid,0.6549922478963537,0.020793709126082565,12
ENSMUSG00000022468-B,"6,7,4'-Trihydroxyisoflavone",-0.12959739664259406,0.6881039438604583,12
ENSMUSG00000022468-B,"6-Aminocaproic acid, N-(tert.-butyldimethylsilyl)",0.6463534793182504,0.04345381331180489,10
ENSMUSG00000022468-B,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",0.03571428571428572,0.9394082054712856,7
ENSMUSG00000022468-B,6-Methyluracil,0.4238185133446995,0.16975340732567454,12
ENSMUSG00000022468-B,6-Nitroveratryl alcohol,0.19999999999999998,0.7470600781046621,5
ENSMUSG00000022468-B,6-Oxoheptanoic acid,0.26269742562687987,0.40942819487836374,12
ENSMUSG00000022468-B,"7(S),17(S)-Dihydroxy-8(E),10(Z),13(Z),15(E),19(Z)-docosapentaenoic acid",nan,nan,0
ENSMUSG00000022468-B,7-Hydroxy-4-(methoxymethyl)coumarin,-0.39999999999999997,0.6,4
ENSMUSG00000022468-B,8-Acetyl-7-hydroxycoumarin,nan,nan,0
ENSMUSG00000022468-B,8-Methylnonanoic acid,0.18213688176797005,0.5710157812668484,12
