Metabolite,Gene,AL Consistent,Matt consistent,Consistent differs,Matt,AL,Diff (Matt-AL),Abs Diff
"3,4,5-Trihydroxypentanoic acid, tetrakis(trimethylsilyl)-",ENSMUSG00000101059,False,False,False,0.0,,,
Adipoyl-L-carnitine,ENSMUSG00000101059,False,False,False,0.0,,,
"Arabinonic acid, 2,3,5-tris-O-(trimethylsilyl)-, gamma-lactone",ENSMUSG00000101059,False,False,False,0.0,,,
"Azetidine, 1-acetyl-2-methyl-",ENSMUSG00000101059,False,False,False,0.0,,,
"Benzene, 1-acetoxy-2,6-dimethoxy-4-(2-propenyl)-",ENSMUSG00000101059,False,False,False,0.0,,,
Butylmethylamine,ENSMUSG00000101059,False,False,False,0.0,,,
Butyrovanillone,ENSMUSG00000101059,False,False,False,0.0,,,
"Cholesta-3,5-dien-7-one",ENSMUSG00000101059,False,False,False,0.0,,,
"L-Lysine, ethyl ester",ENSMUSG00000101059,False,False,False,0.0,,,
"Morpholine, 4-[2,3,4,6-tetrakis-O-(trimethylsilyl)-alpha-d-mannopyranosyl]-",ENSMUSG00000101059,False,False,False,0.0,,,
N-Isobutyl-sec-butylamine,ENSMUSG00000101059,False,False,False,0.0,,,
N-Isobutyrylglycine,ENSMUSG00000101059,False,False,False,0.0,,,
"Octadecanamide, N-(2-methylpropyl)-N-nitroso-",ENSMUSG00000101059,False,False,False,0.0,,,
"Oxalic acid, allyl octyl ester",ENSMUSG00000101059,False,False,False,0.0,,,
"Pyrazine, 3,6-dimethyl-2,5-bis(trimethylsilyloxy)-",ENSMUSG00000101059,False,False,False,0.0,,,
Quazodine,ENSMUSG00000101059,False,False,False,0.0,,,
Sertraline carbamoyl glucuronide,ENSMUSG00000101059,False,False,False,0.0,,,
"1-Decene, 8-methyl-",ENSMUSG00000020330,False,False,False,0.0,,,
1-Deoxypentitol,ENSMUSG00000020330,False,False,False,0.0,,,
"1-Piperazineethanol, 4-dibenzo[b,f][1,4]thiazepin-11-yl-",ENSMUSG00000020330,False,False,False,0.0,,,
"1,3-Cyclohexanebis(methylamine)",ENSMUSG00000020330,False,False,False,0.0,,,
"1,4-diazabicyclo[4.3.0]nonan-2,5-dione, 3-methyl",ENSMUSG00000020330,False,False,False,0.0,,,
"1,4-Dioxaspiro[4.5]decane",ENSMUSG00000020330,False,False,False,0.0,,,
2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid,ENSMUSG00000020330,False,False,False,0.0,,,
"2-(Decanoyloxy)propane-1,3-diyl dioctanoate",ENSMUSG00000020330,False,False,False,0.0,,,
"2-Heptanone, 4,6-dimethyl-",ENSMUSG00000020330,False,False,False,0.0,,,
2-Heptenoic acid,ENSMUSG00000020330,False,False,False,0.0,,,
2-Hexen-1-ol,ENSMUSG00000020330,False,False,False,0.0,,,
2-Pentenoic acid,ENSMUSG00000020330,False,False,False,0.0,,,
"2,5-Dimethoxybenzonitrile",ENSMUSG00000020330,False,False,False,0.0,,,
3'-(Trimethylsilyl)oxy-beta-naphthoflavone,ENSMUSG00000020330,False,False,False,0.0,,,
"6,7,4'-Trihydroxyisoflavone",ENSMUSG00000020330,False,False,False,0.0,,,
"6,8-Dioxapentadecane",ENSMUSG00000020330,False,False,False,0.0,,,
"9,12-Octadecadienoic acid",ENSMUSG00000020330,False,False,False,0.0,,,
Ammeline,ENSMUSG00000020330,False,False,False,0.0,,,
Aspartic acid,ENSMUSG00000020330,False,False,False,0.0,,,
"Azetidine, 1-acetyl-2-methyl-",ENSMUSG00000020330,False,False,False,0.0,,,
"Benzene, 1-acetoxy-2,6-dimethoxy-4-(2-propenyl)-",ENSMUSG00000020330,False,False,False,0.0,,,
"Benzeneethanamine, N-[(pentafluorophenyl)methylene]-4-[(trimethylsilyl)oxy]-",ENSMUSG00000020330,False,False,False,0.0,,,
"Benzoic acid, methyl ester",ENSMUSG00000020330,False,False,False,0.0,,,
beta-D-Glucopyranose,ENSMUSG00000020330,False,False,False,0.0,,,
Butylmethylamine,ENSMUSG00000020330,False,False,False,0.0,,,
Butyrovanillone,ENSMUSG00000020330,False,False,False,0.0,,,
Cadaverine,ENSMUSG00000020330,False,False,False,0.0,,,
Carfentrazone-ethyl,ENSMUSG00000020330,False,False,False,0.0,,,
"Cholesta-3,5-dien-7-one",ENSMUSG00000020330,False,False,False,0.0,,,
Cinnamic acid,ENSMUSG00000020330,False,False,False,0.0,,,
Cyclobutanol,ENSMUSG00000020330,False,False,False,0.0,,,
"Cyclohexene, 3-butyl-3-methyl-1-trimethylsilyloxy-",ENSMUSG00000020330,False,False,False,0.0,,,
"Cyclopentanone, 2,2,4-trimethyl-",ENSMUSG00000020330,False,False,False,0.0,,,
D-Proline,ENSMUSG00000020330,False,False,False,0.0,,,
"D-Xylofuranose, 1,2,3,5-tetrakis-O-",ENSMUSG00000020330,False,False,False,0.0,,,
"DL-Proline, 5-oxo-",ENSMUSG00000020330,False,False,False,0.0,,,
"Dodecanoic acid, 1-methylethyl ester",ENSMUSG00000020330,False,False,False,0.0,,,
"Ethanol, 2-(9-octadecenyloxy)-",ENSMUSG00000020330,False,False,False,0.0,,,
Ethyl cis-2-trimethylsilyl-cyclopropane-1-carboxylate,ENSMUSG00000020330,False,False,False,0.0,,,
Glucopyranose,ENSMUSG00000020330,False,False,False,0.0,,,
Heptadecanoic acid,ENSMUSG00000020330,False,False,False,0.0,,,
Hydroquinone,ENSMUSG00000020330,False,False,False,0.0,,,
L-Lysine,ENSMUSG00000020330,False,False,False,0.0,,,
L-Norleucine,ENSMUSG00000020330,False,False,False,0.0,,,
Metanephrine,ENSMUSG00000020330,False,False,False,0.0,,,
Methyl alpha-Lyxofuranoside,ENSMUSG00000020330,False,False,False,0.0,,,
N-Acetyltyrosine,ENSMUSG00000020330,False,False,False,0.0,,,
N-Isobutyrylglycine,ENSMUSG00000020330,False,False,False,0.0,,,
Nitrosothymol,ENSMUSG00000020330,False,False,False,0.0,,,
"Octadecanamide, N-(2-methylpropyl)-N-nitroso-",ENSMUSG00000020330,False,False,False,0.0,,,
"Oxalic acid, allyl octyl ester",ENSMUSG00000020330,False,False,False,0.0,,,
Propylamine,ENSMUSG00000020330,False,False,False,0.0,,,
Pyroglutamic acid,ENSMUSG00000020330,False,False,False,0.0,,,
Quazodine,ENSMUSG00000020330,False,False,False,0.0,,,
Serine,ENSMUSG00000020330,False,False,False,0.0,,,
Sertraline carbamoyl glucuronide,ENSMUSG00000020330,False,False,False,0.0,,,
"Thiazolo[4,5-f]quinoline, 2,9-dimethyl-",ENSMUSG00000020330,False,False,False,0.0,,,
