node1,node2
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane-Feci","2,2-Diallylpyrrolidine-PLS"
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane-Feci",3-Amino-2-piperidone-PLS
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane-Feci","3-Methylpiperazine-2,5-dione, (R)--PLS"
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane-Feci","Cephalotaxine, 3-deoxy-3,11-epoxy-, (3alpha,11alpha)--PLS"
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane-Feci","D-Isoleucine, N-acetyl--PLS"
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane-Feci","D-Xylofuranose, 1,2,3,5-tetrakis-O--PLS"
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane-Feci",Dihydrouracil-PLS
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane-Feci",Galactopyranose-PLS
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane-Feci",Indole-3-lactic acid-PLS
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane-Feci","Inosose-2, 1,3,4,5,6-pentakis--PLS"
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane-Feci",L-Aspartic acid-PLS
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane-Feci",L-Glutamic acid-PLS
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane-Feci",Methyl-3-methoxy-5-methyl benzoate-PLS
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane-Feci",N-Isobutyrylglycine-PLS
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane-Feci","Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]--PLS"
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane-Feci",Pyroglutamic acid-PLS
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane-Feci",Serine-PLS
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane-Feci",Uracil-PLS
11-Methyldodecanol-Feci,(pm)-N-Propylamphetamine-PLS
11-Methyldodecanol-Feci,"1,2-Butanediol-PLS"
11-Methyldodecanol-Feci,"5alpha-Pregnane-3,20-dione-PLS"
11-Methyldodecanol-Feci,Arsenous acid-PLS
11-Methyldodecanol-Feci,"Furan, 2-pentyl--PLS"
11-Methyldodecanol-Feci,n-Pentadecanol-PLS
11-Methyldodecanol-Feci,"N,9-bis(Trimethylsilyl)-6-[(trimethylsilyl)oxy]-9H-purin-2-amine-PLS"
11-Methyldodecanol-Feci,Uridine-PLS
12-Oxooctadecanoate-Feci,Benzoic Acid-PLS
12-Oxooctadecanoate-Feci,Erythritol-PLS
13-Docosenamide-Feci,4-Methoxyphenol-PLS
13-Docosenamide-Feci,Myristic acid-PLS
13-Docosenamide-Feci,Xylazine-PLS
17-alpha-Hydroxypregnenolone-Feci,3-(2-Hydroxyethyl)imidazole-2-thione-PLS
17-alpha-Hydroxypregnenolone-Feci,3-Methylvaleric acid-PLS
17-alpha-Hydroxypregnenolone-Feci,"5-Cholesten-3beta, 7alpha-bis[(trimethylsilyl)oxy]- -PLS"
17-alpha-Hydroxypregnenolone-Feci,Benzyl alcohol-PLS
17-alpha-Hydroxypregnenolone-Feci,"cis-4,5-Dihydroxy-o-dithiane, 2O--PLS"
17-alpha-Hydroxypregnenolone-Feci,Decanoic acid-PLS
17-alpha-Hydroxypregnenolone-Feci,L-Proline-PLS
17-alpha-Hydroxypregnenolone-Feci,N-Isobutyl-sec-butylamine-PLS
17-alpha-Hydroxypregnenolone-Feci,"N,N-Dimethyl-2-cyclohexyloxyethylamine-PLS"
17-alpha-Hydroxypregnenolone-Feci,"Propanetriol, 2-methyl--PLS"
17-alpha-Hydroxypregnenolone-Feci,"Quinolin-4-one, 1-[2-(3,4-dimethoxyphenyl)ethyl]-octahydro--PLS"
1-Dodecanol-Feci,1-Cyclopentylethanol-PLS
1-Dodecanol-Feci,1-Hydroxy-3-methoxy-6-methylanthraquinone-PLS
1-Dodecanol-Feci,"Benzene, 1,3-bis(1,1-dimethylethyl)--PLS"
1-Dodecanol-Feci,Dehydronorketamine-PLS
1-Dodecanol-Feci,"Dodecanamide, N-(2-hydroxyethyl)--PLS"
1-Dodecanol-Feci,L-Cysteine-PLS
1-Dodecanol-Feci,Phenylpropanolamine-PLS
1-Dodecanol-Feci,Trimidox-PLS
1-Dodecanol-Feci,Xylitol-PLS
1-Hexacosene-Feci,Galactopyranose-PLS
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci","(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol-PLS"
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci","1,2-Dimethoxy-4-(1-methoxyethenyl)benzene-PLS"
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci","1,3,5-Trimethyl-1H-pyrazol-4-amine-PLS"
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci","1,4-Butanediol-PLS"
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci",12-Oxooctadecanoate-PLS
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci",2-Ethyl-3-hydroxypropionic acid-PLS
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci",2-Heptenoic acid-PLS
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci","2-Hexenoic acid, 2-[(trimethylsilyl)oxy]--PLS"
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci",2-Ketoisocaproic acid-PLS
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci",2-Methyl-4-pentenoic acid-PLS
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci","2-Pentenedioic acid, 3-methyl--PLS"
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci","2-Propanone, bis(1-methylethyl)hydrazone-PLS"
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci","2,2,4-Trimethyl-1,3-pentanediol diisobutyrate-PLS"
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci","2,2'-Biphenyldiol-PLS"
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci","2,5-Dimethoxymandelic acid-PLS"
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci",3-Ethylphenol-PLS
