node1,node2
ENSMUSG00000035941-C,L-5-Oxoproline-F
ENSMUSG00000035941-C,L-Aspartic acid-F
ENSMUSG00000035941-C,L-Glutamic acid-F
ENSMUSG00000035941-C,L-Threonine-F
ENSMUSG00000035941-C,L-Valine-F
ENSMUSG00000035941-C,Methylsuccinic acid-F
ENSMUSG00000035941-C,"N-Acetyl-D-galactosamine, (R,R,R,R)-F"
ENSMUSG00000035941-C,N-Acetyl-L-glutamic acid-F
ENSMUSG00000035941-C,N-Ethyldiethanolamine-F
ENSMUSG00000035941-C,Phenol-F
ENSMUSG00000035941-C,Salsoline-F
ENSMUSG00000035941-C,Syringaldehyde-F
ENSMUSG00000035941-C,Tripropylene glycol monomethyl ether-F
ENSMUSG00000035941-C,Undecanoic acid-F
ENSMUSG00000035941-C,Uracil-F
ENSMUSG00000035941-C,Urea-F
ENSMUSG00000036501-C,5-Hydroxymethyl-2-furoic acid-F
ENSMUSG00000033411-C,"2-Propenoic acid, 2-hydroxy-3-(4-hydroxyphenyl)-F"
ENSMUSG00000033411-C,4-Hydroxybenzoic acid-F
ENSMUSG00000033411-C,beta-Alanine-F
ENSMUSG00000033411-C,DL-Phenylalanine-F
ENSMUSG00000033411-C,L-Aspartic acid-F
ENSMUSG00000033411-C,L-Isoleucine-F
ENSMUSG00000033411-C,L-Valine-F
ENSMUSG00000035934-C,"Dimethyl hexopyranosiduronate, alpha-D-F"
ENSMUSG00000035934-C,Pantothenic acid-F
ENSMUSG00000003527-C,Cyclohexanecarboxylic acid-F
ENSMUSG00000019907-C,Argininosuccinic acid-F
ENSMUSG00000019907-C,1-Hexacosene-F
ENSMUSG00000019907-C,Arachidic acid-F
ENSMUSG00000019907-C,Isopropyl myristate-F
ENSMUSG00000019907-C,Pyridoxic acid-F
ENSMUSG00000025410-C,2-Octanol-F
ENSMUSG00000025410-C,Cyclohexanol-F
ENSMUSG00000061718-C,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-F"
ENSMUSG00000061718-C,4-Methylvaleric acid-F
ENSMUSG00000061718-C,Hydroquinone-F
ENSMUSG00000061718-C,Phenol-F
ENSMUSG00000061718-C,Phthalazin-1-one-F
ENSMUSG00000061718-C,Sedoheptulose anhydride-F
ENSMUSG00000061718-C,Trisaminol-F
ENSMUSG00000008690-C,Monolaurin-F
ENSMUSG00000004895-C,9-Octadecenamide-F
ENSMUSG00000004895-C,D-Fucitol-F
ENSMUSG00000004895-C,Methyl beta-Arabinofuranoside-F
ENSMUSG00000028273-C,L-Isoleucine-F
ENSMUSG00000028273-C,Serine-F
ENSMUSG00000024193-C,Isocitric acid lactone-F
ENSMUSG00000021585-C,Picolinic acid-F
ENSMUSG00000021585-C,Suberic acid-F
ENSMUSG00000026623-C,Stearic acid-F
ENSMUSG00000001964-C,Xanthine-F
ENSMUSG00000001964-C,13-Docosenamide-F
ENSMUSG00000001964-C,"Pentanoic acid, 4-methyl-2-oxo--F"
ENSMUSG00000057367-C,1-Tetradecanol-F
ENSMUSG00000057367-C,4-Methyl-5-thiazoleethanol-F
ENSMUSG00000057367-C,Methyl stearate-F
ENSMUSG00000057367-C,Phenol-F
ENSMUSG00000057367-C,Salsoline-F
ENSMUSG00000036613-C,4-Methylvaleric acid-F
ENSMUSG00000036613-C,"Gulonic acid, gamma-lactone-F"
ENSMUSG00000036613-C,Hexanedioic acid-F
ENSMUSG00000036613-C,Malic acid-F
ENSMUSG00000031010-C,"1,4-Butanediol-F"
ENSMUSG00000031010-C,1-Monopalmitin-F
ENSMUSG00000015839-C,L-Norvaline-F
ENSMUSG00000015839-C,4-Hydroxybenzoic acid-F
ENSMUSG00000015839-C,"Gluconolactone (3R,4S,5R,6R)-F"
ENSMUSG00000038859-C,"2-Butenoic acid, 2-hydroxy--F"
ENSMUSG00000038859-C,3-Amino-2-piperidone-F
ENSMUSG00000038859-C,D-Ribose-F
ENSMUSG00000038859-C,Pipecolic acid-F
ENSMUSG00000038859-C,Pyrrole-2-carboxylic acid-F
ENSMUSG00000038859-C,Ribitol-F
ENSMUSG00000032633-C,2-Hydroxy-2-methylbutyric acid-F
ENSMUSG00000032633-C,phenoxyethanol-F
ENSMUSG00000032633-C,"Thymine, 1,3-dimethyl-6-hydroxymethyl-F"
ENSMUSG00000032724-C,Myristic acid-F
ENSMUSG00000024235-C,Acetoacetic acid-F
ENSMUSG00000024235-C,"D-(+)-Ribono-1,4-lactone-F"
ENSMUSG00000024235-C,"Inosose-2, myo-F"
ENSMUSG00000026483-C,"5,10-Diethoxy-2,3,7,8-tetrahydro-1H,6H-dipyrrolo[1,2-a:1',2'-d]pyrazine-F"
ENSMUSG00000057738-C,alpha-D-Xylopyranose-F
ENSMUSG00000032301-C,"beta-d-Glucopyranose, 2-(acetylamino)-3,6-anhydro-2-deoxy-F"
ENSMUSG00000032301-C,D-Ribose-F
ENSMUSG00000032301-C,Tripropylene glycol monomethyl ether-F
ENSMUSG00000030862-C,"2-Allyl-1,4-dimethoxybenzene-F"
ENSMUSG00000030862-C,2-Amino-4-tert-butylphenol-F
ENSMUSG00000030862-C,Acetoacetic acid-F
ENSMUSG00000030862-C,"Benzaldehyde, 2,5-dimethoxy-F"
ENSMUSG00000030862-C,Heptadecanoic acid-F
ENSMUSG00000030862-C,Isopropyl palmitate-F
ENSMUSG00000035505-C,"2',2,3,6'-Tetramethoxychalcone-F"
ENSMUSG00000035505-C,Dodecanamide-F
ENSMUSG00000035505-C,Monocaprylin-F
ENSMUSG00000022283-C,L-Valine-F
ENSMUSG00000050989-C,"3,4,5-Trihydroxypentanoic acid-F"
ENSMUSG00000014195-C,Decyl oleate-F
ENSMUSG00000028885-C,"Arabinofuranose, 1,2,3,5-tetrakis-F"
ENSMUSG00000028885-C,"Arabino-Hexonic acid, 2-deoxy-, gamma-lactone-F"
ENSMUSG00000028885-C,Cyclo(L-prolyl-L-valine)-F
ENSMUSG00000021693-C,D-Glucose-F
ENSMUSG00000021693-C,L-Valine-F
ENSMUSG00000062044-C,2-Piperidinone-F
ENSMUSG00000062044-C,beta-Alanine-F
ENSMUSG00000062044-C,DL-Phenylalanine-F
ENSMUSG00000062044-C,L-Isoleucine-F
ENSMUSG00000028441-C,"2,4-Di-tert-butylphenol-F"
ENSMUSG00000028441-C,3-Amino-2-piperidone-F
ENSMUSG00000005124-C,"Thymine, 1,3-dimethyl-6-hydroxymethyl-F"
ENSMUSG00000043991-C,Benzoic Acid-F
ENSMUSG00000043991-C,D-Allofuranose-F
ENSMUSG00000043991-C,Tetrahydrogeranyl formate-F
ENSMUSG00000086825-C,3-O-methyl-beta-D-Glucopyranose-F
ENSMUSG00000086825-C,Malic acid-F
ENSMUSG00000086825-C,Pantolactone-F
ENSMUSG00000086825-C,Supraene-F
ENSMUSG00000041134-C,"2,5-Di-tert-butyl-4-hydroxyphenol-F"
ENSMUSG00000041134-C,5-Methyluridine-F
ENSMUSG00000041134-C,DL-Phenylalanine-F
ENSMUSG00000041134-C,L-Isoleucine-F
ENSMUSG00000041134-C,Uracil-F
ENSMUSG00000059495-C,"1,3-Dioxane, 2,2-dimethyl-5-hydroxy--F"
ENSMUSG00000059495-C,L-Valine-F
ENSMUSG00000062421-C,5-Aminovaleric acid-F
ENSMUSG00000062421-C,D-Mannose-F
ENSMUSG00000050822-C,2-Butenedioic acid-F
ENSMUSG00000050822-C,Monolaurin-F
